ID_REF	GSM61941	GSM61943	GSM61952	GSM61954	GSM61956	GSM61958	GSM61960
TI4932_1S001510_1	104	222	79	86	70	117	130
TI4932_1S001510_2	106	230	119	83	80	116	130
TI4932_1S001511_1	357	959	288	197	124	607	483
TI4932_1S001511_2	414	1008	239	225	108	569	395
TI4932_1S001512_1	557	1798	1132	1122	432	1387	1137
TI4932_1S001512_2	578	1574	966	1022	689	1422	1080
TI4932_1S001513_1	75	143	122	119	93	132	106
TI4932_1S001513_2	71	120	123	106	69	142	105
TI4932_1S001514_1	420	179	145	97	100	200	379
TI4932_1S001514_2	540	210	149	105	99	281	398
TI4932_1S001515_1	98	305	101	107	107	107	94
TI4932_1S001515_2	103	261	106	99	100	104	103
TI4932_1S001516_1	3306	1034	764	485	798	1034	1701
TI4932_1S001516_2	3543	1161	814	697	1037	1190	1760
TI4932_1S001517_1	1144	1790	1282	1571	1316	1270	931
TI4932_1S001517_2	1174	2143	1545	1516	1376	1418	1087
TI4932_1S001518_1	583	561	125	106	96	124	309
TI4932_1S001518_2	529	666	132	97	122	133	365
TI4932_1S001519_1	62	56	52	58	52	51	55
TI4932_1S001519_2	56	51	45	44	49	48	48
TI4932_1S001520_1	667	221	238	268	143	310	433
TI4932_1S001520_2	607	231	242	311	174	316	448
TI4932_1S001521_1	194	85	108	104	80	111	164
TI4932_1S001521_2	232	109	118	156	88	136	192
TI4932_1S001522_1	322	170	142	122	93	179	204
TI4932_1S001522_2	337	193	157	125	86	191	214
TI4932_1S001523_1	111	83	67	74	88	88	116
TI4932_1S001523_2	154	103	80	87	100	112	134
TI4932_1S001524_1	450	847	349	329	157	283	340
TI4932_1S001524_2	448	792	306	330	117	288	303
TI4932_1S001525_1	2459	11024	9898	11831	6858	8283	6287
TI4932_1S001525_2	2231	8850	8433	9888	7628	7533	5752
TI4932_1S001526_1	2845	2654	2081	2257	2059	2200	2199
TI4932_1S001526_2	3016	2679	2050	2185	2406	2285	2663
TI4932_1S001527_1	38	36	37	47	41	38	38
TI4932_1S001527_2	39	40	40	51	51	40	39
TI4932_1S001528_1	284	259	148	137	117	169	243
TI4932_1S001528_2	333	253	165	146	138	179	257
TI4932_1S001529_1	304	235	169	164	106	354	368
TI4932_1S001529_2	322	275	183	200	153	357	403
TI4932_1S001530_1	161	121	110	101	89	123	143
TI4932_1S001530_2	167	144	118	118	92	134	166
TI4932_1S001531_1	503	854	387	404	334	550	575
TI4932_1S001531_2	509	972	391	432	265	493	538
TI4932_1S001532_1	719	1153	747	611	209	918	724
TI4932_1S001532_2	762	1095	771	680	202	899	765
TI4932_1S001533_1	305	1352	710	843	590	640	418
TI4932_1S001533_2	308	1388	608	741	481	554	410
TI4932_1S001534_1	255	398	194	186	214	249	244
TI4932_1S001534_2	308	404	193	186	232	292	297
TI4932_1S001535_1	195	260	154	148	157	186	195
TI4932_1S001535_2	230	255	145	145	134	149	144
TI4932_1S001536_1	1910	2038	1389	1370	749	757	651
TI4932_1S001536_2	1868	2062	1545	1439	560	716	682
TI4932_1S001537_1	14716	3404	3127	3034	3303	4732	8008
TI4932_1S001537_2	14037	3433	3448	3089	3187	4724	8065
TI4932_1S001538_1	12487	3579	1825	1941	2595	6045	9412
TI4932_1S001538_2	12915	3473	1698	1931	2548	6122	9162
TI4932_1S001539_1	215	78	78	81	90	174	383
TI4932_1S001539_2	153	77	73	74	96	186	336
TI4932_1S001540_1	564	3910	3453	3657	2295	2894	1152
TI4932_1S001540_2	638	3902	3743	3409	2498	2792	1086
TI4932_1S001541_1	1581	7226	6677	7812	4038	2952	1492
TI4932_1S001541_2	1427	6465	6173	7132	3880	2815	1500
TI4932_1S001542_1	1866	20374	13373	14019	16876	13815	8683
TI4932_1S001542_2	1960	20236	13785	15116	15980	13785	9383
TI4932_1S001543_1	3442	2183	2616	2231	1822	3066	2746
TI4932_1S001543_2	3470	2026	2583	2364	2015	2900	3130
TI4932_1S001544_1	134	87	70	71	76	188	243
TI4932_1S001544_2	144	69	64	53	76	144	185
TI4932_1S001545_1	86	114	71	69	61	86	100
TI4932_1S001545_2	73	97	56	52	55	71	95
TI4932_1S001546_1	89	393	157	114	115	198	163
TI4932_1S001546_2	77	446	161	140	94	184	165
TI4932_1S001547_1	75	147	103	125	99	110	99
TI4932_1S001547_2	91	148	129	135	120	130	122
TI4932_1S001548_1	334	336	296	334	172	416	334
TI4932_1S001548_2	326	363	307	400	136	405	326
TI4932_1S001549_1	638	2389	1325	1179	2791	2928	2559
TI4932_1S001549_2	627	2864	1325	1328	2230	2814	2512
TI4932_1S001550_1	521	573	320	271	300	576	605
TI4932_1S001550_2	504	531	333	302	184	621	617
TI4932_1S001551_1	792	952	631	664	541	762	857
TI4932_1S001551_2	810	1006	599	799	630	813	975
TI4932_1S001552_1	16806	160	170	137	106	195	247
TI4932_1S001552_2	14135	134	99	127	87	160	167
TI4932_1S001553_1	702	292	352	338	202	426	774
TI4932_1S001553_2	822	391	518	407	202	539	945
TI4932_1S001554_1	12801	1401	1317	1053	2986	5633	13411
TI4932_1S001554_2	10396	1253	1445	1026	2820	5700	13644
TI4932_1S001555_1	383	325	215	224	149	259	314
TI4932_1S001555_2	459	382	293	268	188	286	399
TI4932_1S001556_1	641	1042	927	1208	370	665	722
TI4932_1S001556_2	702	1070	951	1274	560	695	711
TI4932_1S001557_1	327	3559	2722	2990	2160	2118	764
TI4932_1S001557_2	284	3794	2473	3113	2236	2186	797
TI4932_1S001558_1	183	206	166	176	111	179	202
TI4932_1S001558_2	232	261	201	241	122	245	283
TI4932_1S001559_1	6404	8416	7662	7296	13787	6346	5258
TI4932_1S001559_2	7026	8045	8435	7678	13020	6328	5350
TI4932_1S001560_1	593	1565	837	901	437	470	510
TI4932_1S001560_2	594	1535	912	745	454	486	474
TI4932_1S001561_1	1068	14713	11984	12112	11847	12987	7173
TI4932_1S001561_2	1182	17425	14112	13190	12595	14070	8636
TI4932_1S001562_1	1079	1198	884	661	641	1328	1188
TI4932_1S001562_2	1124	1057	890	793	566	1393	1118
TI4932_1S001563_1	183	144	118	91	88	121	122
TI4932_1S001563_2	174	106	86	93	63	100	102
TI4932_1S001564_1	171	125	121	152	131	126	154
TI4932_1S001564_2	152	111	124	145	116	124	160
TI4932_1S001565_1	77	128	89	84	80	86	107
TI4932_1S001565_2	86	140	94	88	63	99	90
TI4932_1S001566_1	270	213	144	120	126	195	252
TI4932_1S001566_2	320	221	187	111	121	197	279
TI4932_1S001567_1	218	179	169	215	123	199	155
TI4932_1S001567_2	175	178	190	190	167	218	178
TI4932_1S001568_1	1745	428	274	286	281	460	1106
TI4932_1S001568_2	1538	398	258	204	153	395	1067
TI4932_1S001569_1	1390	1055	818	561	499	880	870
TI4932_1S001569_2	1346	994	837	596	458	922	777
TI4932_1S001570_1	976	454	1461	2053	385	5368	532
TI4932_1S001570_2	849	428	1369	1812	522	4814	580
TI4932_1S001571_1	49	332	149	130	96	81	47
TI4932_1S001571_2	45	335	176	111	89	98	50
TI4932_1S001572_1	1286	1419	1101	1247	1089	1298	1339
TI4932_1S001572_2	1100	1183	985	1062	839	1089	1078
TI4932_1S001573_1	44	44	48	51	47	48	48
TI4932_1S001573_2	48	53	47	51	50	58	48
TI4932_1S001574_1	823	3550	3317	3094	2637	2672	1572
TI4932_1S001574_2	791	3313	3639	3257	2803	2803	1637
TI4932_1S001575_1	420	169	135	140	131	221	368
TI4932_1S001575_2	366	139	110	116	80	164	294
TI4932_1S001576_1	1069	2883	2273	3138	2307	2251	2086
TI4932_1S001576_2	1269	2894	2437	2832	2558	2413	2181
TI4932_1S001577_1	4120	861	1196	909	1416	1397	1928
TI4932_1S001577_2	3942	789	1162	856	1594	1352	1925
TI4932_1S001578_1	1024	1050	1093	1212	1048	733	1151
TI4932_1S001578_2	826	895	1007	1189	1014	578	941
TI4932_1S001579_1	1055	3299	1961	2519	2043	1756	1683
TI4932_1S001579_2	856	2776	1803	2152	1669	1637	1574
TI4932_1S001580_1	8709	3154	4235	6786	2607	4414	2559
TI4932_1S001580_2	9055	2982	4176	7143	2158	4261	2282
TI4932_1S001581_1	225	428	287	268	126	391	279
TI4932_1S001581_2	169	320	195	191	61	292	191
TI4932_1S001582_1	215	168	127	101	90	171	203
TI4932_1S001582_2	189	164	118	103	77	152	157
TI4932_1S001583_1	450	219	161	199	150	253	415
TI4932_1S001583_2	430	189	176	202	199	242	375
TI4932_1S001584_1	4560	8508	4560	5037	4741	3178	3621
TI4932_1S001584_2	4435	8096	3928	5301	4403	3124	3655
TI4932_1S001585_1	416	495	583	504	282	579	749
TI4932_1S001585_2	415	498	690	552	525	690	795
TI4932_1S001586_1	167	77	63	70	88	79	79
TI4932_1S001586_2	192	78	65	75	52	78	85
TI4932_1S001587_1	94	54	55	43	62	93	92
TI4932_1S001587_2	78	58	43	43	48	94	130
TI4932_1S001588_1	478	396	248	329	137	448	687
TI4932_1S001588_2	475	475	278	353	158	455	664
TI4932_1S001589_1	173	637	256	269	160	324	275
TI4932_1S001589_2	269	671	298	265	144	317	318
TI4932_1S001590_1	332	102	88	87	71	116	231
TI4932_1S001590_2	392	118	88	101	98	122	199
TI4932_1S001591_1	3406	20813	19858	22794	20639	20837	15264
TI4932_1S001591_2	3292	19846	20037	20454	18861	20339	14256
TI4932_1S001592_1	6087	412	575	472	249	1015	4881
TI4932_1S001592_2	6875	433	527	568	149	1049	4999
TI4932_1S001593_1	63	82	55	67	62	63	65
TI4932_1S001593_2	75	88	60	71	68	70	70
TI4932_1S001594_1	645	891	897	583	434	714	671
TI4932_1S001594_2	692	926	837	723	431	742	704
TI4932_1S001595_1	32	35	29	38	32	30	33
TI4932_1S001595_2	34	32	30	35	44	29	32
TI4932_1S001596_1	336	541	300	335	246	320	348
TI4932_1S001596_2	367	497	376	380	188	380	382
TI4932_1S001597_1	196	231	206	183	130	390	245
TI4932_1S001597_2	220	237	208	216	178	341	225
TI4932_1S001598_1	666	3057	2241	1779	1906	1753	838
TI4932_1S001598_2	636	3233	2795	2064	2175	1827	932
TI4932_1S001599_1	73	96	77	84	75	81	78
TI4932_1S001599_2	71	90	75	75	65	75	70
TI4932_1S001600_1	188	586	175	166	87	258	220
TI4932_1S001600_2	160	559	159	182	97	267	255
TI4932_1S001601_1	304	332	302	302	251	304	289
TI4932_1S001601_2	231	271	273	259	210	265	248
TI4932_1S001602_1	203	299	226	181	155	235	212
TI4932_1S001602_2	217	252	257	212	146	220	211
TI4932_1S001603_1	463	454	283	250	266	360	437
TI4932_1S001603_2	482	467	303	321	207	352	354
TI4932_1S001604_1	69	75	53	50	55	61	61
TI4932_1S001604_2	54	62	41	47	56	49	51
TI4932_1S001605_1	5360	27416	27714	26874	26761	27920	19037
TI4932_1S001605_2	4987	29279	26556	29710	24862	28279	19337
TI4932_1S001606_1	227	605	818	792	309	428	324
TI4932_1S001606_2	226	738	707	788	401	427	379
TI4932_1S001607_1	1899	884	1005	625	591	1001	1054
TI4932_1S001607_2	2032	878	906	603	716	961	1019
TI4932_1S001608_1	3306	4366	3614	3865	3494	3737	3690
TI4932_1S001608_2	3893	4348	3734	4180	3193	3893	3520
TI4932_1S001609_1	289	708	514	435	213	692	514
TI4932_1S001609_2	255	733	482	470	187	621	467
TI4932_1S001610_1	93	118	74	69	50	85	82
TI4932_1S001610_2	106	117	73	67	64	97	91
TI4932_1S001611_1	1785	1705	505	319	354	1102	1172
TI4932_1S001611_2	1756	1627	583	319	329	1090	1203
TI4932_1S001612_1	1468	856	975	408	665	1493	1123
TI4932_1S001612_2	1492	941	946	544	522	1540	1005
TI4932_1S001613_1	79	1397	515	477	332	326	118
TI4932_1S001613_2	80	1382	511	468	276	335	119
TI4932_1S001614_1	50	211	69	82	47	55	46
TI4932_1S001614_2	50	199	70	82	34	52	46
TI4932_1S001615_1	64	87	49	57	64	49	58
TI4932_1S001615_2	74	84	61	63	63	53	60
TI4932_1S001616_1	107	98	69	78	63	97	95
TI4932_1S001616_2	76	62	64	57	55	72	74
TI4932_1S001617_1	273	493	195	171	110	342	280
TI4932_1S001617_2	253	465	172	163	146	297	247
TI4932_1S001618_1	2908	16594	14108	14055	12972	14216	9890
TI4932_1S001618_2	2458	17559	13830	13242	13784	13242	9271
TI4932_1S001619_1	239	273	196	234	148	237	236
TI4932_1S001619_2	218	237	158	178	137	228	192
TI4932_1S001620_1	2111	2715	1390	1504	1001	1788	1867
TI4932_1S001620_2	2256	2866	1498	1545	1360	1878	2411
TI4932_1S001621_1	409	392	270	143	164	559	502
TI4932_1S001621_2	365	429	273	159	156	553	463
TI4932_1S001622_1	2370	1739	1330	1351	1215	2044	2099
TI4932_1S001622_2	1994	1778	1373	1339	1560	1934	2214
TI4932_1S001623_1	40	144	50	52	51	50	38
TI4932_1S001623_2	40	150	42	53	44	42	39
TI4932_1S001624_1	13132	2524	14225	12323	14111	3719	9765
TI4932_1S001624_2	13761	2359	13366	11239	13086	3852	9475
TI4932_1S001625_1	15574	8401	19120	15216	15523	13525	15633
TI4932_1S001625_2	15878	8866	18997	15308	17019	13708	17536
TI4932_1S001626_1	11681	6508	13529	9601	7767	9396	11925
TI4932_1S001626_2	11670	7122	14384	11168	8226	10517	12025
TI4932_1S001627_1	79	127	58	64	59	77	82
TI4932_1S001627_2	65	102	53	44	41	66	80
TI4932_1S001628_1	156	148	94	109	71	123	123
TI4932_1S001628_2	137	140	103	118	62	121	120
TI4932_1S001629_1	5605	1455	1972	1477	1915	2337	2200
TI4932_1S001629_2	6153	1665	2334	1624	1948	2597	2577
TI4932_1S001630_1	156	316	82	95	69	167	202
TI4932_1S001630_2	181	276	96	106	83	172	203
TI4932_1S001631_1	650	882	571	531	271	488	741
TI4932_1S001631_2	669	1003	557	555	315	520	945
TI4932_1S001632_1	537	322	279	259	147	262	306
TI4932_1S001632_2	510	306	282	279	163	211	284
TI4932_1S001633_1	880	2274	2619	2621	1330	1172	875
TI4932_1S001633_2	933	2166	2894	3020	1570	1053	990
TI4932_1S001634_1	261	743	344	302	229	476	337
TI4932_1S001634_2	367	986	398	384	364	540	423
TI4932_1S001635_1	115	91	65	79	56	74	80
TI4932_1S001635_2	114	77	57	68	52	64	76
TI4932_1S001636_1	1554	3993	1790	1960	2060	1457	1333
TI4932_1S001636_2	1359	3378	1616	1592	1009	1304	1205
TI4932_1S001637_1	64	193	100	102	70	109	101
TI4932_1S001637_2	56	162	73	88	68	73	72
TI4932_1S001638_1	34093	2160	1983	1756	3185	6328	22422
TI4932_1S001638_2	31809	2211	1819	1783	2495	6789	18758
TI4932_1S001639_1	364	639	413	338	179	568	557
TI4932_1S001639_2	280	562	299	278	142	459	365
TI4932_1S001640_1	1001	909	952	885	483	724	705
TI4932_1S001640_2	1023	912	1063	1002	912	717	784
TI4932_1S001641_1	111	97	115	117	119	89	90
TI4932_1S001641_2	77	89	74	115	92	88	86
TI4932_1S001642_1	917	710	659	430	375	807	644
TI4932_1S001642_2	880	689	611	372	738	830	712
TI4932_1S001643_1	1600	1262	1478	1364	744	1650	1423
TI4932_1S001643_2	1576	1151	1358	1201	921	1323	1304
TI4932_1S001644_1	401	2046	1281	1532	842	1052	842
TI4932_1S001644_2	474	1998	1201	1618	991	1114	839
TI4932_1S001645_1	158	233	184	189	118	212	211
TI4932_1S001645_2	118	179	134	145	117	160	167
TI4932_1S001646_1	983	219	252	242	244	320	585
TI4932_1S001646_2	974	238	285	206	167	311	759
TI4932_1S001647_1	272	1908	492	452	418	493	492
TI4932_1S001647_2	334	1734	453	425	361	532	543
TI4932_1S001648_1	8503	1410	12179	6612	5367	2684	7498
TI4932_1S001648_2	8593	1582	12187	6997	6206	2851	6461
TI4932_1S001649_1	13993	6518	18023	12983	13487	11891	14930
TI4932_1S001649_2	15001	6075	17103	13610	12501	11854	13821
TI4932_1S001650_1	127	382	144	134	96	153	149
TI4932_1S001650_2	141	348	132	146	82	148	148
TI4932_1S001651_1	125	86	69	64	60	79	118
TI4932_1S001651_2	121	109	101	83	87	94	141
TI4932_1S001652_1	150	301	288	199	148	418	483
TI4932_1S001652_2	168	307	254	225	160	411	442
TI4932_1S001653_1	178	165	133	107	111	125	154
TI4932_1S001653_2	154	129	96	81	65	87	120
TI4932_1S001654_1	2736	6260	6158	4016	3695	4550	3225
TI4932_1S001654_2	2921	6676	5964	4584	4565	4534	3509
TI4932_1S001655_1	1193	947	1118	1183	817	1123	1221
TI4932_1S001655_2	1237	847	1083	980	471	1056	1132
TI4932_1S001656_1	338	298	298	313	193	266	317
TI4932_1S001656_2	396	306	299	309	150	282	358
TI4932_1S001657_1	347	364	260	182	103	371	369
TI4932_1S001657_2	270	349	235	214	90	296	321
TI4932_1S001658_1	485	419	229	274	150	299	445
TI4932_1S001658_2	439	332	190	243	149	225	342
TI4932_1S001659_1	218	181	149	104	90	160	253
TI4932_1S001659_2	212	191	122	110	90	146	242
TI4932_1S001660_1	85	279	190	111	90	108	108
TI4932_1S001660_2	114	353	170	141	94	142	135
TI4932_1S001661_1	594	526	470	326	135	517	459
TI4932_1S001661_2	612	496	496	413	202	520	539
TI4932_1S001662_1	41	41	35	40	45	42	41
TI4932_1S001662_2	41	41	37	39	39	43	40
TI4932_1S001663_1	660	576	439	384	257	579	481
TI4932_1S001663_2	636	540	412	459	195	588	465
TI4932_1S001664_1	1148	563	201	166	165	223	559
TI4932_1S001664_2	1338	477	174	150	154	192	544
TI4932_1S001665_1	26	25	27	28	41	27	27
TI4932_1S001665_2	27	24	28	27	34	26	28
TI4932_1S001666_1	106	198	120	110	85	113	99
TI4932_1S001666_2	108	226	118	133	97	120	118
TI4932_1S001667_1	5877	10838	7648	9163	7769	7937	8460
TI4932_1S001667_2	6006	10383	7836	8848	8489	7621	8729
TI4932_1S001668_1	10347	7778	7672	7701	7641	7201	7530
TI4932_1S001668_2	10866	8293	8130	7838	6496	7825	7844
TI4932_1S001669_1	51	56	58	51	51	55	51
TI4932_1S001669_2	41	50	55	48	48	48	48
TI4932_1S001670_1	104	127	91	91	56	80	87
TI4932_1S001670_2	88	122	79	89	59	75	88
TI4932_1S001671_1	61	66	50	65	68	62	53
TI4932_1S001671_2	52	59	66	62	60	61	59
TI4932_1S001672_1	735	254	191	181	126	291	600
TI4932_1S001672_2	793	267	151	179	121	280	600
TI4932_1S001673_1	484	745	450	442	159	620	525
TI4932_1S001673_2	558	804	457	504	160	682	566
TI4932_1S001674_1	159	158	138	124	104	141	140
TI4932_1S001674_2	140	130	128	120	110	138	123
TI4932_1S001675_1	84	89	131	87	89	87	67
TI4932_1S001675_2	81	105	134	98	85	95	85
TI4932_1S001676_1	895	598	305	194	121	391	498
TI4932_1S001676_2	829	584	291	284	149	411	525
TI4932_1S001677_1	49	57	53	63	41	57	52
TI4932_1S001677_2	56	64	58	57	51	59	58
TI4932_1S001678_1	538	367	369	317	142	367	375
TI4932_1S001678_2	431	375	308	294	146	322	312
TI4932_1S001679_1	95	128	122	122	93	289	122
TI4932_1S001679_2	118	134	115	136	98	315	155
TI4932_1S001680_1	2763	2257	1649	1133	2081	5050	2389
TI4932_1S001680_2	2639	2097	1675	972	2105	4341	1638
TI4932_1S001681_1	255	258	233	258	187	303	325
TI4932_1S001681_2	209	212	209	218	170	240	248
TI4932_1S001682_1	341	525	337	371	333	463	379
TI4932_1S001682_2	313	428	340	345	309	485	342
TI4932_1S001683_1	457	357	273	137	235	815	395
TI4932_1S001683_2	512	421	320	223	302	1049	524
TI4932_1S001684_1	470	778	665	837	378	1430	686
TI4932_1S001684_2	372	655	625	742	494	1158	638
TI4932_1S001685_1	65	65	71	70	78	159	77
TI4932_1S001685_2	68	74	73	76	74	172	86
TI4932_1S001686_1	6781	2368	3815	4587	2980	5193	6556
TI4932_1S001686_2	7551	2412	4041	5035	3611	5456	6741
TI4932_1S001687_1	49	61	60	66	60	65	60
TI4932_1S001687_2	59	83	58	67	58	65	62
TI4932_1S001688_1	288	141	120	98	85	276	247
TI4932_1S001688_2	324	138	120	114	100	301	266
TI4932_1S001689_1	351	61	73	66	46	157	167
TI4932_1S001689_2	448	69	90	85	50	208	234
TI4932_1S001690_1	153	107	114	103	93	151	116
TI4932_1S001690_2	178	132	119	132	96	159	132
TI4932_1S001691_1	1258	703	643	810	1254	760	755
TI4932_1S001691_2	1132	708	736	875	939	838	733
TI4932_1S001692_1	77	67	70	76	77	85	83
TI4932_1S001692_2	74	59	65	71	83	81	67
TI4932_1S001693_1	115	50	54	61	57	71	62
TI4932_1S001693_2	124	52	64	60	61	66	67
TI4932_1S001694_1	595	163	138	98	166	508	790
TI4932_1S001694_2	672	160	110	126	197	560	824
TI4932_1S001695_1	73	107	92	109	104	89	77
TI4932_1S001695_2	60	91	79	95	83	81	76
TI4932_1S001696_1	135	52	73	54	70	187	198
TI4932_1S001696_2	117	49	61	47	71	213	210
TI4932_1S001697_1	45	45	42	47	51	42	46
TI4932_1S001697_2	49	46	43	50	59	47	49
TI4932_1S001698_1	127	81	71	77	77	113	104
TI4932_1S001698_2	130	83	77	102	84	99	137
TI4932_1S001699_1	76	91	72	74	45	74	78
TI4932_1S001699_2	100	115	95	76	72	99	105
TI4932_1S001700_1	665	644	712	557	306	697	618
TI4932_1S001700_2	596	679	698	564	218	585	585
TI4932_1S001701_1	191	240	188	165	117	231	209
TI4932_1S001701_2	176	260	224	144	99	243	214
TI4932_1S001702_1	149	327	227	149	114	181	183
TI4932_1S001702_2	149	358	182	178	117	178	199
TI4932_1S001703_1	1803	7334	9892	9812	5925	7090	5914
TI4932_1S001703_2	2075	7608	9377	9246	6528	6782	5260
TI4932_1S001704_1	551	462	291	248	121	308	307
TI4932_1S001704_2	595	459	317	253	135	315	330
TI4932_1S001705_1	1351	468	429	363	205	547	753
TI4932_1S001705_2	1159	435	423	467	240	513	717
TI4932_1S001706_1	870	392	348	408	262	658	1039
TI4932_1S001706_2	923	396	362	494	186	672	1002
TI4932_1S001707_1	1264	628	880	545	346	816	816
TI4932_1S001707_2	1133	594	847	655	418	766	724
TI4932_1S001708_1	36	36	35	42	44	36	36
TI4932_1S001708_2	36	35	31	39	37	35	35
TI4932_1S001709_1	27424	18227	19860	20117	18366	18746	22873
TI4932_1S001709_2	28127	19070	21917	20641	19640	17875	23230
TI4932_1S001710_1	3788	4785	2681	2643	3883	3959	4398
TI4932_1S001710_2	3705	4897	2828	3053	3796	3710	3831
TI4932_1S001711_1	2406	5456	5590	6847	5059	5563	5403
TI4932_1S001711_2	2234	5272	5994	6257	5826	5640	5546
TI4932_1S001712_1	1427	404	631	412	365	918	1281
TI4932_1S001712_2	1489	460	499	536	278	867	1293
TI4932_1S001713_1	103	252	169	183	154	188	173
TI4932_1S001713_2	124	260	207	200	141	234	224
TI4932_1S001714_1	134	1801	1005	1326	951	940	587
TI4932_1S001714_2	150	1722	928	1297	807	928	570
TI4932_1S001715_1	211	163	156	165	101	190	193
TI4932_1S001715_2	207	151	148	150	111	177	173
TI4932_1S001716_1	924	361	362	202	158	550	614
TI4932_1S001716_2	1098	390	420	273	225	587	605
TI4932_1S001717_1	7800	2528	3094	1881	3293	2680	2685
TI4932_1S001717_2	6787	2305	2678	1583	2754	2421	2413
TI4932_1S001718_1	19003	257	345	255	275	472	3244
TI4932_1S001718_2	22015	313	403	266	288	441	2990
TI4932_1S001719_1	162	151	92	81	88	127	186
TI4932_1S001719_2	118	150	77	73	81	114	196
TI4932_1S001720_1	355	376	207	211	114	433	353
TI4932_1S001720_2	331	419	224	157	109	397	324
TI4932_1S001721_1	178	178	95	102	88	143	205
TI4932_1S001721_2	163	155	103	106	85	129	179
TI4932_1S001722_1	6397	4413	5752	5943	4633	2445	5321
TI4932_1S001722_2	5498	4337	4894	5236	4652	2223	5483
TI4932_1S001723_1	252	133	165	183	139	174	170
TI4932_1S001723_2	242	141	170	161	113	175	172
TI4932_1S001724_1	112	111	84	85	81	105	118
TI4932_1S001724_2	100	93	73	84	67	101	95
TI4932_1S001725_1	51	126	81	67	56	70	50
TI4932_1S001725_2	45	97	54	80	46	52	38
TI4932_1S001726_1	1018	2016	2299	2257	2861	2016	1843
TI4932_1S001726_2	913	1871	2146	1991	2864	1797	1847
TI4932_1S001727_1	868	428	331	344	246	539	580
TI4932_1S001727_2	838	442	347	335	221	564	639
TI4932_1S001728_1	570	398	449	446	190	464	525
TI4932_1S001728_2	565	395	457	411	217	526	517
TI4932_1S001729_1	3133	1294	1187	886	1882	1184	1530
TI4932_1S001729_2	3192	1607	1360	1242	1961	1207	1616
TI4932_1S001730_1	495	352	259	294	167	318	516
TI4932_1S001730_2	445	313	259	292	158	267	480
TI4932_1S001731_1	224	625	286	234	208	550	393
TI4932_1S001731_2	207	542	268	228	227	533	450
TI4932_1S001732_1	2089	683	651	698	843	830	1136
TI4932_1S001732_2	2421	786	697	740	898	854	1101
TI4932_1S001733_1	43886	4395	3920	5951	6168	15114	35416
TI4932_1S001733_2	39536	3924	3824	4949	4120	12953	31093
TI4932_1S001734_1	72	72	63	56	56	68	73
TI4932_1S001734_2	73	78	62	67	61	63	67
TI4932_1S001735_1	30	30	29	36	38	30	29
TI4932_1S001735_2	34	33	30	33	35	30	31
TI4932_1S001736_1	36	39	35	39	42	38	37
TI4932_1S001736_2	45	43	52	51	46	41	44
TI4932_1S001737_1	89	101	120	183	60	128	167
TI4932_1S001737_2	82	100	97	117	87	104	184
TI4932_1S001738_1	1085	2078	1927	2354	2348	1927	1625
TI4932_1S001738_2	1054	2005	1738	1818	2407	1794	1544
TI4932_1S001739_1	946	540	602	649	360	849	963
TI4932_1S001739_2	864	505	586	546	301	719	801
TI4932_1S001740_1	44	96	78	98	68	70	57
TI4932_1S001740_2	37	81	95	82	72	70	58
TI4932_1S001741_1	1165	488	613	522	364	690	677
TI4932_1S001741_2	1054	571	617	609	356	726	662
