ID_REF	GSM51901	GSM51902	GSM51903	GSM51904	GSM51905	GSM51906	GSM51907	GSM51908	GSM51909
11045_at	10.7	11.5	22.8	5.5	6.3	29.7	23.6	38	1.7
11046_at	277.7	204	237.9	249.2	191.1	315.2	269.8	244.6	232.9
11047_at	479.3	454.5	477.1	447.3	368.7	65.4	142.8	94.1	105.6
11048_at	49.5	70.6	73.2	44.2	79.2	39.1	34.8	52	53.5
11049_g_at	123.1	84.6	63.3	88.7	106.4	61.3	93.3	42.2	69.2
11050_at	277	288.2	307.8	253.1	405.2	162.1	221.9	89.2	167.7
11051_at	147.2	212.2	152.5	247.1	159.7	414.3	230.4	253	275.7
11052_at	792.2	857.4	544.9	918.9	513.3	1493.7	992.9	1207.2	1302.7
11053_at	36.8	33.5	35.6	25.7	47.9	37.8	17.5	27.9	31.5
11054_at	1061.2	946.4	986.6	885.7	887	944.9	1065.7	1025.3	985.1
11055_at	43.3	29.1	54.9	46.2	28	53.9	51.6	62.3	49.4
11056_at	1604.3	1243	1598.5	1298.6	1297.4	839.4	807.7	894.4	679.1
11057_at	979	1064.1	1116	1253.2	1170.5	1535.9	1356.5	1554.7	1207.8
11058_at	385	353	426	435.6	327.1	519.3	383.8	451.3	371.2
11059_at	138.4	156.8	130.5	188.1	115.4	265.4	216.1	217.4	213.3
11060_at	569.8	2907.5	319.8	2895.6	454.9	1830.4	1016.9	1566	806.4
11061_g_at	14576.5	15678.1	16451.4	16535	19020.3	15012.9	13558.9	11056.7	11512.2
11062_at	159.3	125	191.2	138.9	153.8	202	160	116.9	148
11063_at	573.5	451.8	453.2	633.4	544.4	486.4	487.7	263.8	494.9
11064_at	99	68.1	101.6	84.8	72.5	143.8	126.7	95.5	137.2
11065_at	762	762.1	490.4	574.2	715.7	1738.5	1599.5	1611.2	1405.4
11066_at	131.5	149.4	127.2	109.8	142.4	194.4	190.3	272.3	220.3
11067_at	72.8	57.2	83.8	102.7	67.3	88.5	112.1	122.7	73.1
11068_at	8.8	4.8	38.4	66	24.9	28.1	23.2	41.7	4.1
11069_at	101.7	73.2	104.7	111.1	90.3	74.6	100.3	110.5	112.4
11070_at	12.3	5.4	14.6	14.8	5.6	5.6	7.1	12.9	6
11071_at	840.3	923.1	872.9	883.1	815.3	1197.6	911.4	1355.9	899.5
11072_at	767.6	637.8	688.5	752.8	678.4	989.7	753.9	1098.2	920.4
11073_at	273.7	233.2	211.2	251.2	199.2	263.7	289.5	304.9	332.9
11074_at	0.9	12.6	2.9	35.2	2.8	27.3	24.2	18.6	3.7
11075_at	40.8	32.1	7.2	10	9	87	56.3	72.9	50.2
11076_at	47	51	60.6	63.4	19.1	63.4	33.2	46.3	78.7
11077_at	314.9	284.7	357.4	275.5	245.4	432.9	364.1	284.5	314.5
11078_at	4669.4	4383.8	3759.8	3998.8	3347.4	6769.1	5514.7	3845.7	5643.3
11079_at	1012.7	1250.2	940.7	1031	890	512.2	613.7	544.8	525.9
11080_at	38.1	44.7	4.4	32.8	49.6	61.2	50.5	93.5	77.1
11081_at	1449.9	1190.1	1777.3	1135.4	870.2	1124.3	1136.2	1082.4	1089.2
11082_at	51.5	35.9	68.3	75.9	65.7	56.6	45.7	80.1	36.1
11083_at	359.3	260.3	331.1	292.9	358.3	241.8	257.5	296.9	197.4
11084_at	169.6	108.3	114.6	152.5	145.7	298.9	243	322.3	270.3
11085_at	177	191	149.2	253.9	158.4	134.6	163.1	159.6	173.5
11086_at	718.9	906.9	676.1	790.5	615.1	666.8	591.2	658.1	511.9
11087_at	54.8	60.3	61.9	87.9	69.3	95.1	45.9	52.3	74.6
11088_at	897.6	730.7	869.4	777.5	824.2	532	811.7	409.1	654.8
11089_at	240.9	221.3	201.3	206.7	172.4	203.5	183.9	170.4	170.7
11090_at	48.2	70.8	47.3	60.3	62.3	110.4	83.9	52.9	78.1
11091_at	167.5	190.9	106.9	207.1	201.8	500.6	511.9	363.5	299.6
11092_at	659.9	772.4	749.7	809.6	698.7	1552	1374.1	1555.3	1490
11093_at	14.4	23.2	24.3	9.2	40.9	83.9	45.2	68.1	40.8
11094_at	982.3	1147	1008.8	1080.3	1081.7	1050.3	1037.9	1103	717.5
11095_at	401.4	373.4	405.8	421.1	392.6	374.1	398.4	374.8	348.8
11096_at	216.4	127.2	169.7	202.4	120.8	219.4	231.2	236.9	243.2
11097_at	119.3	101.4	100.9	82.7	69.6	95.7	103.6	98.3	82.1
11098_at	58.2	85	104.2	51.9	70.4	117.8	110.5	119	97.5
11099_at	22.1	56.4	27.2	66.4	3.7	69.2	30.8	40.7	49.2
11100_at	30	49.2	47.6	84.1	43.8	81.9	67.1	84.6	81.4
11101_at	92.3	95.3	90.6	118.9	62.3	118.7	112.3	74.3	127.1
11102_at	234.6	236.5	193.4	311.7	275.7	662.4	664.4	336.1	600.5
11103_at	132.2	148.3	129.1	137	108.2	182.2	211.7	139.2	201.8
11104_at	465.7	510.9	505.1	448.9	702.2	449.3	560.6	423.9	880
11105_at	1318.7	1216.1	1111.5	1474.7	1092.9	1591.1	1663.1	1807.4	1470.4
11106_at	344.2	305.4	373.1	356.6	316.9	332.5	341.7	338.1	327.2
11107_at	242.9	185.8	237.9	244.5	206.8	334	339.2	371.8	362
11108_at	330.8	381.3	321	279.3	287.2	732.8	601.8	718.6	472.7
11109_at	123.2	137.5	105.3	123.4	116.9	142.1	148.8	178.4	158.1
11110_at	226.6	176.2	314.7	225.9	158.4	331.5	303.5	322.2	347
11111_at	413.4	364.9	507.7	477.1	271	756.1	610.1	698.1	574.2
11112_at	246.6	169.6	230	204.3	229.4	221.1	192.7	211.7	198
11113_at	16.6	37.5	9.2	7.7	28.2	30.8	24.4	38.8	40.9
11114_at	713.6	770.7	660.2	1106.9	935.8	875.8	591.4	635	646.6
11115_at	133.6	90.8	88.3	120	85.4	120.2	110.4	80.4	121.4
11116_at	2.7	5	8	2.8	2.1	4.2	2.4	1.4	25.7
11117_at	55.3	38.3	64.2	82.3	60.3	109.5	98.7	78.1	116.6
11118_at	257.1	232.2	333.7	319.1	320.7	377.5	366	251.3	415.4
11119_at	112.4	126.1	132.1	121.8	145.8	52.6	89.1	43.2	120.8
11120_at	192.8	330.3	270.3	238.3	161.2	252.4	230.4	132.7	217.4
11121_at	357.7	329.2	432.2	387.3	338.5	453.8	478.7	441.8	375.6
11122_at	3662	3306.9	3663.3	3098.1	3435	2505.2	1986.2	1740.5	1681.8
11123_at	741.1	794	747.7	709.7	621.9	1714.7	2314.7	2051.5	2119.7
11124_at	394.9	289.7	513.7	392.5	351.6	394.7	366.2	373.8	438.2
11125_at	418.5	402.5	436.7	429.9	510.8	528.6	505.1	459.6	467.8
11126_at	847.2	749.6	713.2	849.2	641.9	700.3	640.9	599.7	611.3
11127_at	1622.6	1446.7	1473	1415.1	1493.3	1525.1	1832.9	1405.7	1338.9
11128_at	2742.2	2527.7	2283.1	2375.7	2539.5	2378.5	2418.3	2203	2027.1
11129_at	27.4	22.4	43.9	46.2	9.3	17.4	21.8	8	21.7
11130_at	32.8	3.3	8.9	29	42.1	19.9	29.4	24.6	11.5
11131_at	389.5	346	457.7	346.1	367.7	403.6	495.1	277.7	457.1
11132_at	664.7	656	630.3	533.3	596.8	539.5	616.9	299.5	594.8
11133_at	259.6	121.3	354.2	104.6	337.4	2474.8	3962.8	2365.9	3025.2
11134_at	372.9	292.3	435.5	262.2	286	358.1	392.5	306	313.4
11135_at	372	318.5	360.5	270.9	300.6	306.7	309.9	301.2	286.9
11136_at	896.4	769.8	590.1	461.2	806.5	443.5	618.3	619.4	509.7
11137_at	294.5	266.3	225.2	169.4	262.1	627.1	742.7	797.2	820.2
11138_at	1794.6	1779	1246.9	1152.3	1249.9	1658.8	2111.8	2020.1	1752.9
11139_at	630.2	630.5	949.1	579.7	632.8	1938.3	1969.1	2186.4	2215.1
11140_at	54	29.9	74.9	58.9	43.4	40.3	91	57.7	94.8
11141_at	21.4	51.7	50.3	10.7	1.7	92	45.6	117.7	84.7
11142_at	3.9	27.2	11.4	15.8	8.6	6	14	27.5	6.6
11143_at	295.1	227	221.3	234.4	165.5	236.9	228.2	271.7	218.2
11144_at	54.1	64.5	85.5	56.1	67.5	88.8	86.8	67.6	103.4
11145_at	327.9	323.6	340.6	272.2	261.8	207.7	128.2	160.7	181.1
11146_at	203.8	178.8	174.1	161.1	150.8	226.5	167.9	122.1	218.5
11147_at	145.6	158.8	143.5	120	112.5	132.8	116.6	122.5	153.6
11148_at	467.5	382.3	486.1	403	422.2	374.4	373.2	377.9	296.1
11149_at	48.3	22.4	34	31.9	51.2	87.9	80.3	126.1	78.6
11150_at	1536.8	1619.6	1216.5	1126.1	1498.3	1336.5	1462.4	1374.6	1276.3
11151_at	63.3	39.3	45.8	87	56.6	51.1	45.7	81.6	75
11152_g_at	191.6	245.7	151.7	337.4	150.8	453	296.5	453.6	300.5
11153_at	230.9	330.5	184.2	363.2	133.5	490.8	350	470	340.7
11154_at	406.6	369.4	328.2	339.4	295.8	663.1	591.2	721.6	672.5
11155_at	504.7	535.7	451.9	479.5	423.5	571	651.2	653.7	589.4
11156_s_at	5941	5686	5277.8	5806.4	6968.9	4798.3	5194.8	4910.9	5286.1
11157_at	93.5	115.4	107.9	102	104.3	74.2	78.7	78.5	69.4
11158_i_at	22411.9	28293.9	24631.3	27116.1	31694.4	20222	20293.1	16385.6	23662.7
11159_s_at	7514.9	8578.5	7580.6	8028.7	7670.4	7657.5	6379.3	4471.2	6821
11160_at	15.6	27.8	17.4	6	25.1	21.1	14	21.2	19.8
11161_at	362.1	434	371.7	396.9	440.4	250.2	247.3	167.9	282.6
11162_at	943.4	853.2	1128.9	996.1	963.2	945	878.6	959.9	769.2
11163_at	116.1	131.8	110.8	111.3	79.9	188.7	120.2	165.3	83.1
11164_at	139	164.1	154.3	129.2	95.9	177.5	142.2	180.3	110
11165_at	4931.6	4758.5	4811.8	5378.9	4508.4	4362.2	4739.8	5222.9	4353.1
11166_at	234.7	194.4	242.8	201.9	200.8	245.2	267.5	378.6	312.4
11167_at	262.3	202.9	239.3	221.9	175.1	250.4	255.3	256.9	278.1
11168_at	77.6	35.7	107.2	80.7	51.3	36.4	53	48	60.3
11169_at	150.4	134.3	171.3	155.6	144.3	166.7	236.4	158.1	180.9
11170_at	54	59	56.1	6.2	53	51.4	65	54.1	7.4
11171_at	4758.7	4382.8	4223.1	5020.4	4550.5	4184.5	3383.2	2057.6	3768.9
11172_at	1955.2	1711.1	1589.8	1646	1703.2	1337.9	1136.6	928	1578.1
11173_at	391.4	639.8	333.4	525.6	385	565.3	413.7	406.8	528.3
11174_at	125.3	190	167.9	146.8	154.4	298.6	311.5	355.2	186.1
11175_at	60.1	54.6	34.7	23.3	11.9	78.7	79	72.6	56.4
11176_at	78.5	56.2	46.6	89.9	112.5	97.8	53.3	63.1	60.3
11177_at	15.8	5.6	5	58.1	46.1	73.6	70	121.5	67.2
11178_at	50.2	76.2	83.2	104.8	127.8	53.8	26.3	52.3	49.2
11179_at	9547.3	8835.4	9123.1	9696.5	9954.3	5724.9	8303.3	8378.5	7126.3
11180_at	8051.6	9461.4	11753.7	10866.5	11697.1	7970.5	9944.2	9328.1	8965.5
11181_at	849.5	572	917.9	643.9	679.2	360.6	472.1	377.6	443.3
11182_at	297.3	267	308.2	211.3	243.7	150.4	221.2	172.8	188.2
11183_at	184.7	190	188.9	231.5	101.2	318.2	269	348.5	256.3
11184_at	238.1	233.8	205.6	198.9	204.9	254.9	229.7	206.1	216.1
11185_at	61.4	47.7	106.9	49.3	117.6	103.4	78.3	78.6	119.5
11186_at	53.1	70.7	49.9	83.4	129.9	128.8	166.8	155.9	256.7
11187_at	1725.8	1800.3	1764.9	2249.3	2070.5	4453.1	3560.6	3118.1	3657.1
11188_at	35.8	22.9	42.4	38.5	50.5	25.3	35.4	22.1	35.2
11189_at	98.2	128.8	116.3	156.8	96.5	430	291.2	246.3	459.8
11190_at	1986.1	1778.9	1704.5	1578.9	2096.6	1547.5	1989.4	1091.1	1930.9
11191_at	91	130.9	93.9	100.2	113.7	126.2	117.9	108.6	108.2
11192_at	107.4	83.2	101.3	89.5	234.1	106.4	92.9	87.4	100.9
11193_at	238.4	169.1	197.8	208.2	198.2	251.7	213.5	240.5	267.9
11194_at	113.7	101	147.2	166.4	109.7	93.4	93.6	83.8	92
11195_at	69.3	49.9	82.8	85.4	60.8	150.9	149.3	123.1	105.6
11196_at	193.6	303	277.2	259.5	259.4	239.4	230	222.2	227.4
11197_at	868.3	726.4	909	1091.6	764.6	759.3	624.5	658.8	808.8
11198_at	8.1	6	28.6	24.8	5.6	1.9	1.8	4	2.1
11199_at	179.1	216.7	217	236.2	187.2	90	117.2	48.3	101.4
11200_at	167	124.3	152.7	198.6	176.1	156.7	174.3	92.5	82.1
11201_at	136.8	110.7	134.4	179	138.8	170.9	152.4	217.7	167
11202_at	532	476.6	470.8	392.8	444.7	237.1	384.2	221.8	266.9
11203_i_at	7536.5	9153.1	7814.3	7190.9	10248.6	4930.2	5894.9	4216.8	5135.6
11204_s_at	16490.2	16446.9	14368.2	15526.6	17427.7	12420.1	11477.4	13988.8	9485.6
11205_i_at	13672.2	14448.2	13819.7	13456.4	15717.6	12913.6	10771.7	12283.1	10906.1
11206_f_at	11360.8	11092	10728.6	9437.9	14067.2	7686	8704.5	8451.7	8198.3
11207_at	68.7	62	75	82.2	50.7	79.3	75.5	92.5	53.3
11208_at	42.1	33.6	65.9	56.9	35.3	19.8	6.2	12.6	8.3
11209_at	1533.5	1430	1502.7	1501	1426.2	1943.8	1936.7	2141.8	1947.8
11210_at	785.3	754.6	609.5	609.9	573.6	814.4	872.1	939.4	846.8
11211_at	45.5	60.9	58.5	58.5	66.3	74.3	80.2	56.1	97.6
11212_at	501	437	586	647.5	442.1	903.4	566.2	648.5	791.8
11213_at	30	47.7	69.9	84.3	33.7	60	45.7	75.9	39.2
11214_at	22.3	19.8	33.7	28.7	29.7	12.2	25.9	28	18.6
11215_at	14.2	9.1	6.6	20.9	42.2	16.9	22.9	4.2	28.3
11216_at	632.1	611.4	502.6	467.3	650.4	1021.1	1043	1145.5	855.4
11217_at	450.1	344.9	527.4	234.4	300.4	257.6	278.8	264.7	183.2
11218_at	691.1	503.4	578.4	401.6	480.7	393.4	458.6	460.3	402.2
11219_at	287.6	198	192.7	207.1	341.5	182.4	253.6	259.9	174.3
11220_at	84.2	61.6	98	70.9	82.4	161.3	140.5	150.2	115.3
11221_at	1084.7	1113.5	1105.5	1082.5	648.1	1723.7	1527.5	1848.9	1313
11222_at	200.6	306.7	263.6	202	178.8	386.2	368.6	355.4	403
11223_at	105.4	97.9	118.2	116	149.9	200.2	209.3	247.4	243.9
11224_at	35.3	39.3	51.5	22.2	24.8	57.1	15.2	37.9	2.1
11225_at	64.8	93.8	108.1	95	78.7	97.1	99.9	112.4	99
11226_at	848.9	861.4	773.5	1147.5	784.4	765.7	607.4	554.9	671.4
11227_at	129.1	162.7	166.7	163	167.2	256.3	294.2	160.7	292.7
11228_at	3440.7	3379.3	3198.9	3392.3	3365.9	2566.2	3106.5	1595.9	3046.1
11229_at	167.3	151.3	213.1	197.2	163.9	173.3	137.7	137.6	175.4
11230_at	2346.6	2317.2	3080.1	2261.1	3067	2028.7	2129.7	2164.2	2077.6
11231_at	4.6	22	10.7	3.4	10	6.7	16.6	25.5	3.6
11232_at	87.7	120.3	120.7	97.8	105	77.3	65.3	51	27.6
11233_at	422.7	370.3	418.1	431	418.1	485.1	482	614.4	488
11234_at	229.1	185.7	215	227.5	141	216.3	211.1	281.8	250.9
11235_at	3339.3	3551.3	2660.5	3025.4	3011.8	889.9	1510.8	1175.1	1156.3
11236_at	24153	25305.9	25724.4	26082.6	33593.5	18283.2	17762.2	21128.8	16611.9
11237_at	4932.1	4496.9	4719	4698.7	5612.2	3475.6	3984.5	3790.7	3439.3
11238_at	3.2	5.2	5.6	12.5	3.3	17.4	21.7	6.3	3.8
11239_at	28.8	3.8	22.3	5.4	18.1	11.1	46.4	25.4	8.6
11240_s_at	1.5	2.4	19.4	20.5	49.6	19.2	18.8	18.3	1.9
11241_at	28.8	34.9	44.3	15.2	6.3	32.8	24.3	30.1	27.4
11242_f_at	68.1	79.1	62	52.2	59.6	60.1	62.8	65.5	82.1
11243_s_at	183.4	164.2	95.7	166.5	245.1	345.8	340.8	337.1	214.3
11244_s_at	75.1	88.7	70.7	89.6	67.1	149.5	112.2	155.8	110.1
11245_i_at	5.3	4.4	5.6	3.6	10.3	9.2	1.3	7.1	1.3
11246_r_at	5.6	3.8	19.2	19.2	3.6	10.3	1.5	2.8	2.3
11247_s_at	2049.5	2285.8	1327.2	1343.2	1665.5	1774.4	3117.4	1819.2	1935.9
11248_s_at	18.2	20.9	36.9	31.7	45.5	2.3	2.7	38.7	20.5
11249_f_at	420.5	409.5	413.4	412.1	427	909	656.7	880.9	846.9
11250_s_at	199.1	219.4	151.2	285.9	218.6	216.6	241.7	255.9	271
11251_s_at	53.3	42.1	62.6	72.7	72.7	94	129.5	114	88.6
11252_s_at	7.8	1.6	3.5	26.2	9.6	6.5	18.4	5	3
11253_s_at	21.6	2.6	51.5	25.8	40.8	65.4	45.6	59.2	39.4
11254_at	156	102.5	199.7	141.3	167.7	225.8	270	231.8	212.3
11255_at	793.7	681.3	739.3	710.9	948	1349.2	1162.7	1286.8	890.2
11256_at	21.5	24	27.2	7	45.1	5.9	23	6.9	55.5
11257_at	47.2	38.6	80	33.1	25	43.3	18.9	17.8	55.6
11258_at	6	4.3	10.8	50.9	31.1	57.5	43.8	31	60.8
11259_at	36.4	19.9	7.7	12.2	23.5	127.6	125.9	68.7	105.6
11260_at	866.3	910.4	878.7	581.7	857.6	564.8	731.6	333.7	678.3
11261_at	2.2	4.1	4	9.8	5.4	2.1	4.1	5.6	6
11262_s_at	95	44.2	141.1	98.2	119.2	93.6	108.1	122.4	114.2
11263_f_at	582.2	588.3	553.9	765.6	568.1	498.1	586.5	538.6	523.8
11264_f_at	2534.4	2268.3	2011.9	2776.5	2468.4	1996.5	2009.5	1952.7	1739.9
11265_i_at	27.5	12.7	12.7	104.4	14.1	18.9	21	7.2	29.2
11266_f_at	282.6	330.2	584.6	441.4	409	591.3	540.8	562.3	509.6
11267_at	13.9	3	8.2	14.9	37.6	29	18.6	8.6	18.2
11268_at	11	19.7	21.3	1.3	2.1	1	4.7	10.5	0.5
11269_at	25.9	21.3	30	8.6	8.5	28.3	14.5	26.8	37.9
11270_at	19.1	6.5	22.9	3.1	5.4	13.2	4.2	24	10.4
11271_at	29.8	34	60.8	8.7	29.9	41.2	54.9	43.3	56.5
11272_at	87	73.6	110.3	118.3	106.6	65.4	78.1	51.4	56.6
11273_at	29.1	19.5	76.3	56.5	35.6	28.7	20.8	3.1	26.2
11274_at	44.4	41.1	45	44.2	34.2	40.8	25.2	23	24.1
11275_at	56.6	46.6	64.6	68.7	60.3	46.4	78.1	71	79.2
11276_at	7.3	6.1	23.5	12.6	16.3	31.9	13.5	8.4	25.6
11277_at	1.6	2.2	14.9	3.7	2.7	10.2	1.1	1.6	4.3
11278_f_at	33.2	110.8	72.8	56.3	98	106.7	66	112.1	163.8
11279_s_at	55.3	68.9	11.6	56.4	51.8	81.4	72.2	41.4	91.1
11280_at	13.2	12.6	2.6	5.3	3	21.9	3.3	4	11.1
11281_at	2.6	21	32.8	36.3	63.6	36.4	24.8	41.3	37.5
11282_i_at	2.9	1	2.1	1.7	28.3	4.9	0.7	8.5	1.2
11283_r_at	7.6	32.9	35.3	27	4	21.1	26.1	41.3	57.6
11284_f_at	1390.8	1205.8	1318.8	1391.5	896.3	2558.4	1912.1	2850.1	2246.1
11285_at	1.8	1.6	18.9	32.3	18.1	25.6	20.3	22.5	17.8
11286_at	10.4	33	28.3	1.3	10	2	3.9	8	17.1
11287_f_at	64.3	62.6	101.4	137	70.2	163.2	174.2	93.6	168
11288_at	41.5	40.3	24.4	49.4	39.2	60.6	59.1	35.8	58.5
11289_at	66.4	85.5	73.2	86.3	115.1	133.2	107.3	98	95
11290_at	168.7	209.3	99.3	134.3	176.8	279.9	263	282.4	282.9
11291_at	15.3	21.1	23.5	41.5	27.6	81.3	78.8	84.1	65.9
11292_at	20.6	13.1	10.8	39.4	8.4	38.4	31.4	44.1	32.2
11293_at	30.5	30.4	75.2	55.7	41.5	123.9	89.9	124.8	57.7
11294_g_at	355.4	323.8	274.3	373.7	289.3	1570.6	1009.9	1711.5	872.3
11295_r_at	69.3	75.7	67	53.2	41.8	57.3	68.8	83.2	81.8
11296_s_at	106.8	119.7	115.4	154.8	97	188.8	159.7	239.2	218
11297_at	139.1	132.2	167.7	123.2	181.2	196.2	235.6	190.4	213.6
11298_at	198	181.2	219.7	184.9	277.7	15.9	70.6	53.8	70
11299_at	161.3	132.3	159.8	175.8	127.1	167.7	175.9	162.9	155
11300_at	23.8	9.6	23.5	8.8	23.7	2.8	1.2	3.5	10.4
11301_i_at	0.9	3.9	10.9	27.8	2.5	44.2	1.9	69.9	39
11302_at	88	77.3	105.7	79.8	74.6	95.7	58.5	73.7	133.6
11303_s_at	30	28.6	46.3	33.9	34.3	51.1	46.7	52.2	70.3
11304_at	32.9	15.3	39.9	55.2	9.6	25.1	25.1	28	78.1
11305_s_at	24.8	16.6	48.6	74.4	32.7	4.3	21.3	26.3	45.5
11306_at	54.8	38.2	47.8	109.7	72.9	65.4	58.3	82.4	60.5
11307_s_at	80.7	95.7	51.3	70.5	80.1	27.9	54.7	33.3	42.1
11308_s_at	276.2	196.1	155.3	433.7	110.6	376.7	407.9	431.6	354.7
11309_at	50.3	34.8	12	78.4	56.6	86.1	59.3	80.9	58.8
11310_at	93.8	50.4	142	97.6	108.1	89.3	101.1	110.9	117.6
11311_at	57.6	88.1	62.5	48	73.9	63.2	49.9	40.5	59
11312_at	206.1	200.5	211.5	200.8	244.6	364.8	219.9	214.9	287.8
11313_at	134.4	149.9	139.9	197	136.9	193.9	185	143.8	208.9
11314_at	363.7	358.7	267.9	488.1	267	298.7	302.8	165.9	401.3
11315_i_at	23943.5	24508.2	25023.9	28218	27075	16742.8	18158.7	15882.1	12072.3
11316_r_at	20283.4	22444.3	25374.3	26571.8	24605.2	16402.8	16061.4	16397.1	11242.7
11317_s_at	4810.4	4453.9	5086.7	4833.4	4673.5	2598	2571.9	2127.7	2374
11318_at	63.2	81	96.3	129	130.6	30.7	42.7	36.9	44.8
11319_at	9195.4	10320	8134.4	8564.3	10568.6	4496.8	6335.3	5490.7	5046.8
11320_at	10341.3	9190.3	10382.6	10751.6	12448.9	8311.9	8582.3	9160.8	7251.4
11321_at	100.2	97.6	148.9	143.4	123.5	135.2	137.2	159.4	121.6
11322_at	113.3	112.3	120.1	122.3	14.5	111.8	111.6	150.5	132.9
11323_at	18.6	28.8	33.9	15.4	24.3	12.2	0.8	1.3	0.9
11324_at	703.8	524.7	573.9	618.9	492.5	638.5	701.4	594.8	557.5
11325_at	1959.3	1755.3	1603.8	1722.2	1825.9	2719.9	2590.3	2947.7	2380
11326_at	228.7	243.2	296.2	226.4	205.6	244	314	221.1	270.5
11327_at	467.8	373	550.4	469.3	379.7	303.9	295.6	264.1	339.2
11328_at	146.2	70	184.9	76.6	122.4	83	96.3	69.2	51.7
11329_at	530.2	384.3	570.4	532.7	418	524	487.5	537.3	588
11330_at	740.8	718.1	825.7	637.9	629.4	1233.9	1813.5	1107	1330.1
11331_at	83.7	70.6	120.2	105.2	68.6	83.1	94.3	58.1	70.6
11332_at	104.4	100.8	146.6	134.2	64.9	108.5	125	79.7	131.9
11333_at	739.1	672.6	845.4	839.5	778.2	1011.3	933	1234.2	1003.7
11334_at	98.3	73	114.9	94.1	103.6	100.9	150.9	153.1	115.7
11335_at	237.3	249	336.9	328.3	283.6	288.1	261.7	304.3	333.3
11336_at	244.8	249.4	285.7	254.2	259.8	581.6	526.3	520.8	461.4
11337_at	1076.8	1025.4	976.3	867.2	1103.9	1670.3	1759.9	1847.4	1411.6
11338_at	726.4	669.1	756.2	817.7	742.8	1233.3	1063.6	1254.8	1286.8
11339_at	24.6	28.8	49.5	63.9	29.3	87.7	58.2	89.7	72.4
11340_at	153.9	144.8	155.9	191.9	113.7	201.9	143.5	177.3	153.3
11341_at	111	122.7	146.8	141.6	139.5	92	108.3	122.4	161.9
11342_at	224.7	181	269.7	295.7	339.5	135.9	195.4	176.9	209.1
11343_at	91.2	83.7	108.2	70.5	90.5	107.1	163.5	62.4	191.4
11344_at	4665.8	4802	5526.5	6169.8	5078.4	4334.1	3688.3	2548.1	3697.6
11345_at	814.2	725.3	744	866.7	836.5	985.7	915	758.8	668
11346_at	1276.1	1018.7	1223.8	779.8	1068.7	994.6	1272.7	799.5	1048.2
11347_at	333.9	349.4	396.4	331.2	436.4	518.1	550.1	436.6	467.5
11348_at	322.1	300.3	281.4	267	206.7	292.4	320.1	192.9	358.8
11349_at	25.3	5.7	55	44.3	28.8	29.3	36.3	13.1	31.9
11350_at	453.7	555.5	524.2	399.7	425.1	1179.8	1088	1326.8	808.5
11351_at	1893.4	1808.3	1958.8	1438.8	1500.7	2492.9	2153.8	2439.9	2173.2
11352_at	206.3	218.5	131	223.2	164.2	253.2	231	248.3	182.6
11353_at	178.2	165	154	125.3	158.2	228.7	342.5	321.5	289.2
11354_at	699.2	732.7	741.2	637.5	685.5	385.6	587.8	515.8	477.5
11355_at	5431.6	4893.4	5656	5328.6	6222.4	3667.1	4619.1	4520.1	3673
11356_at	162.7	191.5	247.9	204.2	198.7	287.7	239.1	166.2	212
11357_at	563.8	569	625.9	726.3	624	917.5	923.5	727.2	1032.6
11358_at	299.9	258.9	389.8	265.6	248.3	770.3	586.9	488.7	618
11359_at	711.4	729.6	836.3	661.4	814.6	1348.4	1159	977	1193.8
11360_at	142.3	97.7	108.8	82.4	92.4	52.3	143.8	61.1	90.9
11361_at	66.9	69.8	61.6	53	43.2	95.9	105.1	98.3	101.5
11362_at	458.8	376.2	394.6	325.4	441.8	577.5	566.8	591.9	404
11363_at	62.5	62	69.1	96.2	101.8	150.9	127.2	159.1	135
11364_at	2265.3	2616	2587.5	2000.4	2815.1	5358.5	5534	5195.9	4077.7
11365_at	441	432.2	601.1	423.8	582.4	472.2	523.9	518.8	511
11366_at	24.7	29.2	31.6	15.1	84	1.1	4.7	5.3	18.8
11367_at	1436.9	1379.9	1524.7	1624.8	1219.3	1215	1020.3	1256.1	1466.7
11368_at	296.8	239.8	256.2	239.7	224.9	439.6	357.7	251.7	358.2
11369_at	1653.3	1226.2	1673	981.1	1627.6	547.9	779.5	460.2	414
11370_at	2490.9	2139.1	2677.7	2252.5	2681.5	3019.6	3275.6	2369.4	2177
11371_at	16060.8	17129.9	17692.9	18646.6	21580.9	14094.3	13345.7	8931.1	12799
11372_at	71.8	92.9	40.2	90.7	31.8	143.8	92.7	122.1	139.9
11373_at	2422.7	2584.4	2775	3303.5	4052	1323.3	1402.4	917.5	1527.8
11374_at	5134.9	5298	5009	5276.8	5359.5	4486.3	4497.1	4031.7	4588.7
11375_at	2	18.7	24.1	9.2	3.2	47.7	17.2	4.5	34.2
11376_at	35.7	65.6	58	53.9	50	83	79.6	75	71.4
11377_at	428.3	532.7	480.5	567.3	484	485.2	504.9	669.7	424.1
11378_at	2.3	2.4	5.6	50.7	9.2	3.2	13.9	6.4	8.2
11379_at	35.6	46.9	8.1	48.8	6.5	44.1	79	53	51.6
11380_at	33.6	23.5	4.4	21	6.6	31.5	10.1	22	23.8
11381_at	7.9	2.7	40.6	4.3	5.6	29.6	2.1	2.2	3.6
11382_at	19.5	4.9	14.8	28.3	45.7	13.9	17.3	25	27.4
11383_at	4	13.6	4.9	9.3	52.8	1.3	10.3	3.7	1.9
