ID_REF	GSM153627	GSM153628	GSM153631	GSM153632	GSM153633	GSM153634	GSM153629	GSM153630
2384_at	25.1	22.2	23.4	10.8	27.6	1.9	19.4	24.4
2385_at	0.6	14.3	9.3	7.2	2.9	9.9	1	8.4
2386_at	15.8	2.7	14.7	1.3	5.5	0.4	1.9	0.6
2387_at	20.3	2.6	4.6	15.6	5.8	2.7	7.3	10
2388_s_at	35.7	75.4	100.1	50.8	86.9	35.8	37	26.7
2389_s_at	0.7	25.6	18.2	18.8	8.8	3.2	9.9	16.3
2390_s_at	69.7	306.5	129.3	347.1	245.2	219.2	65.9	170.1
2391_s_at	19.1	50.6	37.2	67.1	68.2	29.2	8.1	44.7
2392_s_at	32.4	44	31.1	42.6	42.5	46.3	28	49.4
2393_s_at	134	186.7	69	255.9	199.1	293.3	137.6	245.3
2394_s_at	92.5	34.7	67.3	100.4	112.1	62.5	79.7	98.8
2395_at	14.8	2.2	0.6	0.8	20.1	1.6	12.6	49.5
2396_at	1.2	1.9	1	13.3	9.8	9.5	11.3	3
2397_at	2.2	1.5	2.7	2.1	2	10.3	3	48.7
2398_g_at	76.1	284	304.9	287.3	465.9	188.6	77	198.3
2399_s_at	57	228.5	231.2	331.2	427.5	169	37.3	200.2
2400_s_at	29.5	112	73.9	84.9	96.6	64	14.7	88.3
2401_s_at	47.2	107.8	18.2	68.9	94.8	84.5	28.6	75.1
2402_s_at	42	114.8	57.9	160.9	112.5	91.3	37.6	187.5
2403_s_at	41.1	98.9	57.8	170.9	109.2	81.7	21.3	121.8
2404_s_at	55.9	194.7	19.9	242.3	111.5	112.3	59.8	454.3
2405_at	25	19.6	21.1	13.1	13.1	28.2	0.7	47.1
2406_at	14.1	32.5	9.6	20.7	9.1	22.6	1.3	24.4
2407_at	54.9	124.6	101.6	194.7	59.7	179.1	54.8	308.2
2408_at	15.1	29.3	35.8	52.3	34.5	27.2	27.8	25.4
2409_at	0.8	19.5	0.8	7	1.8	14.3	13	2.6
2410_g_at	11	105.8	28.2	165.9	18.2	94.7	27	359.6
2411_s_at	98	258.7	78.4	561.9	41.6	222.1	42.5	1020.3
2412_at	66.1	10.4	56.8	71.3	98.5	106.4	20.9	253.4
2413_at	35.8	28	37.5	37.2	93.8	77.6	32.1	117.4
2414_at	3.3	0.6	17.4	1.2	1.8	1	8.8	2.2
2415_at	0.8	1.2	1	9.6	10.1	1	6.4	9.7
2416_at	12.7	1.5	2.2	4.7	43.1	4.6	9.1	14.4
2417_at	3.1	8.6	11	0.9	2.7	9.2	3.1	26.4
2418_at	18.4	39.5	18.6	59	25.2	22.1	10.3	35.2
2419_g_at	27.4	83.7	71.1	185.2	145.2	70.4	20.7	322.1
2420_s_at	61	79.4	84.2	120.9	156.4	117.6	51.8	447
2421_at	2.5	3.3	15.6	17	21.2	4.6	23	17.8
2422_at	22.6	4.8	2.8	15.3	2.5	1.5	15.8	25.9
2423_at	1.7	7.8	11.6	1.5	2.1	1.6	3.7	4.5
2424_at	10.7	11.9	8	0.6	6.7	15	5.9	17.3
2425_at	26.2	73.8	48.7	54.9	50.7	35.3	11.7	22
2426_at	36.1	28.4	80	90.5	73	76.8	24.8	80.3
2427_at	27.6	31.2	33.9	67.6	74.6	111.4	19.1	80.5
2428_at	0.9	0.8	12.5	15.7	1.7	1.9	0.9	10.1
2429_at	9.7	0.6	0.6	13.1	4.7	0.6	2.1	15.4
2430_at	0.3	13.1	4.6	0.8	6.3	2	0.3	0.8
2431_at	3.7	5.4	0.6	1.6	0.8	22	3.9	13.9
2432_at	13.8	81.5	4.2	74.8	14.8	139.8	3.1	252.8
2433_at	35	207.6	44.5	1066.2	40.6	2140.1	33.6	124
2434_at	17.3	4.2	13.3	20	19.6	12	18.9	6.2
2435_at	1.5	3.4	5.4	0.5	25.3	8.7	8.5	31.3
2436_g_at	297.1	1368.6	458.8	356	1164.8	90	222.8	2806.6
2437_s_at	20.7	2.5	817.7	844.6	2305.3	302.3	3	9.8
2438_at	0.9	3.7	0.7	1.1	7.2	0.7	2.3	8.4
2439_g_at	15.5	17.7	49.8	29	50.6	4.5	24.6	43.3
2440_s_at	39.1	56	80.6	25.1	62.3	25.5	29.9	17.8
2441_s_at	2.7	48	31.1	14.4	29.8	19.2	21.3	38.5
2442_s_at	34.9	61.1	53.2	54.9	87.7	43.2	36.1	62.4
2443_s_at	12	29.4	27.6	47.7	30.2	37.6	20.5	72.4
2444_s_at	18.5	68.6	27.8	44.7	62.8	24.3	18.6	133.7
2445_s_at	63	116.9	64.6	98.5	123	96.1	67.3	209.3
2446_at	12.2	1.6	2.3	16	20	29.1	17.7	2.9
2447_g_at	16.4	29.7	42.5	45.9	56.8	58.7	3	6.4
2448_s_at	15.7	42.3	47.7	41	55.3	52.6	17.8	55.5
2449_s_at	15.2	34.2	29.7	34.8	57.8	34.1	50.5	23.3
2450_s_at	87.7	34.9	87.8	62.2	116.7	148.6	134.9	78.5
2451_s_at	372.1	87.5	150.3	280.9	356.1	541.1	534.3	246.1
2452_at	21.2	8.2	25.2	13.7	18.2	29.7	28	21.4
2453_at	1.2	1.4	18.3	2.1	14.1	0.9	27.2	23.7
2454_at	2.2	1	16.7	1.9	5.2	1.3	1.5	1.4
2455_at	21.2	31	36	34.5	43.5	2.3	17.4	19.9
2456_at	20.1	0.8	38.6	10.9	27	0.6	1.3	14.7
2457_at	1.6	4.5	13.2	4.1	2.2	8.8	7.1	2.1
2458_g_at	33.3	8.9	41.9	3.7	40.9	6.3	31.1	25.3
2459_at	90.6	79.4	12.1	76.1	123.3	92.7	145.7	165.1
2460_at	15.8	21.7	29.5	23	4	3.6	5.6	1.1
2461_at	9	11.8	37.8	28.8	55.2	22.8	2.1	22.5
2462_g_at	15.1	34.8	20.3	38.9	30.7	62.4	27.1	31
2463_s_at	20.8	60.2	114.1	122.8	85.5	275.6	64.9	33.5
2464_s_at	58	69.2	93	130.3	145.7	193.2	56.2	70.5
2465_s_at	43.9	95.3	84.4	140.3	107.5	154.4	65.7	116.3
2466_s_at	1.9	9.2	0.8	4.2	5.5	14.9	3.5	14.8
2467_s_at	96.6	45.5	32.4	46.7	70.7	43.5	59.5	44.5
2468_s_at	119.8	60.7	30.5	61.9	45.1	53.1	107.8	80.8
2469_s_at	53	17.6	10.8	22	14.1	7.4	63.4	37.5
2470_at	75.2	153.3	110.6	119.4	124.5	67.9	55.1	189.1
2471_g_at	40.9	101.5	88.4	100.1	125.4	12.5	38.6	89
2472_s_at	21.8	120.8	85.7	111	124.6	70.1	3.5	151.3
2473_s_at	15.6	109.5	34.5	28.5	74.4	17.6	22.3	73.4
2474_s_at	0.8	42.2	17.5	36.1	22.5	19.1	11.1	47.3
2475_s_at	0.2	44.7	11.7	8.9	24	13.5	1.5	34.8
2476_s_at	26.4	125	51.2	62.6	97.7	52.3	12.5	200.8
2477_s_at	31.4	57.1	2.2	46.4	30.7	37.1	24.8	98.2
2478_at	22	9.6	20.8	24.1	29.6	0.5	1.6	27.3
2479_at	11.7	10.1	18.8	18.2	1.8	1.3	22.9	10.4
2480_at	16.5	10.2	26.9	4.4	6.4	0.5	12.5	15.1
2481_at	2.1	1.3	7.1	1.4	0.7	0.8	0.3	6.7
2482_at	8.3	19.8	17.1	16.2	18.7	10.9	5.4	21.5
2483_at	4.7	1	19	14.4	44.4	10.3	5	23.8
2484_at	7	0.9	6.5	4.5	17.5	1.8	1.1	6.1
2485_at	3.3	28.3	30	3.4	23.3	19.3	18.8	26.9
2486_at	19.7	11.1	29.5	12.4	7.9	0.4	9.8	21.4
2487_at	23.1	11.4	35.4	2.6	16.9	15.6	14.3	37.9
2488_at	13.9	4.8	22.7	2.3	19	20.4	20.5	22.9
2489_at	0.7	14.6	14	14.2	16.3	4.6	3.5	22.5
2490_s_at	109.2	202	141.2	225.5	263.4	108.3	93	421.7
2491_s_at	60.9	76.1	38.2	52	69	36.4	52.5	193.3
2492_f_at	2.7	22.4	20.3	12.7	39.5	6.2	10.2	37.4
2493_at	75.1	41.6	25.6	31.7	15.3	34.3	29.9	44.4
2494_at	34.7	88.9	55.1	52.8	44.9	49.9	2.3	78.6
2495_at	6.2	31	19.7	36.9	28.4	4	27.3	29.6
2496_g_at	151.8	68.2	240.9	45.6	329.8	2.9	173.2	62.1
2497_s_at	272.5	250	432.9	126.5	622.4	25.5	231.7	171.7
2498_s_at	156.5	171.2	288.6	164.8	276.9	129.6	95.2	187.1
2499_s_at	375.3	457.9	892.3	433.2	1110	349.4	238	888.8
2500_at	44.1	123.8	120.7	91.6	150.7	46.7	46.9	143.6
2501_g_at	187.8	169.2	195	91.3	217.2	52.7	132.6	257
2502_s_at	107.4	74.5	183.4	77.5	56.6	20.6	16.4	123.8
2503_s_at	20.5	38.5	13.9	27.4	28.7	2	6.4	33.5
2504_s_at	49.6	81.5	56.2	65.7	50.9	28.8	50.4	91
2505_s_at	79.8	226	36	120.1	73.3	49.6	22.2	305.8
2506_s_at	31.9	82.2	19.3	33.3	7.6	23.3	46.3	102.9
2507_s_at	25.5	54	20.5	41.8	21.6	6.7	32.2	88.9
2508_s_at	101.3	102.8	18.3	85.1	45.9	40.7	57.6	160.2
2509_at	75.2	23.2	33.4	34.9	40.4	35.7	32.4	54.9
2510_at	7.2	84.4	4.2	71	7.4	62.5	19.7	45.4
2511_g_at	32.5	272.8	19.3	238.7	73.6	168	9.9	255.8
2512_s_at	32.7	529.1	70.1	499.5	159.5	362.4	9.3	475.7
2513_s_at	13.5	87.6	9	72.9	42.1	18.5	16.6	91.4
2514_s_at	23	111.8	26.2	103.2	55.2	70.9	24.7	149
2515_s_at	2.7	77.7	10.7	55.2	30.6	25.9	6.1	141
2516_at	3.1	14.3	25.1	13	9.1	4.4	3.5	9.9
2517_at	2.9	13.7	6.9	23.1	23.4	2.6	2	22.9
2518_at	7.1	4.6	14.9	0.8	4.5	5.1	2.7	8.3
2519_at	1.1	7.8	1.9	2.3	19.7	5.1	1.9	26.5
2520_at	10.5	0.9	2.1	3.1	8.4	3.8	6.2	0.8
2521_f_at	0.3	25.7	0.1	0.1	0.3	27.5	3.5	0.2
2522_at	0.8	0.6	0.7	1.5	12.4	0.7	1.3	0.8
2523_at	0.5	1.4	0.3	0.3	2.3	11.5	1.4	3.5
2524_at	20.7	0.6	0.3	0.6	1.1	1.6	1.2	1.3
2525_at	25.1	15.5	29	2.8	17.9	11.6	2.7	50.7
2526_at	12.1	9.4	17.2	12.4	15	20.9	6.5	0.9
2527_at	16.7	6.4	16.1	1.6	4.1	3.8	22	1.5
2528_at	2.8	9	3	21.9	10.6	28.9	19.2	6.5
2529_at	5.1	1.4	15.4	0.3	5.3	13.5	12.2	0.7
2530_at	23.7	16.3	44.9	36	52.2	28	16.8	5
2531_at	39.4	7.5	14.9	20	30.8	7.9	20.1	42.5
2532_g_at	10.5	2.1	12.4	1.1	11.7	0.7	5	2.3
2533_s_at	23.9	22.5	31.4	17.7	44.6	6.9	25.8	8.5
2534_s_at	26.4	26.5	27.5	30	76.9	32	33.6	17.2
2535_s_at	71.5	76.6	119.2	74.8	209.9	68.5	98.4	68.3
2536_s_at	55.5	39.3	56.5	64.5	149.1	97.6	64.6	62.1
2537_s_at	138.6	102.2	110	163.9	201.6	100.2	158.5	197.9
2538_s_at	55.8	55.1	65.5	75.2	132.2	52.1	101.2	108.3
2539_at	2.6	31.8	29.8	27.9	21.8	28.9	25.2	42.3
2540_at	37.5	16.8	46	22.8	33.6	18.6	4	34.5
2541_at	2	0.5	6.7	4.8	1.7	11.2	1.3	2.4
2542_at	0.3	4.1	0.6	4.2	0.6	0.8	0.5	0.7
2543_at	6	18.7	6.5	4.6	24.6	33.4	2.5	34.7
2544_at	0.7	1	2.6	2.4	2.9	13.3	17.3	38.6
2545_at	1.9	21.4	22.6	43.1	21.6	56.8	25	25.6
2546_at	6.6	3.5	0.4	4.2	2.8	4.2	2.4	8.7
2547_at	7.3	0.3	3.4	0.6	1.4	12.5	6	11.3
2548_at	0.6	9.9	0.8	0.6	0.8	0.8	1	0.8
2549_at	8.4	3.6	4.2	0.6	10.1	5.7	11.3	5.1
2550_at	0.3	12.2	12.2	2.4	10.2	0.4	11.6	0.7
2551_at	2	1.4	1.2	1.5	3.6	1	13.8	1.3
2552_at	0.9	10.6	0.9	0.9	0.5	0.9	1.3	0.9
2553_at	18.7	20.3	46.5	47.1	50	58.7	28.3	57.6
2554_at	1.7	8.2	13.8	12.7	18.4	20.4	7.1	6.3
2555_at	7.8	12.9	0.6	13.4	12.1	19.6	6.3	14.8
2556_at	0.8	12.6	17.3	0.7	17.1	3.3	1.8	27.8
2557_at	6.9	0.8	13.4	32.8	28.7	12.7	18.8	1.5
2558_at	32.7	2.5	24.1	20.2	9.2	23.3	5.2	12.1
2559_at	44.3	69.1	78.6	160.1	73.9	118.6	62.6	100.4
2560_at	23.7	67.8	75.5	161.9	896.7	40.4	98.7	60
2561_at	9.7	30.4	2.5	38.8	30.4	40.9	33.9	23
2562_g_at	12.1	80.9	20.7	141.3	21.1	76.3	4.5	81.6
2563_s_at	17.2	149.2	44.5	154.7	105.3	150.8	30.4	149.1
2564_s_at	4.8	182.8	65.7	146.1	49.9	130.9	40.8	135.5
2565_s_at	22.3	97.4	29.9	155.5	29.7	133.9	22.5	114.3
2566_s_at	40.6	364.5	46.5	426.7	70.3	291.6	32.2	451.8
2567_at	45.2	20.5	45.4	14.9	34.3	15.9	32.1	18.5
2568_at	18	16.5	26.9	2.8	54.9	43.5	15.8	11.1
2569_at	24.9	18.5	15.9	5.1	5.6	34.8	4.4	28.7
2570_at	81	68.9	34.1	80.8	56.1	54	66.9	82.2
2571_s_at	130.6	62	46.7	126.3	61.5	49.4	116.2	158.9
2572_s_at	48.3	53.3	28	51.1	19	10.5	84.7	79.7
2573_at	0.4	21.9	15.9	15.7	0.6	20.1	2.5	2.4
2574_at	66.1	128.2	44.9	141.5	72.8	83	49.7	73.2
2575_s_at	40.5	28.5	53.1	78.2	84.1	70.2	60	120.6
2576_s_at	55.4	10.1	70.7	52.7	64.4	56.5	61.7	172.8
2577_s_at	37.5	21.7	9.7	72.7	40.9	39.3	46.8	77.5
2578_s_at	139.1	33.7	50.2	127.1	92.1	131	215.5	159.5
2579_at	41.9	20.8	40.7	5.2	37.9	32.9	34.4	25.4
2580_at	16.9	14.8	26.7	8.4	8.7	3.4	1.2	11
2581_at	20.2	11.3	1.2	6.1	6.6	27.4	18.6	19.2
2582_at	133.2	34.2	8.7	34.1	19.4	55.8	61	8.6
2583_g_at	92.7	90.7	150.9	71.8	254.1	39.3	122.5	109.5
2584_s_at	65.7	81.7	88.2	67.3	307	19.6	60.9	70.5
2585_s_at	60.6	51.5	55.8	54.1	26.1	34.1	47.6	76.8
2586_s_at	170.7	190.9	126.6	255.1	204.9	91.5	220.3	421.5
2587_at	27.7	25	21.6	92.9	16.2	108.4	14.8	33.7
2588_at	3.2	7.7	32.2	24.4	5.6	20.5	22.3	43.6
2589_g_at	43.1	10.8	57.2	18.2	59	75.8	60.3	36.3
2590_s_at	108.5	59.2	65.9	64.6	79.3	71.2	73.1	22.8
2591_s_at	57.6	12.2	21.6	30.3	62.9	41.1	81	59
2592_s_at	522.6	76.6	159.7	98.6	233.9	177.1	517.1	86
2593_s_at	796.5	99.2	195.6	211.8	464.7	215.4	832.5	254.3
2594_at	0.7	0.7	12.6	7.9	13.6	26.4	1.7	15.5
2595_at	63.9	46.2	70.5	49.4	55.9	40.3	64.3	63.9
2596_at	8.4	39.3	0.9	24.9	8.4	26.3	26.7	7.9
2597_at	25.7	81.4	7.9	148.2	28.2	83.9	18.8	115.2
2598_g_at	85.8	357.8	87.2	307.8	131.1	230.7	70.1	549.5
2599_s_at	177.1	603.9	145.3	381.1	184.7	215	168.2	1101.8
2600_s_at	229.9	794.1	161.8	567.1	194.2	175.8	89.3	1178.9
2601_at	39.8	18.6	39.3	80.5	28.8	48.1	42.6	51.5
2602_g_at	343.2	150.1	689	126.2	1221.5	77.7	444.1	526.6
2603_s_at	70	71.1	310.5	69.4	522.1	48.7	111.8	230.6
2604_s_at	160.1	79.9	187.4	110	476.4	26.7	155	380.9
2605_s_at	546.9	173.5	524.2	247.3	1217.2	65.5	625.8	1537.1
2606_s_at	1344.4	505.8	1215.7	565.2	2413.6	214.1	1453	3146.4
2607_s_at	4506	1639	3668.3	2121.1	5757.7	942	5066.3	6800.2
2608_at	13.3	21.5	13.9	52.4	24.3	34.9	26.4	44.6
2609_at	21.2	26.5	13.2	47.9	34.8	34.6	23	27.6
2610_at	16.9	1	9.7	21.9	2.2	22.6	3	31.9
2611_at	50.4	3.7	82.8	43.6	71.7	22.4	33.9	84.4
2612_g_at	0.8	8.7	16.3	2.3	2.2	0.7	5.4	35.7
2613_s_at	19.2	20	18.7	20.7	14.4	3.3	0.6	69.7
2614_s_at	7.4	24	25.9	8.9	18.2	0.5	7.8	32.8
2615_s_at	28	26.6	32.6	54.2	49.7	109.9	43.6	113.2
2616_at	13.8	0.5	8.7	5.2	12.8	10.6	5.1	10.5
2617_at	13.4	36	13	16.3	16	18	25.4	17.9
2618_s_at	207.7	184.8	264	179.6	476.6	151.5	85.7	100.3
2619_s_at	23.7	45.6	81.3	61.2	81.2	58.2	18.1	27.7
2620_s_at	106.3	169	241.9	184.4	402.2	385.6	44.2	174.8
2621_s_at	67.4	79.1	100.2	57.9	175.6	121.1	64.5	135.9
2622_s_at	90	165.9	152.8	222.9	271.2	274.5	78.5	424.1
2623_s_at	36.4	133.6	68.3	125.8	123.5	220.1	25.4	364.6
2624_s_at	200.3	257.3	191.4	434.4	294.6	540.5	189.1	839.5
2625_at	12.6	51.1	60.8	100.2	64.1	121.9	12.4	73.7
2626_at	31.7	3.4	10.6	57.5	8.3	140.1	25	18.6
2627_at	11.7	19.2	16	31.4	10.7	29.7	19.6	13.2
2628_s_at	34.3	61.3	15.2	45.2	32.8	4	28.3	54.4
2629_s_at	19.9	146	47	116.5	47.2	64.5	19.8	304.4
2630_s_at	26	152.1	37.5	121.3	66.3	65.8	20.3	278.5
2631_s_at	7.9	94.4	37.8	76.9	11.9	44.3	10.4	173.4
2632_at	37	8.6	10.7	13.1	8.1	20.5	30.5	26.1
2633_at	8.2	14.5	27.5	16.5	9.6	25.3	14.6	4.6
2634_at	1.3	8	0.6	2.5	1.1	0.6	4.3	13.9
2635_at	13.1	0.3	0.4	6.5	28.2	15.3	2.1	31.7
2636_at	11.2	31.3	20.1	26.1	15.7	13.8	8	47.3
2637_g_at	174	644.4	317.1	663	671.3	264.8	159.9	1018
2638_s_at	737.8	1304	1236.8	1542.3	2137.4	1117.4	768	2548.3
2639_at	1.3	3.2	1.8	2.1	1.1	26.3	0.8	4.1
2640_at	0.4	34.7	15.1	35.4	12.5	52.9	8.9	73.2
2641_g_at	47.4	20.2	33.9	19.1	35.3	6.5	47.1	50.3
2642_s_at	2.4	26.9	16.8	1.6	10.2	22.2	7.2	2.4
2643_s_at	45.5	39.4	50.9	46.5	86.1	37.4	68.8	59.7
2644_s_at	81.8	65.9	85.2	43.1	128.1	32.2	62.3	140.4
2645_s_at	488.7	131.3	190	106.9	378.8	200.6	363.6	287.2
2646_at	5.1	13.1	2.3	1.8	3.8	20.4	4.5	6.3
2647_at	8.1	15	34.4	1.1	2.5	25.6	8.7	21
2648_at	18.2	5	6	0.5	20.7	2.9	2.8	7.6
2649_at	1.2	4.8	2.2	22.7	8.5	5.9	7.6	6.1
2650_g_at	5.7	37.3	35.5	44.9	66.8	44.7	15.1	18.4
2651_s_at	24.8	52.2	122.4	103.5	154.8	139.9	36.3	94
2652_s_at	36.3	28.4	54.4	42.5	80.5	43	30.6	29.2
2653_at	12.4	17.3	26.7	17.1	25.9	1.4	22.1	23.1
2654_at	3.7	16.7	9.5	4.1	16	34.2	13.8	12.2
2655_at	4.5	23.2	16.6	1.3	11.9	13.8	19.3	24.1
2656_at	51.8	4.2	23.7	46.5	46.8	21.3	31.9	46.1
2657_at	2.2	19.1	32.6	15	39.7	2.2	9.4	2.4
2658_at	11.5	28.9	12.9	42.9	11.9	16	22.9	36.1
2659_g_at	3.9	0.6	25.2	18.3	18.4	25.5	1.8	39.6
2660_s_at	25.2	23.9	35.6	166.2	40.7	290.1	0.8	53
2661_s_at	25.3	16.6	1.8	28.1	8.8	56.8	1.1	2.9
2662_s_at	72.8	142.6	42.4	655.3	44.7	1226.4	73.8	169.3
2663_s_at	58.8	66.1	40.4	255.9	62.2	560.7	58.6	74.6
2664_at	5.7	16.5	18.4	7.5	6.7	5.8	2.1	19.6
2665_at	25.5	7.3	22.9	12.7	17.8	18	5.5	19.6
2666_s_at	25.8	10.2	8.4	37.1	52.2	97.1	14.2	131.2
2667_s_at	23.6	34.1	44.2	30.7	63.2	96.5	33.9	35.9
2668_s_at	53	70.2	134.6	98.3	182.5	319	85.4	187.8
2669_at	138.2	44.6	74.3	46.1	82.2	7.9	90.9	82.3
2670_at	17.7	1.2	8.6	12.6	31.6	11.3	28.8	1
2671_at	0.8	4.5	0.3	0.7	2.5	0.5	3.7	3.2
2672_at	18.4	16.3	42	14.5	39.7	18.6	36.8	12.8
2673_at	1.4	14.1	5.7	8.5	25.2	15.9	0.7	0.4
2674_at	3.7	0.9	0.7	3.3	7.3	2.9	1.1	6.8
2675_at	22	45.2	58.6	45.1	84.6	51.3	6.4	42.4
2676_at	10.6	2.3	3	1.5	1.7	0.8	8.2	10
2677_at	17.4	15.2	3.5	7.3	14.9	2.9	6.7	11.7
2678_at	14.6	40.1	29.6	3.7	28.2	24.6	11.6	5.1
2679_at	8.3	13.1	46.3	12.1	1.3	17	8.5	13.9
2680_at	9.9	1.3	2.1	3.8	13.4	23.4	6.2	1.6
2681_g_at	317.3	285.5	370.9	331.7	611	280.3	302.8	439.2
2682_s_at	134.3	180	236.4	230.4	409.2	114.3	130.4	271.7
2683_at	1.3	2.9	3.9	9.4	0.6	5.9	1.4	12.8
2684_at	26.2	32.7	25	51.7	30.7	30.4	27.1	10.7
2685_at	23.1	61.1	65.5	86.1	52.5	141.2	24.4	113.5
2686_at	9.5	22.6	15.4	69.4	24.5	147.1	8.7	31.5
2687_g_at	5.6	22.5	18.1	40.4	27.9	85.2	10.3	29.8
2688_s_at	15.7	44.4	22.8	81.6	4	112.7	37.7	38.2
2689_s_at	36	73.8	89.4	217.1	64.1	286	7	133.2
2690_s_at	31.9	111.3	68	234.8	64.2	273.2	23.6	195
2691_s_at	21.6	73.2	30.2	265.2	39.8	289.8	27.8	189
2692_at	3.6	2.6	8.4	2	0.7	0.4	2.4	1.5
2693_at	2.4	12.2	1.2	6.6	4.4	1.1	2.5	1.8
2694_at	24.3	10.2	24.3	9.3	10.5	11.7	3.8	7.7
2695_at	15.2	11.8	0.6	2.4	2	10.8	1.5	0.6
2696_at	1.1	7.9	17.7	23.2	6.7	0.7	6.3	15.2
2697_g_at	2.7	10.7	14.7	9.9	1	6.5	13	17.2
2698_s_at	14.8	1.2	4.1	0.4	1.5	0.8	11	3.1
2699_at	4.9	7.7	2.7	28.6	29.7	20	28.2	35.8
2700_at	24.8	13.6	13.2	17.1	73.7	15.3	20.5	18.2
2701_g_at	686.4	143.9	487.4	110.4	855.5	107.6	407.9	67.9
2702_s_at	418.5	129	389.5	91	617.5	51.9	163.8	58.4
2703_g_at	2.9	517	21.6	359.1	2.4	126.2	7.6	256
2704_s_at	16.4	767.3	25	710	61	388.1	11.4	634.4
2705_s_at	21	474	1.3	481.1	25.4	137.8	2	360.1
2706_s_at	16.5	1535.7	54.5	1769	83.7	720.8	9.6	1981.3
2707_s_at	18.5	785.8	41.4	1118.1	55.5	559.4	13.6	1040.3
2708_s_at	48.8	1539	97.2	2128.4	153.8	1026.1	37.9	2078.7
2709_s_at	23.8	2.7	37.1	24.9	15.7	79.3	36.6	33.1
2710_s_at	20.9	12	68.5	61.6	50.5	259.7	31.6	45.8
2711_s_at	71.8	29.9	99.7	72.6	155.6	146.7	27.4	5.8
2712_s_at	47.5	9.4	76.4	93.8	105.2	56.3	26	27.2
2713_s_at	26.5	31.9	42.8	54.3	94.9	31.9	29.6	43.7
2714_s_at	595.5	417.6	639.1	1165.9	1390.6	838	388.8	1259.9
2715_at	28.5	19.3	18.3	15.5	14.7	72.3	1	18.8
2716_at	23.8	19.2	21.7	13.2	51.3	99.4	2	42
2717_at	28.6	46.4	65.5	60.4	61	95.6	17.2	39.6
2718_at	19.1	39.8	30.1	1.9	14	2.3	17.3	18.4
2719_at	2.2	24.1	5	22.3	74.1	4.4	4.7	30.9
2720_at	5.4	5.7	10.2	1.2	4.5	2.3	3.1	19.4
2721_at	22.7	2.6	12.7	1.7	0.9	0.9	0.7	21
2722_g_at	15.8	67.4	1.1	78.5	17.8	27.1	2.3	77.4
2723_s_at	5.4	77.8	3.4	74.8	2.5	3.8	0.9	135.5
2724_s_at	37.9	167	16.8	155.7	22	51.3	24.5	205
2725_s_at	12.4	144.7	2.3	104.3	1	21.8	25.5	172.7
2726_s_at	77.7	182.3	37.3	213.9	47.3	69.9	90.8	364
2727_s_at	87.6	295.6	74.5	417.1	66.8	97.9	75.7	591.8
2728_s_at	59.1	291	17.1	251.9	10.1	81.5	82.5	439.2
2729_at	32.4	13	12.5	2.1	31.5	13.7	5.3	38
2730_at	11.4	6.7	10.3	1.4	5.7	3.5	14.8	3.2
2731_at	26	27.2	64.9	48.3	42.1	30.5	14.4	56.6
2732_at	0.5	20.6	30.2	23	0.7	9.7	13.8	18.5
2733_g_at	23.3	30.4	25.8	29.1	35.9	38	33.3	75
2734_s_at	26.8	19.2	44.6	44.1	59.7	30	35.3	81.4
2735_s_at	94.8	68.4	80.7	87.3	92.5	70.7	69	207.8
2736_at	4.1	17.2	3.9	2.4	9.7	13.3	2.2	33
2737_at	4	7.6	23.6	31.7	36.9	8.3	0.7	12.4
2738_at	3.5	6.3	37.7	14.8	6.1	0.5	15.5	31.5
2739_g_at	3.7	42.8	4.6	1.5	64.2	2.4	23.4	101.7
2740_s_at	32.3	24.4	2	10.3	25.1	16.4	20.9	27.6
2741_s_at	11.1	40	4.6	0.1	46	11.4	12.5	73.1
2742_s_at	40	62.7	0.4	0.4	48.5	46.1	28.9	96.9
2743_at	22.3	2.8	53.1	23.5	37.7	2.7	15.2	32.2
2744_at	3.2	21	6.6	67.5	32	58.9	5.5	3
2745_g_at	10.3	34.7	32.4	128	49.3	187.7	29.9	58.6
2748_at	0.6	9	1.1	0.7	22.9	1.1	3.6	0.7
2749_s_at	36.4	125.3	23.3	98.2	45.5	73.3	78.2	145.6
2750_at	8.8	7.7	12.8	7.8	76	22.5	2	24.3
2751_at	4.2	3.9	8.1	14.4	0.7	2.9	11.4	12.9
2752_at	2.9	30.4	14	4	1.3	1.2	9.4	6.1
2753_at	10.6	10.3	31.9	18.7	30	18.1	1	17.2
2754_at	0.4	10.1	10.9	0.4	4	8.3	7.9	5.2
2755_at	0.7	7.4	13.5	9	4.1	1.6	2.9	25.2
2756_at	37.4	34.6	83.4	70.6	63.3	74.4	23	57
2757_g_at	389.8	64.2	330.4	103.3	645.7	91.5	309.1	492
2758_s_at	750.4	85.3	454.4	196.2	1038.9	176.9	623.3	754.9
2759_at	11.6	12.5	48.6	9	3.7	0.9	35.1	7.8
2760_at	24.1	20.5	47.2	2.7	45.1	22.6	22.6	41
2761_at	11.2	19.9	9.7	2	11	8	11.9	1.1
2762_at	1.1	0.4	0.4	2.1	0.5	10.7	0.3	0.8
2763_s_at	13.8	8	17.1	10	7.8	17.7	5.4	13.5
2764_s_at	20.7	41.8	38.8	37	66.6	20.6	23.4	54.5
2765_s_at	33	58.6	26.9	29.8	100	25.4	45.4	78.5
2766_s_at	36.4	83.2	72.1	34.4	96.8	25.3	49.1	97
