ID_REF	GSM63885	GSM63886	GSM63887	GSM63888	GSM63889	GSM63890	GSM63894	GSM63895	GSM63896	GSM63891	GSM63892	GSM63893
cysA_b2422_st	70.8509	68.319	59.4465	120.452	48.2229	39.552	51.4283	75.9251	53.7258	43.8738	38.6154	57.4189
cysB_b1275_st	41.9125	41.431	65.6457	44.5401	67.7526	44.831	82.9081	37.2781	91.091	63.5201	46.331	60.9017
cysC_b2750_st	34.0056	38.2197	42.2975	70.0598	31.0671	27.0243	30.1925	33.4319	29.2931	34.1632	32.7071	40.3226
cysD_b2752_st	50.7194	49.9623	68.1891	57.9515	44.1884	40.8241	45.7478	55.111	47.8545	53.7333	44.29	52.8612
cysE_b3607_st	72.7849	61.719	40.0525	74.5643	112.637	85.8608	97.8922	92.4713	94.1553	90.0627	96.0199	90.5077
cysG_b3368_st	63.0191	60.58	72.6585	54.7824	49.437	56.6677	68.1258	57.8015	67.7816	68.8774	54.679	71.8438
cysH_b2762_st	34.9744	33.0195	39.3591	77.8563	29.3787	22.1003	30.941	35.1435	34.4558	28.9764	25.092	40.865
cysI_b2763_st	42.9703	33.471	32.8714	87.1749	28.3859	26.5585	27.5246	35.9435	27.8862	28.3886	23.3077	36.1193
cysJ_b2764_st	45.6863	42.5758	42.2098	42.3933	27.3673	25.1457	29.8649	37.8549	29.0283	26.2145	24.1492	34.6442
cysK_b2414_st	62.6077	32.9514	45.2639	132.846	65.4021	80.9525	35.2963	48.1897	31.7882	49.8088	60.4803	59.7131
cysM_b2421_st	58.6628	64.9582	63.0865	68.7712	49.0109	42.1971	51.3984	70.1869	50.2045	48.9426	44.8002	58.4542
cysN_b2751_st	50.6344	44.5499	45.9084	116.186	37.4361	36.055	37.9709	46.8343	41.7368	35.5415	41.9384	47.9494
cysP_b2425_st	63.7185	72.5323	61.9701	79.9279	43.599	39.2682	52.0088	67.4844	49.6227	42.8358	41.1937	55.3511
cysQ_b4214_st	56.4295	56.1581	42.1929	42.3717	31.8787	26.6827	36.0049	37.074	35.0688	32.6643	54.5267	24.9068
cysS_b0526_st	116.228	154.602	179.09	105.068	160.014	155.173	204.701	148.116	233.326	207.586	135.068	176.134
cysT_b1910_st	1228.59	231.31	325.184	979.064	1072.49	715.731	322.101	687.435	319.797	827.852	514.165	156.824
cysU_b2424_st	36.1441	34.2042	33.7516	46.1091	25.9919	18.2137	28.9498	39.7015	28.8396	26.9317	26.208	30.638
cysW_b2423_st	41.6296	40.0003	38.8773	55.3661	32.0288	29.8571	37.5127	44.1092	33.7527	38.7494	38.2902	29.8656
cysZ_b2413_st	40.4856	27.2444	32.5062	31.9701	35.6006	30.1921	28.7136	39.5591	29.0764	36.3799	30.1448	32.235
cytR_b3934_st	65.5399	47.7473	39.7455	92.6675	51.207	31.6914	38.5157	63.296	37.0908	36.9421	44.2135	36.9907
dacA_b0632_st	67.2726	59.1443	74.433	63.4476	110.648	117.515	99.0002	63.4591	94.3348	145.96	64.9865	89.266
dacB_b3182_st	41.3589	41.445	61.9513	51.7788	61.9547	49.4194	70.8463	54.1388	73.7241	76.2908	67.0647	65.9258
dacC_b0839_st	73.4259	57.9168	53.4864	50.2577	98.4382	68.7696	111.691	68.4753	122.616	116.011	61.1168	74.6921
dacD_b2010_st	37.1092	62.0695	41.647	33.0761	31.9295	25.0584	40.4253	43.191	35.6475	30.9553	36.1781	38.5218
dadA_b1189_st	79.4172	61.3497	37.0252	45.7202	58.4287	125.711	63.2787	80.6926	53.4662	50.1209	52.3053	33.869
dadX_b1190_st	107.432	126.635	79.329	72.1613	77.9238	142.67	96.0893	140.496	112.237	98.6265	68.1619	68.9572
damX_b3388_st	83.8365	68.2859	75.8976	77.5266	94.9723	73.5866	67.8957	83.599	64.867	90.8939	75.3155	69.843
dam_b3387_st	41.8718	31.031	43.6786	32.719	27.5145	32.6149	31.4789	33.7286	31.6209	32.8594	27.0601	32.2106
dapA_b2478_st	102.588	88.5941	89.8307	126.768	311.834	224.333	120.217	87.7821	135.755	276.915	163.977	79.7984
dapB_b0031_st	164.271	106.136	103.346	103.945	138.152	279.25	163.562	107.784	170.91	138.498	244.648	248.092
dapD_b0166_st	135.613	91.7392	88.3287	125.663	149.73	193.379	137.639	101.41	145.063	231.507	109.272	108.718
dapE_b2472_st	40.3895	43.4887	49.626	47.4878	53.2964	57.0137	59.9398	49.5416	58.3508	64.3845	59.2632	57.7632
dapF_b3809_st	110.819	92.6418	100.19	110.849	128.102	131.857	76.8985	115.52	78.1706	97.8634	73.0841	58.3961
dbpA_b1343_st	57.4379	54.7245	46.541	47.0559	50.1411	39.075	60.6789	50.6503	68.804	71.1427	36.5901	39.0222
dcd_b2065_st	48.5493	64.5776	47.2522	80.2618	90.1635	62.7418	97.0607	70.293	80.0294	105.901	41.4815	45.0498
dcm_b1961_st	51.7099	31.172	35.5567	33.9445	28.7995	32.6319	34.0251	36.915	32.4386	36.3349	32.5275	31.6234
dcp_b1538_st	39.2294	66.3646	61.6192	49.2685	85.0082	80.5187	78.6338	62.1311	83.173	80.7125	57.8205	58.109
dctA_b3528_st	140.058	93.6208	42.0643	54.8605	183.95	37.4039	31.096	158.795	32.4226	62.2288	30.5902	35.898
dcuA_b4138_st	106.123	52.0097	52.4314	97.2789	178.365	44.9855	47.0698	71.2568	51.2885	140.729	44.9472	34.2167
dcuB_b4123_st	64.5773	41.6579	42.781	48.8476	56.5186	25.9074	34.9935	67.2985	32.2562	44.0863	39.1434	33.0515
dcuC_b0621_st	50.2654	40.5118	44.5972	54.9941	65.9211	87.0402	67.7781	46.8553	64.2832	90.2511	61.4699	49.1353
ddg_b2378_st	39.8509	37.3685	38.6536	33.952	32.0678	28.4563	29.8562	37.4306	31.9177	27.3168	30.4027	31.8907
ddlA_b0381_st	67.403	91.1118	87.815	84.7217	105.168	117.37	136.17	70.5194	127.795	119.795	109.453	112.19
ddlB_b0092_st	133.064	143.751	95.7659	139.025	167.68	172.947	164.81	137.939	160.352	151.801	150.002	164.596
