ID_REF	GSM266726	GSM266728	GSM266729	GSM266723	GSM266724	GSM266725
10000_at	11	9.3	9.7	8.9	7.3	2.8
10001_at	466.7	490.9	608.7	303	277.6	231.6
10002_i_at	1320.8	1295.1	1364.6	1574.7	1527.4	1284.5
10003_f_at	5021.3	5033.2	5740.6	7265.1	7266.5	6424.3
10004_at	1.9	0.5	0.9	0.7	2	0.4
10005_at	337.8	324	371.4	514.8	514.1	434.3
10006_at	145.3	109.4	163.5	121.7	120.4	102.1
10007_at	703.1	765.1	813.6	831.4	774	763.5
10008_at	40.5	36.9	42.3	2.4	2	3.1
10009_at	26.5	30.3	33.4	19.8	31	17
10010_at	642.7	671.7	804.1	994.1	943	750.6
10011_at	14	16.3	20.3	2	3.1	1.4
10012_at	92	99.1	111.5	73.4	68.8	58.6
10013_at	100.6	101	123.7	75.3	70.8	82.7
10014_at	338	377.2	419.7	238.9	224.4	216.3
10015_at	1411.8	1402	1659.8	3796.7	3840	3367
10016_at	873.4	919	1087	1248.4	1145.8	1170.2
10017_at	5.3	7.1	12.8	2.5	2.2	9.4
10018_at	5941.6	6267	6998.1	11720.6	11819.3	10192
10019_at	2693.5	2755	3340.7	3079	3011.5	3109.4
10020_at	332.2	353.6	412	431	421.7	398.3
10021_at	42.1	38.3	52	59.4	52.3	45.2
10022_at	0.6	0.5	0.7	0.7	0.8	1
10023_at	12.2	2.1	1.5	3.2	3	3.2
10024_at	280	269.3	287.8	216.2	218.8	194.1
10025_at	96.3	115.5	112.5	99.2	104.5	111.3
10026_at	30.7	25.2	30.1	2.7	2.3	3.1
10027_at	49.8	48.9	59.8	18.9	29.6	20.5
10028_at	44	46.3	67.1	85.6	101.7	114.3
10029_at	279.6	301.4	326.9	276.5	316.3	320.6
10030_at	47.9	47.5	62.2	67.2	61.3	72.4
10031_at	253.9	313.3	323.3	330.8	349.6	384.9
10032_at	148.9	149.2	169.8	149.7	154.1	150.4
10033_at	166.2	188.6	240.2	78	83	61.2
10034_at	501.9	547.1	586.7	505.8	514.5	534.2
10035_at	218	271	278.3	332.3	310.8	303.1
10036_at	231.4	211.3	256.8	210.5	166.2	158.4
10037_at	35.7	21.9	43.6	49.5	45.9	52.9
10038_i_at	511.9	543.2	558.4	380	393.7	383.3
10039_s_at	69.1	66	75.8	28.9	31.2	45.2
10040_at	97.4	89.1	101.2	35.4	28.1	44.3
10041_at	31.8	31.1	46.8	11	13.9	12.9
10042_at	39.9	48	48	41.9	45.4	42.8
10043_at	100.8	134.6	149.3	60.4	65.1	65
10044_at	304.6	342.6	389.1	587.6	577.7	554.2
10045_at	8539.5	8864.4	9171.8	8483.5	8067.2	8118.6
10046_at	58.7	50.4	56.2	39.7	35.6	44.4
10047_f_at	9574.1	9210.7	10408.3	9799.1	10195	10866.7
10048_at	95.5	85.5	107.2	66.7	70.7	87.1
10049_at	116.9	96.2	116.7	82.7	57.8	56.4
10050_at	199.2	200.5	249.4	266.6	269.7	321.6
10051_at	558.8	586.8	520.2	799	866.1	954.2
10052_at	165.9	246.3	198.1	370	299.3	313
10053_at	4399.3	4990.8	4690.9	6702.5	6278.8	4962.3
10054_at	713.7	725.1	854	887.8	884.6	714.8
10055_at	360.4	436.7	436	261	237.2	208.9
10056_at	337.5	345	373.8	166.7	169.2	168.3
10057_at	22.4	21.8	16.3	16.8	5.2	23.7
10058_at	1005.6	996.7	1177.8	746.6	722.5	748.4
10059_at	929	803.5	1105.4	665.9	648.1	710.9
10060_at	378.3	390.8	453.6	737	744.2	745
10061_at	8296.5	7489.2	8823.4	4579.7	4604.8	4853.6
10062_at	535.9	514.7	667.7	181.4	163.3	143.7
10063_i_at	685.9	626.6	840.5	617.9	637.3	609.3
10064_s_at	173	188.5	153.6	149.5	137.7	150.7
10065_at	61.7	88.9	83.8	99.8	73.4	49.2
10066_s_at	541.8	520.2	535.9	581.4	612.8	401.4
10067_at	61.6	81.8	100.5	54.8	74.7	71.9
10068_i_at	3377	3755.7	4143.2	6200.6	6242.7	5662.9
10069_f_at	1911.7	2099.6	2423.5	3450.3	3332.2	3061.8
10070_at	83.6	82.3	94.5	103.5	92.7	85.6
10071_at	49.8	51.5	67.6	36.8	44.2	37.4
10072_at	104	97.5	97.9	85	90.1	77.9
10073_at	91.1	90.5	112.5	186.3	185.5	147.5
10074_at	2.3	3.7	2.9	4.2	0.6	1.9
10075_at	444.5	489.7	580	425.6	387.8	390.7
10076_at	73	62	75.4	76.9	65	63.2
10077_at	86.7	78.4	84.5	112.4	125.3	137.6
10078_at	81.4	86.6	95.7	86.2	86.7	76.3
10079_at	8.5	10	7.8	10.4	10.7	9.9
10080_at	46.4	39.3	40.4	33.5	38.3	15.8
10081_at	79.2	64.7	83.1	33.6	27.8	33.7
10082_at	18.9	20.9	31.9	25.4	9.5	21.4
10083_g_at	3.3	13.1	14.8	9.8	15.1	27.9
10084_at	32.2	14.3	9.5	20	30.2	34.1
10085_at	346.4	331.5	371.6	447.6	409.5	395.6
10086_at	116.4	93.6	135.4	146.9	123.5	108
10087_at	158.7	175.7	181.8	114.7	152.5	154.9
10088_at	258.1	275.8	341.2	336.5	261.6	287.8
10089_at	444.2	510.1	541.6	412	374.1	342.1
10090_at	35	31.2	36.1	54.2	52.2	42.9
10091_at	362.9	355.9	438.2	389.5	394.5	364.4
10092_at	646.4	707.9	773.2	643.8	635	584.2
10093_at	202.5	208.4	296.8	239.4	256.8	245.7
10094_at	118.9	153.4	137.6	219.3	174	173.9
10095_at	291.6	325	349.2	130.4	159.2	120.1
10096_at	1092.8	1176.3	1323.4	1313	1239.4	1212.5
10097_at	10311.1	10534.3	11237.7	14243.2	14009.7	14286.6
10098_at	191.4	199.9	210.6	141.3	143.8	151.8
10099_at	141.4	160.8	157.4	115.6	127.9	108.5
10100_at	138.2	156.4	148.8	74.5	75.7	70.1
10101_at	396.6	384.4	477.7	470	475.3	437.9
10102_at	110.3	107.7	115.4	108.3	101.8	103.5
10103_at	549.1	470.9	582.4	306	262	202.5
10104_at	102.1	113.6	144.5	299.6	264	241.5
10105_at	35.1	52.6	47.3	18.6	26.4	19.7
10106_at	180.9	181.2	216.4	275.2	258.4	276
10107_at	200.5	208.8	225.2	138.2	136.7	135.7
10108_at	6923	6523	7366.6	1693.5	1838	1797.6
10109_at	68.9	69.5	81.6	6.7	9	10.2
10110_at	144.4	161.5	150.7	157.2	150.3	161.1
10111_at	728.3	685.6	833.8	349.7	374.5	377.5
10112_at	281.6	343.5	353.8	454.9	437.5	444.7
10113_at	396.3	427.6	426.1	446.9	410.4	412.7
10114_at	520.9	564.5	561.8	574.7	546	521.3
10115_at	382.4	377.5	388.4	155.4	146.7	141.8
10116_at	556.8	532.3	611.8	315.1	306.6	307.4
10117_at	591.7	617.3	635.7	181.3	197.9	206.2
10118_at	285.6	307.6	349	255.5	234.5	292.1
10119_at	40.8	31.7	42.2	32.4	23.3	27.8
10120_at	504.4	470.9	552.5	427.8	393.1	398
10121_at	1419	1463.9	1708.8	2472.9	2406.4	2597
10122_at	21.9	29.7	26.9	14.9	13.5	20.1
10123_at	237.6	252.6	242.1	473.1	442.3	345.8
10124_at	338.4	401.4	420.5	313.6	325.4	322.7
10125_at	277.6	314.4	337.9	370.6	348.9	364.6
10126_at	145.5	134.3	142.9	104.5	98.3	86.8
10127_at	1660.2	1712.1	1958.6	2543.4	2546.5	2558.4
10128_at	370.9	447.7	465.9	165.2	166.4	182.2
10129_at	5040.1	4708.1	5534.2	868.4	811.6	880.4
10130_at	362.7	348.7	404.5	430.1	374.9	390.4
10131_at	673.6	661.6	743.3	816.2	800.4	878.1
10132_at	717.6	656.1	742.2	1031.8	970.4	973.7
10133_at	116.8	127.6	119.1	86.3	84	80.4
10134_at	374.9	431.7	395.3	323.1	302	309.9
10135_at	276.2	305.9	256.3	163.1	183.5	110.3
10136_at	730.1	874.2	984.8	527.5	513.3	475
10137_at	194.5	246.9	212.7	22.4	24.2	44.8
10138_g_at	236	277.7	313.8	104	116.2	95.4
10139_i_at	2261.1	2359	2863.7	1331.2	1253.9	947
10140_r_at	576.1	487.8	825.7	254.3	309.3	329.7
10141_at	626.5	619.7	711	432.3	429.5	445
10142_at	451.7	443.6	504.1	294.2	274.2	220.9
10143_at	968.4	1109.4	1183.5	341.3	343.6	239.3
10144_at	551.1	557.7	660.7	533.3	532.4	495.6
10145_at	170.7	161	192.9	121.7	111.3	116.6
10146_at	1105.3	1201.1	1393.2	1777	1663.4	1646.2
10147_at	6247.6	8348.3	6855.4	10332.3	9965	7301.9
10148_at	418.7	409.7	483.3	139.8	134.2	88.2
10149_at	23.1	50.3	52	9	25	41.5
10150_at	474.7	455.1	544.2	335.8	305.2	267
10151_at	81.4	82.5	112.3	32.4	30.6	33
10152_at	735.2	744.7	935.9	1267.7	1246.6	1159
10153_at	62.8	59.4	68.8	72.9	60.1	71.8
10154_at	73.1	85.2	96.1	52.3	49.4	43.8
10155_at	1339.2	1345.9	1585.8	1893.3	1893.4	1543.1
10156_at	222.8	212.2	247.2	129.6	133.4	106.3
10157_at	1347.2	1555.3	1694.5	799.7	841.6	734.3
10158_at	810.9	812.8	963.9	483.5	488	460.8
10159_at	2323.2	2337.3	2757.4	4245.4	4313.7	3869.9
10160_at	1413.6	1445.8	1542.8	2940.3	2972.4	2360.3
10161_g_at	5998.8	7073.7	6977.5	14508	14662.2	15433.8
10162_at	75.8	88.7	80.2	129.4	110.9	105.3
10163_at	109.4	131.2	138.3	164.2	156.8	119.4
10164_at	26.3	36.3	27.4	111.9	102	115
10165_at	12	10.6	17.5	1.6	6.7	16
10166_at	8320.1	8428.4	8767.7	11128.1	11051.4	11070.9
10167_at	519.6	613.8	603.5	1002.1	955	1014.9
10168_at	307.6	336.4	373.6	142.4	129.8	118
10169_at	543.5	607.4	668.3	932	938	981.2
10170_g_at	196.1	213.8	232.7	331.4	311.1	356.7
10171_at	100.4	94.8	112.1	107.5	101.6	92
10172_at	170.6	105.8	174.3	24.1	21.8	35.3
10173_at	58.5	45.7	46	90.1	92.7	105.8
10174_at	201	212.4	247.2	205.2	188.9	176.5
10175_at	52.1	56.4	59.6	34.6	45.1	33
10176_at	94.2	97.3	103.1	155	152	146.3
10177_at	254.5	264.4	278.4	217.8	220.3	212.8
10178_at	12.8	17	22.3	30.5	28.8	21.5
10179_at	93.2	115	123.3	38	38.3	29.2
10180_at	4604.2	5043.7	5417	7799.2	7860.8	7044.6
10181_at	44.4	45.7	46.8	50.9	52.7	37.3
10182_at	344.9	449.5	516.6	371.5	350.4	357.4
10183_at	996.2	1097.2	1230	2563.5	2483.5	2938.7
10184_at	277.2	267.4	300.1	427.8	418.2	424.6
10185_s_at	5435.7	5184.5	5732.2	4215.5	4113.8	4075.5
10186_s_at	86.4	74.3	82.9	124.4	100.3	122.2
10187_at	30.6	33.2	34.4	136.3	68.7	122.5
10188_at	466.6	469.8	529.3	240.7	253.6	237.2
10189_at	33.8	40.3	87	52	86.6	94.7
10190_at	97	84	99.6	61.9	49.6	55.4
10191_at	179.8	176.9	181.2	158	168.7	157.1
10192_at	88	89.5	86.5	75.8	76	90
10193_at	2471.5	2873.5	3094.2	1045.5	975	881.2
10194_at	703.3	708	801.8	348.6	333	324.3
10195_at	23.2	27.6	24.6	25.8	19.7	16.3
10196_g_at	41	33.6	45.2	36.2	26.6	27.4
10197_at	43	35.2	42.9	28.1	24.9	22.7
10198_at	60.1	57.6	76.4	17.3	17.7	26.8
10199_at	64.9	47.1	64.5	19.5	24.9	18.9
10200_at	179	186.7	224.9	220.3	235.9	228.2
10201_at	62	61.7	86.5	43.8	39.8	49.9
10202_at	131.5	115.6	146.7	139.4	119.1	131.4
10203_at	376.4	460.2	348.3	284.6	257.7	235.7
10204_at	323.8	413.2	381.6	920.1	865.1	651.7
10205_at	170.7	193	209.4	247.4	243.1	193.8
10206_at	83.2	74.5	139.9	196.2	191.7	159.7
10207_at	575.4	598.8	791.9	742.1	707.4	629.3
10208_at	1560.6	1807	2077.2	388.5	352.9	395.3
10209_at	60.9	56.7	48.6	58	51	31.6
10210_at	2252.3	2399.4	2728.3	1210.6	1247.5	914.4
10211_at	217.4	218.8	259.6	158.1	161	157.5
10212_at	324.8	322	372.6	207	191.7	174.9
10213_at	81.6	75.3	80.9	66.7	62.4	53.9
10214_at	23.6	27	27.7	29	30.5	26.2
10215_at	792.6	824	842.7	381.3	353.8	385.3
10216_at	130.7	204.3	117.2	122.9	110.7	91.4
10217_at	93.4	128.7	89.3	114.8	95.3	67.1
10218_at	4353.9	4783.7	4967	245.8	250.6	267.8
10219_at	1177.4	1468.1	1494	1487.1	1495.7	1353.3
10220_at	35.1	48.9	34.7	24.2	23.8	21.5
10221_at	160	152.2	183.7	87.3	100.7	76.9
10222_at	78.3	85.4	83.7	120.4	140.2	142.3
10223_at	212	189.8	246.2	263.9	218.6	259.2
10224_at	229.3	259.6	300.7	253.7	235.8	222.7
10225_at	379.8	356.3	435.5	336.8	341.1	234
10226_at	733.1	670.4	860.4	119.4	97.7	100.8
10227_at	233	246.6	286.3	280.1	248.6	194.9
10228_at	8209.3	7774.9	8868	9351.1	9621.3	8341
10229_at	18466.3	16858	19496.1	20379.3	20592.3	23956
10230_at	25.6	31.6	35	4.7	6.2	2.9
10231_at	235.1	197.5	243.8	358.7	384.3	264.9
10232_at	1065.9	1122.1	1216.5	1448.3	1339.6	1260.1
10233_at	71.2	74.5	64.3	101.5	89.9	78.4
10234_at	93.3	105	138.1	97.9	95.7	99.4
10235_at	295.7	290.1	304.1	210.9	220.8	213.4
10236_at	84	85.6	103.5	49.4	38.4	43.8
10237_at	212.7	235.4	246.5	326.7	332.6	361
10238_at	661.2	651.6	756.2	582.9	598.6	544
10239_at	8764.2	9009.5	9767.3	11917.6	12023.4	11031.4
10240_at	41.3	39.1	51.6	19.4	17.5	25.8
10241_at	269.1	316.3	336.8	151	153.5	150.9
10242_at	214.2	235.7	239.6	275	201.9	253
10243_at	370.5	382.7	423.4	367.4	364.6	310.8
10244_at	45.5	47.4	46.4	26.7	34	41.1
10245_at	31.8	24.6	34	11.1	14.5	26.3
10246_at	71.1	82.8	77.3	57.5	68.7	71
10247_at	726.3	879.4	859.2	1802.5	1759.9	1708.1
10248_at	208.6	208.5	202.2	192.1	211.1	120.9
10249_at	234.6	236.6	276.3	212	214	208.5
10250_at	69.8	75	101.6	72.2	60.6	59.9
10251_at	191.5	258.1	185.9	132.1	114.9	123
10252_at	464.8	586.7	579.3	763.7	716	770.2
10253_at	1699.2	1962.5	2190.4	3490	3425.5	3688.2
10254_at	621.8	679	776.4	305.8	313.3	275.2
10255_at	26.7	22.7	32.6	33.9	36.7	47.2
10256_at	659.2	718.4	741.6	1968.1	1953.3	2267.8
10257_at	277.7	296.3	283.5	200.1	185.4	230.4
10258_at	510.6	451.1	566.9	145	134.9	123.9
10259_at	449	469.5	497.5	452.3	454.8	462.5
10260_at	324.2	385.6	353.3	264	201.5	167.4
10261_at	205	241.1	259.5	188.3	197.5	154.1
10262_at	29.5	29.8	33.7	19.8	20	23.8
10263_at	623.4	436.5	694.6	52.9	61.1	56.2
10264_at	252.7	277.5	298	319.1	335.4	366.1
10265_at	3233.2	3867.6	4285.9	4692.3	4750.2	4912.3
10266_at	202.8	211.9	242	99.8	104.2	112.4
10267_at	1632.1	1696.3	1885.3	3830.3	3903.2	3989.4
10268_at	428	371	444.6	586.7	505.5	514.4
10269_at	3054	3151.6	3206.2	5837.5	5541.4	6817.1
10270_at	7671.8	7152.6	8491	12719.7	12919.6	13689.5
10271_at	32.6	41.6	40.7	30.6	28.9	24.3
10272_at	110.5	104.9	97.9	73.1	86.5	82.2
10273_at	586.8	712.7	670.5	534.5	462.9	472.7
10274_at	1172.1	1296.2	1322.1	2447.7	2416.1	1931.8
10275_at	464.5	459.8	500.3	575.2	565.6	501.1
10276_at	77.9	85.9	106.5	28.9	38.9	21.4
10277_at	116	110.8	121.3	118.8	101.6	99.3
10278_at	503.5	549.8	656.7	261.5	240.9	172.2
10279_at	134.3	146.6	150.1	78.7	100.4	71.3
10280_at	489.7	562.9	631.8	430.3	385.1	378.1
10281_at	165.8	161.2	192.5	136	117.3	109.9
10282_at	397.7	307.9	436.7	221	228.2	246.3
10283_at	32.6	35.1	38.4	15.9	12.9	15.3
10284_at	89.3	125.5	87.9	88.6	84.5	106.8
10285_at	105.6	141.6	107.9	162	140.4	77.8
10286_at	1865.4	2006.8	2160	2242.1	2044.6	1758.6
10287_at	91.4	99.7	127	98.5	92.8	76.1
10288_at	109.7	107.4	135.8	187.8	168.7	136.3
10289_f_at	332.2	367.2	469	171.6	185.4	146
10290_at	1039.1	1164.3	1365.3	1880.6	1795.8	1733.1
10291_at	142.2	136.9	191	129.9	128.2	106
10292_at	515.2	535.1	594.6	1631.1	1604.1	1355.9
10293_at	14.7	13.1	14.6	5.7	7.2	5.3
10294_at	29.2	36	36.7	78.1	78.7	83.3
10295_at	2420.4	2541.2	2749.1	5872.6	5737.9	5448.2
10296_at	10102.4	9867.4	11295.8	11240.7	11888.9	10521
10297_at	183.4	155.9	182.4	241.1	247.9	211.5
10298_at	186.7	222.1	241.9	110	82.5	83.5
10299_at	93.8	120.2	143.4	102	70.7	96.6
10300_f_at	2720.6	3012.8	3344.6	4632	4648.8	4344.1
10301_at	7057.5	7733.6	8002.1	14668.7	14450.1	14890
10302_g_at	8327.6	8706.6	9360.4	12913	13213.9	14151.6
10303_at	44.3	50.1	45.4	113.2	137.1	108.4
10304_at	324.7	441.8	415.3	534.4	536.4	501.5
10305_at	580.6	603.6	620.8	559.2	636.7	594.7
10306_at	39.7	41.7	59.4	25.5	29.6	39.6
10307_at	60.9	52.7	79.8	79.5	78.9	71.6
10308_at	1.7	0.4	10	0.5	0.6	1.2
10309_at	5.4	1.3	5.7	0.6	2.8	1.9
10310_at	160.1	186.4	215.5	97.6	100.3	99.9
10311_at	78	74.3	96.7	87.6	74.5	59.6
10312_at	138.9	123.3	154.2	138.6	152.8	123.6
10313_at	653.5	777.2	840.6	1139.7	1118.6	1046.3
10314_at	204.1	185.9	245.4	298.7	290.5	269
10315_at	243.4	274.9	295.6	346.1	331.3	275.3
10316_at	131.9	181	186	121.5	98.5	96.8
10317_at	196.8	198	229.5	268.4	264.9	242.1
10318_at	198.4	213.6	232.3	174.9	174.5	159.3
10319_at	707.3	894.6	850.9	1301.3	1196.7	1170.2
10320_at	197.6	228.3	247.4	160.4	148	149.1
10321_at	591.6	634.4	689.3	437.5	459.5	431.9
10322_at	197.2	190.8	231.4	132.7	133.6	132.7
10323_at	4563.8	4568.8	5087.3	5393.1	5507.7	5884.9
10324_at	1609.7	1634.8	1915.8	1505.7	1606.7	1630.3
10325_at	4645.2	4126.5	4609.9	4820.4	4948.3	4815.7
10326_g_at	6711.8	5774	6318.3	7981.3	8416.7	8582.4
10327_at	9.9	6.5	22	0.5	0.8	4
10328_at	150.3	192.1	185.6	152.4	150.4	132.6
10329_at	793.4	810.8	872.5	790.5	791.1	805.6
10330_at	15.1	12.2	18.1	10.7	13.9	12.5
10331_at	260.7	283	329.2	271.6	284.3	297.7
10332_at	910	1102.8	1085.6	436.7	477.7	326.7
10333_at	344.9	371.7	397	286.4	280	320.2
10334_at	1188.5	1262.8	1296.4	341.5	243.4	323.9
10335_at	359.4	373.6	393	305.5	315.3	264.4
10336_at	36.6	38.9	44.5	45.1	41.9	54.5
10337_at	174.9	167.8	210.8	240.2	253.2	289.9
10338_at	14.1	12.6	20.3	1.9	2	6.7
10339_at	215.5	169.7	218	154.6	143.1	172
10340_at	177.7	180.4	191.9	123.5	143.4	133.9
10341_at	46.9	39.9	44.6	80.8	65.6	61.9
10342_at	127.6	126.2	114.1	99.9	108.3	95
10343_at	146	173	183.3	228.3	207.5	137.7
10344_at	125.8	139.1	157.8	147.5	176.8	147.2
10345_at	241.9	250.3	281.2	206.5	219.6	151.5
10346_at	19.4	41.4	66	25.1	19.8	24
10347_at	356.5	404	525.5	555	515.9	463
10348_at	283	265.9	345.9	162.3	144.7	130.5
10349_at	141.5	132.7	175.9	95.7	92.4	89.5
10350_at	528.3	472.3	630.8	615.1	586.9	546.3
10351_at	177.6	143.2	176.9	106.3	119.4	111.1
10352_at	409.3	440.5	469.8	437.3	482.2	462.1
10353_at	39.1	27.7	35.4	25.7	22.8	24.4
10354_at	33.4	61.4	63.5	82.2	73.1	46.3
10355_at	288	353.5	370.2	562.2	483.4	455.2
10356_at	18.9	21.3	24.7	2.9	6.9	4.6
10357_at	723.1	777.2	889.7	673.6	653.2	515.3
10358_at	352.1	411.9	454.9	244.4	220	191.4
10359_at	782.1	738.6	992.5	491.1	457.9	467.8
10360_at	2900.3	2397.6	3685.6	530.9	581.4	527.7
10361_f_at	108	142.6	91.6	29.7	44	19.8
10362_at	12276.4	10784.1	13208.2	11149.1	11476.6	12336.2
10363_at	791.3	740.7	928.4	574.1	575.9	605.2
10364_at	225.4	237.7	257.4	305.7	317.2	289.9
10365_at	251.6	237	316.6	199.9	206.4	166.9
10366_i_at	1023.1	1061.9	1045.8	438.7	424.1	399.6
10367_r_at	167.8	139.9	178.6	74.9	75.3	76.6
10368_s_at	1060.7	1248.1	1321.9	535.3	524	551.3
10369_at	235	236.3	269.3	64.4	61.7	63
10370_at	3585.4	3810.2	4301.8	6394.3	6413.6	6658
10371_at	2.9	3.1	6.7	5.8	15.9	3.2
10372_at	21.7	20.4	22.9	11.7	15.9	12.5
10373_at	110.2	142.6	152.8	4.2	13.3	14.5
10374_at	692.4	648.7	829.7	73.3	84	79.3
10375_at	76.8	65.4	98.6	261.5	254.7	256
10376_at	64.7	75.3	82.2	82.5	82.4	75.6
10377_at	375.1	353.2	397.5	193	210.8	201.5
10378_at	207.4	183.6	219	149.1	131.2	121.6
10379_at	535	525.6	630.4	260.8	245.9	217.3
10380_at	4036.3	4396.5	4726.2	5108.2	5207.1	5077.3
10381_at	158.8	142.9	162.2	110.2	108	95.5
10382_at	1010.3	1175.8	1300.5	1405	1357.4	1241.5
10383_at	24.6	16.8	20.6	9.6	12.1	10.9
10384_at	39.3	58.3	40.8	21.7	24.8	9.1
10385_i_at	4537.9	5368.5	5738	7429	8254.7	6666.1
10386_s_at	4561.1	4741.2	5114.9	7167.1	7838.4	7257.8
10387_at	63.2	63	71.3	42.2	47.3	41.9
10388_at	662.7	748.3	794.2	816.7	783.5	781.9
10389_at	77.7	102.3	108.6	28.6	20.4	44.4
10390_at	392.6	492.9	526.6	576.9	555.2	630.3
10391_at	649.6	731.7	811	845.2	875.6	837.4
10392_at	3727.9	3591.5	4286.7	859.4	983.5	1074.3
10393_at	87.3	70.2	99.2	106.4	77.1	97.1
10394_at	39.9	35.1	35.1	21.8	20.4	18.6
10395_at	310.9	249.4	319.6	289.4	292.4	349.3
10396_at	11.3	7.7	13.2	2.5	16.5	15.7
10397_at	24.6	31.5	28.2	27.6	31.1	3.3
10398_at	52.6	47.4	54.2	11	22	21.5
10399_at	23	48.5	34.1	7.6	4.7	2.8
10400_at	6.4	3.9	11	0.5	1.2	1.8
10401_at	178.6	172.6	213.6	55	50.1	50.1
10402_at	35.2	51.5	66.5	12.3	16	15.6
10403_at	3.4	3.9	2.3	16.6	7.4	3.2
10404_at	192.7	276.2	267	50.8	43.5	34.9
10405_at	35.3	20.2	25.7	18.2	21	13.8
10406_at	26.9	37.5	51.4	33.6	41.9	42
10407_at	39.8	30.5	28.9	22.1	24.9	18.8
10408_at	157.4	162.4	148.1	69.3	75	74.8
10409_at	68.3	64	56.4	64.2	75	58.2
10410_at	55	63.9	66.8	17.9	21.4	16.4
10411_f_at	64.8	97.3	73.1	34.5	43.3	27.1
10412_f_at	611.2	728.7	687.8	187	181.7	164.9
10413_at	167.7	175.4	204.6	143.1	157	143.2
10414_at	44.8	56.2	53.3	210.5	184.3	166.6
10415_at	144.5	146.1	184.1	700.8	634.6	566.3
10416_at	159.4	150.2	184.4	63.6	64.4	81.6
10417_at	11.5	9.9	18.8	18.1	11	12.5
10418_at	89.8	96.1	120.6	89.5	77	69.7
10419_at	106.5	103.7	125.7	67.4	70.2	51.9
10420_at	503.8	507.1	474.9	71.8	95.6	54.5
10421_at	369.8	335.4	346.6	196.3	187.3	240.3
10422_at	22.6	16.2	23.5	16.9	22.6	29
10423_at	115.7	151.8	104.9	14	5.5	2.2
10424_at	2.8	3.6	2.2	3.3	0.9	1.3
10425_at	156.9	181.7	243.8	127.6	138.2	69.4
10426_at	11.3	13.6	23	13.8	5.1	2.2
10427_at	16.1	12.2	17.2	15.5	14.1	21.9
10428_at	129.4	114.7	141.8	0.6	0.4	1.1
10429_at	5.3	3	11.2	1.9	1.2	2.5
10430_at	69.6	77.9	79.3	22.4	23	19.1
10431_at	7.2	1.6	3.4	4.4	4.8	1.6
10432_at	93	120.8	92	68.8	60.5	53.2
10433_at	57.2	68.9	79.1	43.5	49.9	37.8
10434_at	242.8	246.7	292.8	169.8	134.8	126
10435_at	116.4	120.4	141.2	83.4	81.5	67.6
10436_at	5.9	5.8	14.7	11.4	5.9	3.9
10437_at	124.1	122.1	159.2	75.3	71.6	66.5
10438_at	8.2	8.2	2.9	9	17.3	23.9
10439_at	300.4	383.7	343.7	495	529.3	421.8
10440_at	37.6	38.9	44.7	27.3	24.2	23
10441_at	12.3	5.1	7.2	6.8	7.9	6
10442_s_at	38.4	38.7	40	104.7	64	64.6
10443_at	16.4	10.5	12.4	3.9	1.5	1.2
10444_at	117.1	99.3	140.5	70.6	53.6	55.2
10445_s_at	313.1	348.1	359.1	461.8	449.6	371.9
10446_s_at	245.1	219.7	246.3	167.7	161.3	151.9
10447_s_at	327.7	361.8	416.1	426.2	411.4	420.6
10448_s_at	484.8	511	647.3	592.7	599.9	677.2
10449_at	4.3	5.8	15.4	1.1	2.1	1.4
10450_at	28.2	21.6	23.5	12.9	7.3	14.1
10451_at	15.5	14.7	16.9	10.1	3.6	6.4
10452_at	115.6	115.3	125.1	116.9	125.4	100.5
10453_at	11.5	12.4	9.1	7.1	0.4	4.9
10454_at	12.5	25	27.4	9.2	19.4	17
10455_at	61.5	86.3	71.1	25.9	14.4	22.7
10456_at	416	472.5	515.6	496.9	439.7	628.5
10457_at	7	9.5	14.7	1.6	7.5	0.6
10458_at	36.2	36.2	48.4	28.7	23.4	14.6
10459_at	31.6	33.8	39	51.4	47.2	70.6
10460_at	105.2	161.6	145.7	25.9	20.4	17.7
10461_at	22	28.5	25	29.4	27.7	25.7
10462_at	615.6	516.4	542.1	205.3	194.1	181.4
10463_at	15.4	17.7	18	13.4	20	11.7
10464_at	303.7	350.7	368.5	227.7	258.6	224
10465_at	128.9	122.6	124.5	84.9	91.5	75.6
10466_at	291.6	318.9	333.1	202.3	185.6	173.4
10467_at	550.5	614.4	621.9	483.4	479.8	493.7
10468_at	317.5	359.2	373.5	341.4	345.3	321.9
10469_at	146.9	150.8	155.5	186.3	173.8	185.5
10470_at	320.8	347.4	374.9	235	198.1	192.1
10471_at	547.6	684.3	672.6	838.9	741.5	915.4
10472_at	33.3	64.2	74.5	48.2	31.4	42.6
10473_i_at	2420.6	2595.6	3143.4	4203	4285.3	4885.9
10474_s_at	5361.1	5028.6	5606.1	6059.7	6619.9	6261.2
10475_at	385.4	365.3	396	345.9	334.8	288.5
10476_at	413.2	423.7	465.4	308.4	313.3	299
10477_g_at	201.9	181.3	224.4	105.3	116.3	90.5
10478_at	262.4	244.5	287.5	58.2	48.3	53.8
10479_at	262.4	259.1	290	104.8	127.4	126.5
10480_at	270.8	262.4	225.8	127.3	128.8	128.7
10481_at	159.3	226	191.5	205.4	155.8	129.3
10482_at	91.8	94.3	109.3	41.2	52.7	29.5
10483_at	54.6	53.7	64.4	38	36.3	34.6
10484_at	27.1	47.2	39	19.7	16.3	32.1
