ID_REF	GSM35168	GSM35169	GSM35170	GSM35171	GSM35172	GSM35173	GSM35174	GSM35175	GSM35176	GSM35177	GSM35178	GSM35179	GSM35180	GSM35181	GSM35182
OR1401	1.34915	0.0549907	0.984898	0.607518	0.886138	1.92859	1.15972	1	1.29492	1.39487	1.50156	0.779346	0.233022	0.34107	1.40126
OR1402	0.0244207	0.676857	2.31433	0.916828	1.1339	0.01	1	1.90006	2.57882	2.22494	1.05405	0.772834	0.385938	0.85461	1.1898
OR1403A	0.116704	0.262814	2.12312	1.07205	1.62565	0.789585	2.08023	1.5562	1.5405	0.638385	0.759035	1.03267	0.619827	0.940419	1
OR1404	0.341426	0.220807	1.96451	1	1.60041	0.326854	1.8422	1.88237	1.22686	1.5186	1.3189	0.511815	0.695852	0.775592	0.747913
OR1405A	1.86952	0.01	1.13786	0.94972	0.587408	2.07413	0.884843	1.44046	1.08235	1	1.07629	0.676044	0.450361	0.654446	2.12754
OR1406A	0.435887	0.01	1.30508	0.308007	1.26773	1	0.807651	1.57512	1.20791	1.00425	1.31836	0.376972	0.356159	0.494057	3.03926
OR1407A	1.65833	0.396955	1.21186	0.541906	1	0.965858	1.06763	1.02543	2.34654	0.508315	1.02508	0.408044	0.195289	0.629395	1.50745
OR1408A	2.04944	0.120638	2.20135	0.488738	0.102287	0.828327	0.209686	1.41851	3.51427	1.57865	1	1.74382	0.545463	0.418021	4.63366
OR1409	6.34891	0.01	6.54731	0.605115	0.514453	19.5847	0.747271	0.163283	10.8824	0.0388181	32.1214	0.187763	1	2.14829	23.1596
OR1410A	0.559524	0.740157	1.65705	0.812621	2.56425	1.71369	2.0829	1.04541	1.95833	1.22244	1	0.646012	0.309687	0.858804	0.446658
OR1411	0.01	0.130577	0.518229	0.620934	1	4.16318	1.02133	2.21316	3.45918	1.29276	5.61986	0.725848	0.604177	0.766497	4.34378
OR1412	0.29896	1.21703	0.01	1	2.77627	0.619184	3.58261	2.47785	4.35734	5.38859	0.265147	1.1982	0.609948	0.87185	0.931523
OR1413	0.01	0.570121	3.67442	0.830672	1.00058	1.08558	2.00392	0.995379	1.81014	3.89409	1	1.18011	0.18356	0.568298	0.91931
OR1414	0.724242	0.426562	1.01115	0.867776	0.948794	1	1.37818	1.44419	1.434	2.22114	0.738679	1.01782	0.436251	0.833721	2.63618
OR1415A	2.62281	0.127089	1.97874	0.208775	0.285903	1.25611	0.651652	0.766255	2.88761	1	2.75181	1.1227	0.539332	0.47858	3.48481
OR1416	5.69587	0.21098	4.89901	1.42639	0.309785	2.82594	0.866874	2.19069	0.01	1.59965	2.82565	1	0.421112	0.335223	0.0570664
OR1417	2.26136	0.01	1.18945	0.797399	1	1.02392	1.59977	0.897227	3.19341	1.53459	0.855241	0.644727	0.517253	0.831773	3.41631
OR1418	1.74806	0.252185	1.27382	0.411852	0.318227	1.92482	0.762434	1.22508	2.29895	0.996905	4.50433	1	0.334305	0.330094	1.52765
OR0176	0.01	0.348498	2.00018	0.331442	0.417016	1	1.05398	1.21826	1.82569	1.04635	1.4497	0.691115	0.195453	0.470898	2.4789
OR0184	1.53368	0.471738	1.53828	0.603579	0.173688	1.01233	0.627123	2.31738	2.63344	1.23442	0.371571	1	0.331441	0.422575	8.97898
OR1117	0.795041	0.714674	1	0.188805	0.655642	2.27858	1.33537	1.17766	2.04455	2.34308	1.11803	0.465271	0.334017	0.290233	3.84674
OR0770	0.839632	0.01	1.22357	0.428496	1.33047	2.67933	1	1.19836	0.590075	1.24652	2.08231	0.427321	0.50757	0.809041	2.29247
OR0059A	1.10463	0.472003	1.19951	0.58089	0.549538	1.73875	0.674065	1	2.0859	1.69056	1.14297	0.666958	0.252796	0.373004	1.54363
OR0771A	2.41357	0.277557	1.72917	0.338948	0.132851	4.54652	0.376134	1	1.31813	0.952191	3.17326	1.08842	0.14863	0.239676	1.59139
OR0596A	4.66776	0.235131	4.64301	0.269051	0.0600234	4.2592	0.494061	1	1.59262	1.76627	3.77794	1.48157	0.271558	0.356488	0.851562
OR1419A	1.01535	0.269183	1.16544	0.208052	0.0849191	3.13791	0.516792	0.810084	2.24105	1.0831	1.9002	1	0.157832	0.256126	2.57598
OR1420A	1.50878	1	2.54222	0.560679	0.443833	0.434766	2.29434	2.24703	2.31631	5.25193	0.756337	1.79738	0.231136	0.298034	0.34562
OR0398	0.220853	0.459095	2.56954	1.06951	2.12418	2.05836	0.944266	1.37792	1.5791	1.01004	0.359102	0.396594	0.672311	1	0.203317
OR0828A	1.28797	0.467887	1.91512	0.459472	0.622086	1.08429	1	1.07083	1.76064	1.23795	0.994428	0.671696	0.404956	0.621855	2.57154
OR0825	3.36914	0.912163	1.94459	0.445568	1.6872	0.69009	1.58009	1.38662	1.93893	1.82475	0.837718	0.826887	0.560716	1	0.733141
OR0826	2.56183	0.281932	2.95828	0.508582	0.189923	6.22558	0.689682	1.46378	15.3996	1	8.05477	0.916941	0.423606	0.501923	15.6531
OR0614B	0.598028	1.62793	1	0.537411	0.613913	0.837526	2.05444	2.01887	1.16295	4.71922	1.43542	1.77279	0.250848	0.4065	0.693728
OR0483	1.48329	0.205558	2.14871	1	0.184971	2.04805	0.914657	1.85814	1.43582	1.48335	2.72577	0.965999	0.233646	0.358804	0.761327
OR0311B	1.36037	0.38372	1.15617	0.326956	0.263519	1.09708	1.10773	1	1.48316	2.02308	0.674434	1.08279	0.229242	0.288256	0.97358
OR1421	1.41792	0.460267	0.691762	0.510188	0.881214	2.02482	1.86463	1.59397	2.62059	2.56133	1.03474	1	0.284614	0.470559	0.955255
OR1422	1.03817	0.271458	1	0.349445	0.576029	1.01694	1.31798	2.22858	1.39337	1.88536	0.731583	0.993743	0.270659	0.364795	1.19479
OR0484B	0.472727	0.573228	1	0.660817	1.25427	1.45774	2.21095	1.58554	1.43	2.47283	0.51243	0.848896	0.341904	0.314419	1.21631
OR0835	0.377866	0.567294	1.77185	0.503059	1.67096	1	1.96449	1.36753	2.07826	2.51876	0.712148	0.786723	0.301847	0.376987	1.48065
OR0864	2.29376	0.415943	1.92849	0.284581	0.25574	1	0.578374	3.12013	5.56701	1.58776	0.9003	1.73752	0.450122	0.287645	4.4099
OR0854B	0.975743	0.698642	2.09159	0.701472	1.16501	1.10475	2.55403	1.44833	2.23608	2.46163	1	0.90741	0.227514	0.45928	0.870631
OR1010	0.28528	1	2.27191	0.790874	1.11312	1.05658	2.23129	0.788327	1.75363	4.75528	0.625094	1.07611	0.173905	0.700595	0.503868
OR1108	1.82802	0.546402	1.83491	0.830311	1.54541	0.653282	2.23616	1.2804	2.36567	2.62924	0.498036	1	0.59432	0.374106	0.456889
OR0034	2.40217	0.412697	4.15447	0.481024	0.0546683	3.92433	0.347281	0.91038	1.91349	1	1.99891	1.03185	0.229466	0.176088	4.7189
OR1423A	0.845644	0.832677	1.24279	0.8177	1.22519	0.958682	1.87614	0.990964	4.1125	2.57031	1	1.06565	0.426644	0.375727	1.62634
OR1424	0.725093	0.192104	2.08724	0.363418	0.330075	1.64899	1	1.61408	4.23824	1.54013	1.21471	0.898395	0.174963	0.244409	1.82033
OR0099B	0.01	0.847281	2.53738	1	0.965584	2.18682	2.98746	1.82357	1.69734	3.12246	0.576669	0.884986	0.527991	0.589859	1.87203
OR0100	0.407386	0.585477	1.88953	0.536334	1.17098	1	1.35201	1.80893	1.72611	2.34346	0.740463	0.848186	0.117272	0.787403	1.33348
OR0101	1.18223	0.405689	1.16866	0.226344	0.323634	1.20225	0.710568	1	1.40985	2.19299	1.36695	0.937682	0.226556	0.2454	1.69247
OR0971A	0.01	0.821799	1.30089	1	1.50055	1.1645	2.04208	1.05325	1.92067	2.68642	0.590863	0.987714	0.364169	0.694441	0.01
OR1114A	1.57934	0.248151	1	0.233145	0.27556	1.30742	0.39509	0.716758	2.18242	1.3334	2.69343	1.1162	0.154019	0.235264	3.37097
OR0901A	1.4583	0.458925	1.4139	0.266951	0.50381	1.03027	0.92501	0.871196	1.34012	1.96157	1.3257	1.19424	0.193629	0.270464	1
OR0919	0.187196	0.670173	1.21438	0.785035	1.2624	1.16312	1.59322	1	1.1497	3.22863	1.04687	0.714535	0.375862	0.42141	0.123726
OR1425	1.40008	0.0255298	1.14312	0.446367	0.456202	1.5601	1.55015	1.15689	2.30338	1	0.758834	0.790117	0.22591	0.508964	1.61419
OR1426	1.40176	0.414825	1.2973	0.317835	0.382578	1	1.1044	0.909227	1.05607	2.11073	0.997164	1.11267	0.276156	0.224119	1.34009
OR0946A	0.01	0.376925	1.47291	0.546251	1	0.789717	1.24291	1.17503	2.61572	2.14074	0.661641	1.66971	0.905982	0.534356	3.85655
OR1076A	0.757448	0.189528	2.95534	1	0.544297	1.7547	1.49002	1.52379	1.68953	1.59997	0.466514	0.648331	0.763147	0.600674	2.96207
OR1144	2.48781	0.369394	2.13514	0.468421	0.813317	0.52998	2.34565	1	3.37188	3.37825	0.646171	1.04333	0.395929	0.51277	2.59733
OR0257B	1.02951	0.172094	1.12534	0.268787	0.191315	0.517712	0.443861	1.47508	2.86199	1.01013	1.22335	1	0.20549	0.202902	4.05318
OR0058	2.64557	0.12221	3.14547	0.682745	0.431964	0.344682	1	2.52943	2.23856	1.31394	0.778107	1.14682	0.544812	0.474783	5.06511
OR0441	1.62706	0.01	1.25598	0.558634	0.710038	1.00899	1.47142	1.43174	1.86827	0.686009	1	0.594311	0.477	0.481945	1.73842
OR1043	0.1936	0.327918	2.23882	0.661542	1.28418	1.42568	2.03116	1	1.72735	2.23763	0.864879	0.859904	0.880543	0.554688	3.38787
OR1427	2.86845	0.186104	3.27257	0.714419	0.220912	2.78876	0.776338	2.08708	6.39923	1	1.28313	0.561429	0.340959	0.338038	5.68766
OR1428	2.40749	0.01	2.79083	1	0.830402	1.76845	1.99488	1.71411	1.7346	2.27115	0.839844	0.706753	0.686099	0.798166	0.8047
OR0600	1.31913	0.511428	1.22249	0.439044	1	0.494378	1.33151	1.39091	1.71016	2.62494	0.450331	0.755274	0.235975	0.356735	1.7215
OR1007	1	1.16929	0.564103	0.765507	1.10553	1.35774	1.58577	0.830862	1.46667	1.7337	0.468085	0.780757	0.377821	0.46686	2.99785
OR0064	1.02772	0.297184	1.0134	0.203617	0.295226	1.04583	0.729015	0.811779	2.49242	1.54422	1	1.08166	0.278838	0.288161	2.90885
OR0106	2.3472	0.154896	2.18876	0.714256	0.720216	0.864242	1	1.64084	1.49295	1.98169	0.745835	1.43948	0.430226	0.411735	2.72281
OR0107A	1	0.202703	0.570838	0.197909	0.120783	3.49186	0.332193	1.32195	2.27881	1.85772	3.17077	1.84709	0.32404	0.320722	6.80167
OR0124B	1.11778	0.28703	1.01258	0.165444	0.379444	2.23699	0.611348	1.01673	1.78286	1	2.79135	0.479138	0.137982	0.209917	2.03571
OR0125	1.16469	0.2789	1	0.526738	0.48853	1.28652	0.709616	1.11472	1.35652	1.56664	2.15707	0.991359	0.306183	0.260263	2.46464
OR1429	0.769113	0.89184	1.44767	0.677049	1.15568	0.771543	1.13425	1.02155	1.9683	2.42096	1.02087	1	0.309056	0.539656	0.55132
OR1430	2.18261	0.46774	1.33276	0.674013	1	0.01	1.50675	1.05703	1.60883	1.93705	1.06433	0.754249	0.693715	0.511142	0.745724
OR1431	0.485155	0.428617	2.20652	0.600681	0.748211	0.683276	1.05176	1.26419	5.817	1.72283	1.32312	1	0.307947	0.551045	6.99497
OR0048	1	0.663428	3.67267	0.883767	0.90324	2.1387	2.10126	1.72311	3.38192	2.77035	0.880608	0.646755	0.303176	0.489856	2.7603
OR0428	2.11628	0.242274	1.64666	0.227845	0.289907	0.513266	0.456568	1.23932	2.78843	1.78883	1.25944	1	0.221696	0.278219	3.93038
OR0999	1.39529	0.929632	1.31686	0.675158	0.978917	1.45233	1.88729	1.45746	2.11038	6.45819	0.983641	1	0.514427	0.873119	0.364831
OR1111	0.930004	0.220457	1.58938	0.263917	0.413964	1.16245	0.672046	1	1.50758	1.13903	2.41838	1.00891	0.225092	0.294881	4.51998
OR0194	5.12558	0.221677	3.73955	0.160175	0.0629047	1.04249	0.186048	0.945174	1.07396	1	1.00321	1.14637	0.223491	0.209394	1.67844
OR1432	0.358847	0.688569	2.28898	0.88198	1.50142	0.548839	1.86173	1.5061	3.7955	2.55454	0.636522	1	0.650785	1.07616	0.860096
OR1433	0.500758	0.851682	1.27115	1	0.951188	1.28227	1.68869	1.09712	1.81525	1.69006	0.619078	0.48812	0.25947	0.64982	3.99746
OR1434	2.74609	0.279824	2.85326	1	1.20542	1.65049	0.914381	0.523678	1.64362	1.58616	1.61173	0.794552	0.538819	0.520668	0.686349
OR1435A	1.61155	0.900534	1.73751	0.269915	1	1.14846	1.35238	0.966668	2.73053	2.49869	0.814534	0.62776	0.262631	0.718123	3.01872
OR1436	1.15948	0.344321	1.96219	0.948229	0.29299	0.21346	1.67574	1.72916	2.44456	2.15871	0.603944	0.724215	0.472048	1	4.07416
OR1437	2.61336	0.641553	2.60303	0.75151	0.980659	0.742302	1	2.85727	4.55024	2.11049	0.397335	2.64903	0.711884	0.760984	6.45935
OR1438	4.92745	0.184367	3.70627	0.201104	0.136279	0.928227	0.263666	1	1.13646	1.3567	1.33723	1.13985	0.326347	0.211435	1.71393
OR1439	3.30149	0.1359	1.217	1.10971	0.78057	1.19154	2.45661	0.575842	7.80262	1.3132	0.386546	0.0884741	0.736779	0.732515	1
OR1440A	2.15923	0.160303	1.90861	0.423494	1.22765	0.745342	1.24454	1	2.03585	1.30007	0.490154	0.561946	0.449525	0.461617	3.12367
OR1441	0.988337	1.00442	0.01	1	1.77007	1.71036	2.99964	0.822179	2.881	2.05617	0.905773	0.589885	0.759633	1.48664	0.765219
OR1442	2.78638	0.518314	1.21841	0.687138	0.806284	0.784952	1	2.87569	2.29876	1.71049	0.464393	1.20698	0.368211	0.763503	4.09469
OR1443	0.306397	0.303295	1	0.769205	1.07426	1.51093	2.74128	1.05489	2.09444	3.03019	0.478786	1.24851	0.453604	0.93385	0.01
OR1444	6.69414	0.372069	3.71055	0.671976	1.35347	0.889696	0.974372	0.788276	2.1756	1.36108	0.153452	1.21858	0.510089	1	6.43388
OR1445	0.593002	0.776143	1.22655	1	1.98859	0.691423	1.17446	0.854422	5.09158	1.84346	0.077916	0.987714	0.44383	1.072	1.73574
OR1446	4.62794	0.717137	3.77446	1	0.257814	0.591578	0.470289	3.45889	6.78848	3.3395	0.815023	4.42629	0.778644	0.640966	26.1876
OR1447	2.49699	0.295151	2.42355	0.797827	0.83789	0.835566	1.20293	2.38986	2.98904	1.87561	0.959649	1	0.490893	0.667321	5.35885
OR1448	9.16267	0.513336	6.94062	0.707761	0.273224	1	0.548198	1.59365	1.3544	2.85718	0.742901	1.82995	0.299417	0.278362	4.43625
OR1449	1.91917	0.689535	1.80435	0.525199	1.32017	0.726269	1.31836	1	1.38784	1.56802	0.304698	0.432873	0.290041	0.332755	1.72149
OR1450	2.23429	0.377603	2.08653	0.74001	0.722948	1.51993	1.24702	1	1.6185	1.65662	0.785386	0.711958	0.328253	0.121283	2.30773
OR0019B	1.546	0.490486	1.57273	1.44653	0.521386	5.33902	0.669474	1.49817	0.721323	0.780412	4.48832	1	0.660432	0.57457	1.88209
OR0024	1.17647	0.875826	0.01	1.80572	0.367613	5.06388	0.86186	1.32981	1	0.474308	5.29466	0.491911	1.15621	0.629772	4.58286
OR0055	0.970222	0.661937	1.23775	2.84367	1	6.3066	0.909644	2.05977	1.20681	0.99318	4.51646	0.638637	0.779224	0.487992	1.51789
OR0126	3.16122	0.0600552	2.54241	1.56752	0.173799	0.460698	0.294086	1.30943	0.10691	0.950532	4.57609	1.48809	1	0.536039	2.66195
OR0135A	0.01	0.769226	0.137289	0.637787	1.27449	2.09878	0.937972	1.02797	1.1413	1.64181	3.20366	1.14499	1	0.0760213	0.478944
OR0154	1.84724	0.971548	0.74386	1	0.745516	8.26019	0.889911	1.4158	1.20571	0.949988	8.45146	1.78166	0.801474	0.611468	2.81169
OR1451	1.29374	0.482331	1.20477	1.17665	0.571331	4.76099	0.589391	0.891134	0.518201	1	5.00749	1.32338	0.756888	0.269803	1.37027
OR1452	0.145695	0.68011	1.32364	1.16686	1.33264	1.60935	1.14518	1	0.615752	0.979189	1.97678	0.530045	1.10259	0.327198	0.94486
OR0966A	0.722707	0.225161	0.656017	1.15889	0.256685	7.34261	0.408575	1.53997	0.447917	1.47559	2.80025	4.2763	1.52899	1	0.963613
OR0994	1.8773	0.275724	2.27015	0.829248	0.199174	12.7858	0.252854	0.78216	0.353795	1	12.6753	2.67679	1.10524	0.408423	3.04816
OR0997	1.36364	0.847971	1.85404	0.716862	1.26015	2.51046	0.550253	0.952449	1	1.43395	3.64889	0.524145	0.691477	0.275492	1.70353
OR1013	0.828937	0.93337	0.613732	0.942639	1.09206	1.67233	0.543549	1	1.10813	1.16457	3.51254	1.16496	0.483208	0.466518	1.04358
OR1038	1.68454	0.839256	0.942401	0.505988	1.40366	1.41478	0.972495	1.39316	1.18684	0.988752	1.61337	1	1.0027	0.623957	0.556037
OR1146	0.312974	0.906884	1.35622	1	1.89357	3.17426	1.71793	1.47814	0.803299	1.01376	1.186	0.651617	0.484049	0.133924	0.776389
OR1069	0.461241	0.796041	0.88536	0.714695	1	4.49105	0.709818	1.02821	0.288916	1.27301	2.95947	2.45058	1.18612	0.21763	4.27523
OR1453	0.0818996	1.13499	0.351448	1	1.50559	1.82225	0.994837	1.35975	0.598452	2.13193	2.97637	1.06573	0.9912	0.461522	0.656201
OR1454	1	0.467717	0.698077	1.72239	0.956281	1.58787	0.820985	1.50982	0.34375	1.39144	3.20761	2.53746	1.71855	0.905581	0.86985
OR0011	0.01	0.554027	1.18628	0.88803	1.04619	1.39134	1.8257	1.44176	1	0.966474	4.6822	0.830071	0.587394	0.376576	1.60712
OR0132	0.99908	0.635146	1.09981	1.58642	0.862161	2.56343	1	1.77045	0.928271	0.859381	7.81989	1.54897	0.861959	0.399	1.47957
OR0158	0.744673	0.376869	1	2.27581	0.527671	1.09208	0.511797	1.80956	1.77387	0.492286	2.01215	1.25992	0.728254	0.483721	1.78469
OR1154	0.447004	0.476894	0.732454	1.09386	0.682433	1.90843	0.591345	1.30896	0.396096	1.24326	2.64613	1.33544	1	0.462845	1.12149
OR0046	1.25619	0.0799455	1.21104	0.489128	0.18442	5.51089	0.229109	1	0.412314	1.27344	2.22673	2.41293	0.771196	0.444536	2.08206
OR1102	0.351996	1	1.28072	1.46912	1.79783	1.93436	2.06881	0.999028	0.604992	1.2405	1.50889	0.912412	0.786549	0.35658	0.777714
OR1028	0.831583	0.540881	0.995727	1.00422	0.707716	4.89614	0.772887	1.21215	0.45737	2.26246	2.77849	3.65711	1.62295	0.510553	1
OR1455	0.422658	0.627114	0.676394	1	1.32864	2.40793	0.887501	1.27916	0.555887	1.61658	2.32111	1.1105	0.46895	0.459753	1.1686
OR1456A	1.20011	0.76972	1.7666	1.34486	1	3.73591	1.10853	0.976751	0.698246	0.989023	2.2431	1.15227	0.28651	0.336437	0.644772
OR0492	0.536252	0.48375	1.00168	1.03451	1	2.29953	0.826201	1.24397	0.573182	0.802068	5.78797	1.22603	0.112717	0.245372	2.02915
OR0530A	0.717276	1.31286	1.71772	0.594574	1.92108	0.224237	1.85162	1	0.99742	2.23303	1.63239	1.70189	0.66969	0.348976	0.762872
OR0358	1.18322	0.26353	1.47497	1	1.21932	1.4762	1.19094	1.23813	0.650774	0.485049	1.86144	0.63567	0.295599	0.35025	0.143641
OR0648	0.599073	0.58325	0.988149	1.0661	1.04625	1.40305	0.942531	1.22085	1.03018	0.829619	2.49741	1.09413	1	0.288655	0.713146
OR0416	1.91966	0.670939	1.76386	1.61109	0.953605	5.39457	0.86369	2.19118	1	0.920627	3.9376	1.68586	0.582787	0.50622	0.978541
OR0500	0.556397	1.16499	0.788075	1	1.62069	1.30936	1.61993	1.23113	0.811615	1.56625	1.15858	0.861267	0.272632	0.371307	0.161032
OR0322	0.314422	1.2128	0.470021	1.01719	1.49469	2.21701	1.37841	1.46936	0.714787	1	1.77231	0.735372	0.863474	0.440776	0.32063
OR1457	0.0727476	0.756117	0.978051	1.02984	1.20637	1	1.35902	1.02444	1.17811	1.40909	0.676262	0.634457	1.66694	0.344902	0.691466
OR1458	0.490021	1.02522	0.81719	1.32248	1.39483	0.877608	1.39808	1.66688	0.235496	1.61093	1	1.41743	0.708721	0.254116	0.218314
OR0353	1.11256	0.626041	1.20044	0.957295	0.539866	1.06192	0.550368	1.89452	1	0.475404	1.5706	1.58493	0.735109	0.589084	2.87862
OR0012B	0.746935	1.13009	1.438	0.766332	1	0.726664	0.640445	1.12167	0.625644	1.02499	1.48698	1.32686	0.61605	0.201945	1.96826
OR0039A	0.947408	0.460207	1	1.34452	0.529092	0.780387	0.523858	3.08991	0.465565	1.45158	1.4524	2.527	1.33691	0.942456	2.13032
OR0976A	0.316804	0.725364	0.839161	0.836199	1.56236	1.43781	1.42004	1.76257	1	1.59091	2.75272	1.08976	0.624498	0.443975	0.971518
OR0729	0.0954371	1.23167	0.323018	1.01963	1.53515	2.22041	1	1.21424	0.761111	1.53192	4.73296	0.692973	0.61814	0.695803	0.750185
OR0381	1	0.923884	0.940171	1.09464	1.14238	1.76941	1.0661	1.68325	0.768981	0.840278	1.2099	1.02173	0.594919	0.486046	0.508822
OR0575	0.474188	1	1.91314	0.988113	1.03934	0.846414	1.12896	1.96393	0.393095	3.01231	1.58064	1.44799	0.557283	0.512641	0.412692
OR1459	0.641997	0.830383	0.651874	1	2.25699	1.4774	1.41755	1.12573	0.929826	0.944154	1.10398	1.1718	2.05137	0.656927	0.618301
OR1460	1.31983	0.0878833	1	2.02332	0.16568	0.406339	0.22357	2.10578	0.631558	1.08558	0.387885	1.46116	1.14579	0.508832	3.00833
OR0392	2.15422	1.00831	1.37314	1.08688	0.731026	1.23706	1	0.815048	0.3374	1.28444	2.3587	0.901482	0.306776	0.286854	0.167706
OR0343	0.736666	0.583367	1.13165	1	1.20706	0.804036	0.790053	1.67581	1.39397	2.78709	1.56337	1.61227	0.524848	0.36613	0.705501
OR0329	1.75605	0.926331	1.45234	1	0.390777	0.791538	0.597644	2.50031	0.679195	0.784312	1.92754	1.80919	1.09923	0.679919	4.04035
OR0330	1.21483	0.919175	1.14215	1.33847	0.571172	1	0.37671	1.46681	0.737275	0.774673	1.5384	1.62708	0.622234	0.431506	4.06345
OR0325	0.222844	1.73713	0.365335	1.2071	2.18029	1	1.57007	1.69704	0.857949	4.28641	0.926436	1.47019	0.602597	0.247979	0.378739
OR0644	1.05028	0.714756	0.476088	1	0.964137	1.82826	0.908042	1.80799	0.851007	1.7222	2.04595	2.1867	0.903772	0.564219	2.30565
OR0676	0.857047	1.21634	0.934888	1.06402	1	2.31541	0.776022	1.3087	0.829167	1.46672	3.18698	0.937341	0.40663	0.380376	2.16444
OR1461	1.42717	0.352438	2.13374	1.44602	0.303219	11.5117	0.419763	1.59576	0.388342	0.632781	3.52128	1	0.523208	0.453262	2.7417
OR1462	0.664336	0.88835	1.18343	0.742465	0.970236	2.60702	0.648512	1.90205	1	1.23955	6.06081	3.41665	0.631086	0.40966	4.68967
OR0692	2.04348	0.109813	2.97209	0.833501	0.150103	1.40509	0.288875	1.42761	0.791601	1	3.40285	3.08733	0.573637	0.496788	2.55298
OR0523	1.16883	0.839895	0.412088	1.03739	0.775305	1.60789	0.427529	1.27102	1	1.16848	1.06543	1.43308	0.658909	0.438538	0.619252
OR0599	0.906722	1.17802	0.784663	1	0.98418	0.808082	1.48914	1.43697	1.09373	2.69799	0.986936	2.02511	1.01439	0.613619	0.677123
OR0708	0.662121	0.678215	1.02308	0.695613	1.40352	1.22427	1.15803	0.753661	0.894583	1.07391	1	0.545426	1.17468	0.468372	5.42275
OR0037	0.01	0.937047	0.387294	1.27965	1.32483	1.32143	1.65377	1.78164	1.52189	1	0.387491	0.437497	1.29363	0.549254	0.400743
OR0134B	0.312238	1.39428	0.499047	1.01151	1.6569	1.68617	1.50421	1.00163	0.763248	1.15732	1	0.303373	0.665127	0.447299	0.137581
OR1463	0.388539	1.06214	0.756608	1.048	1.18624	0.470336	1	1.03659	0.430321	1.21612	1.04165	1.1702	0.755653	0.233643	0.390481
OR1464	0.694084	0.701912	1	1.07139	0.958124	1.29508	0.777198	3.4171	1.09365	0.679607	0.579534	1.47439	1.24417	0.443411	2.32475
OR1465	1	0.638567	1.01207	1.80119	0.715341	0.909673	1.52082	1.43924	1.25098	0.538043	2.13029	0.953238	0.596894	0.541724	1.03585
OR1466	2.22795	1.12475	0.556579	1	1.12597	0.457042	1.02732	2.41927	0.910276	0.83721	2.55307	2.09843	0.714642	0.687185	0.814409
OR1468	1.30778	0.824368	1.36017	4.59568	1	0.91289	1.15067	1.72653	0.829167	1.05546	0.604096	1.07022	0.894096	0.591034	0.470771
OR1469	1.20578	0.74731	1.34903	2.43467	0.555427	0.654855	0.890694	3.6353	0.626337	1.06685	1.96058	1	0.739325	0.732068	1.19923
OR1470	0.874615	0.653877	1.14255	1.58725	0.692105	1	0.654197	2.68242	0.814389	1.72271	2.4541	2.30975	0.733446	0.791328	1.04096
OR1471	0.685112	1.09552	0.6466	2.06275	1.01376	1.30981	1.3583	2.35323	1	0.916824	0.911437	1.53888	0.839698	0.752275	0.36574
OR1472A	0.0494363	1.17324	0.475825	1.18715	1.45514	1	1.89338	1.35774	0.496217	4.06077	0.716135	2.66325	0.483496	0.239019	0.357087
OR1473	1	0.651545	1.79334	1.32337	1.55434	0.486355	1.09293	1.72365	1.18209	0.952953	0.573616	0.814163	0.239743	0.398612	1.81372
OR1474	0.01	1.09186	1	1.51286	1.49749	0.920502	1.18978	1.05283	0.975	1.42935	0.868981	0.608833	1.11089	0.395349	0.65236
OR1475	0.40483	1.23031	0.949519	0.848147	1.87029	0.396182	1.43704	1.83329	1	2.1909	1.52226	1.57778	0.710255	0.431686	0.313841
OR1476	0.495913	0.989639	1.59455	0.447627	1	2.01038	0.912625	1.21093	1.37467	1.58315	1.41917	0.67732	0.488224	0.304468	1.38226
OR1477	1.37579	1.33727	0.01	1.01502	1.69842	0.728189	1.72141	1.66438	0.966873	1.65182	0.864297	0.986632	1	0.639368	0.465485
OR1478	0.917979	0.85845	1.76822	0.682599	1	0.981027	0.956385	1.97578	0.788119	1.2127	2.8374	3.15589	1.7054	0.4605	1.11411
OR1479	1.34854	0.67513	1.44575	0.840326	0.641609	1.06845	1	1.87258	0.815476	1.98804	2.51309	1.91687	0.548757	0.535343	0.539984
OR1480A	1	0.734234	0.958716	1.20002	0.447282	1.6189	0.793344	1.76657	0.920872	1.42491	2.36506	1.26258	0.608476	0.39569	1.30196
OR1481A	0.148251	2.51105	1.22655	1	1.6171	0.01	1.73789	1.17685	0.616064	2.13889	0.316534	1.87597	0.281662	0.424755	0.158643
OR1482	0.01	1	0.513569	1.80461	1.19884	1.43026	1.92332	1.70942	0.816005	4.1413	0.765581	2.84467	0.688388	0.654184	0.397337
OR1483A	0.01	1.26937	0.573656	1.20984	1.16252	0.517838	1.57049	1.22466	0.630717	2.01788	1	1.58571	0.32139	0.38081	0.759986
OR0136A	0.485197	1.27275	0.674477	0.920479	1	2.5649	2.20388	1.55176	1.90613	0.658858	3.64235	1.04266	0.99216	0.329805	0.608653
OR0430	1	0.649216	1.49411	0.748416	0.950156	2.40823	0.80292	1.87802	0.763063	1.33784	2.29581	2.91108	1.45644	0.59736	0.783436
OR0897	0.636364	1.02677	1	0.965809	0.964824	2.54561	0.766423	1.41019	1.1	1.59783	4.52856	0.842271	0.65476	0.385116	1.16395
OR0916B	0.65106	1	0.752892	0.632739	0.849322	3.71567	0.784123	1.12569	1.54572	1.17155	4.30501	1.52496	0.756226	0.39972	1.28787
