ID_REF	GSM65600	GSM65601	GSM65622	GSM65588	GSM65589	GSM65590	GSM65596	GSM65597	GSM65598	GSM65591	GSM65593	GSM65594	GSM65638	GSM65639	GSM65641	GSM65628	GSM65629	GSM65630	GSM65632	GSM65634	GSM65636	GSM65623	GSM65624	GSM65626
IG_1128_1782702_1785468_fwd_st	9.73338	7.68131	11.4643	7.42006	8.5642	7.9984	8.78083	9.4434	7.58062	15.6674	6.66023	9.71872	9.01245	10.2666	8.89302	22.3932	8.7945	6.6614	9.31323	6.97815	8.05371	13.0344	6.79776	7.00695
IG_1129_1785137_1787831_rev_st	7.63403	7.11283	8.31592	7.02408	8.18921	7.25532	7.58946	7.61779	6.89866	6.84839	7.03938	8.73764	7.70569	7.72	7.51188	7.35268	6.73489	6.48784	7.42943	6.8042	6.9816	7.30363	6.65455	6.87068
IG_112_192581_192871_fwd_st	51.5171	88.7366	40.6314	104.617	95.2425	51.2434	48.208	51.6878	48.0113	22.4328	52.8078	54.4378	57.2948	53.1018	51.3737	70.4257	50.1492	52.9785	38.7963	71.6817	68.6559	76.5881	73.1855	36.0807
IG_1130_1786303_1786458_fwd_st	5.67686	5.29424	5.81703	5.30803	5.84576	5.49805	7.03255	6.3788	5.21428	5.50212	5.07185	14.3031	5.78827	5.87949	5.70794	17.8819	4.66323	5.57119	5.57111	5.19659	5.24305	8.32931	4.9322	5.11932
IG_1131_1787506_1787636_fwd_st	12.5485	16.7861	12.4269	10.67	16.3895	13.8706	19.9388	18.1491	7.80446	8.78302	8.46907	31.4611	19.2745	13.5693	12.0316	18.5774	8.89439	37.3281	12.2966	8.2272	8.61191	24.3707	11.7307	12.9926
IG_1132_1787829_1801117_fwd_st	12.5901	10.71	14.4139	10.4419	15.9723	13.1373	12.5566	14.0586	10.1058	9.38084	10.0026	12.9354	13.7899	14.464	11.9006	11.0573	9.57512	9.99096	11.81	13.8721	14.4555	11.1856	9.42218	10.6906
IG_1133_1789269_1789330_rev_st	8.23455	7.49543	8.44543	7.43358	9.52485	7.92777	8.56827	9.45607	6.78177	6.7712	7.07182	7.72404	8.4734	8.38443	8.20065	8.528	7.27258	6.57813	7.98315	7.59833	8.61302	7.36007	9.23092	9.24863
IG_1134_1790045_1790290_rev_st	13.6786	11.8103	15.0508	10.6515	14.342	12.0888	12.5264	17.21	8.88404	8.2307	8.70813	11.3936	13.3771	14.4431	24.964	9.33481	8.30602	8.65005	11.895	15.5621	21.9912	9.25317	7.71056	8.86262
IG_1135_1790756_1790832_rev_st	9.69918	8.69407	10.1888	8.5958	10.5819	9.59995	9.75536	33.0757	7.01996	7.55687	9.61804	9.0385	26.66	10.6286	9.81338	13.7779	12.9715	12.3892	9.6908	9.35603	9.05044	22.8473	6.85618	7.84146
IG_1136_1792134_1792195_rev_st	13.6929	40.57	39.8885	125.979	13.9769	28.0076	76.3548	115.391	43.0973	57.1342	70.5068	38.0523	190.81	10.5898	32.2801	183.666	62.0281	69.8078	46.4566	39.7486	56.3669	188.091	84.6693	33.8571
IG_1137_1793177_1793276_rev_st	6.77672	6.29098	6.58119	15.7728	7.32609	6.40457	6.71679	6.79809	7.36044	6.09628	7.13886	9.35269	6.50752	6.88832	6.71142	6.0882	5.90181	6.46775	6.60173	6.96783	10.2291	6.28945	6.40608	6.79359
IG_1138_1796967_1797249_rev_st	7.58194	6.81157	8.42462	7.21612	8.12245	10.1112	7.64446	7.65662	7.09163	7.778	8.56526	7.2596	9.99336	7.75519	13.9047	12.0503	9.92308	10.0981	6.34909	7.75273	11.3813	10.9306	9.36916	8.29779
IG_1139_1797295_1797416_rev_st	16.0768	12.0119	16.2622	16.9418	19.5995	14.5336	15.0385	18.4617	10.5731	9.30257	18.5547	12.8631	15.7224	16.341	15.3504	9.96264	9.82634	14.0888	14.8786	10.9068	9.94735	11.4398	9.1778	9.58531
IG_113_193430_193520_fwd_st	21.9191	42.6381	18.6514	59.7566	33.5146	52.1465	23.9322	23.3885	59.5406	37.748	49.616	100.834	45.2532	15.2707	14.2722	18.7126	82.2807	74.5851	25.7939	44.1433	53.7731	21.5845	95.0593	84.5865
IG_1140_1798024_1798119_rev_st	55.1505	85.094	21.3889	130.487	96.388	172.715	40.3337	46.0881	26.8891	22.3103	86.0442	51.1515	322.09	84.5288	55.7521	151.312	172.951	186.434	74.5458	102.697	103.043	144.506	364.995	241.46
IG_1141_1800595_1803348_rev_st	9.26024	8.02583	9.2052	7.59105	9.78892	8.34495	9.14462	9.52663	7.58423	6.87683	7.14157	8.25632	9.59344	8.89114	8.69339	8.11689	11.7482	11.3368	9.43036	8.41824	7.71547	7.90413	8.79468	7.97271
IG_1142_1803018_1804393_fwd_st	8.27437	7.35061	8.68494	6.76512	8.26806	7.48602	7.75702	8.44536	7.95702	5.19144	6.33003	7.48509	8.07417	9.55933	9.01052	7.12959	6.91783	7.22671	7.6096	6.64104	7.11437	7.1644	9.24782	7.08159
IG_1143_1804108_1806720_rev_st	8.00276	7.61685	8.16266	7.48839	8.06013	7.67442	7.75171	7.87137	7.40916	7.25489	6.18318	7.56748	8.0663	8.24143	7.90488	7.73735	7.3984	7.37082	7.77916	7.45751	7.5854	7.78547	7.34431	7.54127
IG_1144_1805324_1805423_fwd_st	7.76994	6.67826	8.08895	6.45699	8.30022	9.2042	7.54012	7.94444	6.2348	5.66318	6.43535	7.00108	7.85275	8.15717	7.67297	6.77869	5.89491	6.21904	7.43429	6.3034	6.35524	6.72252	5.61427	6.24524
IG_1145_1805715_1805819_fwd_st	10.6867	15.4468	13.3491	12.5831	8.94138	11.9868	12.821	12.6826	15.7539	7.18703	14.278	9.28229	11.7638	12.2527	10.6424	8.03939	8.73995	7.69392	10.8222	10.2641	12.7473	7.95409	14.303	9.91894
IG_1146_1806681_1807403_fwd_st	4.533	4.32835	4.90189	4.25945	4.8617	4.63972	4.5356	4.66697	4.18287	4.12188	4.20567	4.37053	4.67984	4.79328	4.51774	4.40083	4.0716	4.19707	4.72083	4.21166	4.21605	4.41412	3.99062	4.15381
IG_1147_1807258_1810352_rev_st	8.52982	7.40257	9.71112	7.01054	9.07429	8.26713	8.27804	8.63974	6.72136	6.27811	6.77792	7.38171	9.00514	10.4066	8.29584	7.30853	6.491	6.36096	8.09736	6.44016	6.55152	7.35898	6.11297	6.87679
IG_1148_1808073_1808222_fwd_st	10.1088	8.0009	10.754	7.43514	16.0016	9.55569	9.82089	10.2069	7.59486	6.84288	7.07469	9.45327	10.1141	10.4881	9.69925	7.65154	7.15699	7.50603	9.40875	9.06838	7.43664	7.56718	6.5237	11.5629
IG_1149_1808826_1808957_fwd_st	9.15987	6.54711	7.76006	6.61103	8.76499	7.34296	7.07529	7.42863	5.83349	6.25381	6.39438	7.30936	7.41983	7.44177	7.14362	6.9353	8.34911	5.8943	7.93893	6.41524	10.6298	6.3167	8.36543	6.38474
IG_114_194718_194902_fwd_st	10.2921	17.1631	10.2014	32.3138	10.4229	18.7809	10.7263	12.4667	9.15803	8.55194	10.6692	10.9604	10.1321	10.3795	10.6105	10.1179	10.3326	9.71172	10.1017	10.3155	9.72833	20.3302	11.5001	9.56599
IG_1150_1810350_1811890_fwd_st	7.74747	7.21755	8.62221	6.54712	8.1483	7.65615	7.6827	7.95299	6.9138	6.80585	6.32779	7.27655	7.79734	8.57819	7.48336	7.5239	6.36249	6.08018	7.63425	6.92683	7.69816	7.18516	6.61753	6.70142
IG_1151_1811169_1811444_rev_st	15.978	13.2497	18.4763	15.3451	19.813	19.2326	16.0791	20.1839	9.08392	7.75696	11.3025	13.8722	17.5824	19.9336	14.2344	8.41566	9.90791	8.93183	14.9839	8.54417	10.1761	8.21506	10.2966	18.7785
IG_1152_1811709_1814409_rev_st	5.89877	5.49374	5.92204	5.44417	6.05777	5.61055	5.84117	5.94158	5.27968	5.00302	5.28851	5.53523	5.92149	5.97967	5.84787	5.57777	5.1995	5.26598	5.68511	5.2794	5.2755	5.60119	5.16117	5.18527
IG_1153_1814153_1820481_fwd_st	10.2438	8.78213	10.9926	8.58089	11.8323	9.62917	9.98363	11.0311	8.31587	8.50233	8.27986	9.45636	10.4896	11.0802	9.84861	9.05512	8.10613	8.30531	9.77047	8.12162	8.62956	9.05315	7.93807	8.52765
IG_1154_1816525_1816628_rev_st	20.1312	9.75916	15.1026	8.41105	16.2771	14.0243	12.9507	16.0356	7.8225	7.91515	9.08665	10.7959	14.1873	14.5097	12.4919	8.54804	7.72822	7.51912	12.3031	7.82236	7.65317	8.85994	6.8456	8.4686
IG_1155_1819239_1819322_rev_st	13.3341	11.1345	15.5168	8.40521	16.6087	16.1394	16.6325	31.8655	7.63922	6.91487	8.00151	10.4099	13.0378	16.5283	13.2316	8.66257	7.09528	7.43018	12.4016	7.07322	7.23498	8.29999	6.40486	8.76731
IG_1156_1819644_1819941_rev_st	12.2576	17.5424	12.5097	11.4388	13.1664	11.6588	11.9979	12.9698	11.3066	8.97883	10.7682	11.3316	12.4662	12.1743	12.0541	8.69681	11.0663	11.3958	11.8757	11.362	11.3818	10.5017	16.6574	11.0148
IG_1157_1820281_1822385_rev_st	9.40162	7.84121	10.1249	7.66677	9.75777	8.97408	8.99222	9.50178	7.4984	7.39498	7.56219	8.11373	9.50147	10.1219	8.73218	7.97961	7.28253	7.48381	8.82284	7.29351	7.44746	7.52275	7.11595	7.43373
IG_1158_1821310_1821538_fwd_st	10.4682	8.74392	10.6386	9.41922	10.4559	9.81692	10.2491	10.31	9.64611	9.67732	9.13881	14.8694	10.3112	13.7116	11.1549	9.88606	9.21417	9.13894	10.2812	14.8723	18.9217	9.80009	9.40307	9.50011
IG_1159_1822427_1830451_fwd_st	6.5452	5.89063	6.59903	5.83242	6.83656	6.17237	6.42382	6.64881	5.53588	5.50133	5.61923	6.15326	6.57517	6.71079	6.48468	5.96512	5.63391	5.66956	6.32426	5.8028	5.8319	5.9186	5.5762	5.61323
IG_115_195665_195784_fwd_st	16.4529	26.5918	18.1868	46.79	21.0436	33.6319	17.6103	18.2951	49.1747	14.5382	20.0106	35.8239	33.9423	16.9036	17.7785	14.2905	61.7427	39.2601	18.2703	15.4487	23.1836	14.5986	59.4176	93.6473
IG_1160_1823025_1823163_rev_st	13.3318	28.5331	13.2367	9.36068	13.7218	16.2839	12.9473	13.8861	9.09586	7.28041	8.88838	10.4566	35.7927	13.2864	11.8577	11.0404	19.8291	23.348	12.4922	8.85589	10.2013	13.3735	10.4105	10.3415
IG_1161_1823650_1823978_rev_st	9.01917	6.82951	9.18735	6.5533	9.90399	10.3197	9.11439	8.49962	6.29512	5.97187	6.33334	7.50152	9.01259	9.97753	7.79214	6.83437	5.97943	6.38867	8.67254	5.93988	6.02647	6.53668	5.53285	6.2583
IG_1162_1830007_1838806_rev_st	6.88102	6.11468	7.25394	5.89026	7.62411	6.57327	6.6896	7.13268	5.71063	5.48182	5.75716	6.30501	7.16293	7.15725	6.7846	6.19156	6.00388	6.08152	6.63011	5.52118	5.62118	6.14812	5.29778	5.62466
IG_1163_1831259_1831376_fwd_st	14.6486	14.7271	16.1996	12.739	17.4642	16.5274	14.3081	17.4679	15.6742	21.9213	12.291	41.8567	16.7887	15.8494	12.5968	11.0486	38.9753	17.6557	15.3066	11.7928	13.4818	10.2642	31.1654	16.5433
IG_1164_1837425_1837475_fwd_st	6.44518	12.0617	6.3393	5.74508	6.89152	12.5817	6.27399	6.36579	5.24793	4.66975	5.66409	5.97589	6.86449	6.70994	6.29726	5.98881	5.54147	5.6169	6.1652	5.6307	5.64206	6.07001	5.47827	8.68833
IG_1165_1838799_1839513_fwd_st	6.46462	6.10961	19.1931	5.96791	6.60357	6.56107	6.26802	6.50115	7.18894	8.17128	5.12033	7.60637	6.77992	7.0291	6.4452	14.31	7.61296	5.82582	6.35907	5.89537	5.81203	7.02565	7.60789	6.74177
IG_1166_1839434_1839886_rev_st	7.77392	7.39696	8.08337	6.70027	8.19945	7.79824	7.73872	8.24665	6.4922	6.08503	6.0777	7.14783	13.5202	8.04945	7.81296	9.83501	8.42798	12.5653	7.49174	6.37689	6.20509	6.81775	8.69017	6.82568
IG_1167_1839922_1840394_fwd_st	12.1385	8.93587	12.6378	8.66387	13.1267	11.0575	10.5825	11.5462	8.49543	8.53016	7.79777	9.89376	12.0797	12.3531	10.8766	9.11293	8.18841	10.5374	10.2498	7.0527	7.32315	9.65654	7.64566	8.34365
IG_1168_1840160_1841854_rev_st	8.89588	8.96149	9.24369	7.87829	9.57957	8.44842	9.45237	10.342	7.09801	7.74605	8.06614	9.16426	13.2031	10.1571	8.81917	8.29959	8.11236	11.9119	8.5955	7.57463	6.96381	9.17748	10.0897	7.96384
IG_1169_1841739_1846860_fwd_st	7.85066	7.42339	8.62551	6.29965	7.95847	7.59475	7.71066	8.09318	6.90328	5.68018	6.19185	7.89264	8.15832	7.94508	7.77904	18.1351	10.5129	7.79776	7.63486	6.46045	7.15379	8.00095	7.21391	7.01835
IG_116_200361_200481_fwd_st	51.0695	62.5171	40.9159	174.355	124.487	128.307	79.4467	72.5627	40.9796	13.7824	98.9028	67.2942	83.0953	119.131	70.5513	67.3423	31.8574	33.4938	67.7324	91.2401	95.0158	84.9187	142.527	49.6609
IG_1170_1846033_1846148_rev_st	11.8248	12.6305	12.4942	30.593	26.6983	11.4228	11.4372	11.7331	17.3144	15.5169	9.81558	20.0122	11.3169	19.2541	15.1248	13.839	11.2571	13.846	10.5226	25.5393	27.3475	7.89083	13.0077	13.4344
IG_1171_1846701_1850644_rev_st	5.91058	5.32739	5.88456	5.22256	6.15595	5.53536	5.82779	6.01973	5.14837	5.63146	5.40972	6.57515	5.93666	6.19989	5.78135	5.48137	4.9366	5.03868	6.26762	5.28419	6.57849	5.40938	4.81645	5.69501
IG_1172_1848718_1848883_fwd_st	22.7151	17.8289	25.9074	13.0227	28.6631	21.4566	23.3396	27.2179	19.0837	17.9892	12.114	31.2185	23.9273	24.3818	23.4138	20.7684	13.6705	19.158	21.9582	17.0799	19.0727	20.6621	19.2122	19.5818
IG_1173_1850553_1860794_fwd_st	11.333	10.3845	11.4977	9.99957	12.8521	13.3382	11.1535	12.1317	9.6211	9.40715	9.67036	12.9794	11.522	11.9076	11.1851	10.912	8.72704	9.43099	10.9299	10.3587	9.7528	10.9006	11.8615	9.77776
IG_1174_1852004_1852119_rev_st	10.2192	33.2963	10.8828	12.0101	13.7558	56.4834	12.7376	12.3107	8.21054	6.92864	9.8634	13.0219	14.0959	13.7708	11.8047	10.6141	35.9541	22.7042	13.0399	9.46697	9.37327	18.1565	11.7518	44.8367
IG_1175_1852879_1853014_rev_st	9.12057	6.50474	8.80277	6.34018	8.49416	7.50699	7.62023	8.74255	6.14666	18.4064	6.67426	7.84142	7.85033	9.89555	12.9705	6.75388	5.63819	5.6838	21.1655	6.07525	6.17015	6.61246	5.58582	6.09173
IG_1176_1859357_1859725_rev_st	16.9147	11.2885	14.0066	12.7641	15.3003	16.6975	14.1237	14.1884	16.366	23.2354	11.3939	13.0178	16.9455	33.272	13.7388	11.5314	11.1594	11.2987	15.9199	12.4268	11.3219	9.05274	14.061	14.6016
IG_1177_1860454_1862805_rev_f_st	9.1386	8.1246	9.64904	7.83548	12.0828	8.93115	8.90042	9.17249	7.59897	7.90604	7.69908	8.98	9.64728	9.90224	9.05991	8.29987	7.3762	7.69819	8.70626	7.626	7.64336	8.30157	7.66992	9.73056
IG_1178_1861791_1861852_fwd_st	79.4057	44.0027	60.3545	68.6016	41.7501	54.83	55.6164	60.556	88.0984	103.096	58.7337	64.3024	41.0959	91.1901	63.8948	35.2296	21.3135	35.0026	81.0648	108.979	110.268	50.5626	52.3163	38.7021
IG_1179_1862759_1864931_fwd_f_st	10.6492	10.1181	10.9523	9.94726	12.3841	10.6748	10.4608	10.6764	12.9424	9.64605	9.88757	10.2235	10.8477	11.0366	10.5591	9.73821	9.56253	9.83173	10.3002	9.90759	9.91423	9.8102	9.32777	9.71377
IG_117_201997_202100_fwd_st	22.5458	17.0155	28.5288	15.781	27.6403	36.2564	22.1733	27.7825	12.3927	10.3078	13.1018	17.7558	25.7246	23.8726	20.2722	27.3155	21.4783	17.2697	17.1458	8.80217	10.8311	35.3342	22.7081	32.6587
IG_1180_1863661_1863749_rev_st	12.1583	8.73577	15.4033	18.0633	13.4827	10.6443	12.7917	11.8414	22.0671	9.89782	10.0582	7.29541	11.1437	17.3642	12.2485	13.0167	14.3555	30.1452	10.044	11.8918	16.558	29.9703	11.9791	12.2588
IG_1181_1864497_1872101_rev_st	6.22316	5.69029	6.25831	5.6625	6.73513	5.89559	6.11318	6.2563	5.47055	8.75678	5.58933	5.8255	6.22215	6.7326	6.1793	5.70496	5.39602	5.47517	6.0372	5.43798	5.47953	5.66669	5.60471	5.50902
IG_1182_1866867_1866978_fwd_st	22.086	14.7388	16.4936	20.7869	10.18	20.8499	15.1426	15.472	62.3824	11.701	28.644	14.1164	15.4654	15.4978	12.4697	10.273	25.3186	14.7366	15.9874	18.0626	18.4954	9.92404	14.6458	16.7526
IG_1183_1868263_1868408_fwd_st	23.4292	16.5102	26.0555	18.2187	38.1075	23.9076	22.9631	28.6596	15.5361	11.2343	18.3931	23.5795	23.7081	25.3831	21.516	13.5941	9.5111	10.5954	22.415	14.3449	16.642	10.8529	11.8094	14.974
IG_1184_1871556_1871597_fwd_st	15.6779	23.0828	17.4456	10.2567	18.7853	31.9059	15.1741	18.4303	23.734	9.19874	10.6384	12.3707	16.3301	16.8437	14.2857	16.7897	53.9408	21.1394	14.2536	7.43167	7.59259	8.84316	50.0164	114.624
IG_1185_1872102_1872375_fwd_st	11.7549	10.055	11.1527	8.52092	13.6319	10.8071	11.1323	11.9059	10.021	9.87584	9.39592	19.2669	11.184	12.512	12.6059	10.8624	9.67632	9.99889	10.9649	10.2685	10.2942	10.3157	9.25483	10.5531
IG_1186_1872255_1872778_rev_st	6.82586	6.55435	10.4852	6.44027	8.11176	6.7831	6.73329	6.92805	6.41841	9.56847	6.45178	6.60641	7.05084	6.96457	7.51698	6.57909	6.32622	6.46885	6.69715	6.48697	6.48732	6.54267	6.26148	6.50358
IG_1187_1872823_1873696_fwd_st	13.1756	10.3889	13.6203	10.0991	14.8218	12.1618	13.589	16.2494	10.1341	10.5612	10.1283	13.9918	13.1719	19.2487	12.5107	9.38236	8.47265	8.36146	12.2501	9.88635	11.2773	9.79882	8.70306	10.5787
IG_1188_1873601_1875301_rev_st	9.67737	7.93932	9.36584	7.9803	11.0886	9.17223	9.32308	10.8698	8.17353	21.2074	8.8673	8.52164	9.97922	9.60662	8.93188	7.1343	13.5215	8.09794	8.84433	8.06786	8.00721	7.94514	9.82624	8.79
IG_1189_1874879_1874911_fwd_st	6.81944	6.16747	7.06733	5.39294	6.84179	5.81351	6.45997	6.24537	5.35067	11.1643	5.33746	5.65884	6.24136	6.35137	6.17153	5.58544	6.61208	5.87807	6.00896	5.12218	5.12688	5.54882	6.8549	9.06064
IG_118_205090_205125_fwd_st	5.94594	5.38408	5.90433	13.7806	7.44092	5.6444	5.98495	6.63623	5.52249	12.0115	5.2011	5.51436	8.45349	5.97115	6.05394	47.1786	7.05593	13.9154	13.948	5.59563	5.0834	46.4066	8.70674	5.01848
IG_1190_1875281_1875609_fwd_st	9.81553	7.66149	11.1084	7.60834	16.3912	10.2823	9.65409	11.7413	6.80281	6.303	6.98818	8.24135	9.30551	27.4872	8.99192	7.10776	6.35635	7.0884	10.2345	7.14881	6.97957	7.35118	7.68904	7.41115
IG_1191_1875557_1877030_rev_st	14.375	11.5134	16.6651	13.2176	17.5677	14.1959	16.7375	19.3886	10.8389	11.4161	11.2391	12.343	15.0398	15.8408	13.4076	9.89759	10.4101	8.45122	15.3138	9.67419	10.697	12.1898	9.33802	10.5837
IG_1192_1876765_1879935_fwd_st	8.43472	7.40345	8.47931	6.91134	8.9596	8.7331	8.21037	8.57848	7.4153	7.46991	6.7751	7.83023	8.40696	8.8457	8.28104	7.15388	7.31972	6.76072	8.20667	6.90093	7.32654	7.09326	7.12146	7.36742
IG_1193_1877280_1877426_rev_st	6.58821	8.76156	7.06444	5.93572	7.98026	6.85131	6.5749	6.71268	5.56326	5.44226	5.51685	6.05129	7.00231	7.16344	6.55055	6.12962	5.44863	5.87676	6.38153	5.60608	5.47903	6.09885	5.24534	13.0842
IG_1194_1877973_1878144_rev_st	6.26595	5.88347	6.46168	5.52881	6.60301	7.23209	6.22747	6.44403	5.71521	5.32383	5.62295	5.65774	6.30359	6.57705	6.27636	6.1333	5.60169	5.51808	6.09858	5.74752	5.75654	5.99823	5.49472	5.94648
IG_1195_1878784_1878909_rev_st	8.73201	6.4075	8.25102	6.17725	8.66162	7.42399	7.20962	8.64985	5.93541	6.96022	5.94011	6.64704	8.04031	8.50453	7.20725	6.30416	5.58173	5.85315	6.98612	6.52516	5.69471	6.25002	5.5627	5.87616
IG_1196_1879855_1884887_rev_st	7.28492	6.56563	6.88527	6.56055	7.26895	6.65346	6.83085	7.0321	6.4785	6.72141	6.35773	6.67133	6.92267	7.10877	6.8492	6.57743	6.48806	6.52561	6.72336	6.62981	6.53744	6.59376	6.34977	6.35156
IG_1197_1881022_1881211_fwd_st	15.0293	11.0415	15.8348	9.9341	17.6952	14.2872	14.4503	16.4469	9.5408	10.4909	10.7046	12.4144	14.6632	16.7721	13.1574	10.4198	8.51047	7.78238	13.4003	9.84109	10.7231	10.0492	8.28606	9.58809
IG_1198_1882658_1882688_fwd_st	8.04085	11.1353	7.78151	6.33169	12.2794	7.33666	7.40694	8.09174	6.46355	7.71735	6.12885	6.84906	13.3585	11.0359	7.57998	6.62464	9.38482	6.02217	10.5635	5.88607	5.96268	9.98652	6.67968	6.08505
IG_1199_1883814_1883868_fwd_st	8.09461	7.06942	8.37099	7.05602	8.8144	7.60132	7.91221	8.48909	7.05595	6.28987	6.6714	7.33366	8.17536	8.44903	7.98339	7.21949	10.434	6.84734	7.70303	6.38393	6.155	6.92838	7.98982	9.65858
IG_119_209581_209678_fwd_st	5.06003	4.68464	5.08425	6.12031	5.09693	4.793	4.91137	5.00299	4.89262	4.32987	4.52603	4.73465	4.99535	5.14056	4.96001	4.77678	8.44932	5.17847	4.90818	4.43574	4.70207	4.74195	8.21539	17.9704
IG_11_11316_12162_fwd_st	21.7961	18.4586	22.9307	21.1455	22.6665	21.6134	22.471	22.5703	37.6455	29.5408	19.8317	21.3165	19.4184	28.0836	30.7573	22.5447	15.3546	17.3555	20.748	35.9549	31.6122	39.8105	16.1812	16.7065
IG_1200_1884835_1891342_fwd_st	7.16483	6.56461	7.25694	6.18858	7.78617	6.78891	6.95805	7.35965	6.3432	6.55999	6.13938	6.67972	7.19569	7.28174	6.96215	6.65767	6.23289	6.35997	6.84086	6.34106	6.40553	6.63173	6.43808	6.3033
IG_1201_1886016_1886084_rev_st	4.53276	33.1765	4.53843	4.20119	4.62754	139.124	4.49936	4.56079	4.10577	4.04189	4.12778	4.31069	43.5288	4.58798	4.51707	7.937	7.28588	4.16482	4.42979	4.1038	4.10486	7.97726	5.34889	18.594
IG_1202_1887771_1887974_rev_st	7.6407	7.37207	7.79236	6.29203	8.04659	7.30017	7.37263	7.84326	5.90603	5.72447	6.12006	6.74707	7.52846	7.8136	7.47476	17.0917	18.6279	14.2248	7.24175	5.68882	5.81592	14.0152	7.28865	11.9749
IG_1203_1888557_1888595_rev_st	5.35337	4.99597	5.37002	33.971	5.39703	4.94009	5.33003	5.26772	8.798	7.0254	23.0014	5.99222	5.32438	5.42792	5.34969	115.944	26.3559	66.7192	8.01828	9.06968	8.91216	84.2413	13.9604	5.02321
IG_1204_1889292_1889348_rev_st	19.7775	17.9864	28.911	16.7726	28.3545	21.2061	26.3985	23.9333	10.2909	12.8672	11.6941	23.331	22.5825	23.6562	36.6419	62.0928	29.4514	16.2549	19.4278	15.8775	16.8858	82.3452	15.5952	43.6552
IG_1205_1891260_1892575_rev_st	13.0927	10.4991	14.3722	9.42767	14.6141	12.6916	11.9444	12.6682	9.58983	9.58059	9.21706	10.6222	12.7141	13.8354	12.0287	10.2297	9.32425	9.26396	11.6444	9.61611	9.37449	10.1348	8.26353	9.72701
IG_1206_1891736_1892096_fwd_st	13.5526	9.69869	11.9504	8.99948	13.5046	11.5871	11.6128	12.4567	7.04442	19.369	9.75376	11.2481	11.9406	12.5529	10.9046	10.386	10.648	8.49852	10.9082	8.08452	15.6606	9.17807	9.2683	13.5525
IG_1207_1892457_1892828_fwd_st	9.53041	8.24552	9.12149	8.13488	9.2475	8.56753	8.78796	9.98771	8.03155	8.085	8.04406	8.42002	9.1132	10.5767	8.80727	8.48551	8.12647	7.58646	8.53745	8.72609	11.1615	8.0615	7.24898	7.89276
IG_1208_1892756_1898052_rev_st	7.95547	7.14971	8.23179	6.89698	7.92734	7.28432	7.58058	7.52506	6.6504	6.89325	7.05028	7.17264	8.49345	7.74236	7.74975	7.24585	7.30139	7.60529	7.46966	6.8381	7.56906	7.13674	8.58157	6.45271
IG_1209_1894773_1894955_fwd_st	48.9974	11.8751	16.1464	10.9832	20.8621	14.9042	18.1037	17.7732	11.4344	9.78705	10.6599	12.9785	15.5597	17.5719	13.3327	8.61824	9.70565	14.6531	14.6642	14.2904	15.6368	11.2561	11.5368	15.1863
IG_120_212267_212330_fwd_st	6.10908	5.87266	6.13317	5.37519	6.24778	6.37204	5.90893	6.18712	5.70814	8.20059	5.13861	7.37064	7.19415	6.10666	5.77372	5.4684	7.34691	5.75221	5.9611	5.75215	5.45968	5.42945	7.72778	11.9168
IG_1210_1896321_1896420_fwd_st	50.4287	39.246	47.2403	22.1766	27.9306	34.1572	37.1259	38.2756	44.4073	30.9412	20.1449	50.1522	33.3635	46.0751	37.0235	47.0634	46.461	32.8422	37.1499	45.5888	50.187	47.8765	29.5801	38.1183
IG_1211_1898050_1900071_fwd_st	7.16131	6.42744	7.06974	6.34847	7.27465	7.60672	6.93264	7.32501	6.02873	6.04992	6.32386	6.441	7.16349	7.17489	7.00461	6.50704	5.84296	5.65343	6.76971	6.13562	6.20362	6.50953	5.41948	5.84408
IG_1212_1899610_1904274_rev_st	12.4251	10.2621	12.8975	8.64658	12.7437	11.6016	11.786	13.4042	8.26588	8.08064	8.26646	9.89986	12.4227	11.8364	10.8691	9.40845	7.58056	8.72335	10.8353	7.8045	7.92017	9.38149	7.66835	8.33539
IG_1213_1901044_1901105_fwd_st	24.9361	28.6676	39.171	26.1951	31.8074	29.0193	26.4656	32.413	45.3003	11.353	26.3159	20.5957	29.5092	27.1097	22.7396	10.9052	9.49869	9.72623	23.635	17.6548	20.8126	10.6882	9.7083	14.4555
IG_1214_1903284_1903657_fwd_st	10.9308	9.36728	12.6258	7.93772	12.1185	11.6799	10.5646	11.8448	8.15647	8.30742	8.7801	9.95618	11.1204	11.8738	10.4815	9.44265	9.26946	8.17597	10.2841	7.96439	9.60842	8.95871	8.06388	9.39662
IG_1215_1904279_1908188_fwd_st	9.26922	8.84032	9.45357	8.56399	9.605	8.82657	9.13545	9.68686	7.83538	7.96334	8.29328	11.2726	9.45904	9.7406	9.20713	11.7347	8.4327	8.68904	9.09585	8.73421	8.7336	12.7913	8.40782	8.34066
IG_1216_1905085_1905249_rev_st	35.2679	54.3579	35.5387	30.7006	36.5879	33.2637	49.3453	45.2055	16.805	19.9859	27.3979	12.0345	52.2903	38.1767	37.4945	24.6124	25.3889	34.3145	62.0098	49.2738	56.5781	24.9379	62.0671	26.7938
IG_1217_1905616_1906284_rev_st	18.9527	18.1596	18.5988	14.9964	21.6379	22.7586	20.1943	28.3103	14.439	27.4756	12.8823	16.4411	56.9408	20.618	16.4057	22.6328	25.6622	46.8891	36.1976	13.2984	13.3085	15.6144	11.5155	12.6719
