ID_REF	GSM1151351	GSM1151352	GSM1151353	GSM1151354	GSM1151355	GSM1151356	GSM1151357	GSM1151358
1442405_at	-0.00381136	-0.061626	-0.024508	0.00721741	0.0161152	-0.136409	0.00381136	0.205176
1442406_at	0.174821	-0.0245051	-0.00489092	-0.288848	0.0728621	0.00489092	-0.259916	0.201074
1442407_at	-0.259154	-0.263885	0.0155959	0.180851	-0.178147	0.0155911	0.00770521	-0.00770521
1442408_at	0.0712576	-0.0411053	0.125189	0.0183153	-0.0183153	-0.146003	0.696504	-0.248338
1442409_at	-0.200213	-0.242099	-0.0206628	-0.228332	0.023138	0.0206628	0.220732	0.204057
1442410_at	0.0414424	-0.0554652	0.0300636	-0.215425	0.0762968	-0.0300636	-0.0667629	0.11808
1442411_at	-0.0818572	0.189912	-0.283809	0.131545	-0.124726	0.132357	-0.155154	0.0818572
1442412_at	0.151277	-0.163726	-0.0927613	0.387477	0.00686765	-0.00686765	0.121727	-0.1299
1442413_at	-0.118259	0.056092	-0.012044	0.189153	-0.0196238	-0.100958	0.0449755	0.012044
1442414_at	0.133611	0.0827012	-0.0357466	-0.150297	-0.251215	0.0357466	-0.120355	0.0429025
1442415_at	-0.154352	-0.107121	-0.171176	0.312215	-0.0264783	0.167963	0.034059	0.0264783
1442416_at	0.243636	-0.0337052	0.0795436	-0.12092	0.0337052	0.0769091	-0.454373	-0.0572028
1442417_at	-0.0359936	-0.163209	0.157811	0.0567889	0.0359936	-0.235528	0.13347	-0.190881
1442418_at	-0.103457	0.151738	0.187155	-0.269674	-0.184742	0.103457	-0.127889	0.28911
1442419_at	0.298637	-0.0551527	0.056242	-0.0536823	-0.0541286	0.288007	0.0536821	-0.168133
1442420_at	0.0368853	-0.0836053	0	0.149423	0	-0.152037	-0.119436	0.120187
1442421_at	0.106812	0.156018	0.0708561	0.0209351	-0.216118	-0.0209351	-0.0477648	-0.344608
1442422_at	-0.276625	0.0208573	0.0848513	-0.393214	0.237006	0.02073	-0.166636	-0.02073
1442423_at	0.038847	-0.122817	-0.00496626	0.0534017	-0.0241387	0.0264924	-0.153055	0.00496626
1442424_at	-0.0134993	0.0741925	0.0134993	-0.0370479	0.113944	0.166125	-0.026515	-0.0358155
1442425_at	0.0294943	-0.0600069	-0.137707	-0.0294945	0.244339	0.145086	-0.207767	0.136154
1442426_at	-0.00556183	-0.255677	0.023386	0.0966482	-0.133292	0.130861	-0.0145345	0.00556183
1442427_at	-0.115382	0.0611672	-0.0286062	-0.0458338	0.0373342	0.0286059	-0.147967	0.0337582
1442428_at	-0.0164318	-0.0321689	0.120541	0.264131	-0.144907	-0.0743699	0.0641432	0.0164318
1442429_at	0.0401421	-0.176329	-0.176345	0.203758	-0.161854	-0.0401421	0.0433478	0.148191
1442430_at	-0.0319796	-0.0601921	0.156246	0.249392	0.0978808	-0.0195971	-0.0915842	0.0195971
1442431_at	-0.0734186	-0.00865245	-0.0332911	0.0899827	-0.0495441	0.269416	0.34328	0.00865269
1442432_x_at	0.00563812	-0.0736763	0.018976	0.204991	-0.0272589	-0.00722837	-0.00563812	0.00731897
1442433_at	0.079582	-0.0492868	-0.0492868	0.114567	0.0941372	-0.0985551	-0.130761	0.0492868
1442434_at	-0.323232	-0.0310569	-0.213151	0.128457	-0.164994	0.166989	0.0807304	0.0310574
1442435_at	0.0556965	-0.0424848	0.0717273	-0.195595	-0.175138	-0.24989	0.509175	0.0424848
1442436_at	0.112075	0.00617194	-0.00617194	-0.204386	-0.0268102	-0.190647	0.103012	0.061424
1442437_at	0.00129175	0.0582502	-0.0446873	-0.00129175	0.0146036	-0.0180461	-0.00216341	0.149223
1442438_at	-0.0198061	-0.0290058	0.125789	0.175923	-0.0679536	0.065273	0.0170615	-0.0170615
1442439_at	0.118769	0.21648	0.128318	-0.00575137	0.00575137	-0.0241122	-0.0942988	-0.0490956
1442440_at	-0.0166936	-0.0347273	0.0261133	0.0274537	0.118305	-0.0277982	-0.13189	0.0166934
1442441_at	-0.259728	-0.0534	0.0534	0.363096	-0.230911	-0.137401	0.244173	0.237378
1442442_at	0.44047	-0.0237284	0.0237284	-0.243839	0.104843	0.135102	-0.266315	-0.0532846
1442443_at	-0.0572014	-0.42287	-0.20379	0.0884604	-0.102875	0.0572014	0.409251	0.0668592
1442444_at	0.0415785	-0.0696826	0.0282664	0.0390704	-0.0469816	-0.0282664	-0.129737	0.0509677
1442445_at	-0.0778069	0.136885	-0.0734549	0.0245328	0.151064	0.0131946	-0.111481	-0.0131946
1442446_at	0.011909	-0.0519495	0.0700908	-0.0560837	0.0974264	-0.011909	0.125448	-0.072752
1442447_at	0.0817342	-0.103463	0.0324273	0.336087	0.0991611	-0.0324273	-0.0866089	-0.205593
1442448_at	-0.167312	0.0596547	0.0174026	0.461247	-0.0888343	-0.0174022	-0.0911307	0.0972071
1442449_at	0.0839386	-0.139606	0.0440314	0.104589	0.0318308	-0.0318308	-0.159647	-0.0941403
1442450_at	0.159615	0.0250535	-0.168466	0.0470915	-0.160156	-0.0499351	0.0787055	-0.0250537
1442451_at	0.228748	0.000675	-0.00109816	-0.000675	-0.117296	0.0425444	0.16048	-0.150864
1442452_at	0.0384483	0.265728	-0.0732288	-0.345658	0.185315	-0.0271521	-0.199344	0.0271521
1442453_at	-0.0500441	0.00238133	-0.0435724	-0.0023818	0.16927	-0.03579	0.556042	0.117451
1442454_at	-0.00290299	0.0104618	-0.270852	-0.301866	-0.151453	0.152212	0.310474	0.00290346
1442455_at	-0.0938263	-0.0074153	0.0074153	0.0755701	0.0527892	0.0364742	-0.0482154	-0.0582709
1442456_at	0.0796695	-0.0125096	0.00544786	-0.00544786	0.0722663	-0.101381	-0.0238271	0.0203853
1442457_at	0.0864644	-0.0140297	0.0426157	-0.0174034	0.0140297	-0.144361	-0.0469739	0.17938
1442458_at	0.256862	-0.0486608	-0.178813	0.199512	-0.0652905	0.109479	0.0486608	-0.0762596
1442459_at	-0.0647049	0.0231009	-0.0430734	-0.00173926	0.00173926	0.0962064	-0.0305653	0.101314
1442460_at	0.096488	-0.0301428	0.00170255	-0.0860934	0.0409844	0.0708933	-0.00170231	-0.0189738
1442461_at	0.135992	0.372102	0.153669	-0.0159266	-0.0922012	-0.247809	0.0159264	-0.184439
1442462_at	-0.00415611	-0.091454	0.102773	0.264906	0.00192881	-0.00192881	-0.228312	0.0133629
1442463_at	0.0591354	-0.11839	0.201761	-0.0480516	-0.00235367	0.00235367	-0.0372601	0.00545502
1442464_at	-0.196184	0.0226607	-0.0226607	-0.142103	0.0484347	0.0227346	-0.106549	0.0791473
1442465_s_at	-0.0491457	0.00723553	-0.0127096	-0.152034	-0.00723553	0.0732851	0.21999	0.0140724
1442466_a_at	-0.0909929	-0.117567	0.0396643	-0.0345001	0.0578666	0.0034647	0.117196	-0.00346494
1442467_at	0.0790157	-0.0436788	-0.00162029	0.00117207	0.0208845	-0.095602	-0.00117207	0.0477839
1442468_at	0.186852	0.05479	0.00739479	-0.0934386	-0.0882545	-0.00739479	-0.059607	0.0615988
1442469_at	0.0115275	0.0247469	-0.0115275	0.209021	-0.0944066	-0.29799	-0.0278754	0.0431857
1442470_at	0.27501	-0.00933552	0.270485	-0.113815	-0.210448	-0.0649228	0.477618	0.00933552
1442471_at	0.0558796	0.0064435	-0.0776491	-0.0335083	-0.00204849	-0.296444	0.00204897	0.0336456
1442472_at	-0.0447369	-0.0160289	-0.126625	0.0160289	0.0571003	0.0270619	-0.0762072	0.341346
1442473_at	-0.0330236	0.181219	-0.00299335	-0.00184369	0.00184393	0.0959587	-0.0201886	0.163291
1442474_at	-0.0118523	0.00942469	0.013792	0.046339	-0.0216694	0.0158513	-0.00942492	-0.140634
1442475_at	-0.0170672	0.256332	-0.0645924	-0.102699	0.0674274	0.0170672	-0.0678606	0.270612
1442476_at	0.114322	-0.113649	-0.0158324	0.149867	0.0158322	0.0937858	-0.131428	-0.0987158
1442477_at	-0.329487	-0.00583601	-0.0350208	0.218485	-0.355078	0.122795	0.149203	0.00583601
1442478_at	0.0320652	-0.0525861	0.034869	0.0814505	-0.0972388	-0.149205	-0.0320649	0.118744
1442479_at	-0.358964	0.000501	0.056864	0.238818	-0.00549293	-0.0470726	-0.000501	0.0526433
1442480_at	-0.0485992	0.0485995	-0.113516	0.102235	-0.0991197	0.0521648	0.182851	-0.0931225
1442481_at	-0.0618386	0.124705	-0.0367012	0.157566	-0.192966	-0.291285	0.143055	0.0367012
1442482_at	0.0340047	0.0282934	-0.0282936	0.128131	0.0622904	-0.102632	-0.100219	-0.0630417
1442483_at	0.0319085	-0.202848	-0.031909	-0.425211	-0.259952	0.0529585	0.25912	0.216377
1442484_at	0.210516	-0.085628	0.0309167	-0.0769429	0.034421	-0.0309167	0.451593	-0.0499592
1442485_at	-0.0098958	-0.114886	-0.071363	0.0624535	0.0620944	0.059783	-0.132711	0.00989556
1442486_at	-0.0476925	-0.0458915	0.0184309	0.140887	0.0739365	-0.0184309	0.0420744	-0.0408294
1442487_at	-0.213126	0.00850058	0.0864012	0.327954	-0.00850034	-0.0312169	-0.248597	0.0267978
1442488_at	-0.00287723	-0.144255	0.002877	0.0415885	0.133178	0.0464647	-0.0206814	-0.0577376
1442489_at	0.0110836	0.217274	-0.0308313	-0.133391	-0.0110836	0.171145	0.830212	-0.158807
1442490_at	0.0331516	0.296103	0.0758185	-0.0331516	-0.354928	-0.0356045	0.294911	-0.221675
1442491_at	0.0061264	0.0932274	-0.00612616	-0.248808	0.107313	-0.137867	0.100258	-0.18306
1442492_at	-0.0293679	-0.222651	-0.0222001	0.155595	0.159334	0.0808139	0.0222001	-0.0231304
1442493_at	0.0889993	0.0134287	-0.0104189	0.0225987	0.0104189	-0.0111022	-0.0472674	-0.0877221
1442494_at	-0.0683565	-0.127252	-0.105732	-0.25052	0.21664	0.199445	0.0766878	0.0683565
1442495_at	0.297035	0.261899	-0.156589	0.000944	0.0458674	-0.0498905	-0.0389113	-0.000944
1442496_at	-0.0258584	0.0580049	0.0897698	0.0831864	-0.0859785	0.0258582	-0.146688	-0.0975146
1442497_at	0.0686703	-0.00121498	0.00215197	-0.0876188	0.0700116	-0.0984364	-0.172324	0.00121498
1442498_at	-0.0453477	-0.00665236	0.120392	0.00665236	0.0853138	-0.169717	0.234448	-0.131586
1442499_at	0.0544596	0.0393996	0.0816126	0.050631	-0.0841398	-0.114175	-0.0437388	-0.0393996
1442500_at	-0.0316067	0.0871186	-0.0800576	-0.0877333	0.0316069	0.17248	0.0969815	-0.050704
1442501_at	-0.183236	-0.0501957	0.00524855	0.15899	0.0449705	-0.0334322	-0.00524855	0.0853331
1442502_at	-0.113406	0.00482798	0.078155	0.252218	-0.14298	-0.0860023	-0.00482798	0.0115662
1442503_at	0.342507	0.0289216	0.168176	0.615493	-0.207681	-0.225246	-0.0853465	-0.0289214
1442504_at	-0.0330811	-0.0176134	0.0176134	0.109782	0.146363	-0.0713921	-0.474803	0.298033
1442505_at	0.274931	-0.233099	0	0.140751	0	0.0572124	-0.212731	-0.00642395
1442506_at	0.0119684	0.269257	-0.063061	-0.0491705	-0.0119686	0.132684	0.294058	-0.171821
1442507_at	-0.0735991	-0.189147	-0.043577	0.0594547	0.043577	0.162421	-0.126522	0.0926917
1442508_at	0.035079	-0.000576	0.155366	0.000576	-0.263865	-0.0581088	0.183499	-0.201429
1442509_at	0	0.0863686	-0.182745	-0.242848	-0.205385	0	0.426553	0.0103207
1442510_at	-0.060318	0.0118637	0.372775	0.37377	-0.0670338	-0.204073	0.0118637	-0.0118637
1442511_at	0.0634408	-0.0536475	-0.039041	-0.620855	0.187506	-0.155651	0.442597	0.039041
1442512_at	0.132847	0.21504	-0.0941057	0.626495	0.0111642	-0.140009	-0.0616064	-0.0111639
1442513_at	0.0327945	-0.0132508	-0.0584497	-0.191311	-0.0794864	0.068471	0.586367	0.0132508
1442514_a_at	0.153938	0.0830612	-0.0362735	0.131501	-0.0121047	-0.0632176	0.0115936	-0.0115936
1442515_at	0.311766	-0.120699	0.101259	-0.0203514	-0.0342717	0.147384	-0.02423	0.0203514
1442516_at	-0.125816	0.0298162	0.0117359	0.0752826	0.0822344	-0.0117362	-0.0893543	-0.018559
1442517_a_at	0.0801554	0.0557475	0.328195	-0.0557475	-0.183547	-0.252206	0.132318	-0.418397
1442518_at	0.191149	0.0178771	0.174923	-0.0178771	-0.0661693	-0.223184	0.0927682	-0.0682297
1442519_at	-0.0605536	0.0367093	-0.121169	-0.0367093	-0.0918698	0.128368	0.775877	0.0625553
1442520_at	0.0599599	0.0041604	-0.0958517	0.058877	0.164206	-0.0711517	-0.00416064	-0.0340631
1442521_at	0.043891	-0.0880682	-0.0155721	0.467669	0.0140305	0.031981	-0.0341547	-0.0140302
1442522_at	-0.120231	0.171552	0.0339735	0.0642486	0.0394251	-0.0339735	-0.142563	-0.102773
1442523_at	-0.0711341	0.0711341	0.290676	0.548969	-0.0868626	-0.36529	-0.132802	0.317224
1442524_at	0.308998	0.0146093	-0.0146093	-0.166203	0.380777	0.219646	-0.134374	-0.0368681
1442525_at	-0.0184712	-0.040638	0.22074	0.036469	0.0184712	-0.167061	0.0730481	-0.0598826
1442526_at	0.00549293	0.037961	-0.275746	0.263997	-0.268959	-0.00549316	0.021148	-0.218729
1442527_at	0.132442	-0.183108	-0.112801	0.235113	-0.0142102	-0.0687675	0.0142102	0.0551972
1442528_at	-0.0184412	0.0777121	-0.118671	-0.155078	-0.129517	0.0184412	0.113745	0.106756
1442529_at	0.0350289	0.0517135	0.0707688	-0.178057	-0.0350292	-0.0410898	0.186657	-0.0492778
1442530_at	0.0103338	-0.253529	-0.160609	0.0838363	0.251826	0.0259383	-0.0103335	-0.251579
1442531_at	0.0433335	0.0121918	-0.0375266	0.161611	-0.0121918	-0.112102	0.0601759	-0.0584226
1442532_at	0.0414667	0.0568366	-0.0745707	0.146336	-0.186537	0.00577068	-0.220577	-0.00577068
1442533_at	-0.07741	-0.0390723	0.0236256	-0.054776	0.00239348	-0.00239348	0.0442719	0.218767
1442534_at	-0.0357959	0.0352621	-0.0211914	0.158743	0.0496063	-0.0474727	-0.0395813	0.0211914
1442535_at	0.291366	0.0208359	-0.159781	-0.0699458	-0.00199556	0.00199556	0.0307031	-0.249102
1442536_at	0.246551	0.186533	0.197479	-0.0331044	-0.0989861	-0.0198441	-0.160726	0.0198441
1442537_at	0	-0.0862713	0.333379	0.401542	-0.197303	0	0.44688	-0.00669432
1442538_at	0.0240417	-0.0347509	-0.0889239	-0.229328	-0.0240421	0.123833	0.787419	0.280089
1442539_at	0.0320358	-0.0684178	0.0718403	-0.0320361	0.114994	-0.0851474	-0.158263	0.0527143
1442540_at	0.163241	0.0228035	0.0296407	-0.0632169	-0.0270102	0.0162587	-0.0162587	-0.230202
1442541_at	0.0513077	0.0415449	-0.0442657	0.0306911	0.146019	-0.346556	-0.122035	-0.0306911
1442542_at	-0.015228	0.015228	-0.0362318	-0.0799561	-0.20436	0.015228	0.182325	0.411065
1442543_at	-0.104078	0.415583	-0.109005	-0.0426922	0.285	0.0426922	-0.107593	0.0885653
1442544_at	-0.0935054	0.169496	0.0935054	0.433441	-0.268024	-0.165499	-0.102284	0.137679
1442545_at	0.468752	-0.157639	-0.0892057	0.316531	0.0484166	0.00244522	-0.0869694	-0.00244522
1442546_at	0.0511515	-0.0284586	-0.241845	0.0284586	0.10955	-0.115516	-0.139503	0.0329862
1442547_at	-0.127981	0.398652	0.0254407	-0.183163	0.119261	0.222172	-0.120601	-0.0254407
1442548_at	0.00288725	-0.168536	-0.00986695	-0.0775187	0.319865	0.212123	0.0429382	-0.00288749
1442549_at	0.138307	-0.268288	-0.256926	-0.118508	0.118508	0.200473	0.215101	-0.221941
1442550_at	0.0115962	-0.0122845	-0.0018239	0.0018239	0.0724301	-0.0737765	-0.0601611	0.0335863
1442551_at	-0.0676057	0.0191278	-0.0814974	-0.0311527	0.141089	0.0228875	0.00940657	-0.00940657
1442552_at	0.108289	0.0373657	0.0620046	0.126583	-0.0373659	-0.108185	-0.171303	-0.108437
1442553_at	0.051249	-0.0809388	0.0741334	-0.0955582	-0.00728464	-0.103453	0.0663824	0.00728464
1442554_s_at	-0.322313	-0.0811563	0.12191	0.53508	-0.112781	-0.312345	0.0811558	0.323083
1442555_at	0.270619	-0.0987606	0.0270481	0.0650759	-0.0619245	0.0186257	-0.0186257	-0.228094
1442556_at	0.152668	0.306092	-0.190787	-0.0769379	-0.029429	0.051719	-0.267359	0.0294292
1442557_at	0.024621	0.0384669	-0.169627	0.00880957	-0.00993586	0.00671005	-0.371634	-0.00671005
1442558_at	-0.176246	0.0204997	0.0972714	0.180774	-0.0204997	-0.142724	0.0321698	-0.235903
1442559_at	0.0302072	-0.0644927	-0.00683308	0.293015	-0.0599375	-0.017637	0.00683308	0.144457
1442560_at	-0.146574	0.0840096	-0.100396	0.132545	-0.00769377	0.101689	0.00769377	-0.0159168
1442561_at	-0.0316496	0.297556	0.12558	-0.318406	-0.0221066	0.0221071	-0.50892	0.100221
1442562_at	-0.0208077	0.00479078	0.0370092	0.0943999	-0.00479078	-0.107226	0.205695	-0.127291
1442563_at	-0.0166192	0.0358076	0.0597153	0.358704	-0.271115	-0.117155	0.0166192	-0.0810404
1442564_at	-0.00420403	0.0775032	-0.0391445	0.133754	-0.219045	-0.168925	0.157542	0.00420403
1442565_at	-0.0407505	0.0811424	0.113261	-0.0864062	0.0269485	-0.0269485	0.181364	-0.162494
1442566_at	0.00335741	0.186905	-0.113153	0.0157218	-0.00960183	-0.00335717	-0.0834033	0.196973
1442567_at	0.0472529	0.0282409	0.104401	0.0724013	-0.136538	-0.106147	-0.0282409	-0.12357
1442568_at	-0.0475523	-0.00732827	0.00732827	0.0365808	0.20157	-0.0618308	-0.13003	0.0335138
1442569_at	0.00293207	-0.0946431	-0.00293207	-0.312957	-0.0190639	0.0609317	0.363191	0.152778
1442570_at	0.0366807	-0.0619538	0.0314438	0.139814	-0.0314441	-0.0686135	0.0458806	-0.140217
1442571_at	0.0420492	-0.066133	0.0159776	0.201577	0.00622415	-0.00622392	-0.173413	-0.12375
1442572_at	-0.0699642	-0.0155826	0.0541353	0.0155826	-0.0168965	0.0262306	0.246441	-0.10407
1442573_at	-0.0327075	-0.137014	-0.0233252	0.350523	0.202098	0.023325	-0.0548358	0.11588
1442574_at	-0.147786	0.0237632	0.179022	0.156669	0.316627	-0.0237632	-0.0502424	-0.0889981
1442575_at	0.192332	0.143199	-0.1755	-0.0744085	0.0745378	0.0379868	-0.0379868	-0.0670478
1442576_at	0.328486	-0.00190043	-0.0244718	0.0537972	0.0876608	-0.0133004	-0.000637	0.000637
1442577_at	0.211387	-0.105198	-0.0167732	0.0167732	0.134614	-0.112983	-0.257253	0.114705
1442578_at	-0.0456276	-0.215653	-0.0382986	0.136265	0.0834699	0.0382986	-0.118706	0.111785
1442579_at	-0.114136	-0.130744	0.172766	0.679947	-0.00384092	0.0146406	-0.189704	0.00384116
1442580_at	-0.13819	-0.0804579	0.00143433	0.109094	0.0066464	-0.00143433	-0.117468	0.218464
1442581_at	0.124091	-0.025516	0.025516	-0.106261	-0.212314	-0.0272307	0.0891824	0.0259824
1442582_at	-0.289863	-0.130873	-0.0915782	0.135838	0.00824332	0.138947	0.012193	-0.00824356
1442583_a_at	-0.0592098	0.0329802	0.105854	0.17468	-0.0416012	0.0959601	-0.03298	-0.122398
1442584_at	0.2084	0.150515	0.0127797	-0.0233216	0.0699596	-0.0127795	-0.134469	-0.105289
1442585_at	0.0791883	-0.158068	0.0479684	0.105461	-0.0887623	-0.0479684	0.0505929	-0.101826
1442586_at	0.243321	0.157721	-0.230107	-0.00888872	0.263056	-0.129086	-0.575285	0.00888872
1442587_at	-0.160284	0.0364709	0.30056	-0.110478	0.00738239	0.117707	-0.561379	-0.00738192
1442588_at	0.181496	-0.340924	0.267563	0.302485	-0.172586	0.0424757	-0.164812	-0.0424757
1442589_at	-0.0310464	-0.27122	-0.071306	0.0991848	0.170846	0.18435	0.02245	-0.02245
1442590_at	0.0856538	-0.148047	-0.107824	0.101558	0.0583243	0.191249	-0.136086	-0.0583243
1442591_at	-0.00656986	-0.0591183	-0.0325358	0.0065701	0.123967	-0.0404513	0.028307	0.0528135
1442592_at	0.0341983	-0.000532	0.110868	0.18133	0.000532	-0.1488	-0.398983	-0.17064
1442593_at	-0.132356	0.228452	0.186002	-0.0558729	0.0338478	-0.0144353	0.0144353	-0.0502176
1442594_at	0.0677104	-0.0712986	-0.341381	-0.2749	0.152471	0.0266829	-0.0266829	0.118311
1442595_at	0.00538588	-0.0289979	-0.0229568	-0.00538588	0.104662	0.0235591	0.0327039	-0.0448151
1442596_at	-0.00112867	0.150839	-0.138193	0.00112844	0.104084	0.18971	-0.111298	-0.100485
1442597_at	-0.0342853	-0.121166	-0.00511622	0.00511622	0.15489	-0.096467	0.068388	0.118059
1442598_at	0.0717506	0.073781	-0.0717506	0.163354	-0.0744176	-0.208882	0.109476	-0.0936234
1442599_at	0.0991812	0.328586	0.0625243	-0.104735	0.378647	-0.0625243	-0.195639	-0.140762
1442600_at	0.123718	0.0346627	-0.181151	0.0776043	-0.0542283	-0.0346627	-0.0903263	0.0454569
1442601_at	0.0698533	-0.216651	-0.118355	-0.460033	0.150786	-0.0662761	0.233538	0.0662761
1442602_at	-0.0124288	-0.0212655	0.0124288	0.0379248	-0.0460544	0.113853	-0.021028	0.0492415
1442603_at	0.0616398	-0.0616398	0.191055	-0.396901	-0.129382	-0.075624	0.781147	0.0915608
1442604_at	-0.146866	0.0781603	-0.0645046	-0.119708	-0.101196	0.118691	0.448141	0.0645044
1442605_at	0.233822	-0.0693712	0.134455	0.0684972	-0.0270019	-0.193158	-0.156286	0.0270019
1442606_at	-0.243611	-0.279589	0.0476522	0.0741911	0.0254374	-0.143055	0.0485182	-0.0254374
1442607_a_at	0.0457435	-0.208222	0.0302219	0.0713468	-0.115585	-0.277296	-0.0302219	0.133109
1442608_at	-0.0423918	-0.00337029	0.202571	0.354856	-0.377472	0.185785	-0.0852308	0.00337029
1442609_at	0.00697756	0.0662613	-0.0173616	-0.199279	-0.00460768	0.00460768	-0.106118	0.17226
1442610_at	0.32593	-0.0660405	-0.0571198	0.106415	-0.117919	0.0571198	-0.129765	0.177166
1442611_at	0.0663071	-0.0771155	0.134849	0.12604	-0.0442433	-0.0931497	-0.172764	0.0442433
1442612_at	-0.0786967	-0.0177135	0.0108104	0.122391	-0.0108104	0.0191321	0.0879748	-0.0706062
1442613_at	0.269851	-0.0401177	-0.0343907	0.0260828	0.0786037	0.0237169	-0.0237167	-0.0886898
1442614_at	0.0566959	0.187346	-0.0532956	0.282876	0.0532956	-0.304897	-0.0786009	-0.175817
1442615_at	-0.0316129	-0.0985851	-0.0577252	0.200714	0.0047431	0.0516226	0.0675769	-0.00474334
1442616_at	0.07725	-0.0115399	0.281075	0.250225	0.0115399	-0.201638	-0.374768	-0.0213428
1442617_at	0.160882	-0.0334759	-0.00459576	-0.235935	0.290891	0.00459576	0.113544	-0.105553
1442618_at	0.029532	-0.0389729	-0.0223951	0.0223951	0.235297	-0.0466776	0.248052	-0.206669
1442619_at	0.0338144	-0.0280423	0.0113506	0.188945	0.00574398	-0.0936394	-0.0720224	-0.00574398
1442620_at	0.0088377	0.0380902	-0.0088377	0.171785	-0.158611	-0.221441	0.0403204	-0.0572352
1442621_at	-0.0704656	0.0247073	-0.0868821	-0.131547	-0.0247073	0.0930524	0.584696	0.0789924
1442622_at	0.08287	0.0166388	0.0348477	0.08461	-0.0166392	-0.281972	-0.134862	-0.111653
1442623_at	0.0552006	-0.00599575	-0.133571	-0.0713925	-0.0245066	0.00599527	0.513628	0.0973377
1442624_at	-0.0198259	-0.0340409	0.125964	0.127848	-0.0549417	0.0198259	0.11819	-0.0567317
1442625_at	0.155874	-0.138107	-0.0726461	-0.271638	0.287624	0.0457945	0.267616	-0.0457945
1442626_at	-0.149134	0.159915	0.0532007	-0.25535	0.116371	-0.0532007	-0.436843	0.13103
1442627_at	0.108469	0.00169659	-0.0834577	-0.137411	-0.00169659	0.0223088	0.199507	-0.104435
1442628_at	0.124786	-0.0211513	-0.0549154	-0.340709	0.268309	-0.164255	0.269234	0.0211511
1442629_at	0.0496414	-0.15684	-0.0496411	-0.0914023	0.120175	-0.127232	0.443267	0.454257
1442630_at	-0.188537	0.158559	0	0	-0.0968864	0.0254364	-0.250736	0.0147967
1442631_at	0.150357	0.017529	-0.0210905	0.268008	-0.0846357	0.0206597	-0.0175288	-0.0501387
1442632_at	-0.180299	0.0143409	0.0367866	-0.0143404	0.0345216	-0.234304	0.299919	-0.244275
1442633_at	0.00972247	-0.0305748	-0.00972271	0.0592172	0.0997655	-0.197455	-0.060806	0.0805357
1442634_at	-0.0111954	0.0106463	0.0180199	0.0567384	0.118673	-0.0567377	-0.0106463	-0.0807335
1442635_at	0.105037	0.00579977	-0.0516033	0.0282989	0.142404	-0.00579977	-0.0969357	-0.145265
1442636_at	0.101996	0.00787663	-0.148544	0.103748	-0.146527	-0.158935	-0.0021975	0.00219774
1442637_at	0.164475	-0.093019	-0.00742865	0.155257	0.00862932	0.00742865	-0.13352	-0.0276027
1442638_at	-0.0036056	0.193132	-0.0724158	0.00360584	-0.101029	-0.0172894	0.108949	0.029232
1442639_at	-0.351343	0.0210485	0.0179362	0.0941057	0.00711012	-0.00711012	-0.122281	-0.316563
1442640_at	-0.165937	0.0445571	-0.0711255	0.461518	-0.0445571	0.064044	-0.119092	0.0913625
1442641_at	0.00649977	0.18592	0.184677	-0.0285501	-0.0181708	-0.00649977	-0.244606	0.225364
1442642_at	0.071455	0.11375	-0.281358	0.358104	-0.151285	0.0859404	-0.071455	-0.155895
1442643_at	-0.00828743	0.207972	0.00828743	-0.0532479	-0.207311	-0.187566	0.0117979	0.0406575
1442644_at	0.00639152	-0.229952	-0.137522	0.0567536	-0.0168014	0.08921	-0.00639152	0.016181
1442645_at	-0.246889	0.00549793	0.329928	0.374585	-0.0984397	-0.083324	-0.00549793	0.0602326
1442646_at	0.00172854	-0.176014	-0.102562	0.344658	0.0599427	-0.133445	-0.00172854	0.0168524
1442647_at	-0.107502	-0.14232	0.100569	0.0932784	0.0235362	-0.017693	-0.142759	0.017693
1442648_at	0.159674	0.151645	-0.104486	-0.144043	0.000484	-0.0550566	0.444902	-0.000484
1442649_at	-0.064096	0.108253	-0.0805724	0.00583839	0.207888	-0.142135	0.26223	-0.00583887
1442650_at	-0.192013	0.188095	0.189542	0.136526	-0.109423	-0.229145	-0.0267005	0.0267005
1442651_at	0.163375	0.0128031	0.124352	-0.0128031	0.109967	-0.353702	-0.204677	-0.0778227
1442652_at	0.0123534	-0.12118	0.0454731	-0.00873566	0.00873566	0.133651	-0.0675492	-0.0272875
1442653_at	0.0398145	-0.00406074	0.00406051	0.358497	-0.00898099	-0.0599132	-0.00486302	0.0932508
1442654_at	-0.0743032	0.169263	-0.0844054	-0.0407443	-0.462394	0.119635	0.221736	0.0407443
1442655_at	0.0608287	-0.0139418	0.12342	-0.225722	0.0139415	-0.0600324	0.498313	-0.0683413
1442656_at	-0.14837	-0.0129867	0.0129867	0.154039	-0.268358	-0.0373573	0.112511	0.101412
1442657_at	0.034071	-0.0051713	-0.0962076	0.236583	0.0674942	0.00517154	-0.135828	-0.011518
1442658_at	0.00603962	-0.00603962	0.0355163	-0.084938	-0.0782552	-0.111125	0.124587	0.0355163
1442659_at	0.187799	0.289239	0.156323	0.0530787	-0.0530787	-0.125463	-0.809142	-0.331815
1442660_at	0.0134468	0.0252681	-0.0698452	0.0131235	-0.0131235	0.0707154	-0.118783	-0.0568538
1442661_at	0.0498657	-0.135322	-0.191653	-0.0464301	0.183846	-0.00277662	0.00277662	0.0378079
