ID_REF	GSM102371	GSM102372	GSM102373	GSM102374	GSM102375	GSM102376	GSM102377	GSM102378	GSM102379
AN3793.2_s_at	1232.57	1186.09	1139.25	1137.36	1133.57	1214.8	1560.48	1779.33	1329.81
AN1145.2_at	665.196	720.925	602.712	608.939	588.721	493.578	606.633	727.354	601.824
AN7477.2_at	448.12	467.078	457.708	417.919	430.626	382.935	678.049	887.525	508.936
AN6093.2_s_at	317.987	289.388	304.018	473.686	377.587	379.827	337.958	264.646	259.501
AN4253.2_at	1338.15	1265.46	1319.55	1263.54	1407.92	1341.23	1078.08	1156.05	921.443
AN2942.2_at	581.525	593.204	730.473	853.28	842.765	830.384	629.17	586.675	508.351
AN5694.2_at	668.635	687.369	723.483	713.263	672.522	711.56	609.635	553.014	649.77
AN6978.2_at	1921.01	1781.88	2095.98	1349.05	1361.76	1307.31	1651.96	1784.05	1177.78
AN5170.2_s_at	191.91	207.496	212.131	195.879	204.173	223.165	317.75	295.038	239.784
AN6775.2_at	270.655	285.512	252.807	378.898	422.15	407.814	416.279	413.074	478.671
AN4204.2_s_at	424.077	458.028	498.896	561.976	482.898	568.167	473.934	455.259	434.964
AN3622.2_s_at	1762.94	1702.31	1638.24	1497.28	1428.23	1546.5	1590.58	1551.08	1510.55
AN3941.2_at	1740.39	1477.05	1548.82	1057.23	1159.25	1080.62	1513.14	1830.07	1233.45
AN8014.2_at	630.063	684.51	617.353	587.86	556.98	577.212	661.414	630.685	814.517
AN6084.2_at	1010.7	1033.15	919.045	923.518	1000.03	1023.97	1196.91	1012.39	1031.25
AN7137.2_at	606.024	761.629	672.434	598.562	467.226	356.5	295.831	331.798	342.288
AN4618.2_s_at	1252.99	1208.05	1263.53	1336.6	1174.8	1377.21	1093.3	983.23	1337.71
AN4974.2_at	477.834	462.887	471.195	504.045	525.837	491.96	405.595	414.096	295.74
AN0996.2_s_at	876.61	925.496	789.658	721.256	764.474	809.049	899.217	841.811	1131.75
AN3781.2_at	323.859	368.26	337.42	306.702	323.357	361.45	367.594	422.047	584.731
AN8252.2_s_at	1189.34	1163.53	1136.49	1298.2	1514.26	1482.84	1693.54	1989.15	1530.14
AN4061.2_at	352.317	334.158	320.55	692.321	545.886	647.821	531.187	544.76	296.849
AN4495.2_at	730.031	744.408	712.303	855.771	827.782	888.847	698.432	694.772	567.055
AN5852.2_s_at	489.623	476.442	452.015	517.434	542.361	546.401	700.61	587.217	795.127
AN8132.2_s_at	434.967	480.95	444.599	376.848	379.184	354.177	387.798	358.286	360.669
AN8261.2_s_at	1241.31	1377	1363.57	1099.81	1291.43	1276.97	1584.06	1855.18	1637.79
AN4897.2_s_at	2308.48	2610.06	2379.02	2608.42	2214.02	2432.38	2582.68	2760.31	2494.38
AN5935.2_at	2246.05	2224.69	2273.97	2142.67	2142.2	2272.82	1672.47	1934.72	1702.98
AN0617.2_at	196.759	213.243	241.162	319.734	356.936	372.809	226.814	216.414	306.87
AN5972.2_s_at	3298.14	2901.27	2994.98	2751.33	2626.64	2656.54	2696.65	2842.97	2379.34
AN8246.2_at	942.23	939.719	900.285	845.797	812.58	820.776	799.608	788.631	628.02
AN2377.2_at	346.962	387.684	434.893	328.312	297.488	277.874	362.018	297.868	263.207
AN1001.2_s_at	676.459	639.981	598.589	729.076	714.255	775.599	802.154	807.463	808.699
AN3961.2_s_at	592.296	590.424	491.098	726.643	789.857	926.996	906.665	1024.29	820.997
AN6286.2_s_at	463.99	403.578	463.611	353.813	332.204	299.936	484.038	619.327	329.715
AN7434.2_at	387.391	394.628	393.756	369.222	387.989	424.675	479.749	511.244	566.969
AN5751.2_at	647.553	682.647	655.028	853.581	846.411	911.197	803.78	738.761	625.015
AN4522.2_at	22341.2	21420.3	22148.6	20521.6	20492.8	19366.7	21240.5	21367.9	20871.4
AN0707.2_s_at	1203.73	1111.13	1161.35	1060.49	1018.79	959.576	888.887	1090.76	843.844
AN0859.2_at	726.668	755.994	679.225	531.507	601.041	574.174	686.964	730.957	902.64
AN1776.2_at	244.117	199.198	231.665	173.718	176.706	152.936	161.562	195.192	155.05
AN0744.2_at	111.324	102.591	98.6742	102.615	116.221	89.1215	51.7506	67.9775	40.0149
AN6178.2_s_at	683.088	699.035	664.089	645.977	707.818	856.199	1059.63	967.948	927.372
AN3089.2_at	2570.87	2490.27	2455.3	2465.95	2781.79	2362.99	1781.12	2258.89	1782.36
AN4519.2_at	459.281	588.939	523.432	465.329	508.911	514.287	668.743	575.079	516.15
AN3715.2_at	753.473	723.377	648.799	626.187	698.755	734.187	857.005	857.453	1223.32
AN4475.2_at	24846.6	25475.7	24747.8	23143.9	23539	21935.4	23737.5	24214	23446.5
AN2041.2_s_at	499.785	538.337	612.758	505.5	495.927	534.657	371.115	333.658	332.759
AN7263.2_at	390.407	437.171	400.139	413.705	453.365	416.671	476.53	464.879	531.339
AN7229.2_s_at	477.246	430.803	412.266	428.094	426.931	373.965	302.072	361.289	251.867
AN5709.2_at	422.342	469.04	455.801	480.889	480.198	494.514	633.132	618.128	586.106
AN7503.2_s_at	1173.57	1242.75	1319.18	1072.48	1054.75	1196.34	1035.78	979.225	1248.93
AN5088.2_s_at	638.642	731.028	542.819	457.385	456.067	448.099	463.137	513.286	489.072
AN2609.2_at	321.856	370.968	372.844	355.131	399.322	573.217	465.603	356.296	455.436
AN2225.2_s_at	1427.12	1181.2	1487.62	1178.2	1104.24	1209.02	2429.36	2086.62	1216.7
AN1456.2_at	1194.79	923.864	1119.89	844.608	809.937	690.912	689.446	928.7	420.097
AN3063.2_s_at	425.499	405.809	405.654	300.787	294.486	305.87	293.375	338.128	265.169
AN0816.2_s_at	1128.36	1135.17	1072.61	1096.43	1079.08	1065.21	1248.3	1401	1320.12
AN1721.2_at	1672.01	1604.87	1814.29	1450.83	1574.39	1553.19	1401.62	1476.51	1072.28
AN6274.2_at	1223.36	1296.09	1175.05	1088.04	976.486	882.635	1233.13	921.211	1143.72
AN8280.2_at	1885.2	1807.04	1829.06	1676.63	1789.6	1752.91	1887.35	1998.01	2251.93
AN3746.2_at	1482.75	1432.47	1435.82	1209.16	1257.28	1271.95	1463.53	1686.14	1353.09
AN7545.2_at	2222.55	2309.54	2235.81	1896.51	1949.5	1839.48	1931.8	2205.48	1890.35
AN3375.2_at	2697.56	2372.53	2822.01	2351.48	2533.45	2346.48	1975.41	2327.89	1492.39
AN5825.2_at	1185.97	1113.63	1065.03	843.935	908.505	850.268	956.804	1026.08	843.903
AN3279.2_at	319.444	339.217	333.562	316.004	327.209	329.448	344.14	317.223	263.842
AN4692.2_s_at	399.002	393.806	395.782	578.011	454.825	423.424	516.326	394.472	321.57
AN0830.2_at	946.764	968.693	1045.35	1244.38	1193.69	972.781	912.491	1102.86	1212.05
AN9062.2_s_at	1455.73	1380.7	1554.38	1607.03	1630.93	1655.48	1116.02	1345.18	783.578
AN3655.2_s_at	6677.98	5815.29	6935.39	7384.09	7677.47	7650.24	6552.31	6482.66	5149.6
AN7607.2_s_at	522.997	546.493	535.399	427.608	401.352	446.726	538.098	449.677	435.094
AN6537.2_s_at	935.695	829.727	959.786	1274.54	1479.74	1403.02	968.251	1163.14	662.657
AN6496.2_at	1165.57	1107.47	1167.85	849.248	1014.37	1027.72	1260.57	1402.09	1136.1
AN7323.2_at	317.722	367.534	249.361	524.269	708.898	725.368	300.403	280.633	485.155
AN6931.2_at	657.024	728.594	829.633	890.511	1082.71	1096.15	730.312	681.533	999.497
AN3336.2_at	347.62	365.187	385.1	400.541	354.352	325.517	397.631	283.739	402.518
AN3791.2_s_at	495.475	460.183	435.307	514.804	522.048	476.435	628.156	724.233	696.799
AN4529.2_s_at	318.283	343.314	313.507	292.032	290.97	305.491	406.561	380.773	577.969
AN2491.2_s_at	922.909	945.375	935.491	749.207	756.944	745.491	871.454	1014.65	805.867
AN3347.2_at	984.717	890.418	1109.46	958.331	948.42	915.944	724.897	847.275	697.42
AN1289.2_at	360.34	365.193	358.484	505.781	497.358	526.393	315.422	350.074	304.888
AN1862.2_s_at	713.299	796.348	751.809	614.199	617.483	585.902	695.116	792.615	842.665
AN6922.2_s_at	1874.06	1822.32	1882.99	1541.24	1501.45	1536.28	1580.41	1677.96	1343.24
AN3413.2_s_at	17049.3	17406.2	16059.7	14709.7	14865.9	15196.5	15216.5	14593.4	15000.2
AN4757.2_s_at	980.44	942.741	892.171	987.15	1080.47	1137.2	975.328	844.766	1027.82
AN8842.2_at	1568.89	1368.47	1761.61	1884.33	1910.67	2009.31	1922.3	2052.3	1569.94
AN0003.2_at	296.917	318.691	274.702	264.797	243.819	306.231	191.418	189.237	256.598
AN4214.2_s_at	1497.88	1509.53	1366.22	1294.91	1182.18	1225.03	1645.9	1607.24	1791.87
AN5772.2_at	6373.92	6554.68	6106.71	4908.28	5039.61	5340.25	7583.4	6992.21	6484.34
AN8067.2_s_at	736.317	725.653	774.662	1100.2	1181.39	1100.87	1160.21	1240.17	1080.16
AN4964.2_s_at	576.05	618.318	617.139	721.994	674.526	735.577	524.749	465.916	493.27
AN6347.2_at	633.292	582.643	577.729	831.216	836.099	776.62	629.465	804.954	549.221
AN4304.2_at	4291.2	3768.17	4699.37	4941.45	5250.63	5340.62	5195.07	4752.56	3297.11
AN6943.2_s_at	505.323	535.192	511.031	660.804	615.225	664.315	508.789	389.665	514.108
AN1181.2_at	364.531	382.055	457.978	446.593	442.657	437.231	494.821	434.22	440.224
AN0841.2_at	226.807	244.041	237.705	191.562	198.905	249.07	320.929	351.233	428.104
AN3175.2_at	173.891	173.485	167.494	189.439	189.855	175.712	151.817	138.376	116.088
AN8059.2_at	1609.14	1640.79	1709.79	1888.44	1804.55	1811.55	1422.29	1372.62	1441.99
AN1336.2_s_at	2019.39	2166.62	2206.3	1962.49	1863.86	1685.03	1914.57	1593.42	2125.58
AN1825.2_at	411.318	422.552	428.233	399.046	424.221	416.528	385.297	434.492	560.933
AN7115.2_s_at	1076.84	1326.23	1161.49	1123.19	1152.22	1065.95	1170.86	1040.03	1393.49
AN5537.2_s_at	336.204	360.103	315.793	337.113	312.778	302.057	264.214	259.753	256.229
AN0768.2_s_at	526.717	566.585	512.737	544.333	528.807	589.821	801.763	606.206	1070.89
AN4457.2_s_at	3946.2	3571.74	4112.56	3670.39	4112.42	4107.75	5516.21	5612.25	4156.98
AN1200.2_at	1140.96	989.803	1265.84	1141.24	1008.02	1060.62	723.635	838.998	531.262
AN6899.2_s_at	178.014	198.799	200.005	258.518	265.253	293.749	178.175	188.947	220.695
AN0051.2_s_at	557.992	626.6	578.259	614.194	610.535	606.725	762.057	655.22	838.981
AN2923.2_s_at	747.418	634.704	710.755	358.732	428.2	427.496	648.085	1098.64	815.392
AN7362.2_at	467.453	451.501	419.688	549.351	538.383	605.371	760.499	706.168	1014.32
AN3225.2_at	596.794	574.662	581.84	689.429	555.032	508.226	526.597	429.029	363.748
AN7608.2_s_at	834.851	740.937	868.931	665.263	619.717	563.582	544.501	632.233	372.913
AN0404.2_s_at	297.002	270.914	312.491	247.902	270.707	246.374	272.918	277.704	366.227
AN6620.2_at	2816.97	2616.29	3105.52	2204.64	2051.34	2008.78	3056.86	3397.57	2323.06
AN6864.2_s_at	1734.54	1822.2	1809.01	2108.83	2056.02	2070.64	1829.09	1559.83	2293.33
AN6263.2_at	1139.88	1031.13	1234.09	1131.56	1143.57	1151.08	918.451	999.247	785.682
AN7698.2_at	2870.86	2795.71	2785.96	2077.22	2281.84	2259.88	2126.75	2630.89	2002.87
AN4979.2_s_at	1872.43	1702.74	1981.89	1979.94	1920.33	2013.69	1553.08	1464.9	1342.61
AN1485.2_at	4105.31	3918.92	4065.76	3328.41	3774.96	3279.89	2830.46	3431.23	2749.46
AN3038.2_at	2310.05	2326.63	2727.4	2273.68	2299.51	2215.91	2074.79	1943.1	2473.55
AN4327.2_s_at	1091.92	1106.63	1146.31	921.592	992.551	968.597	1084.59	1155.83	1059.25
AN3760.2_s_at	1371.73	1315.19	1592.91	1050.5	1032.02	1082.44	1035.87	1121.35	870.018
AN9323.2_at	242.808	270.026	252.136	268.641	271.306	302.734	337.743	279.159	465.433
AN7561.2_at	3461.35	3058.13	3664.72	4216.59	4017.16	3262.64	2470.37	3130.9	2308.83
AN4325.2_at	254.705	258.241	268.731	228.823	219.995	244.728	284.077	231.536	259.822
AN3452.2_at	922.77	850.107	809.148	593.315	630.9	599.231	1164.53	1326.52	847.284
AN5617.2_s_at	759.107	687.868	791.54	536.433	562.439	510.209	682.428	841.984	566.859
AN7712.2_at	616.719	527.157	516.291	442.708	493.762	486.748	650.036	699.873	752.149
AN0879.2_s_at	1646	1577.05	1671.62	1692.61	1565.7	1613.57	1415.92	1611.37	984.044
AN3709.2_at	1569.64	1437.05	1749.27	2049.84	1943.21	2165.87	1573.7	1733	1052.45
AN1619.2_s_at	175.602	195.325	199.192	245.588	258.453	283.004	343.567	299.005	246.475
AN1901.2_s_at	1322.92	708.257	421.768	313.23	369.467	389.334	307.323	483.466	339.14
AN0932.2_s_at	3853.13	3262.81	3839.79	3222.26	3094.52	3249.88	2976.25	3160.61	2135.88
AN5416.2_s_at	669.561	668.005	731.412	707.704	748.287	780.602	481.902	523.987	598.036
AN3639.2_s_at	347.515	355.894	300.525	349.592	342.447	327.005	427.709	437.084	411.317
AN4241.2_at	433.943	417.39	427.281	440.233	399.526	401.417	381.256	333.764	328.417
AN8099.2_s_at	198.57	208.791	220.308	272.505	222.085	263.56	219.013	192.231	202.293
AN6819.2_at	169.54	135.072	170.187	438.533	589.349	341.224	326.475	646.998	193.37
AN6702.2_at	1044.79	953.576	935.348	786.396	756.311	805.208	1078.62	1223.87	894.455
AN4224.2_s_at	2600.6	2243.55	2123.7	1831.74	1931.97	1864.52	2477.91	2660.03	2173.08
AN2906.2_at	2267.36	2220.19	2467.51	2024.52	2069.42	2079.43	1838.93	2103.16	1918.08
AN2077.2_at	913.215	1061.49	944.853	821.223	858.779	911.525	580.848	626.33	1216.8
AN8268.2_s_at	1671.08	1919.73	1706.47	1555.24	1603.3	1504.22	1438.71	1543.07	1585.72
AN6288.2_at	1360.35	1389.07	1378.1	1157.02	1221.08	1226.38	1622.71	1650.65	1325.13
AN5713.2_at	3232.25	3065.38	3226.62	2753.21	2621.6	2432.58	2338.87	2656.66	1676.42
AN2733.2_at	2474.61	2386.37	2545.09	2628.08	2549.38	2642.42	2136.96	2157.26	1897.28
AN5549.2_s_at	544.716	510.716	494.38	718.971	895.257	883.863	571.598	747.82	624.402
AN0840.2_s_at	3931.77	4052.93	3530.59	3073.17	2897.71	2935.86	3570.91	4101.86	3207.2
AN0897.2_at	1011.5	1304.18	1304.95	1436.61	1336.34	1299.52	1249.4	1103.95	1050.58
AN6687.2_at	1156.86	1081.14	1230.17	802.351	739.977	571.622	679.433	1153.97	588.366
AN0600.2_s_at	1727.06	1628.86	2181.74	1738.59	1685.03	1857.05	1254.95	1453.85	985.081
AN2112.2_s_at	543.986	562.599	583.398	584.878	552.243	608.327	767.818	902.282	624.708
AN9102.2_s_at	1627.01	1475.46	1443.23	1680.73	1361.03	1379.22	1477.02	1183.85	1908.64
AN5191.2_at	311.982	323.834	316.963	370.337	400.591	392.653	460.867	457.564	463.054
AN7747.2_at	746.315	776.003	835.374	1083.15	1059.83	1107.89	695.631	728.784	668.435
AN7668.2_at	1039.63	1053.66	1040.63	836.849	829.912	786.409	892.034	730.863	687.693
AN7035.2_at	1561.68	1685.32	1782.07	2016.37	2212.07	2276.79	2205.74	2561.97	3166.16
AN2229.2_at	1728.65	1887.67	1689.91	1336.63	1424.74	1507.41	1599.35	1800.73	1562.87
AN5406.2_at	2615.09	2408.93	2599.66	2046.76	1853.04	1969.26	2470.51	2864.38	2385.13
AN2897.2_at	1004.67	914.355	1004.88	876.722	856.172	789.773	648.223	780.968	734.575
AN0204.2_at	700.029	654.289	742.065	592.424	532.423	565.456	541.262	523.206	432.156
AN4206.2_s_at	1027.91	932.899	789.202	820.375	839.723	805.332	1039.56	1086.16	994.344
AN2596.2_at	1679.32	1658.99	1607.2	1874.15	1817.53	1586.05	1294.97	1562.27	1273.83
AN8187.2_s_at	3259.25	2894.98	3222.16	2377.88	2559.52	2645.77	3291.5	3642.12	2739.15
AN1656.2_s_at	846.977	805.717	995.987	1417.86	1344.19	1606.3	1441.18	1200.16	948.083
AN4787.2_at	18416.2	18399.1	18458.6	17161.1	17503.9	17034.7	17947.8	17758.6	17878.8
AN1986.2_at	1570.5	1426.89	1571.11	1899.97	2000	2025.53	1667.93	1727.78	1377.58
AN1069.2_at	1943.68	1831.82	2061.27	1919.79	2231.71	2175.59	2329.9	2532.29	2046.43
AN5901.2_at	670.827	635.053	674.311	699.867	761.994	712.99	540.94	589.065	500.634
AN4978.2_at	2349.73	2422.92	2021.19	1709.33	1930.24	1958.85	2255.36	2495.86	2549.46
AN1000.2_at	741.07	804.855	833.147	767.051	690.382	688.357	527.986	576.1	631.647
AN8272.2_at	1329.06	1082.67	1299.09	1163.16	1160.83	1203.18	933.23	1081.87	568.808
AN3526.2_s_at	760.175	628.888	614.134	694.339	631.528	664.069	806.74	1077.04	862.741
AN0963.2_s_at	490.926	490.778	515.107	501.57	520.481	523.874	438.427	422.935	466.799
AN1803.2_at	1567.38	1843.12	1698.84	1688.03	1548.36	1654.93	1600.28	1283.24	1517.11
AN3824.2_at	4010.01	3989.69	4027.58	3696.37	3731.48	3919.78	3380.32	3546.15	3218.58
AN9087.2_at	1175.34	1326.26	1054.28	1263.95	1218.88	1452.95	1549.21	1328.39	2292.28
AN4081.2_at	2203.19	2200.39	1795.9	1657.43	1867.84	2113.76	2594.38	2299.11	3122.9
AN0720.2_s_at	2837.14	2720.54	2860.25	2529.56	2891.97	2972.33	2569.14	2422.04	1922.43
AN4259.2_at	4711.84	4023.84	4800.57	3787.43	3261.02	3055.74	3586.25	3654	2252.24
AN9142.2_at	312.511	320.787	271.59	266.049	278.488	312.097	460.649	343.277	443.794
AN6906.2_at	3317.19	2920.85	3416.66	3088.25	3142.05	3363.98	2605.51	3146.98	1957.28
AN4149.2_at	354.87	398.489	375.669	290.826	321.691	317.055	312.691	309.636	412.8
AN4071.2_at	1026.31	956.114	1006.7	874.136	966.568	951.997	1265.33	1392.48	982.202
AN1165.2_s_at	2115.05	2038.87	1998.84	1725.2	1786.09	1713.88	1614.44	1649.28	1442.08
AN1205.2_s_at	1242.72	1212.92	1351.98	1146.74	1150.13	826.474	745.994	1047.3	630.878
AN8748.2_at	2470.96	2310.93	2457.4	2450.78	2732.57	2726.5	2997.54	3125.88	2573.48
AN7432.2_s_at	2469.42	2215.48	2389.31	1830.27	1958.78	2063.16	2769.97	2893.64	2310.95
AN0834.2_s_at	2645.01	2389.34	2466.48	2082.89	2023.64	2008.61	2497.07	2699.94	2103.75
AN1097.2_at	889.324	801.581	816.956	1005.28	1263.32	1047.79	840.629	870.409	805.549
AN2735.2_s_at	1081.29	1048.06	1217.56	947.915	887.068	855.133	834.588	1017.13	841.101
AN6502.2_s_at	1351.15	1194.06	1334.93	1118.91	1217.3	1118.62	1098.04	1177.48	773.096
AN7062.2_at	344.81	375.051	378.019	523.368	618.031	656.225	416.023	354.043	603.453
AN7552.2_at	542.48	577.017	600.328	501.523	526.797	535.012	699.821	563.972	664.663
AN4549.2_s_at	795.045	754.24	786.372	775.854	810.837	796.526	670.342	733.299	655.803
AN5027.2_at	1965.02	1902.22	1720.07	1541.05	1606.49	1435.3	1455.61	1443.08	1207.71
AN3216.2_at	617.74	583.344	586.559	792.095	823.936	831.727	755.21	685.05	565.069
AN6676.2_s_at	2432.24	2606.47	2750.18	1813.52	2181.36	2013.89	2324.19	2710.2	2056.1
AN0805.2_at	504.615	509.383	603.709	489.014	448.475	482.51	400.261	434.29	408.449
AN6754.2_at	2129.3	2045.03	2249.05	1326.37	1295.19	1090.65	2446.22	3115.81	1748.52
AN7958.2_at	337.638	369.539	350.774	344.311	318.036	321.848	291.034	295.699	368.572
AN2746.2_at	914.305	828.644	906.271	742.914	735.417	731.997	678.802	651.542	592.45
AN4134.2_at	793.551	838.546	943.975	1086.56	1203.24	1112.15	937.989	903.165	1192.61
AN0389.2_s_at	446.674	531.301	438.878	463.992	500.179	602.817	718.869	595.289	1022.55
AN9449.2_at	960.048	831.584	1045.55	958.086	1049.73	982.232	725.974	843.243	625.982
AN8054.2_at	2567.95	2485.79	2825.36	2406.33	2700.75	2577.59	3477.49	3488.85	2809.91
AN3881.2_s_at	295.834	300.525	291.696	271.458	308.464	274.534	270.127	296.109	407.48
AN0497.2_at	317.066	348.202	362.435	728.538	873.581	1282.87	540.652	369.267	453.428
AN5623.2_s_at	2688.46	3143.68	3174.43	2861.67	2792.25	3131	3201.15	2693.01	3226.47
AN1969.2_at	482.876	518.401	515.088	596.704	525.398	579.424	624.479	492.273	747.864
AN9059.2_at	1200.5	1081.93	1246.41	882.403	918.428	925.38	1110.17	1223.26	923.176
AN4845.2_s_at	1586.95	1565.7	2302.38	2862.03	2977.9	2787.87	3262.04	3065.44	1921.33
AN6398.2_s_at	428.525	430.796	411.291	643.683	412.563	499.717	470.902	335.467	379.956
AN0977.2_at	2544.02	2180.1	2292.21	1701.03	1906.22	2126.02	2834.9	2875.41	2120.43
AN4132.2_s_at	331.099	350.518	283.697	280.499	265.168	223.203	270.241	234.881	275.433
AN7014.2_s_at	2206.03	1935.91	2122	1698.64	1681.12	1721.67	1836.48	2007.53	1941.17
AN8984.2_at	558.013	700.489	688.63	622.404	554.959	557.174	724.5	522.098	528.67
AN1098.2_s_at	222	252.186	256.408	279.361	281.07	308.45	251.936	220.234	322.999
AN4777.2_at	18036.9	18218.7	18197	15814.6	16454.6	16900	17969	17413.9	17465.8
AN3988.2_at	493.609	549.287	490.59	555.58	549.177	564.748	487.63	394.105	751.639
AN3010.2_at	1124.79	1031.02	1241.16	1119.57	1084.08	1109.72	772.807	924.516	808.775
AN5601.2_s_at	6844.5	7794.48	7223.52	6689.82	6548.72	6898.72	7454.82	7497.9	7788.93
AN0309.2_at	1303.32	1181.64	1333.24	1714.12	1874.13	1673.11	1271.81	1336.61	1004.66
AN1063.2_at	5064.19	4713.34	5373.17	5933.47	5953.44	5960.88	5163.83	5239.17	3822.32
AN4365.2_s_at	602.057	590.401	601.757	582.872	556.637	564.458	634.051	695.31	625.572
AN4881.2_s_at	1009.96	1089.27	977.939	1034.29	1074.19	1024.15	1303.25	1175.37	1405.17
AN5785.2_at	2777.46	2533.82	2890.75	1920.5	2034.93	1854.08	1821.61	2197.6	1360.8
AN5754.2_s_at	508.455	479.715	510.259	644.295	623.572	569.573	638.356	665.212	616.876
AN7827.2_s_at	534.335	616.324	619.262	683.989	699.325	705.789	605.477	502.541	793.779
AN2324.2_s_at	297.92	335.632	311.745	404.444	391.848	379.921	342.17	337.211	341.78
AN2486.2_at	450.684	480.311	443.288	494.771	501.057	525.342	542.122	498.791	624.616
AN3005.2_at	2316.41	2181.06	2388.21	1814.06	1813.03	1785.41	2008.94	2225.04	1460.96
AN7677.2_at	667.496	625.616	648.107	585.658	610.386	611.737	753.649	815.664	669.085
AN2370.2_at	490.587	493.433	494.345	493.503	516.275	546.647	512.72	395.585	425.357
AN4756.2_at	750.777	804.091	752.385	603.254	647.916	615.531	608.732	645.667	607.965
AN4637.2_at	847.343	756.479	780.166	906.641	922.82	794.297	993.866	1168.29	844.808
AN7625.2_at	14141.1	13713.4	10624	10734.3	10428	10781.9	12517.1	13461.1	13249.3
AN7770.2_at	748.504	695.545	736.866	1099.35	1236.03	1184.55	929.172	912.718	925.606
AN1728.2_s_at	542.947	476.592	578.542	517.585	442.031	421.627	372.097	449.008	306.459
AN7107.2_s_at	22934.4	23217.7	23332	21548.8	21421.8	21488.3	22637.6	22121.3	21851.1
AN6271.2_at	1369.64	1289.47	1324.77	1066.97	1104.28	1139.45	1111.22	1193.01	1197.24
AN2137.2_s_at	1479.8	1408.58	1353.46	950.767	1133.52	1127.46	1325.15	1668.51	1579.69
AN0638.2_at	272.315	343.721	302.82	299.725	288.805	299.084	286.695	288.786	268.54
AN7525.2_at	724.454	646.101	711.736	811.762	747.792	711.806	597.208	591.178	451.055
AN6788.2_at	263.163	256.298	245.465	205.012	212.79	209.901	218.885	203.119	227.586
AN6072.2_at	1244.61	1216.42	1338.36	1125.82	1029.09	1028.91	940.005	925.245	731.788
AN7766.2_at	305.351	320.819	341.866	418.226	414.123	449.006	355.917	285.756	362.299
AN3970.2_at	547.935	560.378	514.747	665.497	683.234	722.364	942.722	745.5	762.361
AN2286.2_at	989.37	623.555	454.599	310.437	314.435	409.636	405.831	580.521	381.06
AN4972.2_at	1080.4	1205.31	1113.69	988.724	1083.99	1159.19	1113	1069.11	2437.43
AN4523.2_s_at	3759.34	3424.1	3623.82	3295.97	2906.6	2686.07	2588.63	3153.59	2619.63
AN8542.2_at	467.043	505.869	536.807	485.501	492.491	475.091	471.644	478.256	591.444
AN5610.2_s_at	2085.68	1950.27	1786.84	1773.04	1648.46	1618.3	1397.96	1432.61	1336.24
AN3250.2_s_at	306.97	358.433	362.76	391.501	377.585	385.706	424.095	382.089	284.908
AN7706.2_at	2091.29	1908.07	2056.73	1626.6	1711.26	1585.65	1784.68	2010.53	1620.22
AN8682.2_at	979.848	914.118	1102.49	895.84	890.919	924.703	750.545	883.877	552.37
AN8630.2_at	895.504	972.647	927.335	1242.71	1208.97	1203.67	1370.47	1218.9	1453.73
AN4216.2_at	1199.11	1020.11	1245.18	1483.34	1620.72	1475.74	982.767	1275.51	661.557
AN3677.2_at	526.721	561.099	529.51	545.352	580.271	571.151	479.058	482.355	490.406
AN9012.2_s_at	717.153	882.434	813.583	894.272	745.26	724.671	707.111	605.322	690.072
AN1230.2_at	938.681	934.609	991.332	1149.08	1202.44	1285.81	940.853	936.17	808.515
AN6223.2_at	529.898	473.068	495.132	351.736	391.959	361.772	526.256	632.112	506.909
AN8902.2_at	501.604	505.247	529.217	516.15	488.13	521.667	452.126	458.3	424.522
AN6924.2_s_at	959.985	943.093	894.835	770.517	835.812	867.003	1045.99	864.187	1449.14
AN1138.2_s_at	766.923	831.378	812.779	886.415	638.721	758.032	623.714	623.495	537.837
AN3111.2_at	267.691	243.777	246.014	488.631	394.349	456.002	1119.25	788.308	406.056
AN6071.2_s_at	697.301	637.935	675.779	728.299	685.839	698.444	662.593	648.36	668.103
AN0167.2_s_at	2020.05	2050.81	1893.82	1535.04	1598.98	1561.9	1459.14	1609.95	1473.69
AN7479.2_at	3115	3470.52	3157.21	2657.15	2692.27	2785.58	3025.95	3020.14	3319.44
AN0371.2_s_at	2107.91	1958.49	2189.09	2107.33	2296.39	2190.35	1779.45	2036.81	1569.56
AN0353.2_s_at	223.747	230.993	227.083	250.431	255.298	280.884	241.891	281.968	252.154
AN1116.2_s_at	1862.4	1688.55	1745.04	1397.29	1483.26	1415.35	1579.45	1707.59	1367.08
AN8832.2_at	1105.62	1043.32	1161.05	984.149	1081.06	1000.07	792.209	984.863	619.563
AN5933.2_at	452.573	458.373	474.706	419.14	480.445	485.556	557.84	536.675	541.231
AN6354.2_at	1624.59	1649.5	1597.55	1552.66	1395.61	1419.2	1347.48	1442.52	1353.07
AN0926.2_s_at	1873.1	1807.4	1980.1	1659.64	1593.46	1544.65	1480.71	1628.62	1377.47
AN3762.2_at	32.5546	32.8295	29.8008	27.94	22.1479	15.0777	24.2492	29.5989	14.0198
AN6143.2_s_at	1859.28	1665.93	1894.39	1458.3	1477.15	1225.1	1158.29	1616.34	1052.22
AN0325.2_s_at	697.041	666.964	764.204	817.275	867.442	828.83	614.675	676.809	557.264
AN1007.2_s_at	579.234	488.566	513.247	523.999	480.236	509.152	430.322	484.77	345.327
