ID_REF	GSM153907	GSM153909	GSM153911	GSM153913	GSM153915	GSM153908	GSM153910	GSM153912	GSM153914	GSM153916
6384_at	18.5	25.2	23.1	17.1	21.7	28.2	29	22.5	24.7	26.4
6385_at	235.1	295.7	329.5	222.1	231.1	242.1	307.2	313.9	267	248.8
6386_at	13.4	10.1	7.9	9.8	10.9	13	11.4	11.5	7.7	8.1
6387_at	38.9	47.5	38.5	15.4	19.3	28.5	53.6	50.3	35.4	41.6
6388_at	33.6	46.5	34.6	18.3	21.4	49.6	53.9	34	36.4	36.9
6389_at	20.1	24	19.8	31.8	27.9	27.4	30.3	19.6	28.6	30.4
6390_at	45.8	51.2	41.8	67.8	67.7	51	48.8	46.3	68.2	72.4
6391_at	28.4	30.9	30.9	27.8	26.3	24.7	31.8	24.8	36.1	29.6
6392_at	57.4	99.9	79.1	90.9	77.9	93.6	76.7	83.3	69.3	66.2
6393_at	27.2	29.3	31.2	30.4	30.6	34.5	33.5	25.2	25.2	21.6
6394_at	23.1	24.9	27.3	22.1	14.7	29.1	32	24.5	19.3	20.3
6395_at	437.4	498.6	524.4	425.7	495.5	486.3	450.6	469.6	445.7	423.4
6396_at	132.4	143.3	119.8	137	135.3	134.9	124.5	134.5	139.2	145.4
6397_at	85.7	117.3	114.4	88.4	120.7	86.9	135.2	115.8	101.9	106.7
6398_at	449.2	575.1	570.5	297.4	262.4	520	676.9	622.2	352.6	355.8
6399_at	38.5	58.3	54.4	27.6	25.2	43.7	58.3	51.9	75.6	71.4
6400_at	10	12.1	5.5	11.2	11.4	8.7	7	7.7	10.3	8.8
6401_at	3331.6	3024.1	3517.4	3474.2	3163.3	4141.9	3417.3	3623.2	3660.3	3275.5
6402_at	110.7	91.1	81.1	65.4	80.3	96.7	101.2	84.1	74.6	85.3
6403_at	258.4	240	184.5	152	101.6	276.1	297.7	196	100.2	103.6
6404_at	25.7	18.3	20.6	17.3	16.4	19.8	20.8	21	30.4	25.1
6405_at	149.6	127	156.3	136.8	140	140.7	134.3	161.4	149.2	150.7
6406_at	18.3	18.9	21.3	22.4	24.5	19	23.9	21.6	25.8	28
6407_at	493	531.4	519.6	660.6	669.4	423	467.7	415.1	583.2	609.1
6408_at	530.2	544.1	504.4	512.1	479.1	482.7	549.6	540.3	452.4	432.1
6409_at	84	106.4	83.4	44.7	52.6	92	128.6	99.6	57.9	64.4
6410_at	978.7	1214	1239.6	1257.3	1230.4	1003.4	1216.3	1230.7	1203.1	1242
6411_at	232.4	250.2	253.2	358	380	201.9	222.5	240.9	328.6	331.4
6412_at	43	41.7	33.9	45.1	46.5	39.5	49.9	35.2	41.5	43.1
6413_at	103.4	97.5	92.4	84.9	88.1	129.3	100.8	112.3	117.9	107.1
6414_at	383.4	421.1	371.6	377.8	365.4	412.3	470.9	387.2	382.5	393.3
6415_at	449.1	403.5	450.3	452.2	414.1	489.9	493.9	454.2	471.1	475.4
6416_at	451.1	424.5	484.7	458.8	460.9	480.8	456.7	534	479.3	499.2
6417_at	2.7	2.7	1.8	0.8	1	0.9	2	2.7	0.3	0.1
6418_at	42.3	43.3	42.6	47.2	53.3	49.5	42	44.8	44.6	48.9
6419_at	5231.1	4901.3	6383	7732.8	6174.8	4868.3	4830.8	6354.3	7619.8	5737.1
6420_at	266.9	300.8	258.7	266.3	269.3	261.1	341.6	290.8	247.3	261.1
6421_at	46.5	43.8	46.5	46.7	54.6	43.9	46.1	48.2	48.4	59.2
6422_at	6.7	6.4	3.2	9	3.2	3.9	7.9	4.8	8.4	5.9
6423_at	224.7	237.2	213.9	143.3	148	201	261.8	207.2	172.2	185.1
6424_at	931.4	681.9	924.3	705.5	694.5	824.7	859	880.9	679.3	655.8
6425_at	248.4	251.5	221.6	223.3	228.4	250.4	278.6	209.1	208.3	210.8
6426_at	18.6	23.3	20	26.3	20.7	20.9	18.8	17.4	17	20.4
6427_at	31.6	34.6	26	24.5	21.8	26.6	35.1	28	18.9	22.6
6428_at	105.1	117.3	86.2	63.3	61.7	124.3	185.4	93.7	69.1	73.8
6429_at	162.9	182.9	161.3	209.7	190	160.8	156.7	144.9	175.9	200.2
6430_at	238.2	233.9	214.4	171.5	167.8	224.3	257.5	231.6	168.6	168
6431_at	1619.3	1849.1	1709.8	1961.7	1843.7	1621.6	1955.2	1736.8	1945.1	1876
6432_at	576.5	646.9	581.3	497.7	499.7	647.8	711.5	588.5	513	537.4
6433_at	3581	4155.3	4424	4987.2	4342.6	3713.3	3844.5	4373.3	4733.1	3934.5
6434_at	20.5	24.2	18.6	20.6	22.8	24.7	27.7	14.1	20.9	20.4
6435_at	46	59.2	46.3	48.9	47	51.2	58.1	47.1	44.7	47.7
6436_at	54.3	50.5	48.4	81.5	86.3	45.8	41.1	46.5	89.6	101.7
6437_at	24.4	24.8	27.6	21.4	18.4	21.3	27.6	23.3	17.4	20.4
6438_at	1313.1	1241.6	1270.9	1347.7	1279.8	1350.6	1286.4	1334.6	1455.2	1436
6439_at	12.9	6.9	5.5	6.1	3.7	9.2	9.4	3.4	8.6	9.1
6440_at	181.9	197.7	148.4	190.5	172.6	171.9	219.3	145.5	158.4	153.2
6441_at	193.9	153.2	172.7	136.1	131.6	186	157.6	161.5	122.4	126.6
6442_at	107.1	106.3	87.4	70.3	80.3	105.5	102.1	87.4	83.1	84.5
6443_at	12.5	24	9.5	14.7	10.9	10.7	19.1	13.5	10.8	11
6444_at	44.5	46.1	41.2	38.7	38.9	31.5	41.7	35.8	37.6	42.6
6445_at	57.2	55.8	72.6	55.9	48.3	58.4	75.4	57.6	53	54.9
6446_at	1611.2	1743.7	1735.8	1606.8	1511.1	1613.1	1762.4	1837.5	1445.8	1380.5
6447_at	2712.4	3291.5	3290	3443.5	3160	2819.6	3143.8	3162.8	3136.1	2887.4
6448_at	25.5	26.8	25.4	28.8	20.7	25.6	30.6	22.3	27	21.3
6449_at	605.6	358.2	543.1	332.7	310.6	408	317.2	322	265.9	227.4
6450_at	627.2	1446.6	1417.3	1612.9	1576.1	1148.4	1341.1	1298.1	1438.5	1408.9
6451_at	173.9	176.3	197.2	162.3	180.4	175.9	193.6	200.3	179.9	189.7
6452_at	1766.6	2120.6	2147.5	2311.1	2286.9	1877	1973.5	2070.2	2353.2	2189.5
6453_at	45.6	37.7	44.2	51.6	38.5	50.9	36	42.1	45.9	51.1
6454_g_at	306.8	498.3	447.6	520.6	453.4	441.3	438.9	529.3	479.9	472.6
6455_s_at	266.3	293	264.5	247.8	299.4	370	306.9	366.3	278	315.8
6456_at	185.2	188	192.3	89.3	111.3	190.4	203.9	194.7	156.5	164.9
6457_at	13.1	13.1	14.7	7.1	3.2	8.1	10.5	7.8	9.2	7.6
6458_at	15.3	11.1	7.8	6.8	9.9	12	17.8	14.6	11.1	13.8
6459_at	98.9	120	110	84.7	99.2	104.2	116.9	98.7	94.5	92.5
6460_at	34	39.9	36.1	48	27.9	32.9	31.6	38.9	35.6	35.6
6461_at	47.7	49.9	48.3	36.9	44	49.9	49.2	41.8	39.3	47.3
6462_at	159.4	345.9	369.2	323.9	302.5	391.2	358.1	378.6	249.9	271.8
6463_at	1526	2108.5	1943	1763.9	1766.1	1611.3	1995.5	1889.1	1735.4	1679.3
6464_at	147.2	165.3	166.8	118.7	127.8	154.9	182.4	163	114.1	132.2
6465_at	67.8	111.6	40.1	98.6	88.3	78.5	102.9	87.9	103.2	82.9
6466_at	87.1	143.3	104.1	79.7	85.4	75.9	134.1	92.4	91.3	94.7
6467_at	68.6	56.9	76.1	149.8	165.1	64.4	54.4	76.9	207.6	196.5
6468_at	51.6	74.2	73.6	45.4	43.3	52.5	76.1	84.8	73.1	79.4
6469_at	14.4	10	9.1	1.3	2.5	8.9	8.4	10.8	12.5	9.7
6470_at	15.4	10.6	6.1	16.1	10.3	13.8	13.4	9.6	11.1	14.9
6471_at	16.1	18.8	5.7	14.7	8.1	16.7	20.3	10.5	6.3	10.3
6472_at	594.2	547.9	517.1	457.3	481.3	604.8	613.9	548.6	460.7	507.5
6473_i_at	2621.2	2041.7	2726.6	3150.7	2748.4	2867	2363.3	2874.9	3661.2	3230.9
6474_at	65.8	56.9	60.9	52.3	50.9	63.3	68.2	59.8	64.5	71.4
6475_at	5.1	6.7	7.4	8.6	7.9	2.8	3.6	5.6	7.3	6.3
6476_at	5.5	8.5	7.6	4.9	8.3	4.8	13.3	9.5	0.5	4.5
6477_at	172	147.4	159.2	129.7	123.4	188.8	158.6	159.7	140.1	134.3
6478_at	173.7	235.3	214.2	161.7	190.5	192.7	251.4	231.5	230.7	257
6479_at	10	9.5	7.9	5.9	6.3	5.9	10.9	11.5	5.4	4.8
6480_at	257.2	293.8	250.6	185.8	188.7	228.3	387.5	245.9	197.4	227.2
6481_at	13.1	6.4	7.2	10.9	12.1	5.9	9.3	8.9	9.8	11
6482_at	54.1	56.5	39.1	39.9	38.6	63.5	78.8	45.3	43.8	44.1
6483_at	19.1	22.5	12.6	25	15.5	16.2	26.9	16.9	12.1	14.1
6484_at	9.4	4.4	5	13.8	9.2	9.2	12.1	8.4	3.8	9.7
6485_at	924.2	748.4	860.6	704.9	665.9	1140.8	881.4	1101.7	790.1	787.5
6486_at	16.4	15.3	13.2	13.5	9	15.9	17.6	14.6	11.4	10.3
6487_at	270.7	240.4	214.7	100.7	113.2	268.1	300	267.4	149.4	143.6
6488_at	563.6	601.6	531	549.7	510.6	503.8	635.2	563.5	430	447
6489_at	94.5	79.9	71.6	59.8	61.3	103	105.6	70.1	71.2	79.3
6490_at	63.5	61.5	66.8	50.3	73.3	55	64.1	60.1	65.5	65
6491_at	1.1	10.2	7.8	13.4	9	5.9	10.3	8.8	12.4	12.7
6492_at	783.4	987.3	969.9	908.4	877.6	793.1	1115.1	977.9	909.9	975
6493_at	1412.5	1168.4	1631.7	1806.4	1792.9	1345.2	1153.2	1576.5	1779.7	1758.7
6494_at	162.9	169.2	161.6	161.9	181.1	147.5	143.6	190.3	139.9	152.6
6495_at	952.1	845.4	888.4	884.4	872.2	893.1	886.4	890.9	802	792.8
6496_at	9.6	13.3	9.1	7.5	8.8	9.3	10	4.4	10.1	10.1
6497_at	131.8	172.3	120.6	134	142.5	134.4	204.8	120.8	127.6	123
6498_at	72	106.1	61.5	78	88.3	78.7	98	68.5	71.4	78.7
6499_at	147	169.4	134	138.7	168.7	159.6	156.4	144.5	155.2	157.6
6500_at	199.2	202.6	195.9	159.7	165	225.8	207.9	200.3	196.1	187.7
6501_at	37.9	40.7	36.8	36.3	34.8	40.5	47.9	39.7	43.7	44.7
6502_at	62	56.2	63.8	43.3	50.6	68.6	63.1	69.7	44.8	42.7
6503_at	932	942	982	679	633.2	967.1	922.3	1024.3	772.6	726.1
6504_at	112.3	93.1	141.4	117.9	136.9	128.1	92.5	147.5	133.2	177.1
6505_at	1311.7	1141.6	1264.9	1106	1087.4	1222.6	1272.7	1281.1	1071.8	1083.3
6506_at	432.2	407.5	398.8	355.2	370.7	357.4	434.4	413.4	345.3	376.4
6507_at	87.1	100.5	96.8	78.2	77.6	88.1	112.2	89.5	81	85.8
6508_at	92.6	93.1	69.9	74.8	65.5	79	98.2	77.5	69.1	72.4
6509_at	55.3	35.8	34.5	46.8	54.3	32.2	52.7	26	42.5	42.7
6510_at	214.5	190.7	188.5	209.4	223.1	144.8	180	139.2	217.4	227.9
6511_at	23.1	19.6	17.2	17.5	15.2	23.5	23.7	17.8	12.5	17.3
6512_at	275	299.5	279.1	295.4	308.8	258.5	301.6	326	308.9	338.6
6513_at	51.8	56.3	73.4	758.7	893.4	41	34.9	46	909.4	917.3
6514_at	17.1	18.9	18.4	331.1	331.8	18.6	19.6	18.4	365.9	374.2
6515_at	0.4	1	4.3	41.8	35.5	4.6	0.8	6.3	51.2	58.2
6516_at	46.7	52.4	42.6	73.5	53.6	47.2	44	45.4	52.5	46.4
6517_at	197	232.5	235.1	152.9	176.6	225.5	333.4	204.5	160.8	174.9
6518_at	2.9	2.1	2.2	7.8	2.9	5.4	2.9	2.7	5	3.9
6519_at	62.5	67.1	71.3	91.4	95.2	78.7	69.4	76.4	86.6	88.1
6520_at	13	8.6	6.3	4.1	7.8	1.6	5.1	8	9	5
6521_at	196.6	287.5	217.7	318.5	320.8	247.3	243.3	236.6	287.6	281.5
6522_at	66.6	89	7.5	82.1	78.2	84.7	79.8	78.1	78.5	98.9
6523_at	336.2	364.6	380.4	325.4	320.9	356.9	369.1	393.6	323.1	321.7
6524_at	82.1	73.7	66.2	50.7	56.1	60.9	78.8	67	59.2	65.6
6525_at	35.4	41.2	41.4	10.7	7.7	30.9	56.4	37.1	18.8	24.4
6526_at	10.2	9.4	9.8	1.7	2	8.7	8.1	7.2	1.9	6.9
6527_at	74.6	60.4	51.4	51.8	53.9	58.3	45.5	34.6	42	35.4
6528_at	50.3	45.7	46.4	56.4	47.3	63.9	50.1	50.5	51.5	53
6529_at	23.2	29.1	22.1	30.6	25.8	26.4	32.3	23.5	27.8	28.2
6530_at	24.9	28	19.3	23.6	19.7	15.6	27.1	19.5	12.7	15.6
6531_at	877.5	987	916	589.4	566.7	729.4	1155.8	873.3	608.1	609
6532_at	529.5	674.9	704.8	788.7	860.3	604.8	637.3	668.3	754.9	772.9
6533_at	80.1	138.9	133.1	103.5	126.4	146.8	132.3	120.7	97.8	113.6
6534_at	399.3	353.8	455.5	471.4	490.6	474.5	313.4	424.2	526.6	478.2
6535_at	89	99	33.8	120.3	125.9	79	85.4	81.7	127	132.4
6536_at	5.9	4.4	7.5	6.2	4	2.1	6.2	5.4	7.4	4.8
6537_f_at	2152.5	2551.7	2803.3	2231.8	2097.5	2097.6	2373.1	2911.5	2811.8	2544.6
6538_at	596.1	587.8	613.6	342.9	338.8	502.4	487.4	523.5	589	589.7
6539_at	23.6	26.3	16.7	14.3	18	22.1	26.4	17.8	20.5	22.6
6540_at	35.7	38.7	21.9	40.7	37	45.7	47.2	32.3	48.7	40.9
6541_at	68.5	50.3	47.3	56	51.3	46.6	46.2	53.2	46.2	46.2
6542_at	72.8	55.8	64.9	50.5	58.3	76.5	63.6	49.5	63.6	73
6543_at	3391	3120.8	3795.3	3552.2	3268	3257.1	3193.2	3745.7	3812	3415.5
6544_at	99	70.6	79.6	83.9	88.1	80.4	84.8	80.7	81.3	91.2
6545_at	266.2	231.1	264.6	181.6	178.3	251.4	182.6	256.5	156.2	204.7
6546_at	539.3	522.5	540.5	458.1	481.9	566.2	524.8	585.1	489.7	497.8
6547_at	208	215.6	205.9	210.5	219.8	207.4	209.8	189.8	233.1	246.5
6548_at	29.3	50.8	39.1	71	59.7	33.4	43.6	42.8	56.6	62.2
6549_at	18.1	21.9	16.8	27.9	14.7	19.1	29.8	19.8	11.8	22.1
6550_at	95.7	138.1	124.2	28.2	30.5	91.3	134.8	120.6	67	66.4
6551_at	138.5	136.4	107.7	104.4	103.5	123.6	147.7	119.4	139	136.6
6552_at	241.8	234.6	156.7	156.4	161.8	255	300.1	203.7	169	172.8
6553_at	118.1	106.5	78.1	90.5	98.5	112.9	120.4	91.1	96.7	103.3
6554_at	42.5	20.7	20.1	31	27.7	27.4	23.5	24.3	30.1	38
6555_at	1382.9	1094.4	1355.4	1355.3	1284.7	1241.4	1132.8	1391.3	1286.7	1274.2
6556_at	27.1	20.6	23.5	9.3	21.1	22.4	23.9	26.2	7.1	16.3
6557_at	1250.7	1227.5	1394.9	1247	1228.4	1287.4	1319.3	1425.7	1407.8	1501.8
6558_i_at	1389.3	1678.3	1946.9	1782.2	1687.9	1702.4	1635.1	2073.1	2410.7	2375.7
6559_f_at	2427.7	2532.5	2830.2	3006.9	2833.2	2453.1	2627.8	2729.9	2849	2772
6560_at	2117	2614.4	2774.9	3056.4	2821.8	2327.1	2508.5	3141.1	3247.8	2988
6561_at	3456.3	2944.7	3841.6	4020.7	3792.2	3228.8	3197.7	3615.6	3937.9	3808.4
6562_at	148	126.9	132	119.7	138.1	104.1	113	111.9	132.1	133.1
6563_at	54.7	52.4	47.6	35.6	43.6	44.9	48.2	53.4	33	36.3
6564_at	1.4	4.9	4.1	3.7	1.3	5.3	5.3	5	4.8	2.1
6565_at	662.6	652.2	600.3	563.8	562.7	653.2	724.7	613	528.5	519
6566_at	93.3	106	82.9	87	95.1	86.7	99.5	85.1	86.2	81.6
6567_at	97.1	101	87.5	80.2	87.4	109.9	110.6	117	97.8	95.4
6568_f_at	3673.2	3835.9	4260.4	4467.4	4122.3	3937.4	3916.2	4257.8	4651.9	4071.1
6569_at	4232.2	4963.3	5274.1	6690.2	5330.2	4515.5	4711.3	5795.4	6723.7	5084.2
6570_at	173.6	148.5	144.4	141.9	144.9	160.9	153.5	128.8	157	170.8
6571_at	77.8	82.8	81.4	84	79.3	83	95.9	81.7	88.6	81.6
6572_at	854.6	957.7	707.3	764.8	637.3	889.4	1095.9	772.2	589.1	626.1
6573_at	14.7	13.8	14.9	14.6	8.6	18.5	15.6	15.9	12.5	16.6
6574_at	240	252.3	254.6	251.8	279	223.9	237.3	228	252.6	278.7
6575_at	287.2	235.4	309.2	329.8	340.6	312.6	240.5	333.2	354	374.8
6576_at	224.5	221.5	211.6	149.2	146	215.2	257.5	217.6	155.1	143.4
6577_at	40.4	28.1	41.3	37.8	32.2	35.2	29.2	25	30.4	31.4
6578_at	95.2	89	93.9	71.6	81.8	85.2	86.6	78.6	77.8	80.2
6579_at	16.2	18.9	19.9	12.2	12.7	22.8	26.5	15.6	19	18.8
6580_at	28.7	20.1	27.3	20.6	19	29.6	27.7	23.3	18.6	24.4
6581_at	12.8	13.9	13	20	20	12.8	13.8	10.5	13.3	22.8
6582_at	33.6	34.8	32.9	39.2	29.1	29.5	37.1	32.9	25.8	22.7
6583_at	202.8	232.9	209	197.7	192.1	225.3	259.7	209.9	190.7	186.8
6584_at	35.9	34.9	37.4	32.1	38.1	37	51.8	42.1	32.6	37.4
6585_at	158.1	175	151.2	141.6	129.4	182.9	167.5	130.9	99.3	107.7
6586_at	982.8	1116.8	993.5	976.2	1020.7	1045.9	1048.2	1000.5	854.8	887
6587_at	233.3	256.9	258.4	236.8	243.6	256.3	221.3	242.9	200.4	202.2
6588_at	29.1	40.2	28.6	46	40.4	37.3	46.5	31.4	31.6	31.3
6589_at	515.5	702	653.2	617.4	640.4	649.3	672.5	787.3	651.3	657.3
6590_at	20.2	22.4	17.7	16.1	17.2	18.3	17.8	20.5	13.8	17.2
6591_at	857.7	1043	1050.9	1031.4	1007.8	961.3	965.1	1152.3	976.5	908.5
6592_at	5.3	6.3	3.4	5.6	7.4	1.1	6.4	6.2	6.8	6
6593_at	84.8	95.6	98	82.7	86.4	82.4	93.6	93.9	85.4	93.1
6594_at	123.4	153.2	140	86.1	103.7	113.4	143.8	139.1	133	130.4
6595_at	207.7	252.8	221.1	178.7	192.4	209.9	261.3	214.3	178.7	185.6
6596_at	191.6	227.8	252.4	148.5	157	208.4	232.3	208.5	142.8	170
6597_at	998.3	930.6	1064.4	1271	1260.9	993.9	843.6	981	1063.2	1043.1
6598_at	855	1021.3	994.1	687.7	701.6	975.5	1069.4	850.3	601.2	628.2
6599_at	4265.1	4499	5203	6303	5320.7	4116.7	4114	5145.7	5502.2	4453
6600_at	3855.9	4648.4	5958.1	10797.8	5745.5	3810.8	4165.9	5847	9560.1	4690
6601_at	42.3	37.2	37.1	76.9	72.8	43.9	37.5	39.7	86.1	79.8
6602_at	810.7	972	1017.7	923.7	939.4	909.9	964.9	1035.2	883.1	874.3
6603_at	73.6	61.7	25.3	100.8	108.9	84.8	64.1	61.7	97.7	105.8
6604_at	1295.7	1392.2	1081.9	1428.1	1467.8	1462	1300.5	1538.2	1444.3	1424.1
6605_at	1727.8	1854.6	1787.5	1764.1	1692.2	1704.3	2025.8	1791.1	1680.2	1579.1
6606_at	2509.8	3242.6	3413	2802.2	2547.3	2427.4	3185.5	3208	2819.5	2393.9
6607_at	593.6	586.8	668.9	97.5	78.8	733.3	536.2	834.3	372.3	413.7
6608_at	112.3	71	91.5	82.4	88.8	110.3	57.6	114.8	106	104.2
6609_at	458.6	480.7	318.4	446	438.4	368.9	564.6	369	474.3	486.1
6610_at	69.8	98.2	62.5	64.9	67.5	66.7	97.3	64.7	62.9	84.6
6611_at	169.1	166.4	148.5	128.9	122.9	168.7	184.8	152.7	147.6	136.6
6612_at	89	81.3	73.6	67.6	66.1	99.6	111.3	88.7	74.6	84.3
6613_at	5.8	18.5	11.6	7.8	1.8	2.3	12	5.3	12.1	7.6
6614_at	515	444.1	441.6	530.1	488.2	473.3	467.7	442.1	453.5	460.8
6615_at	393.2	380.2	400.8	409.1	417.5	382.6	439.6	371	339	393.8
6616_at	24.1	26.1	29.1	33.3	26.3	20.3	28.9	27.3	30.6	33.7
6617_at	0.5	0.4	0.4	1.2	0.6	0.4	0.4	0.5	0.4	0.4
6618_at	590.9	858.1	764.2	529.2	541.1	576.4	836.2	761	610.1	610.9
6619_at	2.2	9.5	3	10.5	5.8	1.9	7	8.7	20.9	26.6
6620_at	246.7	242.4	239.3	48.9	51	209.7	240.3	199.1	201.7	160.5
6621_at	10.3	18.7	8.4	19.2	12.4	18.4	20.9	11.8	12.8	13.2
6622_at	494.3	745.6	468.7	629.8	642.8	482.3	656.3	425.3	560.2	553.1
6623_at	9.2	9.1	8.3	3.4	3.7	9.7	9.5	9.4	7.7	7.4
6624_at	8.8	9.1	7.8	10.5	2.6	8.8	9	12.5	4.4	5.3
6625_at	300.3	209.4	273.2	276	278.4	255.7	208	215.1	298.6	325.3
6626_at	18.3	14.8	14.8	19.7	10.9	16.2	19.8	11.5	12.1	11.5
6627_at	82.8	91.9	75.1	61.4	90.2	49.9	93.7	45.6	80.6	78.2
6628_at	250	211.4	220.1	207	221.8	257.7	246.8	245.3	215.4	232.5
6629_at	24.2	28.2	39.6	26.3	36.4	27.7	33.6	40.5	29.1	28.3
6630_at	1048	913.1	1088.4	1062.8	1082.7	1027.1	912.8	1129.1	1009.2	1042
6631_at	331.9	281.4	366.5	330.4	346	297.8	286.5	368.3	311.6	315.5
6632_at	588.9	444.5	590.9	563	635.4	600.5	457.2	564.7	551.2	604.1
6633_at	119.7	103.3	97.8	63	78.6	108.9	117.4	104.3	76.2	80.2
6634_at	44.8	29.4	40.8	42.2	45.3	46.7	31.6	46.5	45.1	45.8
6635_at	2306.7	1542.7	2214.2	3066	2787.2	2270	1542.8	2446.4	2584.9	2408.1
6636_at	33.9	26.2	24.3	25.9	24.1	32.2	30.6	25	26.5	25.3
6637_at	72	60.6	68.2	72.6	67.5	68.3	61.3	61.1	66.3	64.8
6638_at	3532.5	3879.4	4188.3	4091.4	3658.9	3387.7	3838	3915.8	3274.8	2961.2
6639_at	453.6	542.9	491	361.9	401.4	507.4	599.3	493.1	404.5	442.3
6640_at	243.4	183.9	200.4	222.1	232.3	246.5	192.4	204.3	212.8	219.8
6641_at	155.5	167.5	170.9	143.5	165	155.6	183.1	166.1	152.4	164.7
6642_at	273.6	269.8	263.6	237	226.2	264	318	266.7	230.9	243.8
6643_at	31.8	33.2	28.8	30.9	33	31.4	33.7	27.6	33	34.2
6644_at	16.2	11.5	11.6	8.4	9.6	14.9	18.7	10.9	10.3	14.1
6645_at	37.1	36.2	39.2	38.9	47.5	34.7	34.7	30	33.5	37.2
6646_at	898.7	875.4	802.5	777.7	777.9	937.7	1003.8	868.7	617.7	639.4
6647_at	274.3	230.2	231.8	246.5	247	272.7	223.5	242	233.1	238.3
6648_at	52.2	59.2	30.6	17.6	19.2	60.7	60.3	23.7	34.7	41.1
6649_at	631.1	689.2	656.6	743.2	759.7	678	693.3	652.4	656	737.3
6650_at	87.5	66.8	75.7	102.8	107.2	76.9	66.1	67.8	109	96
6651_at	101.5	71	75.1	53	59.8	93.4	74.8	83.5	58.5	58.1
6652_at	279.9	342.5	312.4	274.9	289.5	322.3	329.3	328.9	287.4	278.2
6653_at	79.9	82.9	78.6	117.9	109.8	79	71.1	81.5	116.8	108.7
6654_at	229.2	274.5	230.1	245.7	245.5	222.5	250.7	219	222.4	228.8
6655_at	274.7	347.1	349.9	276	275.5	348.9	332.4	353.5	271.7	240.8
6656_at	215.8	157.9	194.4	221.8	215.2	283	178.4	213.7	205.2	230.5
6657_at	0.4	0.4	0.5	1.6	0.7	0.3	0.3	0.9	0.3	0.2
6658_at	1.2	0.8	0.8	0.9	1.1	1	1.1	1.1	1.1	1.5
6659_at	273.1	275.4	280.5	234.4	236	282.5	281.3	264.7	246.3	242.7
6660_at	252.1	276.6	285.3	331.6	315.5	260.7	274.9	305.8	343.2	329.9
6661_at	63.4	77.4	76.3	74.4	71.9	71.6	65.7	70.6	73.7	79.1
6662_at	250.2	353.3	339.8	247.7	253.9	278.1	389.9	337.9	286.4	289.4
6663_at	158.8	212.6	186.3	107.6	129.4	208.1	233.1	169.8	126.8	130.2
6664_at	20	24.5	26.5	11.5	13.7	22	27.9	19.4	10.2	13.5
6665_at	974.4	868.3	1032.7	973.8	941	782	894.5	882.1	870.4	882.1
6666_at	94.9	89.6	93.7	91.2	99.2	97.3	83.3	91.1	94.5	83
6667_at	15.2	10.3	8.5	13.5	11	2.9	14.2	8.4	1.4	10.6
6668_at	1341.1	1269.1	1447.3	1540.1	1496.5	1477.9	1147.3	1521.5	1390.6	1330.5
6669_at	22.7	18.6	24.6	22.5	15.5	18.6	21.2	19.7	12.2	15.6
6670_at	96.9	101.6	98	97	100.9	113.6	106.5	119.1	76.7	86.2
6671_at	4371.4	5170.8	6015.8	8052.8	5770.6	4208.8	4588.7	6153.5	6825.1	4963.5
6672_s_at	2288.9	2447.3	2607.3	2632.6	2386.2	2488.5	2261.7	2498.9	2707.1	2384.2
6673_at	186.1	279.3	248.7	206.6	218.9	211.3	273.7	235.8	233.2	253.6
6674_at	7.4	9.3	10.2	12.5	13.5	8.8	8	7.3	14.2	13.8
6675_at	72.6	28.4	63.7	37.5	42	63.4	30.9	78.1	91.8	81.7
6676_at	250.6	250.8	249.2	157.9	157.6	240.1	232.2	272.3	261.1	257.2
6677_at	2.1	3.7	4.6	4.7	2.1	3.2	3.9	3.9	5	4.9
6678_at	6.9	4.9	3.8	4.9	5.5	1.9	6	3.4	3.1	6.4
6679_at	826.4	832.5	678.6	1088.2	1107.7	998.3	867.2	1000.2	1137.9	1184
6680_s_at	134.8	92.5	102.7	124.7	117.7	147.5	137.8	116.3	169	164.3
6681_at	16.8	16.3	18	12.9	14	15.9	19	19.1	13.8	17.8
6682_at	1104	961.4	1050	1565	1450.3	1140.9	792.3	1262.1	1520.2	1484.4
6683_g_at	1431.2	1401.3	1458.3	2090.3	2037	1452.5	1211.5	1562	1924.2	1901.6
6684_at	542.5	530.9	573.4	407.2	412.9	521.1	722.7	604.8	470.3	467.7
6685_at	218.2	208.5	211.1	171.3	181.6	216.2	261.3	219	169.1	191.7
6686_at	1.2	2.8	3.6	5.2	1.5	1.3	5.6	2.1	9.5	2.8
6687_at	91.5	79.8	85.7	56.1	65.8	87.1	63.9	93.1	84.8	83.4
6688_at	432	570	475.9	222.6	251.4	374.5	544.4	392.3	437.5	438.7
6689_at	252	290.7	195	162	177.2	226	332.9	234.9	241.5	231.2
6690_at	13.4	18.8	11.3	11.3	11.2	11.5	17.4	8.2	13.9	15.5
6691_at	163.5	152	134.2	182.9	196.5	172.2	148.6	153.7	176.3	184.9
6692_at	16.7	18.5	13.8	5.6	11.5	13.2	21.3	21	11.3	11.7
6693_at	68.4	62.9	62.3	48.8	52.7	70.3	78.5	68.1	59.8	63.3
6694_at	5.6	1.4	1.3	0.5	4.5	2.4	8.6	9.6	3	3.9
6695_at	208.1	195	199	263.4	272.6	186.7	156.1	167.1	241.6	251.2
6696_at	2070.9	2003.2	2047	1992.5	1946.8	1814.6	2130.3	1873.7	1762.1	1776.3
