ID_REF	GSM488119	GSM488121	GSM488123	GSM488125	GSM488127	GSM488129	GSM488111	GSM488113	GSM488115	GSM488117	GSM488131	GSM488120	GSM488122	GSM488124	GSM488126	GSM488128	GSM488130	GSM488112	GSM488114	GSM488116	GSM488118	GSM488132
218647_s_at	149.304	290.895	136.407	141.863	25.7315	47.0781	228.46	165.901	166.657	168.91	143.072	388.574	142.572	241.254	89.4803	498.495	195.842	188.973	93.4594	170.869	113.841	202.602
218648_at	985.609	247.852	1253.87	766.346	519.668	398.743	2180.04	1352.01	922.293	1412.13	1123.72	706.943	1149.37	705.627	858.379	723.681	1523.68	1451.38	1561.08	1392.8	1090.13	1263.81
218649_x_at	391.207	1388.03	460.797	1736.79	3835.56	676.797	307.816	182.966	1298.75	594.057	409.811	615.822	286.704	1637.63	2505.57	677.456	776.873	297.232	259.679	471.187	553.113	526.019
218650_at	149.318	19.2233	239.457	192.673	40.5334	54.3949	155.024	230.248	8.96421	230.087	183.637	158.975	227.515	184.31	97.6926	196.542	231.57	163.606	105.745	239.395	163.216	315.204
218651_s_at	904.294	504.2	1490.07	802.244	787.539	594.065	1724.62	1763.31	989.047	1237.79	1048.69	1104.5	942.058	932.565	421.425	631.414	1418.72	1257.19	1197.55	1126.24	1085.83	1352.66
218652_s_at	858.59	167.372	652.96	747.566	560.589	99.5427	647.29	473.888	394.514	413.696	397.227	367.41	363.82	559.897	588.728	260.322	510.424	415.073	436.885	641.889	645.877	691.683
218653_at	43.6839	11.5807	73.2868	93.851	25.2016	15.0409	53.3633	37.2381	35.9147	89.4453	15.1429	39.9245	45.2437	139.73	165.683	17.8245	7.94157	22.8854	7.93342	40.3763	93.1584	69.1905
218654_s_at	239.113	265.677	422.53	463.312	184.799	272.282	522.768	196.699	380.945	275.893	348.858	291.524	428.912	394.93	139.111	308.665	444.397	580.119	196.954	454.635	550.812	537.661
218655_s_at	164.274	53.2259	110.547	183.749	30.7346	91.5827	177.34	301.152	134.749	69.551	140.102	251.236	113.019	29.9537	5.48845	67.3231	113.88	43.9605	159.396	145.402	66.9989	122.056
218656_s_at	623.957	301.171	684.539	813.711	936.236	250.008	549.459	610.552	580.125	553.13	810.452	817.058	739.369	792.043	393.386	233.008	687.882	493.822	789.913	322.046	700.552	558.263
218657_at	244.596	35.2834	76.359	22.4695	17.6682	21.3308	13.6884	21.9084	96.8847	75.2821	151.414	45.36	82.4348	10.8519	16.4065	134.184	83.8975	32.3134	10.9695	31.364	23.501	127.454
218658_s_at	182.142	43.1536	101.492	212.946	50.1231	116.159	124.086	52.0877	295.473	161.246	114.73	296.595	74.0723	211.83	221.793	27.0713	148.292	234.766	275.297	193.028	202.289	134.52
218659_at	397.172	440.229	598.743	545.159	510.384	886.525	466.145	353.911	431.304	395.924	590.262	321.167	468.076	540.127	78.9624	315.205	500.057	408.331	595.019	503.539	631.581	396.382
218660_at	607.028	186.129	576.679	201.365	531.702	122.841	441.703	467.057	248.68	516.141	499.519	181.074	503.021	640.741	150.986	435.173	314.81	493.077	557.642	503.63	363.682	389.047
218661_at	417.397	29.8985	243.36	227.61	50.6391	175.384	219.601	449.218	144.15	322.683	211.201	196.435	221.761	201.49	17.4898	332.384	184.022	270.386	485.843	396.682	255.847	182.951
218662_s_at	96.5116	365.029	79.6907	216.646	482.545	340.359	49.2978	70.6312	173.786	68.3493	115.901	184.746	126.136	21.7934	65.5676	16.3135	95.6179	10.0114	69.3828	111.257	41.8682	49.6846
218663_at	68.3034	18.4341	36.0247	8.0952	26.0584	143.302	6.36328	7.72869	14.2977	5.9434	21.4635	71.146	7.36084	164.204	51.6374	60.9684	7.29303	5.48594	11.3156	5.81044	3.44113	3.86052
218664_at	190.922	162.094	76.5442	79.0265	254.7	36.2466	52.8435	40.5516	26.4444	64.0463	21.1229	19.263	110.885	38.9517	258.701	236.902	57.149	120.887	210.631	160.842	130.989	125.046
218665_at	224.844	15.2771	263.405	183.571	124.713	92.4033	251.933	286.543	131.849	218.145	113.189	423.341	181.395	251.926	246.36	197.249	175.989	315.011	534.039	121.441	137.727	92.437
218666_s_at	70.4215	292.411	189.189	185.575	187.61	106.945	116.23	131.391	66.9316	91.1619	137.883	368.564	97.9835	136.075	16.8445	194.853	94.4928	71.388	85.1518	187.255	109.969	127.243
218667_at	423.443	314.998	467.433	253.9	230.427	520.136	433.163	259.793	200.858	225.401	444.191	34.1732	333.504	269.077	230.574	489.84	274.671	642.31	318.086	501.807	288.197	405.794
218668_s_at	55.0641	276.794	361.189	754.166	609.698	329.853	89.6815	175.116	258.864	126.603	373.436	5.69977	232.888	598.499	595.637	11.5792	198.097	144.588	95.1718	94.3677	295.554	341.433
218669_at	196.624	134.607	320.345	391.628	471.306	155.16	144.791	249.957	266.444	277.218	311.125	92.0042	325.21	272.457	573.307	211.572	203.592	253.393	149.961	85.4199	253.106	319.889
218670_at	141.861	38.2305	145.764	10.4469	30.0566	39.8015	110.826	94.9724	112.89	134.947	221.152	169.816	166.061	43.8303	156.312	67.8107	188.768	120.767	88.4422	260.969	166.323	165.707
218671_s_at	1870.01	1002.24	874.526	1255.88	1114	536.638	951.061	883.713	1024.9	1027.31	981.908	1015.73	852.392	1461.44	352.591	836.158	1110.98	892.26	993.762	1014.42	846.549	1177.87
218672_at	321.109	50.6144	213.152	210.674	73.7292	191.585	383.265	478.867	305.532	310.491	344.337	16.5761	425.003	22.5978	43.7455	101.46	310.641	370.852	332.542	247.613	367.914	318.222
218673_s_at	111.887	132.06	60.5928	14.0919	203.573	228.725	127.552	132.883	73.3423	50.9639	8.27454	23.4846	11.5319	24.6641	149.228	10.3122	57.2013	90.4251	27.5301	57.6051	44.6865	95.6074
218674_at	104.389	288.897	223.131	193.683	167.292	154.617	80.8704	88.2479	187.686	95.8728	189.711	215.618	119.587	234.142	145.19	251.432	221.684	117.37	60.8862	111.653	165.931	296.594
218675_at	1207.75	434.661	469.395	206.12	170.763	476.365	405.328	251.193	376.775	640.461	580.356	567.65	635.681	167.313	40.3856	651.588	509.149	620.231	185.017	524.07	328.84	529.029
218676_s_at	96.5338	116.442	71.6821	17.707	164.32	18.4922	72.3568	21.9203	15.7308	85.0188	66.1303	34.3759	94.7653	83.7015	23.6898	143.653	74.7322	17.9281	30.0357	24.3773	60.8054	49.6639
218677_at	55.8436	117.917	111.549	117.137	341.93	314.843	32.1235	31.9864	173.225	102.665	89.0385	89.4371	78.2805	52.0015	224.799	162.582	65.888	59.2977	157.549	109.929	63.4497	33.363
218678_at	704.029	30.943	980.883	287.674	133.958	95.9622	657.584	3350.85	271.309	592.166	581.616	91.7671	605.731	254.089	371.279	496.809	705.062	778.915	4082.53	492.525	568.792	352.894
218679_s_at	1200.22	60.0487	352.817	137.725	42.7863	87.0864	383.86	322.051	221.315	351.76	394.757	29.7978	403.108	93.7081	70.0369	508.837	435.24	475.674	480.503	368.595	535.106	465.469
218680_x_at	794.839	872.484	781.739	1173.12	1717.92	453.909	852.933	1037.53	1074.31	728.061	1114.97	437.85	1028.81	1232.37	1199.61	872.173	822.033	644.652	1745.85	1059.2	679.577	715.947
218681_s_at	186.257	20.3547	77.2651	49.1632	18.6107	202.242	191.891	191.111	26.9485	12.6878	103.647	323.97	94.4131	10.4938	233.651	130.992	11.9532	163.127	233.643	125.931	90.1887	162.33
218682_s_at	373.298	291.498	247.506	333.316	224.374	641.168	324.816	204.3	406.358	244.033	222.122	369.718	212.15	258.511	84.5213	258.047	287.109	322.763	22.4805	277.766	191.872	371.304
218683_at	260.269	404.49	777.313	1166.61	434.263	135.788	492.653	214.656	624.409	531.335	572.604	549.553	446.746	621.419	386.676	202.155	583.346	450.935	375.588	457.918	832.111	712.488
218684_at	832.073	1898.62	1169.44	1445.14	2687.03	1234.55	1368.06	614.026	1588.72	672.356	924.899	1152.4	755.671	916.859	1511.38	1445.09	1161.75	859.291	622.143	1806.72	1054.24	1005.67
218685_s_at	187.101	13.7617	150.77	85.7631	46.0927	151.071	211.46	176.087	105.627	100.965	116.793	137.1	108.345	123.172	118.435	45.459	103.873	112.834	183.488	190.904	144.627	139.001
218686_s_at	86.5816	140.618	251.234	224.185	87.3344	494.335	299.377	726.229	94.4139	266.24	158.783	144.159	230.391	180.174	31.7173	20.3509	209.041	199.252	684.761	250.098	341.699	322.79
218687_s_at	112.98	353.595	81.0311	69.0158	97.6312	257.851	44.411	167.694	18.9844	32.1294	31.0194	247.783	84.6412	147.676	108.102	179.285	120.43	57.8507	340.156	113.949	61.6805	38.9731
218688_at	79.8991	56.3905	13.7138	67.0138	156.724	17.2125	58.0719	18.8773	7.87471	47.4033	19.3907	38.8592	34.3748	71.7668	12.8138	20.0454	38.1513	67.6981	15.2425	40.7056	39.0264	26.9322
218689_at	125.254	68.6452	148.893	164.899	555.091	11.0735	104.111	71.8635	204.214	97.4498	163.491	38.4612	155.655	310.883	137.308	166.569	158.564	68.8179	141.809	86.7565	108.053	138.774
218690_at	68.0315	374.698	15.898	24.0199	26.1427	50.2879	19.7716	33.5776	10.5087	9.52521	14.7734	28.102	8.90356	94.2164	12.4918	20.3835	9.77865	16.1118	24.7316	16.3385	8.20529	8.69458
218691_s_at	110.077	169.953	85.5963	198.834	68.9426	48.0909	94.7557	101.053	153.35	64.0342	54.1475	150.658	20.1598	262.609	41.0897	55.0412	82.4809	55.7649	18.7108	31.9391	70.4395	30.0248
218692_at	759.044	273.397	485.705	575.627	407.863	378.044	446.568	128.719	855.164	1199.23	899.441	467.494	917.343	458.221	513.393	568.579	563.313	822.09	99.8723	525.977	626.973	927.205
218693_at	247.418	169.237	234.137	194.034	443.07	65.8392	255.266	241.738	258.329	225.584	97.3112	408.189	139.893	281.245	347.024	152.741	246.131	149.823	421.27	339.866	218.663	169.336
218694_at	267.762	544.728	456.75	728.914	856.871	504.426	292.9	186.617	670.073	483.1	568.536	503.599	606.326	634.139	741.258	510.747	519.77	398.944	141.763	330.797	416.608	716.951
218695_at	82.5342	144.161	41.4001	14.9585	49.5868	36.6431	136.85	47.4251	7.55968	94.1294	22.7728	63.9166	46.6503	110.517	137.62	272.367	132.791	19.7944	59.2988	40.7292	37.2433	75.2309
218696_at	149.247	73.1323	309.729	344.816	223.83	205.727	220.876	99.5979	298.961	147.187	215.625	214.414	227.087	297.398	438.698	118.029	298.98	204.718	107.49	178.739	262.2	341.383
218697_at	906.296	692.332	437.816	365.734	371.049	657.407	679.1	616.283	338.868	495.229	322.889	367.101	398.759	461.983	349.623	662.765	545.278	610.748	790.692	573.11	380.909	519.78
218698_at	138.109	92.1172	555.541	364.819	288.013	164.739	524.167	157.418	405.886	383.237	450.794	506.262	311.264	335.54	194.459	296.79	563.419	355.739	220.859	633.013	339.587	420.244
218699_at	306.572	200.624	230.921	214.583	96.9243	40.0876	94.896	202.997	305.468	237.097	243.203	442.3	199.678	306.826	484.426	164.592	159.655	123.303	269.881	136.262	275.854	123.273
218700_s_at	79.48	153.847	72.6161	105.261	206.807	6.03875	77.9677	10.7565	37.3325	55.2534	124.62	117.825	124.015	95.4007	135.787	170.721	104.651	96.7568	82.7615	55.0625	131.412	73.8232
218701_at	118.477	385.523	114.691	255.179	225.068	261.244	90.2898	95.4095	198.097	65.9552	77.2432	369.044	67.801	45.4495	351.458	158.095	93.6083	80.4398	74.9987	161.41	105.5	195.058
218702_at	195.618	142.944	108.304	16.5892	384.719	14.7196	132.405	180.816	87.6418	100.031	71.2739	14.9464	49.9183	193.23	18.1618	200.917	79.2767	151.276	200.089	84.6825	81.936	99.7773
218703_at	167.047	144.744	97.0434	217.145	311.786	330.5	78.2233	114.865	132.556	73.9615	94.5139	254.841	99.4721	171.823	26.391	89.0469	157.566	116.996	90.0134	98.0061	85.6697	101.667
218704_at	214.543	21.4378	34.2093	25.9499	45.5383	19.7264	45.7164	126.305	19.7286	10.4321	82.8042	125.487	44.9373	9.62617	35.3103	182.353	23.2238	60.2497	39.9243	54.3437	23.4201	17.9518
218705_s_at	157.64	133.183	216.314	702.696	114.417	35.9229	336.733	197.668	372.542	496.376	247.6	343.21	249.198	80.8518	965.809	392.841	475.763	311.869	253.785	345.746	412.915	193.507
218706_s_at	492.694	17.3238	851.12	664.958	386.138	699.933	512.071	252.324	542.238	1028.88	981.481	555.093	957.292	658.308	890.018	735.042	517.733	302.847	162.557	656.154	1335.3	614.095
218707_at	314.919	664.011	51.1783	77.0098	189.43	91.5588	255.709	98.3342	92.613	183.853	190.575	149.625	57.971	46.3866	18.4711	14.6309	202.842	135.026	68.5518	192.111	105.27	39.1445
218708_at	131.212	250.165	139.62	118.768	23.6855	64.1735	71.068	277.725	109.788	82.3722	55.818	244.733	119.853	137.662	273.013	42.3304	63.2979	187.486	366.311	48.0121	71.9162	130.712
218709_s_at	356.966	298.972	216.65	270.239	502.524	503.841	159.802	167.036	323.349	197.955	185.074	315.973	94.3178	323.901	327.104	294.465	223.423	284.998	98.3617	235.599	202.183	218.156
218710_at	217.494	144.154	142.316	151.669	138.315	121.813	189.982	239.561	251.54	141.137	194.711	72.4115	153.892	240.867	140.01	192.065	136.847	214.759	118.607	239.113	188.161	186.348
218711_s_at	91.1081	122.555	110.32	15.8256	16.7053	42.9037	9.72393	3.59044	4.83021	83.2763	118.195	107.689	108.07	144.543	5.92396	6.46385	111.655	72.41	84.8504	23.0952	40.6301	85.8267
218712_at	150.281	230.576	169.376	169.841	237.883	234.26	37.9118	75.4768	103.082	77.0889	132.032	214.781	85.7394	190.061	344.785	274.777	103.912	90.3786	85.4856	96.9186	106.119	177.36
218713_at	239.907	207.952	89.421	171.984	360.869	75.9796	165.825	91.1596	168.962	75.8923	96.1503	308.796	64.5252	24.4576	257.466	35.2085	190.945	140.055	194.709	90.506	80.0311	97.9333
218714_at	315.617	87.742	336.786	135.641	322.946	63.8854	187.658	458.896	124.481	194.698	305.558	328.319	291.081	185.578	196.907	348.914	200.503	209.8	327.09	271.615	321.257	201.725
218715_at	416.317	442.423	299.606	280.983	181.549	442.71	364.46	224.783	285.981	326.538	328.317	482.226	363.797	142.831	302.93	295.144	284.829	320.944	229.762	250.742	286.976	343.892
218716_x_at	212.833	257.245	382.378	260.449	359.319	245.49	288.671	267.642	248.317	131.66	298.952	285.743	301.088	148.548	290.599	211.232	224.344	250.164	35.7464	225.251	205.998	194.889
218717_s_at	32.047	34.944	10.8629	147.685	44.4753	27.6739	70.3211	34.8208	12.1885	94.4062	89.0082	34.1356	118.015	7.07229	114.718	21.3473	10.2524	116.211	23.7221	6.18376	49.3105	93.6394
218718_at	211.251	433.868	240.705	351.38	363.041	256.857	210.168	293.841	303.413	402.854	269.446	299.828	238.392	439.328	480.456	64.2462	246.823	172.357	416.123	132.7	457.002	226.584
218719_s_at	93.9352	243.881	36.4452	220.418	223.168	445.798	170.925	239.075	129.191	70.7224	153.174	55.0091	44.9936	22.4811	43.3655	140.348	111.495	111.678	158.966	153.582	89.9926	40.5928
218720_x_at	293.211	263.734	387.877	90.9925	59.8974	158.816	307.271	132.254	164.266	222.565	389.931	41.3859	378.554	284.665	213.613	50.8107	243.018	447.984	181.236	558.655	223.943	404.805
218721_s_at	109.137	176.794	179.255	234.449	468.992	127.283	155.991	76.4596	215.314	228.053	128.186	112.011	155.053	267.815	260.972	269.821	111.73	183.573	121.317	170.336	256.69	308.391
218722_s_at	353.642	104.474	360.818	217.363	910.386	193.15	424.397	1107.02	217.878	275.957	229.232	182.946	325.367	275.18	60.5305	185.303	183.208	311.021	528.551	407.025	370.853	351.347
218723_s_at	3215.58	1297.24	2706.85	2286.22	299.651	862.274	2759.5	1982.13	2089.32	1695.65	2338	1539.2	2466.26	2322.04	776.203	2253.19	3029.8	2873.27	2166.9	2262.25	1612.73	1666.53
218724_s_at	90.6841	471.908	41.08	75.9123	238.855	487.016	40.0012	57.2681	78.5728	111.061	44.8552	242.964	60.2437	63.3825	182.522	96.9502	52.0185	58.635	16.9095	71.5369	91.0013	50.2844
218725_at	139.81	374.683	209.058	157.372	235.606	338.101	210.894	252.782	165.976	310.909	297.935	368.987	364.004	171.801	260.399	195.896	192.547	183.925	279.524	258.536	164.493	215.243
218726_at	4.45414	25.2605	13.6492	6.97509	19.922	50.3452	4.49285	9.60394	10.2382	3.22582	14.7524	211.803	11.8526	10.0745	22.3292	48.4273	8.31194	16.3615	14.747	24.002	3.61872	3.49603
218727_at	82.9285	229.499	129.615	21.413	125.148	42.9383	198.626	185.209	25.6966	59.1319	140.299	103.409	142.458	67.0459	153.697	16.9715	152.309	148.416	119.095	88.8945	205.725	201.045
218728_s_at	184.889	287.783	114.611	200.156	93.9413	48.5798	103.803	70.9434	175.325	72.3844	117.033	24.7415	83.5213	139.716	52.5642	12.8943	95.7733	94.0076	78.659	83.1554	82.4719	116.042
218729_at	73.2088	376.918	57.893	71.7253	192.211	58.6056	37.0414	94.4028	93.4013	3.76262	86.2092	44.8257	56.2463	79.0437	12.5952	17.646	73.1663	13.0084	15.1181	40.1172	20.3775	68.2546
218730_s_at	6.31983	24.148	18.8864	6.48968	14.1525	153.13	15.2449	35.3591	41.3174	6.07533	29.5326	15.5155	3.0981	103.443	161.295	8.75906	27.2308	20.4584	73.9221	2.65997	20.1347	2.72965
218731_s_at	175.14	219.577	570.566	239.595	334.618	596.917	453.277	739.187	176.457	416.935	310.41	31.0546	306.122	248.407	124.833	545.691	400.443	588.603	931.093	775.215	505.179	427.517
218732_at	343.249	402.129	224.463	323.807	218.484	67.3508	181.275	217.964	301.464	240.82	246.656	45.2784	229.195	351.903	329.899	145.743	263.879	262.817	234.829	323.112	126.274	252.818
218733_at	121.121	320.69	329.104	275.073	23.8604	553.816	238.947	237.222	169.615	412.214	320.809	70.8305	451.59	149.897	16.5599	122.63	303.639	248.718	145.911	171.619	221.304	221.938
218734_at	20.007	64.0261	78.4657	64.244	445.947	329.993	114.169	83.6796	126.706	104.168	66.2081	207.114	63.4681	197.504	9.47398	196.181	75.6145	80.1672	65.3049	62.8276	102.901	108.378
218735_s_at	385.823	356.513	230.412	393.011	724.141	705.805	260.134	220.809	312	259.558	246.596	241.669	298.894	426.489	292.857	228.682	215.792	236	216.231	363.15	246.888	286.163
218736_s_at	246.338	223.997	445.954	244.138	264.751	240.862	266.791	545.508	202.243	204.899	234.894	217.696	283.598	191.676	79.4437	282.789	229.261	199.602	343.129	199.056	225.492	373.964
218737_at	18.702	67.1066	78.9133	161.597	144.617	242.776	55.5902	36.567	128.647	50.9824	85.6121	20.786	119.574	79.4372	190.676	34.8854	98.3386	67.2055	68.8374	88.0243	35.678	71.2025
218738_s_at	210.714	351.361	709.444	855.397	401.24	33.132	354.352	303.331	451.124	479.529	497.943	295.962	576.468	538.231	840.467	444.313	486.62	392.278	236.054	323.599	437.679	615.074
218739_at	97.5287	18.4549	144.184	24.922	273.396	429.437	155.33	91.729	149.264	78.9274	121.306	162.092	106.959	231.016	7.27917	363.603	140.993	187.585	107.726	213.196	68.1468	64.3764
218740_s_at	1178.1	355.106	980.726	401.299	162.744	571.816	1123.66	335.603	557.706	812.754	1027.3	172.009	1066.58	533.404	338.951	378.545	913.717	876.126	328.647	1106.1	1189.38	991.946
218741_at	6.19778	205.375	11.1017	15.6284	32.9261	31.0693	10.0029	69.3878	32.0128	4.54584	6.02865	14.1127	12.9673	11.4552	91.3681	32.3756	8.45809	30.2686	11.8821	47.3196	11.911	8.07568
218742_at	92.0097	34.3906	214.542	73.2028	91.6326	51.3322	157.025	223.045	219.876	164.192	256.996	200.182	353.272	211.74	300.017	17.2799	173.491	180.223	254.496	339.103	211.636	207.517
218743_at	184.694	258.041	88.5973	109.915	434.764	357.201	202.214	246.595	51.7048	188.158	129.513	364.066	124.6	204.657	284.171	244.589	206.496	169.651	197.284	158.803	144.709	127.656
218744_s_at	257.484	65.2901	9.04001	74.1468	106.667	25.6947	106.087	143.814	31.2421	33.4764	113.217	97.1563	83.4324	13.0022	9.04085	239.636	90.2769	94.3091	233.525	82.9243	90.1702	42.0813
218745_x_at	83.9331	30.5893	17.6056	21.5863	355.352	24.8255	26.5407	98.6994	19.8297	100.268	28.6901	51.2546	14.9743	25.3511	146.819	147.014	165.147	32.3288	51.2867	18.303	17.0527	12.9154
218746_at	132.369	29.2506	89.5521	74.4444	122.718	44.1124	76.0825	144.263	137.274	60.846	103.356	218.963	133.236	129.08	241.967	19.193	56.2515	118.935	79.3612	161.518	146.32	119.082
218747_s_at	196.495	261.999	61.6761	88.7587	158.966	55.0511	75.0607	187.587	77.5727	118.652	64.0723	34.6165	71.9252	193.361	106.825	80.8523	136.624	43.5557	93.5556	125.996	70.1227	101.906
218748_s_at	7.35799	92.1977	20.7242	12.8646	49.5431	191.441	23.5867	3.03639	9.79284	8.02397	7.70745	88.9333	16.1538	6.98899	9.72644	9.89036	6.70296	61.0482	12.6023	5.69898	4.24545	9.78881
218749_s_at	143.991	141.884	138.952	90.6548	354.699	325.065	112.948	127.598	98.0763	129.45	82.5362	282.8	117.305	157.281	25.7869	116.256	222.677	92.8186	41.3326	131.132	114.09	85.7992
218750_at	305.688	598.572	251.784	405.311	728.803	432.151	333.823	158.022	370.216	266.238	181.085	558.472	216.6	441.753	421.84	322.951	276.204	165.326	186.148	239.788	232.416	182.991
218751_s_at	229.842	371.97	341.787	218.286	86.0814	375.216	489.921	166.08	492.541	576.462	479.003	56.9058	454.78	212.111	146.422	73.0161	374.412	404.909	237.566	346.77	280.88	454.82
218752_at	87.595	33.0435	76.7468	26.0817	140.886	50.6786	88.8057	115.202	72.2913	69.6995	132.727	43.2819	127.461	63.0449	10.8821	15.6195	76.0757	15.6606	63.3105	63.892	64.1062	62.6863
218753_at	416.997	206.059	163.379	258.715	229.629	278.842	468.098	583.299	172.928	217.507	219.812	469.939	205.135	245.465	274.099	266.422	263.371	676.954	593.418	328.559	181.887	176.641
218754_at	397.84	418.268	342.534	220.064	418.734	337.153	439.37	424.766	300.764	363.336	323.493	254.565	369.479	244.11	307.268	329.116	216.377	478.066	797.573	467.821	364.666	381.519
218755_at	6.71507	37.9861	4.95767	28.3828	71.6199	81.3799	2.3818	11.8144	64.3738	2.61015	39.8738	246.061	4.17369	16.8607	13.4262	84.4517	55.4588	5.23372	7.11189	2.43722	2.66886	21.1852
218756_s_at	150.351	23.0595	123.193	12.2282	166.767	43.1156	82.9179	117.69	82.5509	119.891	71.2849	89.5739	119.464	59.4541	195.596	244.735	65.4293	107.634	106.797	95.3428	52.5438	252.508
218757_s_at	264.963	260.065	454.185	635.547	619.484	625.45	269.833	308.117	476.564	366.051	481.718	463.431	430.579	663.706	375.65	132.895	490.135	505.019	198.372	433.965	391.125	518.611
218758_s_at	315.876	275.511	227.236	131.92	81.1633	505.702	244.494	309.8	217.309	133.589	315.001	77.2246	325.608	290.018	60.6337	199.136	250.807	289.482	330.933	407.397	260.545	253.67
218759_at	46.607	83.4366	77.2208	33.1411	86.2168	26.1853	101.293	171.574	30.9418	86.5826	43.0259	129.581	52.8669	46.4435	11.4	63.4518	60.6765	132.093	65.9667	37.1492	29.7472	84.3138
218760_at	149.335	194.976	30.9194	110.19	90.2119	208.255	140.117	56.2205	157.464	134.937	57.8765	192.615	74.0993	204.405	16.0771	89.3356	118.915	58.3861	74.6891	136.062	99.2248	99.5009
218761_at	202.946	59.9345	517.43	517.59	363.379	34.57	502.473	264.373	386.662	396.361	405.587	111.394	463.753	465.216	357.608	141.089	395.046	319.351	141.006	283.048	413.382	459.457
218762_at	197.787	598.242	193.68	194.426	461.146	136.583	126.414	67.7967	222.669	199.612	226.198	103.979	179.762	49.6169	32.5435	116.824	231.781	47.1261	375.98	258.577	179.276	150.426
218763_at	396.625	270.21	256.416	198.742	291.737	338.335	349.799	272.95	145.685	274.741	155.27	504.267	157.254	128.15	447.241	439.285	318.603	357.532	226.599	356.365	257.571	188.46
218764_at	201.004	49.969	794.096	195.703	30.7839	318.317	273.286	551.048	207.995	171.714	237.269	250.788	396.427	316.953	118.728	149.177	275.799	357.163	632.013	148.922	190.938	466.335
218765_at	380.288	482.942	354.365	402.527	80.0395	90.3893	497.282	103.502	312.734	297.3	240.316	586.79	367.218	267.579	172.62	187.166	463.625	479.92	514.358	699.079	500.566	227.742
218766_s_at	170.718	20.2116	58.6334	30.7797	91.8313	125.862	116.902	24.3359	7.46616	111.091	31.6569	343.759	48.044	71.4688	187.09	101.196	9.4794	90.2457	13.0958	41.7861	56.214	25.6982
218767_at	45.3979	372.537	124.413	43.4087	117.305	77.3533	81.7976	106.738	26.6391	159.535	180.685	102.043	111.626	161.108	51.3222	53.9032	109.91	10.5905	170.305	66.2923	79.6449	116.964
218768_at	241.866	17.9304	424.666	299.972	295.528	72.4167	286.667	253.144	293.366	143.523	152.112	398.437	167.766	285.292	169.712	51.3631	318.933	238.965	238.134	288.459	228.83	491.204
218769_s_at	288.172	207.816	222.404	350.212	221.02	354.688	370.175	213.656	331.624	327.608	293.403	269.229	177.044	278.046	371.851	203.483	378.508	314.008	240.556	233.487	328.108	289.693
218770_s_at	147.675	30.0684	158.858	61.1213	20.9093	15.1667	80.905	182.601	38.9096	141.918	116.639	146.363	193.777	188.326	146.127	96.5524	84.5473	130.856	193.241	153.036	122.821	159.932
218771_at	271.998	607.73	211.721	167.038	191.488	237.308	181.277	170.086	238.697	151.127	218.465	261.658	153.885	110.862	159.146	502.374	149.3	191.749	113.851	169.291	184.855	192.77
218772_x_at	103.704	400.832	71.6913	64.3257	80.5494	310.497	45.7125	38.6349	85.5314	18.5174	43.2707	176.945	33.1984	137.186	44.9869	119.228	58.2499	13.9117	81.5191	55.9775	94.0976	70.9444
218773_s_at	1490.91	322.389	1077.42	585.029	224.76	229.196	966.864	533.496	569.409	819.097	821.324	292.874	1061.29	363.694	17.4004	646.939	733.208	1032.88	593.824	1162.47	1197.65	885.588
218774_at	52.3607	237.995	103.446	67.2726	183.426	115.855	42.5026	154.517	83.5351	80.2983	82.3687	11.9334	99.4279	134.6	10.8745	212.617	111.415	94.007	25.4239	126.706	64.2923	73.5798
218775_s_at	12.1969	82.8869	240.396	200.294	155.374	275.735	227.673	30.5281	88.0666	161.076	57.3347	167.872	80.0351	315.438	317.17	250.761	311.591	134.869	92.0675	166.092	194.301	131.161
218776_s_at	330.76	130.27	160.122	149.021	275.534	373.487	262.386	202.069	189.008	237.371	125.556	237.093	114.394	63.9253	164.634	207.437	225.192	255.422	140.335	157.198	197.836	235.608
218777_at	103.832	193.724	115.933	242.568	457.902	51.848	211.213	97.2948	94.5107	32.2179	79.9121	121.5	81.7669	150.452	330.239	30.0047	134.128	81.8786	49.0931	191.395	101.592	100.709
218778_x_at	126.003	59.3759	17.4905	127.5	222.769	108.129	263.375	205.18	190.38	32.3423	17.3492	43.541	95.8998	210.232	23.5178	78.7993	101.976	28.9173	256.072	77.0597	37.9305	36.7758
218779_x_at	166.797	234.664	72.4867	15.8288	170.507	20.253	34.2555	215.487	51.2187	77.5157	66.5047	22.467	54.3923	21.3938	26.6178	226.228	115.444	29.3854	113.005	55.1353	43.3437	44.8371
218780_at	132.832	165.465	74.1296	66.2679	22.1659	98.6182	29.2896	105.979	71.7388	25.6098	33.2613	82.7637	79.533	42.1127	25.5145	27.9829	20.267	76.9773	74.0192	29.8493	74.725	87.6396
218781_at	159.377	116.894	186.538	177.736	145.793	121.77	258.421	222.54	189.12	161.07	230.227	383.018	210.36	173.689	311.272	128.7	219.957	216.174	41.064	225.686	160.083	254.785
218782_s_at	14.1276	53.2628	49.9524	96.7192	142.844	149.116	115.843	115.631	18.2433	38.7997	75.743	153.982	32.8481	98.9524	100.294	102.24	35.8957	52.3297	3.18889	24.1451	29.4321	48.9302
