ID_REF	GSM94555	GSM94587	GSM94589	GSM94590	GSM94403	GSM94538	GSM94539	GSM94540	GSM94591	GSM94592	GSM94593	GSM94594	GSM94595	GSM94596
6252_at	2.608809243	0.378511623	2.510961919	4.121015401	3.733354341	3.963474124	1.201633861	5.026800059	2.887525271	3.03562391	4.371558863	5.061776198	4.385431037	4.683696454
6253_at	8.029011087	7.471675214	8.863566829	8.30833903	8.000563443	8.468420402	8.895120819	8.67912818	7.343407822	7.600656308	9.036723106	8.021812824	7.760220946	8.923921676
6254_at	8.512937943	8.267254872	8.771819568	8.676309727	8.408542042	8.749869427	8.992371907	9.064203842	8.189330401	8.564530601	7.764871591	7.964052011	7.87897051	7.370687407
6255_at	7.958262697	8.411087227	8.561860708	8.495055528	8.489446599	8.263034406	8.33136485	8.0725346	8.169423979	8.483009577	8.428360173	8.419117482	8.168421411	8.299665944
6256_at	7.196725061	6.456149035	6.478971805	6.840463234	6.599912842	7.162894799	7.238404739	6.323730338	6.566815154	6.712870868	6.694880193	7.697662633	7.481395824	6.886306263
6257_at	8.954487147	9.392532094	9.653203362	9.671717965	8.938991439	9.501439145	9.453064814	8.813460557	8.474111514	9.215533	9.328899279	8.915879379	8.481395824	9.349612972
6258_at	9.720757277	10.14440333	9.51195027	9.726729059	9.316281532	9.472284675	9.014857381	8.217715411	8.871289228	9.361724503	8.886611112	8.489446599	8.268658955	8.478162893
6259_at	9.436086864	10.16037569	10.21200993	9.959712205	9.402372578	9.46454575	9.456559766	8.682292371	8.630813152	9.53099149	9.969962045	9.133655993	8.752213368	9.48984796
6260_at	5	4.842978832	5.815063017	4.193771743	4.270528942	4.572889668	4.921245889	4.572889668	4.892391026	3.744161096	5.786596362	5.880195729	6.020146573	5.452858965
6261_at	11.19229281	11.81289927	11.19727814	11.38839406	11.03816453	10.90493562	10.45255014	9.618936044	10.58167136	11.24353104	10.99703831	10.77058131	10.22869846	10.32934788
6262_at	9.548243944	9.260449141	7.30833903	9.530016103	9.259507895	9.302181941	8.73437092	8.983278664	8.385431037	9.694183743	8.800252806	8.600656308	8.312429206	8.314243347
6263_at	9.805905058	9.537800798	8.652127928	9.745001974	9.703557562	9.797823617	9.412781525	9.962751439	8.870981124	9.375473913	9.018200179	9.948659246	9.529430554	9.545736753
6264_at	8.820817182	8.243650042	8.17042585	8.71183902	8.726218159	8.867587635	8.53954658	8.951576139	8.005624549	7.851749041	8.20261362	8.867896464	8.584210901	8.521992956
