ID_REF	GSM86746	GSM86747	GSM86752	GSM86753	GSM86758	GSM86764	GSM86748	GSM86759	GSM86755	GSM86756	GSM86757	GSM86749	GSM86750	GSM86751	GSM86761	GSM86762	GSM86763	GSM86767	GSM86768	GSM86769
6313_at	7.289096702	7.452035274	7.025693274	6.99095486	6.562242424	7.004501392	7.45779126	7.331812684	6.633721813	6.95070169	7.6387979	7.212374788	7.037821465	7.354028938	7.6387979	6.6794801	7.803485376	7.532161085	7.195741293	7.420381341
6314_at	7.13442632	7.050936965	7.381975479	7.427941333	7.086401646	7.243173983	7.6794801	7.486231678	7.043300754	7.529040056	8.015693807	6.697662633	6.824004051	7.875902903	7.964052011	7.310158318	8.198199455	8.148730779	7.632268215	7.746850183
6315_at	4.350497247	4.145677455	4.263034406	4.153805336	3.87774425	4.432959407	3.776103988	4.255500733	3.887525271	4.399171094	4.54225805	4.378511623	3.944858446	4.432959407	4.419538892	4.66106548	4.700439718	5.116863758	4.321928095	3.548436625
6316_at	8.791488517	8.792790294	8.026246773	8.47045552	8.123604124	7.14363831	8.330916878	8.415741768	7.921245889	8.425006041	8.340740281	8.778405724	8.479376091	8.255500733	8.501439145	8.239837169	8.432124273	8.55956829	8.016808288	8.064473329
6317_at	5.548436625	5.395748328	5.296457407	5.28169825	5.402585758	5.584962501	5.914086097	5.244125943	5.557655155	5.439623138	5.754887502	5.456149035	5.070389328	5.899659026	7.496654083	6.678071905	7.317412614	7.427941333	7.141596278	7.14363831
6318_at	8.523561956	8.302867361	8.268191079	8.569096095	7.998872454	7.126188211	8.214319121	8.226412193	8.094869433	8.621319301	8.069315495	8.200653436	8.36719631	8.478162893	7.851124363	7.720415285	7.919459269	7.95070169	7.364572432	7.257387843
6319_at	3.087462841	3	3.560714954	3.137503524	4.008988783	2.887525271	3.817623258	4.224966365	3.560714954	3.807354922	4.263034406	3.560714954	3.40599236	3.847996907	4.510961919	4.03562391	4.432959407	4.09592442	4.201633861	4.343407822
6320_at	8.752882366	8.73470962	8.641329262	8.587964989	8.475328123	8.74348804	9.002533761	9.208478242	8.918266959	8.681238412	9.335390355	8.55880334	8.709428501	8.713901978	8.555356039	7.694880193	8.58082385	8.287250643	8.330468767	8.477353527
6321_at	6.183883459	5.501439145	6.638073837	6.642412773	6.880195729	6.756222713	6.968090752	6.539158811	6.719731057	6.602884409	6.94602899	5.605849867	5.572889668	6.548436625	6.987548259	6.778734244	7.017921908	6.744161096	6.62935662	6.700439718
6322_at	3.963474124	3.678071905	4.371558863	4.399171094	4.906890596	4.892391026	4.700439718	4.916476644	4.722466024	4.578938713	4.892391026	4.008988783	3.247927513	4.812498225	4.87282876	4.935459748	4.832890014	4.590961241	4.602884409	4.314696526
6323_at	8.792139552	8.743151394	9.497452696	9.363258702	9.838258482	9.524541715	9.463933011	9.658747037	9.538770938	9.438791853	9.760054574	8.516093963	8.549207089	9.276589716	9.895120819	10.19819946	9.532745527	9.56567333	9.423746229	9.231941148
6324_g_at	8.926888964	8.808642468	9.071462363	9.030667136	9.074409099	9.656603625	9.65624608	9.687375683	9.237926947	9.100925101	9.855802872	8.60399717	8.586839788	9.570994129	10.15228484	9.745001974	10.04357417	10.01485738	9.623698627	9.536635768
6325_at	7.905687849	8.016808288	7.695576306	7.646738698	7.445428759	7.329123596	7.760220946	7.8899602	7.55228484	7.437127844	7.939579214	8.025139562	7.807998839	7.815703503	8.115303806	7.632995197	8.273329387	8.047123912	7.93191939	7.970968661
6326_at	-0.514573173	-1.736965594	1.847996907	1.925999419	2.321928095	1.263034406	0.378511623	2.10433666	0.925999419	1.963474124	-0.514573173	-0.514573173	-1.736965594	0.925999419	2.5360529	3.217230716	2.655351829	2.608809243	2.321928095	2.03562391
6327_at	5.781359714	5.817623258	5.95419631	5.944858446	6.242221395	5.951867504	6.102238194	6.083213368	5.716990894	5.970393538	6.334496768	5.539158811	5.498250868	5.977279923	6.266786541	6.543805176	6.397460726	6.354028938	6.123086751	6.068240861
6328_at	4.343407822	4.399171094	4.62058641	4.995484519	4.744161096	4.765534746	4.307428525	4.439623138	4.529820947	4.916476644	4.632268215	4.54225805	4.285402219	4.847996907	4.177917792	4.807354922	4.350497247	4.812498225	4.292781749	3.459431619
6329_at	8.440453944	8.419538892	7.67030217	7.846117173	7.224966365	7.694183743	8.270528942	8.213347282	7.106432078	8.034523875	8.290940402	8.283088353	8.031770114	8.243650042	7.93191939	7.06608919	8.164906927	7.6387979	7.314696526	7.633721813
6330_at	6.605849867	6.348728154	6.515699838	6.849248703	6.346956889	6.195741293	6.875288598	6.642412773	6.081083929	6.815063017	6.545350645	5.958842675	6.385431037	6.905687849	6.274261661	6.089582893	6.491853096	6.121015401	5.581953751	6.04220656
6331_at	6.559185866	6.451211112	6.213347282	6.465974465	6.085339669	6.131342539	6.503030646	6.255500733	6.242221395	6.515699838	6.472487771	6.587964989	6.548436625	6.587964989	6.831623937	6.537606691	6.885086225	6.454504938	6.371558863	6.5360529
6332_at	5.875288598	5.346956889	5.830356747	5.51412226	5.658211483	5.812498225	5.754887502	5.426264755	5.791814071	5.64096791	5.551516018	5.402585758	5.569855608	5.892391026	5.566815154	5.263034406	5.730639956	5.981852653	5.680886921	5.727920455
6333_at	4.727920455	4.614709844	5.325530332	4.99095486	5.259272487	5.504620392	4.921245889	4.727920455	5.108524457	4.791814071	4.995484519	4.452858965	4.683696454	4.867896464	5.318316841	5.213347282	5.177917792	5.078951341	4.465974465	4.906890596
6334_at	6.760220946	6.553053253	6.947198584	7.019034669	7.413627929	7.361943774	7.057450272	6.797012978	7.206526016	7.010108453	7.300123725	6.593951284	6.746850183	6.976134473	6.672425342	6.97384084	6.707359132	6.768184325	6.068240861	6.703211467
6335_at	7.946613905	7.955359305	8.137503524	8.158357226	8.612499946	8.520422249	8.34739991	8.131342539	8.428778891	8.165911939	8.581577216	7.918863237	7.927777962	8.219652565	7.936637939	8.36018867	8.276589716	8.01234519	7.836681593	8.257387843
6336_at	4.916476644	4.459431619	5.108524457	4.995484519	5.61176256	5.429615964	5.221103725	5.201633861	5.108524457	5.078951341	5.332707934	5.017921908	5.193771743	5.339850003	5.112700133	5.694880193	5.09592442	5.452858965	4.64385619	5.01346226
6337_at	5.708739041	5.157852169	6.100136671	6.059614856	6.48058827	5.722466024	6.309248961	5.51412226	6.029011087	6.006746832	6.147713722	4.977279923	5.529820947	6.10433666	5.897240426	6.411087227	6.354028938	6.371558863	5.251719093	6.118941073
6338_at	4.498250868	4.145677455	4.161887682	4.263034406	4.590961241	4.201633861	5.008988783	4.791814071	4.638073837	3.972692654	4.817623258	4.300123725	4.517275693	5.026800059	4.426264755	3.277984747	4.392317423	4.608809243	3.776103988	4.760220946
6339_at	6.918863237	6.797012978	7.6574971	7.587214952	7.417008587	6.998872454	7.561478892	7.082149041	7.565292521	7.613973587	7.541483864	6.845490051	7.101187815	7.471675214	7.774128144	8.071998581	8.09434165	8.102763097	7.159871337	8.121533517
6340_at	2.827819025	2.744161096	2.744161096	2.510961919	3.137503524	3.017921908	3.364572432	3.321928095	2.906890596	2.510961919	0.678071905	3	3.03562391	2.560714954	2.584962501	3.744161096	2.887525271	4.008988783	2.678071905	3.608809243
6341_at	6.14974712	5.608809243	6.553053253	6.545350645	6.766860144	6.721099189	6.74819285	6.167919866	6.6043679	6.465974465	7.078951341	5.551516018	5.880195729	6.854245054	6.454504938	6.64385619	6.619119511	6.560714954	6.270528942	7.0725346
6342_at	3.733354341	4.044394119	4.472487771	4.529820947	5.083213368	4.817623258	5.017921908	4.626439137	4.64385619	4.626439137	5.169925001	3.916476644	3.797012978	5.078951341	4.87774425	5.584962501	5.070389328	4.797012978	4.459431619	5.091699834
6343_at	6.778734244	6.820178962	7.271463028	7.115823977	7.157852169	6.883865155	7.478162893	6.955359305	7.322829498	7.24697806	7.412781525	6.416164165	6.658211483	7.361943774	5.804776378	6.059614856	6.026800059	5.781359714	5.623515741	6.161887682
6344_at	6.883865155	6.936637939	6.815063017	6.850499414	6.813781191	7.368069877	7.001126665	6.785288981	6.972692654	6.822730148	7.341630009	6.589463893	6.700439718	6.736063628	6.54225805	6.662490364	6.928370323	6.744161096	6.897240426	6.897240426
6345_at	11.1283166	10.75112558	11.02111879	10.93972612	11.12773644	10.99045857	10.87244403	11.27612441	11.10924301	10.99350454	11.07848442	11.24780887	11.17105167	10.72152646	11.05406159	11.15038197	10.77881636	10.82209277	11.4300866	10.97276444
6346_at	5.346956889	4.827819025	5.087462841	5.161887682	5.442943496	5.129283017	5.161887682	4.87774425	5.285402219	5.057450272	5.517275693	5.053111336	5.074676686	4.935459748	4.857980995	5.263034406	5.044394119	4.694880193	4.590961241	4.958842675
6347_at	2.700439718	-0.736965594	2.378511623	1.925999419	2.867896464	2.722466024	2.432959407	2.608809243	1.887525271	1.807354922	1.847996907	2.350497247	0.263034406	1.5360529	1	3.560714954	1.722466024	2.722466024	1.201633861	1.432959407
6348_at	3.560714954	3.321928095	3.584962501	3.655351829	3.897240426	4.044394119	3.906890596	3.666756592	3.498250868	3.897240426	4.529820947	3.560714954	3.419538892	4.145677455	4.070389328	3.981852653	4.145677455	3.5360529	3.378511623	4.09592442
6349_at	1.378511623	1.378511623	2.263034406	2.201633861	2.632268215	2.827819025	2.560714954	-0.152003093	2.432959407	1.963474124	2.350497247	1.485426827	-0.152003093	2.786596362	2.722466024	3.765534746	3.510961919	3.03562391	2.608809243	3.336283388
6350_at	6.795715007	6.325530332	7.491853096	7.574404309	7.780047576	7.40599236	7.651051691	6.924812504	7.565292521	7.357552005	7.869748051	6.587964989	6.551516018	7.069315495	7.671717965	7.87282876	7.956521363	7.005624549	7.171927354	7.705977902
6351_at	5.669593751	4.916476644	6.395748328	6.498250868	6.569855608	7.273329387	7.024585638	6.191799501	6.485426827	6.167919866	6.978424465	5.224966365	5.247927513	6.697662633	5.984133595	6.050936965	6.451211112	5.778734244	4.852997588	5.968090752
6352_at	5.587964989	5.357552005	6.287250643	6.12722055	6.336283388	6.209453366	6.551516018	5.746850183	6.163901214	6.06608919	6.504620392	5.364572432	5.529820947	6.449561375	5.804776378	6.253611152	6.296457407	6.155830172	5.632268215	6.083213368
6353_at	3.459431619	3.754887502	4.439623138	3.797012978	4.426264755	4.112700133	4.672425342	4.209453366	4.614709844	4.357552005	4.40599236	4.129283017	3.99095486	4	4.419538892	4.321928095	4.781359714	4.087462841	4.560714954	4.683696454
6354_at	6.905687849	6.75087444	7.637349411	7.572131751	7.547665748	7.339850003	7.928962441	7.283551423	7.859224162	7.674545394	8.011227255	6.841721581	6.855491443	7.830356747	6.928370323	7.05853297	7.247927513	6.795715007	6.54225805	7.300123725
6355_at	7.782670659	7.904484098	8	7.813139851	7.877130729	7.578938713	8.091699834	7.62935662	8.065550771	8.032321287	8.198199455	7.803485376	7.984703267	8.031218731	7.478162893	7.533719071	7.802193217	7.663202279	7.474111514	7.827819025
6356_at	6.799605422	6.682292371	6.859224162	6.847996907	6.14363831	5.632268215	7.092757141	6.163901214	6.668175869	6.545350645	7.108524457	6.854245054	6.562242424	6.738767837	6.821455119	6.266786541	7.017921908	6.006746832	6.756222713	7.096978636
6357_at	4.963474124	4.694880193	5.201633861	5.125155131	5.296457407	5.602884409	5.635173947	4.925999419	5.336283388	5.399171094	5.557655155	4.666756592	4.649615459	5.517275693	5.64096791	6.427941333	5.958842675	5.968090752	5.646738698	5.972692654
6358_at	4.070389328	4.017921908	4.963474124	5.22881869	5.125155131	5.593951284	4.40599236	4.026800059	5.031218731	4.944858446	4.566815154	2.722466024	3.432959407	3.733354341	4.419538892	5.482202926	4.754887502	5.392317423	5.259272487	4.791814071
6359_at	-0.152003093	0.263034406	1.321928095	2.169925001	2.201633861	2.292781749	1.584962501	3.754887502	0.678071905	1.5360529	2.137503524	2.485426827	-0.321928095	2.847996907	2.137503524	2.632268215	2.459431619	3.392317423	2.263034406	2.350497247
6360_at	0	0.485426827	1.632268215	1.765534746	2.292781749	1.925999419	1.807354922	1.378511623	0.925999419	0.925999419	-1	1.263034406	1.887525271	1.678071905	1.432959407	2.847996907	1.765534746	2.807354922	2.584962501	-0.736965594
6361_at	4.64385619	4.744161096	5.255500733	5.346956889	5.526694846	5.62058641	5.478971805	5.321928095	5.224966365	5.074676686	5.350497247	4.478971805	4.837943242	5.169925001	5.736063628	6.224966365	5.62058641	5.649615459	5.697662633	5.554588852
6362_at	8.936343481	8.884781054	9.081616583	9.175424799	9.038370332	9.040837649	8.938403424	8.995484519	9.162894799	9.01402047	9.299894853	8.957102042	8.841721581	8.724513853	9.112700133	9.270996061	9.114002557	9.339181934	9.523169866	9.327777171
6363_at	6.266786541	6.411087227	6.6395216	6.509379149	6.655351829	6.462706751	6.86913112	6.598424761	6.490249211	6.40599236	6.99095486	6.287250643	6.289096702	6.909293086	7.116863758	6.951867504	7.371558863	7.566815154	6.998872454	7.376776572
6364_at	7.632268215	7.704595348	7.622783966	7.599168993	7.424586226	7.182890893	7.860466259	7.30833903	7.854868383	8.101187815	8.024585638	7.651051691	7.723831566	7.940754047	7.473299871	7.439623138	7.832257114	7.404290064	6.9795681	7.687200695
6365_at	4.008988783	4.044394119	4.217230716	4.209453366	4.472487771	4.070389328	4.385431037	4.614709844	4.137503524	4.399171094	4.548436625	3.972692654	3.935459748	4.185866545	4.255500733	4.770829046	4.54225805	4.277984747	4.412781525	4.722466024
6366_at	3.459431619	3.070389328	4.307428525	3.87774425	3.776103988	3.95419631	4.169925001	3.95419631	3.321928095	3.608809243	4.224966365	3.378511623	3.560714954	4.459431619	5.548436625	5.968090752	6.165911939	6.123086751	5.255500733	6.033423002
6367_at	4.03562391	4.177917792	3.935459748	3.700439718	3.847996907	3.40599236	3.632268215	4.336283388	2.867896464	3.62058641	3.689299161	3.837943242	3.510961919	3.847996907	3.95419631	3.95419631	4.061776198	4.169925001	3.560714954	3.897240426
6368_at	4.776103988	4.683696454	5.395748328	5.205548911	5.523561956	5.439623138	5.746850183	5.236492618	5.385431037	5.419538892	5.697662633	4.655351829	5.137503524	5.658211483	4.949534933	5.419538892	5.270528942	5.277984747	5.048759312	5.626439137
6369_at	6.177917792	6.300123725	6.757556689	6.651051691	6.789207575	6.789207575	6.692092375	6.376776572	6.762880293	6.669593751	6.753551055	6.01346226	6.14363831	6.551516018	6.165911939	6.506208389	6.495055528	6.40599236	5.937815169	6.523561956
6370_at	8.344295908	8.537994878	9.069584028	9.054468656	9.12593001	8.48984796	8.673839056	8.536830005	9.055011227	8.86139713	8.792790294	8.279842694	8.447083226	8.483412734	7.897845456	8.397032817	7.940754047	8.164906927	8.23457796	8.199672345
6371_at	7.533719071	7.89056829	7.9489512	7.761551232	7.795065583	7.943100848	8.476543706	8.110091752	8.133912814	7.909293086	8.589089313	7.696272084	7.746850183	8.271929844	8.352705567	8.306061689	8.58458675	8.453682186	8.499048598	8.716990894
6372_at	5.902073579	5.812498225	5.995484519	5.752213368	5.855491443	6.584962501	6.169925001	5.83541884	5.937815169	5.94016675	6.14974712	5.725195817	5.614709844	6.261154673	4.963474124	5.526694846	5.794415866	6.230741003	6.01346226	6.046578367
6373_g_at	7.420381341	7.326429487	7.441284272	7.39145842	7.246027981	7.736063628	7.529820947	7.327328083	7.46515823	7.361943774	7.665335917	7.439623138	7.252665432	7.177917792	7.252665432	7.091699834	7.442114122	7.452035274	7.598424761	7.653919873
6374_at	5.375039431	5.061776198	6.623515741	6.692092375	6.259272487	6.03562391	6.498250868	6.244125943	6.696272084	6.656782364	6.441284272	4.882643049	5.213347282	6.498250868	5.539158811	5.754887502	5.942514505	5.840463234	6.429615964	5.852997588
6375_at	4.209453366	3.807354922	5.572889668	5.14974712	4.930737338	4.432959407	4.822730148	4.930737338	5.213347282	4.87282876	4.357552005	3.95419631	4.632268215	5.008988783	3.62058641	4.847996907	4.121015401	4.722466024	4.716990894	4.510961919
6376_at	3.608809243	3.548436625	4.596935142	4.459431619	4.99095486	5.057450272	5.004501392	4.638073837	4.392317423	4.44625623	5.314696526	3.689299161	3.972692654	5.017921908	4.523561956	4.95419631	4.857980995	4.867896464	3.925999419	4.54225805
6377_at	6.407692649	6.230741003	6.253611152	6.251719093	6.283551423	5.981852653	6.493455201	6.09592442	6.145677455	6.323730338	6.680886921	6.249824549	6.277984747	6.121015401	6.427941333	6.38024459	6.373300197	6.378511623	6.12722055	6.432959407
6378_at	7.750204509	7.672425342	7.988684687	7.889351853	7.390598906	7.138527801	8.065550771	7.853621456	7.756222713	7.939579214	8.442528869	7.797661526	7.886306263	8.301953395	8.372429792	8.029563314	8.656424863	8.268658955	7.85735901	8.648896806
6379_at	9.287250643	9.065820006	9.262799573	9.207990433	9.250535294	8.900263044	9.112700133	9.319897877	9.21916852	9.277752336	9.453682186	9.111396532	9.078150808	9.053654418	9.467401765	9.384999545	9.093549613	9.174176684	8.62935662	9.084808388
6380_at	5.947198584	5.852997588	6.859224162	6.619119511	6.559185866	6.842978832	7.061776198	6.99095486	6.571373436	6.485426827	7.034523875	5.346956889	5.116863758	6.491853096	6.240314329	6.135452784	6.512542955	6.070389328	5.462706751	5.918863237
6381_at	8.491853096	8.197216693	8.440869168	8.429197488	8.23457796	8.008988783	8.227375274	8.321928095	8.417008587	8.472893878	8.367633159	8.135965742	7.905086099	8.229299509	7.764871591	7.888743249	7.521992956	7.478162893	7.473299871	7.063934306
6382_at	-1.321928095	0.584962501	0.765534746	1.263034406	1.765534746	0.263034406	0.678071905	-0.736965594	0.925999419	1.201633861	0.584962501	-0.736965594	1.263034406	-1.321928095	-1.736965594	1.963474124	0.378511623	0.137503524	0.263034406	2.10433666
6383_at	5.672425342	5.548436625	6.106432078	6.131342539	6.10433666	5.169925001	6.068240861	5.714245518	5.689299161	6.017921908	6.266786541	5.213347282	5.368069877	6.22881869	5.949534933	6.385431037	6.309248961	6.217230716	5.62058641	6.161887682
6384_at	3.744161096	3.700439718	3.689299161	3.95419631	3.897240426	3.307428525	3.827819025	3.935459748	3.03562391	3.935459748	4.017921908	3.548436625	3.596935142	4.350497247	4.070389328	4.217230716	4.329123596	4.632268215	3.722466024	4.193771743
6385_at	6.085339669	5.752213368	5.757556689	6.46760555	6.330916878	5.339850003	6.930737338	6.244125943	5.87774425	6.334496768	7.138527801	5.575917361	5.700439718	6.112700133	6.270528942	6.394033895	6.9795681	6	5.689299161	6.14974712
6386_at	2.887525271	2.887525271	2.608809243	2.632268215	3.137503524	3.336283388	2.432959407	4.09592442	2	2.744161096	2.906890596	2.981852653	2.350497247	2.765534746	2.807354922	3.596935142	3.121015401	3.419538892	3	2.925999419
6387_at	2.981852653	3.153805336	3.419538892	3.867896464	3.916476644	3.232660757	3.857980995	3.786596362	3.510961919	4.153805336	3.432959407	3.263034406	3.432959407	3.797012978	3.560714954	4.263034406	3.797012978	3.807354922	3.247927513	3.392317423
6388_at	5.50779464	5.472487771	4.217230716	4.247927513	4.137503524	4.255500733	4.683696454	4.626439137	4.343407822	4.285402219	4.62058641	5.061776198	5.112700133	4.852997588	5.040015679	4.392317423	5.141596278	5.205548911	5.048759312	4.897240426
6389_at	3.916476644	2.560714954	3.548436625	3.153805336	3.797012978	3.632268215	3.44625623	3.857980995	3.087462841	3.121015401	3.807354922	3.867896464	3.232660757	3.232660757	3.217230716	3.364572432	3.03562391	2.981852653	3.10433666	2.925999419
6390_at	5.596935142	5.22881869	5.402585758	5.666756592	5.692092375	5.608809243	5.482202926	5.520422249	5.392317423	5.263034406	5.669593751	5.177917792	5.794415866	4.791814071	5.504620392	4.62058641	4.87774425	4.672425342	4.770829046	4.578938713
6391_at	4.053111336	3.655351829	4.285402219	4.263034406	4.321928095	3.307428525	4.209453366	4.399171094	3.963474124	4.596935142	4.694880193	3.277984747	3.392317423	4.217230716	4.452858965	4.371558863	4.285402219	4.399171094	3.263034406	4.121015401
6392_at	4.781359714	4.847996907	4.649615459	4.867896464	5.008988783	5.459431619	5.48864354	5.165911939	4.812498225	4.892391026	5.54225805	4.5360529	4.791814071	5.074676686	5.185866545	5.572889668	5.141596278	5.165911939	4.781359714	4.986410935
6393_at	3.137503524	2.201633861	3.510961919	3.744161096	3.44625623	2.765534746	3.733354341	3.572889668	3.247927513	3.596935142	4.378511623	3.44625623	2.827819025	4.061776198	3.916476644	4.270528942	4.255500733	4.64385619	3.419538892	4.270528942
6394_at	3.419538892	2.5360529	3.201633861	2.981852653	3.392317423	3.666756592	3.608809243	3.655351829	3.247927513	3.40599236	3.472487771	3.472487771	3.392317423	3.95419631	6.419538892	6.362820526	6.517275693	6.601399391	5.970393538	6.205548911
6395_at	8.142107057	7.962896005	8.055282436	8.108001646	7.722466024	7.556122818	8.332707934	8.321477182	7.590212761	8.213347282	8.712527	7.714932352	7.92243574	8.686150316	8.408966552	8.026800059	8.617651119	8.242221395	7.837312556	8.044394119
6396_at	6.866660751	6.685099172	6.338067798	6.518849829	6.431288654	6.318316841	6.572889668	6.730639956	6.145677455	6.390598906	6.830356747	6.499845887	6.58345891	6.402585758	5.968090752	5.897240426	6.057450272	5.87282876	5.526694846	5.498250868
6397_at	5.14974712	5.296457407	5.112700133	5.381975479	5.017921908	5.06608919	5.596935142	5.554588852	4.916476644	5.554588852	5.596935142	5.03562391	3.827819025	5.346956889	4.053111336	4.749534268	4.963474124	4.902073579	4.307428525	4.40599236
6398_at	6.247927513	6.06608919	6.171927354	6.517275693	6.121015401	6.388878339	6.749534268	6.383704292	6.063934306	6.383704292	6.722466024	6.068240861	6.125155131	6.559185866	6.826548487	6.753551055	7.442943496	7.447083226	6.851749041	7.20261362
6399_at	6.161887682	6.30560579	5.655351829	6.070389328	5.491853096	4.523561956	5.593951284	5.887525271	5.409390936	6.10433666	5.209453366	6.373300197	5.852997588	5.899659026	5.108524457	4.786596362	5.311067102	5.14974712	4.560714954	4.944858446
6400_at	3.432959407	3.232660757	2.560714954	2.847996907	2.432959407	3.5360529	2.655351829	2.847996907	3.232660757	2.906890596	2.378511623	3.336283388	2.906890596	2.40599236	3	2.827819025	3.137503524	3.655351829	3.217230716	3.017921908
6401_at	10.88889542	11.06736713	10.86689253	10.61388153	10.91975719	10.93021988	10.56643465	10.71158094	10.90018756	10.69627208	10.62962983	10.52689043	10.92540608	10.55295722	10.69060915	10.92377315	10.52209107	10.95441444	10.71990214	10.63771167
6402_at	4.432959407	4.314696526	4.995484519	5.040015679	5.491853096	4.548436625	5.053111336	5.008988783	4.930737338	4.459431619	4.963474124	4.426264755	4.672425342	4.887525271	5.432959407	5.64385619	5.357552005	5.091699834	4.968090752	5.539158811
6403_at	5.697662633	5.551516018	5.746850183	5.736063628	5.99095486	5.368069877	5.700439718	5.95419631	5.809928866	5.61176256	6.050936965	6.307428525	6.026800059	5.666756592	6.098032083	5.596935142	5.928370323	5.714245518	5.581953751	5.632268215
6404_at	4.053111336	3.733354341	4.949534933	4.554588852	4.786596362	3.765534746	4.694880193	3.596935142	4.807354922	4.672425342	4.452858965	3.572889668	4.185866545	4.247927513	4.5360529	5.112700133	4.770829046	4.765534746	4.392317423	4.392317423
6405_at	5.5360529	5.354028938	5.727920455	5.783980414	6.040015679	6.257387843	5.928370323	6.087462841	5.968090752	5.64385619	5.894817763	5.638073837	5.545350645	6.026800059	5.909293086	5.845490051	5.887525271	5.937815169	5.529820947	6.015693807
6406_at	4.263034406	3.689299161	4.572889668	4.472487771	4.812498225	4.137503524	4.504620392	4.008988783	4.897240426	4.566815154	4.744161096	3.897240426	4.255500733	4.426264755	4.897240426	5.14974712	4.99095486	5.048759312	4.399171094	4.64385619
6407_at	8.319220503	8.292781749	8.049848549	8.137503524	8.270061673	8.051480865	8.09434165	7.9489512	8.132885254	7.960581211	8.293241719	8.316055209	8.270996061	7.795715007	7.489446599	7.71630504	7.29186137	6.938991439	6.741466986	7.211401637
6408_at	6.74819285	6.851749041	7.181897643	7.10433666	7.151777655	6.596935142	7.382840144	6.571373436	7.198690586	7.057450272	7.329123596	6.716990894	6.690696444	7.110613806	6.902073579	6.963474124	7.222070355	6.891176125	6.598424761	7.233619677
6409_at	4.255500733	3.95419631	5.314696526	5.285402219	5.449561375	4.977279923	5.904484098	4.857980995	5.145677455	5.022367813	5.593951284	4.078951341	3.807354922	5.217230716	5.5360529	5.760220946	5.5360529	6.074676686	5.694880193	5.827819025
6410_at	8.924812504	8.585713709	8.902375114	8.924812504	9.155830172	8.652486495	9.312202278	8.901168595	9.284939742	9.306745269	9.460660665	8.553821257	8.6794801	9.168421411	8.685449638	8.944858446	8.747521673	8.195741293	7.906890596	8.932805294
6411_at	7.285402219	7.241268177	7.442943496	7.393175914	7.658925511	7.377644358	7.435461914	7.392317423	7.6387979	7.630813152	7.716990894	7.403438163	7.39145842	7.346070441	6.968090752	7.287250643	6.927185358	6.553053253	6.400879436	6.746850183
6412_at	4.666756592	4.666756592	4.827819025	4.862947248	4.949534933	4.472487771	5.165911939	5.040015679	4.738767837	4.385431037	5.251719093	4.666756592	4.608809243	4.892391026	5.350497247	4.949534933	5.108524457	5.259272487	4.87282876	5.026800059
6413_at	6.617651119	5.958842675	6.197708158	6.165911939	6.504620392	6.026800059	6.474111514	5.64385619	6.903279342	6.470862199	6.632268215	6.738767837	6.92243574	6.799605422	6.842978832	7.090641752	6.876516947	6.882643049	6.475733431	6.653919873
6414_at	7.716990894	7.293701542	7.729280846	7.709428501	7.921245889	7.041111535	7.652486495	7.654636029	7.851749041	7.693486957	7.891783703	7.706668682	7.832890014	7.609548139	8.127736444	8.05853297	8.031770114	7.451211112	7.456149035	7.815063017
6415_at	7.535275377	7.029011087	7.701826258	7.699745948	7.632268215	7.89056829	7.825912799	7.567575869	8.054197294	7.861707287	8.010108453	7.046578367	7.344295908	7.605849867	6.993221467	6.682292371	7.037821465	7.103287808	6.553053253	7.323730338
6416_at	7.808642468	7.594697827	7.965784285	7.912290583	8.098558518	7.729960561	8.06501215	7.708739041	8.035073997	7.834154981	8.131342539	7.427103287	7.359310317	7.611024797	7.802193217	7.689997971	7.892391026	7.661778098	7.535275377	7.885696373
6417_at	-1.321928095	2.232660757	1.201633861	0.485426827	1.485426827	1.807354922	2	1.584962501	0.584962501	0.378511623	0	1.321928095	1	0.584962501	2.887525271	2.678071905	3.678071905	3.765534746	3.350497247	3.95419631
6418_at	4.626439137	4.5360529	5.232660757	5.137503524	5.137503524	5.209453366	5.153805336	5.008988783	5.14974712	5.129283017	5.129283017	4.472487771	4.832890014	5.083213368	5.048759312	4.786596362	5.008988783	5.153805336	4.754887502	5.03562391
6419_at	11.99045857	12.07918475	11.46383086	11.39762116	11.60167795	11.57194221	11.23989682	11.5703301	11.5281122	11.30046696	11.36806988	12.33831855	12.09193119	11.0717305	11.32996447	11.59385794	11.18140076	11.26086074	11.48280796	11.3912973
6420_at	6.201633861	6.098032083	6.336283388	6.307428525	6.400879436	6.147713722	6.607330314	6.125155131	6.366322214	6.279842694	6.712870868	6.03562391	6.131342539	6.571373436	6.183883459	6.427941333	6.383704292	6.277984747	5.802193217	6.656782364
6421_at	4.412781525	3.897240426	4.504620392	4.700439718	5.01346226	5.28169825	4.786596362	4.566815154	4.776103988	4.754887502	5.008988783	4.371558863	4.590961241	4.897240426	4.548436625	4.882643049	4.529820947	4.655351829	4.371558863	4.277984747
6422_at	1.678071905	0.378511623	0.925999419	1.963474124	2.887525271	3.10433666	2.5360529	1.925999419	1.847996907	1.378511623	1.722466024	0.263034406	2.10433666	2.201633861	2	2.944858446	2.584962501	3	1.321928095	2.981852653
6423_at	7.027905997	7.108524457	7.107478647	7.250772132	7.060695932	6.756222713	7.208478242	6.797012978	7.184875343	7.015693807	7.220136447	7.074676686	7.094869433	6.616181231	6.74819285	7.03562391	7.036723106	7.195741293	7.030115331	7.263034406
