ID_REF	GSM45194	GSM45279	GSM45281	GSM75830	GSM75831	GSM75832	GSM45282	GSM45283	GSM45284
5621_at	135.3	132.7	134.6	174.6	115.9	110.4	136.6	120.3	115.4
5622_at	192	163	130.1	236.9	423.2	275.5	285.4	237.4	451.5
5623_at	273.7	357.9	189.1	507.1	619.3	575.4	496.7	343.5	729.1
5624_at	198.2	240.8	143.9	402.4	340.3	209.2	384.4	180.9	393.1
5625_at	1687.5	1250.9	1584.3	2928	2169.3	1877.6	3113	3247.9	2534.6
5626_at	1068.6	2240	1053.5	1106.1	1785.2	1449.9	1192.1	1178.8	2116.3
5627_at	112.8	405.9	105.5	300.5	551	373.8	321.7	235.6	550.3
5628_at	18.8	36.9	9.6	56.4	44.7	37.1	43.7	28.3	51.6
5629_at	142.4	246.8	151.6	87.5	212.6	183.4	165.7	126.5	202.9
5630_at	559.6	550.1	618.7	440.6	475.6	439.9	409.2	455.3	502.1
5631_at	483.4	334.7	406.2	284.9	313.6	295.6	339.7	379.3	389.8
5632_at	233	393.3	247.4	290.5	397.7	435.7	363.5	224.1	476.2
5633_at	589.5	2066.2	435.3	875.2	1414.6	603.8	1389.6	628.6	1067
5634_at	888.1	863	745.4	879.5	694.7	504.9	697.3	632.6	552.7
5635_at	663.7	689.1	624.9	1046.7	1273.5	898.8	869.5	749.7	1129.5
5636_at	449	1126.6	433	848.7	1095.2	919.2	862.8	426.4	1084.5
5637_at	149.2	496.8	135.1	239	588.2	452.9	335.4	174.6	670.9
5638_g_at	1016.2	1688.7	998.7	1027.9	2125	1141	1861.6	1109	2317.5
5639_at	62.5	88.4	72.9	56.1	47.9	33.4	48	23.2	24.9
5640_at	920.3	1846.1	957.8	1571.9	2905	3612.2	1609.2	655.3	3918.3
5641_at	185.9	471.2	235.7	137.7	263.6	198	186.2	136.5	289.4
5642_at	1861.7	2115.1	2515.8	1589.7	1428.9	1672.5	1570	1481.2	1457
5643_at	311.3	166.2	400.9	683.4	649.3	702	957	765.1	506.2
5644_at	69.6	42.8	69.9	75.1	57.7	62.2	68.5	92.7	40.6
5645_at	1522.2	1196.6	1959	1422.9	1325.9	1509.4	1560.1	1738	1342
5646_at	1020.8	427.5	1138.3	387.5	610.7	589.3	552.2	523.8	507.7
5647_s_at	3099	1510.4	2911.8	1646.7	1459.9	1801.9	2329.6	2114.1	1745.2
5648_at	74.8	96	62.1	44.3	109.1	72.2	92.3	39.8	126.8
5649_at	169.3	286	258.1	365.3	348.1	472	285.8	206.7	318.9
5650_at	151.2	184.6	143.4	101.6	132.8	133.1	158.5	108.6	118.1
5651_at	131.2	152.3	160.4	116.8	132.2	92.4	156.6	102.4	146.6
5652_at	820.3	1427.5	1070.4	587.8	1035.6	1176.1	692.2	485.5	1280.4
5653_at	559	448.9	506.3	332.1	562	667.5	451.8	564.2	558.6
5654_at	588.5	153.8	451	349.9	365.2	526.8	815.2	481.3	502.8
5655_n_at	0.8	4.5	1.1	0.9	0.5	1.9	0.2	0.7	6.5
5656_at	162	105.7	200.9	88.4	189.2	219.6	110.9	185.3	171.3
5657_at	90.2	72.2	82.1	134.4	115.6	154.8	119.9	94.5	104.6
5658_at	95.9	122.3	109	138.6	394.8	425.9	295.5	220.9	588.5
5659_at	948.9	551.6	945.3	460.5	614.2	560.3	607	662.7	600.3
5660_at	245.4	252.6	158	174.7	245.2	203.8	362.6	187.5	241.6
5661_at	459.6	491.6	575.1	374.5	425	476.1	530.6	383.1	398
5662_at	409.1	495.6	509.6	481.5	611.3	528.4	507.8	347.9	616.8
5663_at	37.8	85.2	36.9	50.5	92.1	59.1	90.2	47.4	99.8
5664_at	411.6	361.6	480.1	215.9	389	415.9	380.1	372.3	289.6
5665_at	1201.2	1031.5	1083.9	543.4	1463.8	1638.8	702.4	1514.3	1489.4
5666_at	54.5	219.9	46.4	60.8	306.3	327.2	136.4	61.2	345.4
5667_at	2970.8	1719	3497.6	1147.7	853.5	1322.3	1439.4	2359.9	767.7
5668_at	1693.1	1124.7	1457.5	353.6	561.2	492	735.8	1119.7	488.3
5669_g_at	3734.5	2596.7	3881.8	1194.3	2042.8	1181.9	1801.8	2786.7	1661.1
5670_i_at	9224.2	8207.6	10437.7	4680.9	6206.5	9568.6	7777.9	7475.8	7286.9
5671_s_at	13316.4	14039	16891.9	9876.6	11330	16088.3	12663.2	11648.5	11433.1
5672_at	1094	920.5	1027.5	551.2	594.5	1366.3	825.2	1392.7	821.1
5673_at	132.6	198.2	80.6	92.8	220.6	253.9	181.1	125.1	202.6
5674_at	101.8	77.3	66.4	69.1	147.4	93	94.6	67.9	121.4
5675_at	120.9	141.2	94.3	173.6	308.7	293.4	314.4	371.2	344.7
5676_at	78.9	132.4	47.9	294.9	585.5	272.8	422.2	263	584.8
5677_at	212	146.1	167.6	81.8	220.8	167.8	129.9	125	241.1
5678_at	2972.4	2167.1	3377.3	2121.5	1427.7	1810	1865.8	3016.9	1625.7
5679_at	400.9	1110.6	401.6	317	982.2	886.9	495.2	709.7	1118.8
5680_at	1963.9	3057.6	2099	1288	1640.5	1612.7	2044.3	1791.2	1415.5
5681_at	2401.4	2373.4	2175.7	2253.7	1461	1898.1	1929.9	1649.3	1334.5
5682_at	307.6	478.7	440.5	197	463.7	418.6	360.4	332.1	309.7
5683_at	84.9	251.3	94.9	97.7	266.1	417.7	335.4	129.1	336.1
5684_at	218.3	334.9	172.6	109	316.9	402.5	361.1	303.5	282.8
5685_at	284.8	212.7	259.4	123.1	188.8	264	240.7	366.1	165.2
5686_at	863.1	588.6	558.5	977.4	977	1178.8	1135.5	1377.9	823.3
5687_at	285.7	242.3	172.4	154	491.3	440.9	326.6	237.2	527.3
5688_at	259.3	147	226.7	249.7	703.8	377.5	394	394.9	720.7
5689_at	300	323.1	328.7	247.2	267.5	171.7	277	303.2	245.4
5690_at	1690.5	3964.5	1573.4	2001.3	1614	1942.2	1472.3	1365.4	2471.8
5691_at	2662	1621.2	1827.7	1943.7	1881.1	1760.6	1549.8	2365.3	1778.1
5692_at	533.6	353.1	364.8	573.3	316.7	349.8	284.1	422	395.1
5693_at	19.4	9.5	0.6	21.1	19.4	13.5	10.9	8	15.9
5694_at	680.7	1658.4	662.3	1215.5	942.2	798.7	711.8	364.3	863.1
5695_at	82.9	230.4	89.7	62.2	122.3	102.3	82.1	70.4	119.8
5696_at	89.4	222.6	104.1	103.7	247	207.8	192	111.3	199.5
5697_at	103.3	127.9	106.5	192	215.5	245	217.5	188.1	209.4
5698_at	2751.6	1415	3495.3	2816.6	994.5	1008.4	1898.2	2639.1	1292.1
5699_at	1017.9	659.5	1048.9	898.6	514.6	577.7	722.3	661.5	651.3
5700_at	0.8	26.2	1.8	28.7	24.7	1.1	18.5	6.1	19.7
5701_at	502.1	347.1	481.9	477.4	516.1	383.9	566.4	513	474.7
5702_at	1545.3	713.1	1205.5	1459	1265.1	1442	1498.9	1611	1331.8
5703_at	1399.7	1077.3	1584	2475.4	1736.4	1965.5	1415.4	2161.5	1551.8
5704_at	291.3	262.7	174.2	306.8	433.4	309.3	366.2	284.5	543.4
5705_at	902.2	482.5	720.7	828.6	563.7	588.7	783.2	1004	535.9
5706_at	71.8	61.5	47.9	68.4	71.1	94.6	87.6	54.7	61.9
5707_at	989.9	516.2	682.4	741.6	636.3	614.6	725.4	911.9	647.8
5708_at	220.6	326.8	219	222.1	400.3	462.5	323.7	324.3	437.1
5709_at	1135.5	616.2	1012.4	1242.1	671.6	718.3	959	1397.3	720.1
5710_at	163.8	143.6	185.8	215	242.5	212.2	255.2	206.3	366.6
5711_at	681.9	1437.8	745.7	4076.4	5313.4	7837.5	7079	1810.7	4245.3
5712_at	729.1	495.9	878.4	629.2	513.7	458	547.8	916.4	568.1
5713_at	144.6	229	197.3	109.2	208.4	188.2	166.7	136.3	180.6
5714_at	227	237.8	324.1	353	431.5	574.1	401.7	371	418.3
5715_at	63.7	211.9	60.5	182.1	639	416.6	378	145.4	909.6
5716_at	175.1	129	210.2	92.4	127.3	323	121.8	129.1	172.7
5717_at	2228.4	3165.5	2823.3	2239.8	2472.8	1912.6	2251.5	1640	2291.1
5718_at	302.7	465.2	414.7	767.3	572.7	1089.5	756.6	564.3	637.7
5719_at	1445.9	1598.2	1841.7	1766.2	1179.4	1043.8	1318.7	1310.5	1093.5
5720_at	2343.4	1479.3	2997.5	4382.9	1468.3	2299	1692	2027.2	1611.5
5721_at	2957.5	3684.3	4234.6	2336.3	2832.5	3558.1	2108.4	1751.9	3569.4
5722_at	552.4	659.2	632.9	505.5	530.5	636.9	565.3	517.8	538.5
5723_at	222.1	343.9	182.6	148.6	434.3	362.7	269.4	260.5	408.2
5724_at	32.2	40.7	9.9	288.2	440.2	401.5	439.4	310.3	405.3
5725_at	307.6	724.9	382	648.4	1018.1	832.8	608.8	474.6	1014.7
5726_at	58.5	59.5	42.7	40.9	104	29	73.6	43.3	82
5727_at	318.1	234	298.3	174.7	234.5	255.7	252	196.4	209.8
5728_i_at	10702.2	7061	12770.4	9748.3	7124	6125.5	8169.1	12155.9	7138.1
5729_f_at	5847.8	2355	6673.2	4792.3	3444.5	3280.1	3752.7	5102.8	3573.9
5730_at	1032.5	1013.4	1368.2	827.8	939.8	915.7	933.6	754.3	844.3
5731_at	176.3	285.9	191.6	116.8	249.3	329.9	186.2	96.9	218.3
5732_at	517.5	802	834.5	391	595.6	694.3	609.2	502.3	587.6
5733_at	34.7	34.3	21.8	17.6	19.1	8.7	21.7	4	6.8
5734_at	243.8	366	241.8	153.4	252.6	129.6	234.6	252.1	243.3
5735_at	995.1	2120.8	1272.5	1114.6	2329.8	3054.8	1365.5	787.3	3357.6
5736_at	102	30.2	58.9	25.1	9.2	5	27.4	21.8	19.7
5737_at	4837.7	3307.8	5717	3037.8	3325.5	4668.9	3731.4	5075.2	3649.4
5738_at	144.3	60.7	116	222	108.3	183.2	147.9	136	270
5739_at	653	631.5	716.1	233.4	739.1	555.7	385.9	712.7	392.2
5740_at	217.7	303.9	209.4	208.3	401.7	403.7	263.9	302.7	343.5
5741_at	42.2	98.3	84.9	50.1	54.3	95.7	70.7	53.2	57.3
5742_at	180.1	238.6	170.8	34.1	132.5	101.4	101.4	116.3	96
5743_at	125.6	144.3	85	54.1	89.5	117.9	147.9	108.8	83.9
5744_at	2423.2	2153.4	1897.2	1722.6	2136.4	1980.7	2518.8	2906.4	1753.1
5745_at	1161.4	650	851.3	1532.6	1043.7	937.1	1411.5	1484.6	890.2
5746_at	244.3	73.5	195.8	278.3	286	260.2	319	355.9	234.1
5747_at	594.2	1346.1	812.4	579.8	1308.5	1393.6	902.5	833.3	1337.6
5748_at	661.5	738.7	829.4	711	1001.6	993.1	904.6	905.5	883
5749_at	67.8	143.9	82.1	136.4	233.3	73.8	91	172.6	219.3
5750_at	1586.3	1356.1	2016.6	319.9	350.8	606.1	720.1	700	336.8
5751_at	121.8	250.7	119.2	139.1	299.8	509.7	262.1	123.6	770.7
5752_at	412.9	459.4	545.4	557.1	480.5	743.5	647.2	566.5	520.9
5753_at	540.3	694.9	814.5	287	489	527.6	624.4	522.6	418
5754_at	662.7	1488.5	747.6	450.7	1341.7	1345.4	1320.7	881.8	1186.8
5755_at	9.2	18.2	26.6	51.1	40.4	40.2	43.7	60	37.5
5756_at	15925	11150.9	12616.1	18578.8	11031.4	12255.2	15186.9	13019.6	10980.8
5757_at	113.2	96.8	67.1	201.3	32.8	82.8	139.9	91.1	71.6
5758_at	262.4	274.9	189.5	283.4	449.7	236.7	404.6	262.6	585.3
5759_at	895.4	486.7	618.9	508.1	614.6	395.9	538	770.9	475.8
5760_at	24.1	43.7	18.6	117.6	191.8	139.2	170.1	107.2	206
5761_at	105.2	38.3	74.7	118.8	106.2	78.3	82.1	113.2	111.8
5762_at	49.4	79.2	44.7	74.9	95	88.8	88.4	59.3	100.2
5763_at	6845.3	5781.5	6673.1	8461.8	5325.2	3998.5	6081.6	6483.5	5148.2
5764_at	4699.5	2865.1	3332.6	4858.7	2641.9	3215.8	3695.7	4521.2	2926.2
5765_at	68.2	105	47.3	88.7	129	60.7	77	83.3	112.7
5766_at	1402.4	1971.2	1437.5	1495.3	1565.6	633.4	1038.5	1032.8	2069.7
5767_at	28.8	35.3	29	47.2	79.5	71.6	56.7	35.2	65.8
5768_at	29.9	43.3	24.2	42.9	74.6	51.4	36.7	57.1	60.5
5769_at	421.1	135.7	227.3	637.2	1173.9	379.9	613.5	485.4	831.7
5770_at	53.8	26	40.8	110.5	203.8	79.5	131.5	79.2	136.4
5771_at	684.9	612.3	492.4	413.6	713	410.6	481.3	771.7	766.2
5772_at	31.8	59.2	28.1	75.3	100.7	90.4	72.5	51.2	125.7
5773_at	54.7	33	42.5	55.4	67	42.7	42.1	34.4	75.6
5774_at	2.5	2.4	2.5	1.6	0.6	2.5	1	1	1
5775_at	399.5	253.6	322.3	679.3	591.4	1076.4	868.1	859.2	670.2
5776_at	55.9	76.3	56.3	244.5	206.6	66	167.1	165.3	194.7
5777_at	1676.7	1036.2	1702.4	1966.4	1143.9	1353.6	1256.6	1964	1216.2
5778_at	47	46.5	52.5	71.6	110.7	142.2	103.5	42	211.8
5779_at	519	588.2	572.4	637.4	747.8	770.1	581.5	456.6	922.5
5780_at	187.6	117.5	199.8	132.8	218.8	195.7	199.2	198.7	206.1
5781_i_at	7427.3	5145.7	7425.6	10556.4	4799.6	3818	5185.1	6506.8	4787
5782_at	44.9	35.3	58	38.3	70.6	73.5	67.5	47.8	70.4
5783_at	667.3	640.8	830.9	551.8	1041.5	1069.7	748.1	557.5	1057
5784_at	211.2	182.7	259	329.6	217.3	186.1	374	250.4	193
5785_at	174	179.8	219	224.8	236.7	226.2	350.8	178.6	287.2
5786_f_at	255.8	318.1	401.8	618.9	977.6	1194.3	1164.1	565.9	1029.7
5787_at	33	47.9	51.4	31.9	47.7	37.3	53.4	26.8	41
5788_at	1315.3	856.3	1280.7	2142.6	1392.3	1887.6	1911.6	1535.7	1453.2
5789_at	1694.5	1645.2	2203.8	2364.9	1358.5	938.7	1852	1959.3	1179
5790_at	76.2	115.8	79.3	148.7	109.3	58.9	83	94.5	126.8
5791_at	382.2	274.9	419.3	349.1	217.9	195.9	245.9	330.3	202.5
5792_at	418	535	506.2	504	179.6	338.6	279.3	221	277.5
5793_at	27.3	50.7	11.8	5.3	25	20.6	23.4	20.2	41.8
5794_i_at	404.3	270.8	336.4	2580.7	730.7	756.4	819.8	808.5	563.5
5795_at	52.1	12.1	29	18.5	9	8.3	19.3	10.6	10.6
5796_at	19.4	25.9	26	19.3	20.8	26.2	32	8.9	19.9
5797_at	2.8	10.5	20	12	2.1	3.7	5.2	3.4	10
5798_at	123.3	198.5	162	212.4	158.6	235.8	182.9	107.4	160.7
5799_at	451.1	219.6	408.4	600.7	508.3	681.4	445.8	495.5	546.9
5800_at	712.4	462.5	747.8	593.9	461.2	708.8	535.6	842.9	620.2
5801_at	1.1	3.3	2.5	6.3	2.2	4.2	5.4	2.3	2.6
5802_at	34.2	81.8	37.7	39.5	53.9	33.9	38.5	20.6	26.2
5803_at	129.7	152.7	197.2	164.8	104.9	115.3	155.1	84.6	134
5804_at	111.2	68.5	91.9	346.2	245.9	398.9	587.4	149.2	346.3
5805_i_at	7.3	0.2	0.7	0.7	0.1	0.6	10	0.5	0.4
5806_i_at	36	27.3	28.1	24.4	27.1	24.8	28.8	16.6	45.2
5807_at	3069.4	733	1716.4	997.4	526.2	1219.8	871.7	439.7	1208.7
5808_i_at	1.4	9.3	2.1	29.9	67.9	17.6	22.6	15.3	95.3
5809_i_at	361.3	390.8	222.5	238.7	631.3	823.5	528.2	304.9	543.1
5810_s_at	702.5	988.8	683.1	605.2	1365.8	1536.9	1124.3	825.7	1548.6
5811_at	200.3	149.9	212.5	100.4	125.6	148.3	113.1	319.9	184.9
5812_at	46.7	255.4	59.4	44.9	93.6	69.7	50	52.2	55.1
5813_at	1167.8	947.9	1036.8	594	428.8	572.3	830.9	1202.8	552
5814_at	97.9	79.9	64.3	25.2	60.8	157.4	69.3	77.3	44.4
5815_at	3.1	2.5	12.8	29.5	89.5	22.8	51.3	16.5	43.6
5816_at	172.9	64.1	161.7	927	599.1	558.4	929.4	710.6	605.8
5817_at	108.5	101.3	123.8	214.6	211.3	200.1	158.1	75.6	220.2
5818_at	14.2	28.2	10.1	12.2	15.9	8.4	12.5	8.7	22.8
5819_at	108.4	119.1	134.9	89.8	113.9	157.6	127.6	79.6	106.1
5820_at	274.6	598	283.3	415.3	267	391.5	318.9	262.2	300
5821_at	42.8	68.5	27	43.5	58.5	90.1	54.6	45.4	77.8
5822_at	30.8	6	18.4	18.7	12	9.9	24.9	2.2	12.6
5823_at	101.6	90.7	111.7	84.1	129.7	150.3	100.1	62.2	80.6
5824_i_at	3.7	3.7	9.5	9.5	1.8	10.7	7	0.8	11.1
5825_r_at	0.2	0.5	0.3	5.4	0.3	0.9	0.3	0.4	9.8
5826_at	225.2	168.6	71.5	66.6	125.2	177.3	178.6	114.3	100.7
5827_at	1.9	1.9	2.8	7.8	49.3	16.5	19.4	12	38.1
5828_at	382.1	266.4	193.5	374.7	533	554	407.7	313.6	608.9
5829_at	68.7	56.9	58.8	53.8	23.9	6.7	76.1	52	34.2
5830_at	25.1	8.9	10.5	16.8	15.2	11.7	20.3	5.9	20.2
5831_at	60.9	73.8	69.4	110.5	166.7	82.8	124	76.4	152.8
5832_i_at	23.4	21.2	19.1	30.4	65.4	66.6	67.4	42.8	82.8
5833_r_at	8.4	8.8	5.8	8.7	12.7	21.3	26.1	9.5	17.6
5834_s_at	237.8	89	117.1	214.4	375.4	249.6	371.9	145.1	456.1
5835_i_at	35.3	16.7	19.6	35.9	27.6	29.7	49.6	23.6	49.4
5836_at	27.6	12.3	30	33.4	19.6	2.5	13.8	14.4	19.5
5837_at	26.3	29.6	20	25.8	16.6	12.9	5.8	14.4	21.1
5838_at	751.6	1006.5	815.6	697.8	1111.1	1207.2	618.9	303.2	1161.2
5839_at	309.6	263.2	302.5	326.4	565.8	399.2	390.5	487.1	504.3
5840_at	875.7	995.3	642.5	456.7	1107	904.9	644.9	586.4	1113.4
5841_at	31.4	48	27.3	57.1	37.7	38.3	57.9	26.7	21.9
5842_at	22	39.9	29.8	23.2	94	37.2	26.9	37.7	130.6
5843_at	13.5	12.8	3.7	5.5	13.8	1.7	8	13.6	4.5
5844_at	35.6	15.1	23.3	58.7	17.3	37.3	38.9	16.1	34.1
5845_at	196.8	62.2	116.5	128.7	97.8	147.4	185.2	114.4	96.4
5846_at	108.2	118.8	79	134.8	138.7	142.8	167.5	85	169.1
5847_at	5.4	5.1	8.7	12.2	8.4	2.7	3.6	6.2	5.3
5848_at	11.9	10.2	16.8	16.9	4.4	1.1	12.2	2.3	9.6
5849_at	159.3	96.4	135.1	187.2	115.8	130.9	109.7	189.2	140.5
5850_at	86.2	108.1	42.2	88.6	122.3	156.3	88.7	85.6	69.8
5851_at	305.9	136.5	281.4	97.2	37.2	56.5	120.3	151.8	41.7
5852_at	54.6	51.6	61.3	78.3	28.6	21.8	16.5	32.5	33.9
5853_at	9.5	20.4	9	6	1.2	10.3	7.5	7.1	3.1
5854_at	78.6	77.1	46.8	109.3	73.5	100.8	104.7	77.3	89.7
5855_at	68.7	84.7	73.3	102.5	79.3	169.4	110	73.8	77.2
5856_at	29.8	7.7	34.2	39.5	35	34.9	39.6	24.9	39.6
5857_g_at	34	15.9	34.1	22.7	33.5	28.7	29.5	25.7	37.3
5858_at	24.4	7.4	13.4	21.5	8.9	18.4	17.9	10.5	9.1
5859_at	4.1	20.1	5.9	24.1	49.4	72.9	38.7	5.5	94.3
5860_g_at	38.2	71.2	52	82.1	94.9	96	101.3	36.9	137.1
5861_at	140.1	189.5	103.8	421	258.1	241.9	207.1	116.7	349.1
5862_at	267.5	558.1	246.6	254.9	390.9	249.1	240.3	172.5	295.3
5863_at	30.6	43.1	50.7	138.3	84.4	116.6	167	110.4	118.2
5864_at	243.3	257.2	183.8	664.1	269.4	332.5	387.3	307.9	323.9
5865_at	90.1	170.8	52.9	94.2	77.6	94.5	102	80.1	125.8
5866_at	543.5	1277.8	413.9	582	382.7	756.7	498.3	463.2	861.8
5867_at	368.4	852.7	319.8	483.4	978.3	1610.4	676.7	242.5	1594.8
5868_at	35.4	23.7	30.1	27.9	34.4	16.7	27.7	17	37.4
5869_at	45.9	52.2	51.2	69.3	72.8	101.2	69.6	44	77.6
5870_at	9.1	3.2	8.8	7.6	6.2	9	0.5	1	9.7
5871_at	91.9	40	69.5	50.2	34	57.2	37.1	26.5	60.2
5872_at	155.2	121.6	166.3	442.2	235.7	326.7	252.8	396.6	209.4
5873_at	248.1	373.3	195.2	293.9	248.7	434	338.3	155.2	290
5874_at	125.1	210.3	121.8	324.8	153.7	255.1	266	99.5	186.2
5875_s_at	236	269.9	176.6	616.1	219.8	156.6	228.8	129.5	242
5876_at	679.1	663	616.5	401.5	417.3	998	630.6	386.1	519.1
5877_i_at	956.7	899.7	713.1	1171.5	1515.9	2702.5	1413.7	1554.7	2115.2
5878_r_at	2928	3246.9	2668.9	3852.9	5768.4	10257.3	5249.5	5686.4	6649.9
5879_at	220.3	902	205	232.1	738.6	841.7	634.9	216.2	575.4
5880_at	165	169	143.3	112	59.2	73.3	51.9	71.2	60.4
5881_at	244.7	493.4	267.8	727.6	395.2	776.6	655.9	444.8	384.7
5882_at	91	85.4	73.1	57.2	37.8	57.6	65.9	33	55.6
5883_i_at	10	25.7	11	16	3.8	2.6	7.4	4.4	1.4
5884_r_at	3	0.6	1.1	0.3	0.3	0.3	0.4	0.2	1.5
5885_at	230.3	366.2	153.8	364	334	427.6	585.7	234.9	398.7
5886_at	142.4	199.9	83.2	57.5	105.2	104.2	99.1	86.4	80.2
5887_i_at	8494.2	7764.3	9381.7	8551.1	6869.4	7589.8	5901.2	6531.4	7897.5
5888_at	1.1	12.4	6.5	14.2	4.5	1.2	9.5	0.4	5.9
5889_at	63.4	43.1	63.7	37.5	3.4	20	33.3	21.5	1.4
5890_i_at	2	1.5	10.6	2.6	1	2.4	2.5	1.2	2.3
5891_f_at	0.1	0.2	0.5	0.3	0.1	0.4	0.6	0.2	0.5
5892_at	92.7	66.3	72.9	138.5	92.1	36.5	52.6	57.4	62.8
5893_at	2.6	0.2	0.4	4.2	0.2	0.4	0.2	0.1	0.5
5894_at	12.9	20.2	19.5	15.3	16.6	18.8	18.9	5.6	21
5895_at	429.5	450.4	407.1	305.8	346.2	567.4	263.2	394.2	331.4
5896_at	94.7	257	85.9	62.1	226.1	239.4	136.5	98.4	221.5
5897_at	112	344.6	128.5	82.1	206.3	235	150.8	77	182.6
5898_at	164.8	543.8	109.9	134.4	449.3	837.6	364.3	281.5	539.8
5899_i_at	0.2	18.9	4.5	5.6	15.5	13	0.2	4	0.5
5900_at	24.7	27.5	40.9	5.6	21.2	48.1	29	24.7	26.2
5901_at	292.4	233.5	232.6	521.6	551.9	443.5	361.7	305.3	499.8
5902_at	166.3	103.5	77.6	91.7	63	38.9	135.7	81.9	42.9
5903_at	359.7	482.6	351.6	519.6	977.5	372.9	765.6	420.6	922.4
5904_at	952	587.2	844.5	764.8	799	842.1	733.1	709.2	841.8
5905_i_at	16.4	11.7	11.6	14.1	11.5	22.4	17.4	13	19.1
5906_r_at	60.8	40.7	39.4	33.3	50.3	38.6	24.7	38.5	72.9
5907_at	11.4	11	5.3	23.6	13.5	16.4	13.9	17.1	13.9
5908_at	1350.7	489.6	909.4	742.5	556.4	468.5	733.2	1045.2	1234.3
5909_at	29.2	24.5	19.5	24.4	24.3	15.4	25.5	18.4	29.3
5910_at	220.8	166.7	91.7	85	128.1	122	125.3	148.4	228.8
5911_at	14	28.3	57.9	49	52.6	56.5	35.7	38.1	41.6
5912_at	50.8	45.6	27.1	79.5	112.1	101.1	59.9	83.3	114.6
5913_at	85.2	449.7	102.6	98.2	880.9	271.3	271.5	79.3	487.8
5914_at	93.7	261.5	83.9	149.7	338.7	66.3	259.5	54.2	369.7
5915_at	118.1	896.8	55.5	563.1	3076.9	1075.2	1534	82.6	2094.7
5916_at	22.8	27.3	31	44.1	20	28.3	35.4	24.1	25.9
5917_at	489.1	878	550	738.2	1421	725.3	813.8	625.5	1421.4
5918_at	390.6	450.4	382.4	395.2	654.5	496.9	506.5	365.9	589.4
5919_at	79.1	38.1	105.2	87.9	95.8	88	69.1	79.6	101
5920_at	26.8	34.3	39	137.2	197.8	179.2	186.6	204.8	222.5
5921_at	2232.5	1372.9	2476.6	2199.5	1660.6	1615	1390.3	2316	1509.5
5922_s_at	1074.6	754.1	963.7	1009.3	671	123.5	849.3	1018.1	803.6
5923_at	786.7	668.5	579.2	447.5	297.1	394	353.5	528.5	379.3
5924_at	94.3	50.9	62.2	91.8	85.1	80.5	76.3	65.4	89.3
5925_at	13334.6	10883.3	16167.9	19533.6	10134.4	12023.6	11934.4	11438.3	9086.1
5926_g_at	19338.7	19902.8	27464.5	33733.4	16808.2	23507.1	20817.2	16294.5	14835.7
5927_at	569.4	165.4	771.3	220	217.4	343.3	204	621.1	228.7
5928_at	59.3	49.9	108.6	95.6	84	92.9	98.5	46.8	71.1
5929_at	57.4	46.7	55.8	132.7	61.9	61.3	98.1	76.8	72.2
5930_at	65	22.5	49.9	70.7	68.8	89.8	77.5	67.3	82.7
5931_at	77	42.7	44.9	43.7	53.8	77.8	55.6	51	78.5
5932_at	116.9	69	144.4	257.8	75.6	121.9	155.7	168.1	102.7
5933_at	135.2	229	157.3	549.4	808.7	1081.2	421.8	144.7	1915.4
5934_at	774.3	305.1	873.4	1324.7	442.8	595.5	743.5	868.6	333.5
5935_at	505.3	455.6	275.7	278	411.4	408	497.2	486	712
5936_at	176.4	79.4	132.2	158.5	142.8	102.3	134.3	155.1	115.9
5937_at	1144.1	1385.7	740.6	1640.1	1679.2	1948	1715	1189.6	2717.4
5938_at	23.6	22.1	15.8	23.1	87.3	91.5	95.2	94	165.1
5939_at	41.4	33.9	43.8	39.2	32.7	41.3	69.2	35.9	66
5940_at	1863.3	2501.8	2181.6	3322.3	2539.7	3451.1	2336.3	914.4	3272.4
5941_at	336.3	376.9	442.7	399.9	524.3	546.4	506.5	342.3	795.3
5942_at	216	195.6	192.3	194.3	232.8	300.1	351.6	191.6	257
5943_at	759.3	329.6	748.2	568.6	362	429.3	436	677.8	328.4
5944_at	220.6	455.5	198	177.8	432.6	400.7	224.1	208	411.2
5945_at	80	91.3	65.5	53.3	47.6	27.7	40.1	43.4	49.1
5946_at	2.9	2.9	3.7	14.4	44.7	85.7	59.6	13	64.8
5947_at	52.1	88.5	61	60.2	93.9	106.9	116.6	67.6	88.8
5948_at	135.9	207.5	150.9	63.2	114.2	101.3	103.3	101.7	94.6
5949_at	20.2	17.8	30.2	29.7	9.4	24.3	23.1	12.2	12.1
5950_at	164.4	153.7	110.7	98.1	114.4	91.2	159.1	75.5	91.7
5951_at	320.3	564	256	262.3	411.3	547.8	364.9	282.6	245
5952_at	299.5	660.4	317	115.8	253.8	188.4	159.6	177.8	127.2
5953_at	3730.1	3964.3	4659.6	2619.6	2421.1	3855.6	2319.8	2731.2	2818.1
5954_at	659.5	1458.7	814.8	413.3	766.5	994.6	630.2	484.5	907.4
5955_at	996.1	1751.5	810.1	499.5	1254	1548.5	1061.8	1111.6	1274.5
5956_at	32.6	50.4	24.2	4.8	12.8	44.2	17.1	14.5	31.7
5957_at	2250.4	3254.6	2113.9	3379.3	4204.3	5338.6	6077.8	5793.8	4574.5
5958_at	75.8	128	87.9	104.3	97.2	86.8	100.8	55.4	73.7
5959_at	263.5	514.6	294.3	224	515.6	694.3	354	249.2	509.1
5960_at	69.1	87.2	102.9	128	92.3	148.1	117.8	37.9	92.8
