ID_REF	GSM254768	GSM254769	GSM254770	GSM254771	GSM254772	GSM254773
3009_g_at	6.223036338	5.501439145	6.205548911	6.966937979	5.357552005	6.197708158
3010_s_at	3.857980995	5.125155131	3.837943242	5.01346226	4.385431037	4.121015401
3011_s_at	5.672425342	5.141596278	5.722466024	6.201633861	5.153805336	5.318316841
3012_s_at	7.461070114	6.971543554	7.885696373	7.87897051	6.574404309	7.174925683
3013_at	3.137503524	5.074676686	4.017921908	3.632268215	2.981852653	3.655351829
3014_at	0.678071905	4.744161096	2.350497247	2.678071905	-0.514573173	0
3015_at	5.343407822	5.266786541	5.791814071	5.5360529	4.169925001	4.930737338
3016_at	0.925999419	3	2.169925001	4.867896464	3.472487771	3.472487771
3017_g_at	5.50779464	6.053111336	5.482202926	6.964629667	5.714245518	6.638073837
3018_s_at	4.10433666	5.053111336	4.008988783	5.744161096	5.061776198	5.364572432
3019_at	2.887525271	4.832890014	4.705977902	5.121015401	3.217230716	3.472487771
3020_at	0.485426827	3.95419631	-0.514573173	-1.736965594	2.700439718	2.678071905
3021_at	0.263034406	2.765534746	2.867896464	1.925999419	2.292781749	0.678071905
3022_at	0.765534746	2.432959407	-0.152003093	3.584962501	2.40599236	2.378511623
3023_at	1.765534746	1.201633861	0.847996907	2.906890596	1.263034406	1.201633861
3024_g_at	3.64385619	4.981852653	4.655351829	5.551516018	5.078951341	5.232660757
3025_s_at	5.354028938	5.205548911	5.173926932	6.390598906	5.781359714	6.283551423
3026_at	1	0.263034406	2.722466024	4.292781749	3.017921908	3.786596362
3027_at	-1	1.485426827	3.44625623	0.847996907	3.548436625	3.364572432
3028_at	2.584962501	2.584962501	1.485426827	1.485426827	2.485426827	2.40599236
3029_at	3.5360529	-0.152003093	3.935459748	3.232660757	3.432959407	3.827819025
3030_at	3.070389328	3.64385619	2	1.722466024	0.847996907	0.378511623
3031_at	4.307428525	1.925999419	3.981852653	5.799605422	3.87774425	4.62058641
3032_at	4.638073837	4.986410935	5.672425342	6.740118043	5.057450272	5.672425342
3033_s_at	3.944858446	5.277984747	5.614709844	6.246027981	4.364572432	5.108524457
3034_at	1.5360529	1.847996907	4.498250868	4.700439718	3.392317423	-0.152003093
3035_at	4.285402219	3.277984747	3.572889668	4.177917792	3.867896464	3.336283388
3036_at	2.678071905	3.733354341	4.300123725	3.765534746	0.925999419	3.419538892
3037_at	1.887525271	2.584962501	4.277984747	-1	-0.321928095	0
3038_at	4.300123725	2.867896464	2.981852653	4.705977902	2.584962501	3.560714954
3039_s_at	7.368069877	7.008988783	7.894211462	8.968090752	8.130313146	8.737416366
3040_at	4.070389328	4.930737338	4.694880193	4.649615459	4.364572432	4.632268215
3041_at	4.078951341	4.09592442	4.485426827	5.145677455	4.602884409	0.765534746
3042_at	3.560714954	4.432959407	3.498250868	5.303780748	2.678071905	3.632268215
3043_at	2.632268215	3.776103988	0.678071905	1.263034406	3.03562391	-0.321928095
3044_at	1.632268215	4.655351829	3.632268215	2.807354922	3.070389328	0.678071905
3045_s_at	7.118941073	6.840463234	6.666756592	7.971543554	6.017921908	6.608809243
3046_at	1.887525271	4.95419631	2.722466024	2.5360529	3.584962501	1.722466024
3047_at	-1.321928095	-1.321928095	-1.321928095	3.632268215	3.584962501	2.432959407
3048_at	1.807354922	4.44625623	1.432959407	4.419538892	3.797012978	3.62058641
3049_at	1.201633861	-0.736965594	3.232660757	3.263034406	-0.514573173	3.99095486
3050_at	2.887525271	4.343407822	4.09592442	2.867896464	3.887525271	4.161887682
3051_at	3.321928095	-0.152003093	2.678071905	4.10433666	3.689299161	3.03562391
3052_at	-0.321928095	0.925999419	0.137503524	2.03562391	3.10433666	0.137503524
3053_at	4.137503524	3.053111336	2.847996907	3.217230716	3.711494907	4.554588852
3054_at	5.209453366	2.925999419	4.232660757	1.632268215	3	4.64385619
3055_g_at	4.935459748	3.700439718	3.292781749	4.153805336	-0.152003093	4.224966365
3056_s_at	5.040015679	3.070389328	4.137503524	4.977279923	3.201633861	3.711494907
3057_s_at	5.465974465	6.357552005	5.700439718	6.811214118	4.862947248	6.037821465
3058_s_at	6.439623138	6.760220946	6.875288598	7.692789835	5.557655155	6.692092375
3059_at	2.510961919	1.722466024	2.432959407	1.632268215	3.392317423	2.137503524
3060_at	3.5360529	3.321928095	2.378511623	3.510961919	1.137503524	3.472487771
3061_at	-0.152003093	-1	-1.736965594	0.263034406	-0.514573173	-1
3062_at	3.459431619	3.121015401	2.807354922	-0.321928095	1.807354922	3.744161096
3063_at	0.584962501	1.485426827	-0.321928095	2.40599236	-0.152003093	-1.321928095
3064_at	4.847996907	3.925999419	4.09592442	4.371558863	-0.152003093	0
3065_g_at	4.981852653	3.925999419	5	2.321928095	3.40599236	3.153805336
3066_at	3.017921908	-1.321928095	-1.321928095	3.070389328	2.070389328	-0.736965594
3067_g_at	4.916476644	5.532940288	4.882643049	5.277984747	3.786596362	3.277984747
3068_s_at	6.454504938	5.09592442	5.827819025	6.892391026	5.251719093	5.847996907
3069_s_at	5.14974712	5.091699834	6.129283017	7.419538892	2.510961919	5.64385619
3070_s_at	3.432959407	3.722466024	4.64385619	6.559185866	4.812498225	4.491853096
3071_s_at	4.930737338	4.44625623	5.475733431	6.708739041	4.694880193	6.055282436
3072_s_at	7.44625623	8.20261362	8.22881869	8.91318862	6.727920455	8.54303182
3073_s_at	0.765534746	4.911691582	5.232660757	4.906890596	3.733354341	5.270528942
3074_at	1.485426827	4.263034406	3.247927513	4.626439137	2.070389328	-1.736965594
3075_at	3.678071905	0.378511623	-0.152003093	4.201633861	2.608809243	2
3076_at	-0.736965594	-0.736965594	-2.321928095	-3.321928095	3.070389328	3.432959407
3077_at	2.10433666	2.608809243	3.217230716	2.169925001	2.847996907	0.584962501
3078_g_at	5.181897643	4.560714954	5.350497247	6.601399391	3.99095486	5.852997588
3079_s_at	7.649615459	7.423746229	8.142617655	8.375039431	6.86913112	8.021257621
3080_f_at	7.311975314	7.541483864	7.579693063	8.110613806	7.082149041	8.036723106
3081_at	5.165911939	3.944858446	4.270528942	5.336283388	4.285402219	4.350497247
3082_at	1.263034406	-0.514573173	-0.321928095	1.432959407	1.807354922	-0.736965594
3083_g_at	3.887525271	2.847996907	3	4.897240426	3.336283388	4.666756592
3084_s_at	4.510961919	4.459431619	4.343407822	4.930737338	1.963474124	4.560714954
3085_s_at	6.312882955	5.409390936	6.031218731	5.452858965	4.554588852	5.478971805
3086_s_at	5.623515741	4.292781749	5.197708158	4.399171094	3.700439718	4.432959407
3087_s_at	4.385431037	1.765534746	4.744161096	4.465974465	4.602884409	3.99095486
3088_at	1	5.429615964	3.070389328	5.083213368	-0.514573173	3.087462841
3089_g_at	5.289096702	6.272396509	5.06608919	6.106432078	4.169925001	4.285402219
3090_s_at	6.804776378	8.31152128	7.214319121	8.048759312	5.794415866	6.465974465
3091_at	4.590961241	4.887525271	3	1.765534746	2.350497247	2.906890596
3092_f_at	-0.514573173	2.632268215	-3.321928095	2.655351829	2.378511623	-2.321928095
3093_f_at	0.925999419	5.972692654	1.678071905	5.03562391	0.137503524	2.765534746
3096_f_at	4.247927513	6.733354341	5.22881869	7.096978636	4.193771743	5.666756592
3097_at	2.510961919	4.548436625	2.963474124	5.54225805	1.632268215	2.906890596
3098_at	4.465974465	4.981852653	5.255500733	6.807354922	4.722466024	5.100136671
3099_at	5.087462841	4.902073579	3.733354341	5.855491443	3.572889668	3.62058641
3100_s_at	3.017921908	5.402585758	5.137503524	5.909293086	4.371558863	4.209453366
3101_at	4.399171094	5.325530332	4.439623138	5.857980995	3.432959407	4.99095486
3102_s_at	3.935459748	5.498250868	4.392317423	5.566815154	4.185866545	4.412781525
3103_at	3.44625623	3.153805336	3.336283388	4.925999419	3.364572432	4.321928095
3104_at	0.137503524	5.004501392	4.722466024	5.28169825	3.350497247	2.560714954
3105_g_at	3.070389328	5.213347282	4.121015401	4.892391026	4.307428525	3.700439718
3106_s_at	-0.152003093	4.078951341	3.62058641	4.87774425	2.432959407	4.232660757
3107_s_at	4.364572432	3.498250868	4.566815154	3.765534746	2.906890596	4.217230716
3108_at	2.786596362	4.169925001	4.852997588	4.285402219	2.765534746	3.64385619
3109_at	4.209453366	4.722466024	3.510961919	4.882643049	3.897240426	4.972692654
3110_s_at	2.655351829	3.364572432	4.504620392	3.906890596	0.263034406	1.807354922
