ID_REF	GSM217395	GSM217616	GSM217617	GSM217618	GSM217621	GSM217633	GSM217634	GSM217635	GSM217636	GSM217637	GSM217638	GSM217639	GSM217640	GSM217641	GSM217642	GSM217643	GSM217745	GSM217746	GSM217747	GSM217748	GSM217749	GSM217750	GSM217751	GSM217752
4718_at	5.074676686	4.807354922	5.201633861	4.995484519	4.87774425	4.897240426	5.578938713	4.371558863	4.578938713	4.765534746	5.412781525	5.432959407	5.303780748	5.432959407	5.343407822	4.672425342	5.325530332	5.478971805	5.108524457	5.165911939	4.711494907	5.173926932	4.419538892	5.201633861
4719_at	3.786596362	4.510961919	4.412781525	4.857980995	3.572889668	3.40599236	4.807354922	4.672425342	4.193771743	3.765534746	4.727920455	4.472487771	4.608809243	4.995484519	3.765534746	3.837943242	4.350497247	5.091699834	4.498250868	4.426264755	4.694880193	4.392317423	3.733354341	4.66106548
4720_at	4.314696526	3.981852653	4.465974465	3.857980995	0.765534746	3.510961919	4.044394119	3.432959407	3.62058641	3.548436625	2.655351829	3.608809243	4.161887682	4.590961241	4.008988783	3.64385619	3.916476644	2.5360529	3.523561956	4.426264755	3.797012978	4.137503524	4.232660757	4.217230716
4721_at	0	0.584962501	0.765534746	0.678071905	0.378511623	0.765534746	0.584962501	1.070389328	0.678071905	1.137503524	0.263034406	0.584962501	-0.152003093	1.847996907	0.847996907	0.584962501	0.584962501	4.770829046	1.201633861	0.925999419	1.722466024	1.070389328	0.925999419	1.321928095
4722_s_at	0.847996907	3.608809243	3.64385619	3.263034406	3.070389328	2.510961919	2.807354922	1.632268215	3.087462841	1.070389328	3.765534746	3.523561956	2.608809243	3.847996907	3.40599236	1.632268215	1.263034406	4.678071905	3.40599236	3.867896464	2.608809243	0.584962501	3.247927513	3.277984747
4723_f_at	6.495055528	6.6794801	6.191799501	6.517275693	6.298291731	6.46760555	6.736063628	5.658211483	6.525129251	6.242221395	7.021257621	6.529820947	6.397460726	6.171927354	6.283551423	6.375039431	6.592457037	6.888743249	6.761551232	6.773468928	6.193771743	5.82527683	5.909293086	6.491853096
4724_i_at	7.083213368	7.286326727	7.496654083	7.197708158	7.509379149	7.176921112	6.770829046	6.509379149	6.826548487	6.866660751	6.854245054	7.091699834	7.137503524	6.832890014	7.723148957	7.343407822	7.518062976	7.315602457	7.6574971	7.316507819	7.102238194	6.543805176	6.881419908	7.124121312
4725_f_at	-3.321928095	-2.321928095	2.700439718	3.053111336	-3.321928095	0.263034406	0.378511623	0.925999419	0.584962501	-1.736965594	2.169925001	4.263034406	 	1.847996907	2.608809243	3.121015401	2.981852653	5.004501392	1.584962501	3.548436625	3.87774425	2.169925001	2.378511623	2.070389328
4726_at	0.678071905	0.847996907	1.263034406	2.485426827	1.137503524	2.432959407	2.070389328	1.378511623	1.263034406	0.263034406	1.632268215	0.765534746	2.925999419	2.070389328	1.137503524	0.678071905	0.847996907	3.523561956	0.847996907	1.847996907	0.137503524	1.432959407	1.070389328	0
4727_s_at	7.673132372	7.650333754	8.264911693	7.787249608	7.847370601	7.770829046	8.209453366	7.561478892	8.078417702	7.439623138	8.052568051	8.087993146	8.633721813	7.949534933	7.747521673	7.115823977	8.06608919	7.744161096	8.371994393	7.968666793	7.578183968	7.586464526	7.704595348	7.704595348
4728_at	3.292781749	3.87774425	3.201633861	3.837943242	2.137503524	2.459431619	2.847996907	3.689299161	3.548436625	3.292781749	2.981852653	1.722466024	2.765534746	2.321928095	0.847996907	0.678071905	3.087462841	3.510961919	4.209453366	3.017921908	3.169925001	2.744161096	2.887525271	2.378511623
4729_i_at	12.40949701	12.31681891	12.44586841	12.64239021	12.39499851	12.29992346	12.09434165	11.67626564	11.98327866	11.81269876	11.77869318	11.64475759	11.54877375	11.16547233	12.49498055	12.09338455	10.88348336	11.29680152	10.42815077	10.6490765	10.47613863	10.92347606	10.46740177	11.49830074
4730_s_at	13.56376828	13.66336908	13.47803646	13.40896655	13.5692148	13.59311096	13.54122974	13.31794957	13.4962671	13.34118521	13.68140314	13.62708924	13.53822531	13.46114687	13.37501227	13.4857287	13.57596462	13.53992213	13.54113292	13.60597715	13.40628474	13.34766289	13.36406624	13.53356091
4731_at	7.123086751	7.344295908	6.722466024	6.855491443	7.06608919	7.048759312	7.135452784	6.760220946	7.290018847	6.966937979	7.229780167	6.64096791	6.658211483	6.725195817	7.638073837	7.288173968	7.249824549	7.211401637	6.887525271	6.548436625	6.553053253	6.798309782	6.348728154	7.09592442
4732_at	4.887525271	4.201633861	4.10433666	4.584962501	3.169925001	4.638073837	4.137503524	1.432959407	1.963474124	3.44625623	5.06608919	5.137503524	2.906890596	4.385431037	3.897240426	4.209453366	4.412781525	5.475733431	4.902073579	4.754887502	3.087462841	3.678071905	4.566815154	5.017921908
