ID_REF	GSM211831	GSM211832	GSM211833	GSM211834	GSM211835	GSM211836	GSM211837	GSM211838	GSM211839	GSM211840	GSM211841	GSM211842	GSM211843	GSM211844	GSM211845	GSM211846	GSM211847	GSM211848	GSM211849	GSM211850	GSM211851
6240_at	5.73873	6.0176	5.28868	6.30227	6.14569	6.10305	6.40441	6.42889	6.52993	6.53164	6.81095	6.52779	6.66276	6.5868	6.1923	6.58861	5.91362	5.65167	6.07863	5.652	5.63919
6241_at	4.51427	5.07306	4.5641	5.08891	5.08285	5.04293	5.31709	5.40198	5.31671	5.02886	5.62912	4.88599	5.44594	5.33806	4.81479	4.91341	5.23292	4.99668	5.30918	5.71744	5.07237
6242_at	8.16003	8.01175	7.42681	8.71144	9.21378	9.16823	9.46124	9.18036	9.13286	9.80273	9.93718	9.64083	10.5669	10.2848	9.98093	10.2955	9.94856	9.90535	9.86379	9.58794	9.57879
6243_at	9.28138	9.23658	10.0289	8.86119	9.33617	9.49164	9.45593	9.27562	8.94881	8.98079	8.97237	9.64617	9.36851	9.30028	9.31179	9.311	9.22323	9.56217	9.96388	9.36039	10.0843
6244_at	11.3767	11.3867	11.524	11.2341	11.0121	11.2034	11.5708	11.2944	10.8668	11.8399	11.7393	11.4328	11.974	11.9089	11.7825	12.3729	12.263	12.3638	12.1403	11.6847	12.221
6245_at	8.04473	7.99784	8.34188	8.80401	8.55758	8.88889	8.90369	9.19791	8.96635	8.54236	8.5537	8.33503	8.33045	8.29429	8.13513	8.31174	8.51693	8.28297	8.39193	8.3601	8.36394
6246_at	6.75151	6.81149	6.45058	6.10721	5.56017	6.31775	6.19384	6.60713	6.59586	6.46207	6.47229	6.3013	6.34923	6.33796	6.13027	6.57817	6.58225	6.50914	7.72395	6.9763	6.89839
6247_at	6.79141	6.75336	6.34388	7.61383	7.44054	7.51775	7.38343	7.39543	8.30287	7.29724	7.31996	7.5968	7.36231	7.05779	7.25736	7.19106	7.21977	7.46684	6.71921	6.51474	7.06411
6248_at	6.68169	6.71758	6.12044	6.81852	6.55672	6.83752	7.21235	7.1761	7.41859	7.71998	7.85788	7.81799	7.74104	7.62241	7.83044	7.7834	7.63999	7.82914	7.50498	7.16503	7.22987
6249_at	8.83322	8.81603	8.55321	8.98186	8.62936	9.04457	8.89896	8.74558	8.7254	8.97697	8.89139	8.85248	8.5354	8.99399	8.87042	8.41299	8.67575	8.89929	8.41809	8.38643	8.91063
6250_at	6.91082	6.96133	7.06883	7.13177	6.4597	6.73902	6.51796	6.76807	7.10679	7.1949	6.91158	7.20748	7.19158	7.57444	7.15175	7.99817	7.87448	8.06083	6.75404	7.28038	7.15339
6251_at	4.14057	3.95239	4.54512	3.96532	3.78845	3.89563	4.26648	4.26056	3.53524	4.03069	3.75377	3.98474	3.94575	4.01943	4.07238	4.17602	3.98247	3.89774	3.70299	3.77221	4.00716
6252_at	2.7697	2.48799	2.87254	2.89069	2.88	2.93938	3.05153	2.98011	2.57164	2.89303	2.63786	2.93371	2.6651	2.87264	2.83283	2.73518	2.7727	2.75886	2.73243	2.87887	2.78902
6253_at	5.10356	5.24706	4.70758	5.32671	6.56784	6.29373	6.48827	6.44883	5.74446	6.73673	6.91592	6.46355	8.75594	6.98684	8.48057	7.37334	7.37202	7.35112	6.11729	6.68381	6.85722
6254_at	5.87308	5.711	5.56784	5.29104	5.58099	5.37531	5.93641	5.92079	5.5391	5.76685	5.98833	5.96869	5.84038	5.7034	5.88355	6.11044	5.77075	5.5157	4.76959	5.60545	5.11914
6255_at	4.56602	4.70081	4.63664	3.88632	3.81767	4.17577	3.65684	3.92343	4.83107	3.74596	3.88841	3.71156	3.67409	3.61602	3.57551	3.46674	3.41712	3.62102	3.46422	3.12819	3.24092
6256_at	5.32711	5.71367	4.96002	5.32833	5.22717	4.96029	5.29973	5.41172	6.04464	5.15997	5.21193	4.93777	4.99274	5.01078	4.94965	4.90491	5.09632	4.74846	5.06369	4.95852	5.15082
6257_at	5.26935	5.51141	4.67247	5.14086	4.99074	5.05467	4.99272	5.51614	6.19898	5.1103	4.95883	4.86553	5.35768	5.11964	4.8591	5.41682	5.17365	5.42966	5.11247	5.0887	5.15075
6258_at	7.01698	7.13551	5.98546	6.61908	6.19619	6.16309	7.02337	6.84408	7.31715	6.17473	6.32119	5.87344	5.78584	5.90674	5.51001	5.58317	5.43861	5.02243	5.12766	4.84215	4.79705
6259_at	5.51827	6.16789	4.92415	7.16836	7.21519	7.17007	6.80392	7.14511	7.59852	7.39908	7.17236	7.02179	7.37652	7.37964	7.3408	6.87693	6.94688	7.22962	5.98809	5.41667	6.24268
6260_at	3.4494	3.99458	3.23879	3.38846	3.36467	3.15775	3.62427	3.87767	4.39206	3.30814	3.20811	3.34246	3.35663	3.32375	3.30907	3.3377	3.45843	3.14283	3.057	3.24357	3.10924
6261_at	5.91809	6.07029	5.65789	7.68507	7.54127	7.90341	7.60098	7.36144	8.01001	8.05898	7.81581	8.27448	8.1275	8.3892	8.40943	7.36906	7.80829	7.67097	6.65004	6.74431	6.92153
6262_at	6.22468	5.90881	6.27707	6.20591	5.92274	6.10471	5.65505	5.97776	5.78084	5.88018	5.96896	6.45857	6.27562	5.79035	6.08661	6.01397	5.9139	6.26109	5.2499	5.96219	5.73478
6263_at	7.80691	7.37441	8.10262	7.25902	7.21529	7.17905	7.64121	7.33846	6.3539	6.62456	6.92149	6.63566	7.17047	7.02524	7.11711	7.39914	7.23003	6.95527	6.45417	6.50816	6.76132
6264_at	6.9718	6.71005	7.18491	6.46977	6.50792	6.44323	6.754	6.79355	6.6726	6.36821	6.82972	6.57684	6.78579	6.36468	6.52557	7.2653	6.71323	6.65684	5.79035	6.19052	6.24861
6265_at	6.55812	6.35735	6.88394	6.20028	6.27834	6.30989	6.29916	6.38842	5.78313	6.2646	6.20319	6.27085	6.56394	6.1987	6.38174	6.85077	6.73232	6.96037	6.70182	6.97834	7.10615
6266_at	5.26239	5.93241	5.28695	5.4989	5.71139	4.98049	5.57045	5.83713	4.67044	4.65655	5.19696	5.1117	5.12653	4.77696	4.83366	4.91718	5.12144	4.44224	4.60797	5.08622	5.07177
6267_at	10.3323	10.6134	10.0542	10.0375	10.2621	10.0741	9.87341	10.0295	10.1815	9.44781	9.60437	9.4555	8.78209	8.90606	9.06797	9.06758	9.02112	8.73683	8.47121	8.77488	9.05789
6268_at	7.75368	6.96846	7.5225	6.61055	6.56655	6.70893	7.12118	7.17183	6.09021	6.23925	6.44416	6.03104	6.61984	6.45502	6.17054	6.49594	6.31684	5.6649	5.77663	5.90362	5.36199
6269_at	9.4323	9.53446	10.1374	9.96573	9.55539	9.36754	9.83852	9.67348	9.31407	9.29351	9.21927	9.45394	9.26715	9.34773	9.05697	9.21996	9.20318	9.19921	9.15356	9.06367	9.37899
6270_at	5.5893	5.7571	5.56216	6.70031	7.66733	7.29367	7.52242	7.66002	7.16002	6.76747	6.79722	7.01216	6.40563	6.73103	6.5142	6.78761	7.80197	6.75152	8.65331	8.91247	8.54347
6271_at	7.3951	7.60073	7.00706	7.82519	8.01161	7.83188	7.7307	7.81227	7.82523	8.03123	7.971	8.04413	7.77041	7.95915	7.93631	7.7849	7.93729	8.01414	8.93108	8.86585	9.41572
6272_at	6.05646	6.18549	6.1586	6.34345	6.2142	6.08956	6.37046	6.1567	6.24874	6.243	6.1649	6.36114	6.22226	6.40345	6.35916	6.39631	6.5051	6.19274	6.47853	6.4696	6.53613
6273_at	5.34391	4.91495	4.52954	4.06489	4.10553	4.22925	4.047	3.91156	3.81716	4.27284	4.16506	4.08901	4.72561	4.91131	4.58876	5.19585	5.04857	5.16911	8.04926	7.00106	7.99873
6274_at	3.98835	3.76897	4.24151	3.38956	3.16395	3.23477	3.19238	3.28624	3.53211	3.73668	3.48544	3.17312	3.78067	3.83426	3.47204	3.82177	3.6618	4.11408	4.40422	4.09962	4.47565
6275_at	4.49054	4.55486	4.15613	4.15579	3.95481	3.98407	4.05107	3.88769	3.7677	4.61614	4.68935	4.41348	5.96895	5.91005	5.29114	6.97107	6.67756	6.02059	5.48799	5.44067	4.93383
6276_at	3.72128	3.79006	3.694	3.76444	3.57478	3.72444	3.74107	3.78852	3.17094	3.99767	3.79467	3.6698	4.28304	4.13983	3.75986	4.52433	4.22584	4.26377	4.40634	4.29099	3.9041
6277_at	4.69851	4.78187	4.95825	5.05801	4.95616	4.71414	4.66658	4.49083	4.402	4.67304	4.46248	4.67259	4.32936	4.54209	4.47092	4.46843	4.57558	4.31716	4.52452	4.62103	4.46267
6278_at	9.64703	9.5918	9.33363	10.1218	9.85987	9.84872	9.87911	9.92284	10.2764	9.73469	9.86757	9.79025	10.2819	9.90503	9.85222	10.7449	10.0846	9.85265	11.0919	10.7237	10.7745
6279_at	8.77772	8.77971	8.23944	9.08905	9.74376	9.66205	8.90926	8.98916	8.49775	10.4854	10.4274	10.5016	11.0076	11.0105	10.969	10.6217	10.8776	11.1872	9.57888	9.99263	10.1868
6280_at	4.30436	3.70257	3.69481	3.41811	3.13229	3.43215	3.4476	3.72835	3.64218	3.53878	3.67038	3.47045	3.25237	3.79422	3.32613	4.47243	3.86658	3.97243	4.40686	3.84831	3.75643
6281_at	4.33284	4.08766	4.46824	4.31869	4.37447	4.6025	5.03143	4.963	4.263	4.42374	4.60761	4.38873	4.36725	4.20039	3.91366	4.24748	4.24921	4.13821	3.94287	4.22103	3.72637
6282_at	5.27328	5.17263	5.5124	5.2372	5.00019	5.17051	5.2155	5.27668	4.95554	5.07129	5.05339	5.07652	5.1347	5.28347	4.99636	5.23323	5.22036	5.29383	5.55291	5.52696	5.59053
6283_at	5.95459	5.83854	5.31672	5.81103	5.62457	5.82437	6.06599	6.04217	5.57299	5.74559	5.80918	5.71241	6.01291	6.10943	5.69492	5.95095	5.81775	5.24252	5.22008	4.90911	4.71127
6284_at	7.14825	6.97593	6.99225	7.33481	7.3097	7.63497	7.12436	7.2665	7.05782	7.26999	6.99012	6.97316	6.89614	7.20335	6.72386	6.62397	6.54806	6.98895	6.00205	6.53911	6.17535
6285_at	6.44335	6.66106	6.16578	6.07112	5.02068	5.60048	5.34925	5.65321	5.39002	5.65171	5.54738	5.22099	5.64112	5.6935	5.42747	5.83579	5.67049	5.68683	5.6782	5.59834	5.59226
6286_at	8.35824	8.49375	8.51486	6.39889	5.71059	5.97115	5.7674	6.13317	5.27799	5.50706	5.68478	5.25425	5.75499	5.73084	5.46082	5.86932	5.56343	5.32671	6.26795	5.53628	6.01092
6287_at	6.26673	6.40485	6.36898	5.55264	5.60573	5.32671	5.54868	5.43429	5.23699	6.06132	6.00555	5.70951	6.59776	6.56279	6.4233	7.22999	6.94498	7.17541	6.71123	6.39766	6.90706
6288_at	6.40323	6.06627	6.36169	6.29849	6.22859	6.44646	5.33883	5.57532	5.72282	6.24004	6.46136	6.27954	6.6936	6.46503	6.46047	7.61744	6.78026	7.47013	8.52121	8.28248	8.76206
6289_at	4.45431	4.75627	4.49126	5.15028	4.83907	4.57478	4.68769	4.64785	4.18482	4.60619	4.47724	4.57983	4.74984	4.54959	4.50838	4.74666	4.55907	4.21685	4.63072	4.86886	4.34953
6290_at	9.49057	9.12988	9.86865	9.36062	9.14774	8.94743	9.22148	8.78212	8.20082	8.83384	8.58694	8.37744	8.79915	8.95732	8.83163	9.31381	9.05524	8.94096	10.3823	9.44296	9.60559
6291_at	6.32626	5.84561	6.11823	6.53085	6.83383	6.84463	6.72129	6.96716	6.62418	6.65483	6.81698	6.63421	6.62556	6.50347	6.16053	6.52163	6.21323	6.31003	7.812	6.99212	6.95978
6292_at	9.42122	9.15755	9.20935	8.36936	7.75579	7.82978	8.20225	8.3021	8.10836	7.89837	8.0452	7.46728	7.96839	7.87101	7.48929	7.69582	7.20442	6.97691	6.91504	6.76686	6.54092
6293_at	6.5556	6.59525	6.52399	6.15215	6.08221	6.04146	6.11363	6.05801	5.91797	5.97579	6.15648	5.63974	6.29816	6.04244	5.70847	5.8156	5.66894	5.35791	5.27652	5.53605	4.91987
6294_at	5.66896	5.57555	5.6672	5.24237	5.13112	5.29658	4.73048	4.86955	4.86866	4.98682	5.29212	4.8564	5.22707	5.0089	4.9512	5.34221	4.66887	5.03154	4.47257	4.65549	4.47214
6295_at	4.13508	4.38847	4.25989	4.56279	4.25393	4.35366	4.34044	4.1983	4.19603	4.27936	4.17694	4.2574	4.43361	4.26003	4.12209	4.06351	4.12417	3.93475	3.94478	4.17503	3.97568
6296_at	8.6343	8.91656	9.06927	7.89857	7.61756	7.8498	8.39359	8.38327	7.3664	8.68912	8.84426	8.18723	8.94099	8.42174	8.20098	8.29952	7.84149	7.9037	8.13347	7.72406	7.54406
6297_at	7.43769	7.29622	7.74782	6.80632	6.68225	6.65427	6.52118	6.71773	6.89601	6.83056	6.78941	6.74752	7.046	6.84818	6.47261	7.13075	6.77881	6.79211	7.61527	7.42374	7.24204
6298_at	5.91827	5.85854	4.75504	7.01184	6.8219	6.92972	7.26325	7.20047	7.52135	7.43538	7.75154	7.18782	8.08595	7.82678	7.33251	7.89276	7.41675	7.32251	6.74454	6.42544	6.58897
6299_at	5.19058	5.47244	4.74999	5.32814	4.75636	5.25065	4.98894	5.07814	5.29565	5.35662	5.41842	5.01042	5.70933	5.47638	5.22645	5.23014	4.85549	5.14449	4.62037	4.35747	4.43235
6300_g_at	11.3334	11.3003	11.1627	12.3748	12.4095	12.3348	12.1189	12.2017	12.4682	12.3184	12.3717	12.4956	12.2633	12.3318	12.3135	12.1673	12.1129	12.3482	12.1351	12.3161	12.2123
6301_at	10.9951	10.7244	10.7099	12.0892	12.1493	11.9785	11.6844	11.714	12.0317	11.7265	11.8119	12.0863	11.8523	11.8403	11.8813	11.6489	11.6359	12.0224	11.4219	11.5005	11.7092
6302_at	8.9063	9.00518	10.4303	8.88994	8.14304	8.46054	8.37695	8.31966	8.55111	8.3124	8.10525	8.43771	8.20988	8.46914	8.09067	8.60825	8.58972	8.54668	8.26261	8.58702	8.50943
6303_at	4.76638	4.84574	5.58861	4.59403	4.21492	4.21146	4.27706	4.45094	4.13838	4.41014	4.40077	4.27252	4.31861	4.70134	4.20885	4.71817	4.97411	4.76316	5.64431	5.63291	5.12244
6304_at	9.17342	8.7212	8.76043	9.36935	9.80349	9.88159	9.56746	9.34956	9.49438	8.55064	8.71326	8.54105	9.0447	8.52707	8.90114	8.68464	8.36728	8.82903	7.86604	7.79641	8.11039
6305_at	5.47106	5.08503	5.31887	5.0226	4.80819	5.07435	5.07243	5.22183	4.86751	5.04305	5.07716	4.56945	5.51872	5.14668	4.96658	4.90057	4.76748	4.88343	5.18596	5.06195	4.68637
6306_at	6.38397	6.16139	6.35482	5.14483	5.19487	5.57379	5.44005	5.80427	4.9319	5.82282	6.01149	5.28532	6.13425	5.60729	5.35468	5.86113	5.36601	5.88488	5.6721	5.56793	5.16119
6307_at	7.46537	7.1366	7.56209	5.97936	5.71102	5.96889	5.7935	6.15626	6.17977	5.48624	5.49476	5.19057	5.40769	5.43937	4.75724	5.13253	4.76717	4.54921	4.13354	4.18941	3.96768
6308_at	6.24713	5.88344	5.31926	6.0016	5.66958	5.75129	6.35387	6.02304	6.07348	5.72931	6.73086	5.35866	6.65333	6.01216	5.50558	7.16438	6.00704	5.86555	7.04818	6.03241	5.91438
6309_at	7.83709	7.77162	7.01605	7.50761	7.2271	6.98287	7.19883	7.3109	7.48245	7.29515	7.23368	7.09812	7.53159	7.4992	6.99639	7.78964	7.35119	7.38771	7.99799	7.06766	7.38487
6310_at	6.09244	6.12364	5.83115	5.42535	5.3769	5.56081	5.61079	5.74567	5.86466	5.89524	5.80185	5.6221	5.75567	6.00594	5.48732	5.5034	5.47594	5.74886	5.00762	5.12173	4.85323
6311_at	8.59769	8.35871	8.61528	6.67031	6.31835	6.47726	6.44859	6.93717	7.1209	6.46431	6.80343	6.27953	6.50076	6.41949	6.10392	6.21192	6.00412	5.69918	5.22183	5.12768	5.02527
6312_at	6.99737	6.96556	6.81247	6.69973	6.67327	7.11454	6.75743	6.80004	6.70915	7.05026	7.08115	6.71168	7.38494	7.18741	7.07784	7.30242	7.30176	7.33431	6.77689	6.28201	6.83208
6313_at	9.57957	9.16281	8.8667	8.55062	8.08788	8.0708	8.57096	8.56985	8.8805	8.23681	8.42617	8.05806	8.25709	8.16498	7.64669	7.99042	7.646	7.21298	7.41354	7.0714	6.74579
6314_at	7.93882	7.97489	7.47056	7.68728	7.43482	7.68659	7.04657	7.40311	7.86587	7.09617	7.11544	7.25487	7.49966	7.27276	7.44347	7.57457	7.43309	7.67402	7.4159	7.67765	7.99101
6315_at	5.43024	5.86682	5.14382	5.13309	5.1774	5.18192	4.8886	5.06788	5.69274	5.15946	5.1346	4.98563	5.60777	5.29681	5.40995	6.11647	5.91011	5.86584	6.465	5.85271	6.60381
6316_at	7.87744	7.58281	7.49638	7.68703	7.50258	7.73679	8.18776	8.16321	7.91598	7.56844	7.64	7.55987	7.60652	7.49365	7.41439	7.34629	7.63149	7.27624	7.16491	6.87378	6.93421
6317_at	8.28378	8.54883	7.89066	8.03713	8.05275	8.20889	7.36396	7.31253	7.59883	8.44093	8.27418	7.81795	8.38666	8.59462	8.92148	8.41985	8.6286	8.64528	9.09014	9.0505	8.86345
6318_at	9.05991	8.46772	8.64437	8.16059	6.99413	7.66135	8.18065	7.91938	7.8549	7.67524	7.583	7.2397	7.23148	7.62368	7.35252	6.98894	6.74648	6.37508	7.05933	6.31492	6.31976
6319_at	4.35735	4.07584	4.6498	5.1888	5.35882	5.33361	5.11289	5.3333	4.97598	5.65899	5.73803	5.27925	6.29969	6.06229	6.0134	7.93729	7.29385	7.58365	8.78076	8.60844	8.83306
6320_at	10.5307	10.4844	10.6502	9.93573	9.7245	9.85887	9.75231	9.76793	9.64027	10.0687	9.98784	9.8498	9.83107	9.85743	10.224	9.68865	9.84845	10.1614	9.16141	9.41935	9.56308
6321_at	6.98036	6.86896	6.98291	7.81195	7.47824	7.66865	7.87359	7.86624	7.0127	8.16643	8.38034	7.99594	8.76266	8.35155	8.39683	8.63538	8.28414	8.2334	7.08555	7.03287	6.88643
6322_at	4.75244	4.2786	4.46693	5.20407	5.29289	4.94827	5.57636	5.65865	5.48835	5.20351	5.33486	5.15429	5.4001	5.19568	4.98137	5.32672	5.14215	4.95976	4.76522	5.02141	4.65936
6323_at	12.1241	12.0015	11.9456	10.1148	10.48	10.5004	10.6811	10.9893	10.7128	10.5927	10.7382	10.4167	10.392	10.6181	10.1179	10.7521	9.96933	10.7848	10.2956	10.2833	10.1188
6324_g_at	12.1403	12.0336	11.9454	9.77445	10.2032	10.1506	10.1278	10.3676	10.1179	9.96419	9.92205	9.95291	9.52543	9.96998	9.85849	10.1518	9.30062	10.0833	9.6717	9.30883	9.4925
6325_at	6.67375	6.59177	6.65674	6.24952	6.32565	6.4932	6.0001	6.13911	6.58162	5.74123	5.8083	6.17392	6.39392	5.77031	5.9277	5.91277	5.71954	6.3186	6.18353	5.37052	6.20042
6326_at	3.4845	4.04536	3.19796	3.35327	3.27859	3.28231	3.17635	3.05745	4.50397	3.20356	3.17784	3.19651	3.15926	3.20404	3.19858	3.82589	3.81551	4.52166	3.70853	3.28046	3.53412
6327_at	6.92137	6.8868	6.4791	7.14324	7.01502	7.0658	7.46948	7.59558	7.60003	7.12117	7.25652	6.79174	7.43291	7.41935	6.88154	7.72938	7.62701	7.63729	6.85165	6.85824	6.56111
6328_at	5.36523	5.47512	4.85045	5.3402	5.15252	5.44644	5.24494	5.13548	5.47986	4.95075	4.98876	4.59209	5.78037	5.6189	5.55348	6.45898	6.23097	6.07886	6.1951	5.16151	5.84684
6329_at	9.63692	9.8055	9.12534	9.82366	9.7884	9.80485	9.37917	9.50838	10.3746	10.2324	10.1287	10.3889	9.57052	9.72327	9.75213	9.80786	9.45585	10.0432	9.29347	9.13698	9.85114
6330_at	8.39654	8.43996	7.92801	8.64298	8.2814	8.53215	8.26488	8.12171	9.05304	8.75337	8.59378	9.00159	7.79853	8.41309	8.83866	8.51145	8.09819	8.74335	7.44768	7.15719	8.16923
6331_at	7.72334	7.88935	7.29023	6.97437	6.19293	6.50579	6.32405	6.20272	6.8211	7.10975	7.0364	6.95809	7.08477	7.17335	7.0238	7.3411	7.56299	7.64748	6.21299	6.44694	6.67234
6332_at	4.52315	4.10266	4.9387	5.2545	5.23093	5.70671	5.27378	5.45382	4.55576	5.01022	5.12861	5.65372	5.36576	5.0808	5.41756	5.14856	5.23264	5.32473	4.29794	4.85524	5.09623
6333_at	5.91948	5.8618	6.06305	5.17499	5.52407	5.64309	5.17063	5.11575	4.39537	5.30207	5.4146	5.37363	5.17959	4.94697	5.36963	5.22306	5.00692	5.34223	4.40672	5.09783	4.72766
6334_at	7.12905	7.30524	7.88622	6.93092	6.87195	7.00499	6.9781	6.55711	6.05311	6.61906	6.42204	6.55546	6.65424	6.4404	6.60157	6.93612	6.93799	7.0724	7.46446	7.46679	7.48254
6335_at	6.3395	5.99063	7.2913	6.94576	6.04041	6.12267	6.30933	6.0994	5.54248	5.2007	5.2472	5.23582	4.53034	4.36827	4.69911	4.1512	4.37831	4.2756	4.42221	4.36773	4.01346
6336_at	5.75158	5.29628	5.55705	5.81681	5.45414	5.46264	5.63865	5.57771	4.73027	5.01238	5.29333	5.03203	5.63297	5.28403	5.22618	5.76413	5.45841	5.11243	5.28531	5.54035	5.40478
6337_at	2.87577	2.65825	2.80971	4.87477	5.48	5.40146	5.17496	5.21177	4.19066	4.63879	4.48283	4.19602	3.91733	3.71832	3.76713	3.33944	3.34029	3.20616	3.04861	3.12984	3.0188
6338_at	5.08539	4.81672	5.17758	6.231	6.20191	6.40127	5.96893	6.36931	6.01582	6.30756	6.35379	6.02576	6.40981	6.07167	5.9818	6.37468	6.03132	6.00222	6.04693	6.25469	6.17874
6339_at	7.18342	6.78987	6.5366	7.83923	8.03772	8.19538	7.82314	7.83926	7.3962	8.61611	8.53242	8.41822	8.86558	8.75391	8.83137	8.54843	8.55965	8.71178	8.41631	8.3554	8.56229
6340_at	4.61149	4.54466	4.68526	4.95993	4.83058	4.71076	4.89374	4.73325	4.46285	4.84795	4.80022	4.68491	4.42694	4.52949	4.79743	4.69025	4.6919	4.44639	4.54481	4.66096	4.54636
6341_at	6.00061	6.0314	5.94157	6.02697	6.14573	6.21918	6.19698	6.37599	6.28192	6.2094	6.35506	6.15745	6.60987	6.47656	6.37037	6.79118	6.88502	7.09431	7.19245	7.46396	7.1644
6342_at	6.06305	6.2107	6.31841	5.96312	5.76423	6.04206	5.80361	5.65788	5.41702	5.93218	5.91949	5.87048	5.98995	6.14074	6.1725	6.2306	6.36949	6.75225	6.03902	5.8172	6.27601
6343_at	8.34617	8.46555	7.98241	7.26288	6.4609	6.26953	6.63994	6.92758	7.59174	6.75297	6.80422	6.49722	6.54805	6.88273	6.3987	7.11733	6.74537	6.92771	7.38197	7.43763	7.33027
6344_at	8.75777	8.54691	8.59262	7.92228	7.42557	7.24653	7.61091	7.64675	7.27644	7.45135	7.71259	7.25185	7.25551	7.71865	7.20817	7.57386	7.25278	6.92415	7.91782	8.07592	7.39548
6345_at	11.1146	11.2265	11.1459	12.0614	12.1059	12.0876	11.6785	11.9173	12.4264	12.0505	12.0361	12.3215	11.9656	11.9947	12.0891	12.0462	11.8613	12.3218	12.1027	12.1727	12.211
6346_at	7.11297	6.89443	7.92575	6.74646	6.95762	6.84409	7.5488	7.20155	6.0096	6.45292	6.45721	6.13093	6.75433	5.95245	6.46954	6.60369	6.06464	6.305	6.10123	5.9195	5.66576
6347_at	4.84253	4.50599	4.72937	5.18151	4.94444	4.89489	5.09202	5.07851	4.63021	4.94498	4.93394	5.08526	4.7388	4.54909	5.117	4.8072	4.95303	4.56587	4.80409	4.85917	4.81
6348_at	5.70503	5.24165	5.30437	5.11255	4.79583	4.89885	4.81093	5.0955	4.6547	4.82062	4.56814	5.1381	4.64397	4.48415	4.44047	4.80386	4.90548	4.91517	4.93827	5.56915	5.18479
6349_at	4.47042	4.33739	4.52025	4.55104	4.29972	4.3709	4.50374	4.72138	3.953	4.28488	4.50351	4.46482	4.56257	4.43245	4.39037	4.76929	4.7449	4.17308	4.55161	4.88207	4.36556
6350_at	9.34293	9.46967	9.25678	9.63945	9.81009	9.69116	9.80216	9.59564	9.86774	10.0745	10.198	10.3803	10.0348	10.1635	10.0627	9.8873	9.91171	10.3445	9.69236	9.98786	9.79922
6351_at	7.88339	7.65766	7.94035	7.76885	7.53826	7.72228	7.68503	7.65409	7.06778	8.16974	8.23693	7.91317	8.03879	7.98881	7.8375	7.85256	7.69276	7.81668	7.79352	7.57972	7.36733
6352_at	7.31409	7.13472	7.23478	6.92788	6.20471	6.67104	6.6715	6.85745	6.35388	6.5386	6.3785	6.38206	6.36617	6.73845	6.29391	6.75962	6.78435	6.69271	6.23163	6.60479	6.27721
6353_at	4.67043	4.46877	4.51786	4.85984	4.84182	5.07863	5.4484	5.13318	4.75105	4.79566	4.56666	4.63786	5.04834	5.21843	4.83155	4.82621	5.06194	4.71142	4.62251	5.11497	4.35889
6354_at	6.85403	6.80899	7.1701	6.55734	6.31003	6.44726	6.62035	6.48805	5.70675	5.60064	5.49452	5.21803	5.55245	5.15713	5.05439	4.82832	4.69288	4.68436	4.50956	4.68873	4.40274
6355_at	8.77227	8.30188	8.7583	6.44136	6.22217	6.18977	6.73718	6.63693	5.94554	6.11716	6.3108	5.63283	6.6342	6.69489	6.17153	6.61819	5.83204	5.28075	5.17357	4.80042	4.78588
6356_at	8.01987	7.76927	7.70572	7.14674	6.86639	6.67291	7.08425	7.23291	7.31251	6.70016	6.81725	6.67346	6.80417	6.94503	6.40985	7.03578	6.88781	6.91133	7.13084	7.29435	7.12246
6357_at	5.79828	5.91212	5.42591	6.28071	6.44823	6.43653	6.03734	6.28154	5.61634	6.32444	6.21475	6.5249	6.6333	6.77341	6.75648	6.82279	7.13494	7.16398	7.57348	7.69339	7.43195
6358_at	7.11793	6.6275	6.24552	5.49318	5.84973	5.46031	5.8684	5.31991	4.19903	5.21011	5.51554	5.16594	5.82172	6.22949	6.03899	5.9263	6.25686	5.66602	5.14142	5.17083	5.24087
6359_at	4.46708	4.48111	4.68416	4.74809	4.82948	4.69644	5.03727	4.71781	4.42285	4.70571	4.77009	4.8119	4.74341	4.94224	4.77061	4.63821	4.91882	4.75874	4.93144	4.74938	4.67876
6360_at	3.40864	3.86516	3.3708	3.55253	3.60714	3.50364	3.58572	3.81186	3.06731	3.5093	3.43285	3.47302	3.74599	3.62234	3.74162	3.49582	3.68899	3.58657	3.54315	3.55745	3.24418
6361_at	7.21568	7.41213	7.70795	6.2972	6.26659	6.33419	6.12615	6.01063	5.71321	6.1745	5.94262	6.36584	6.48314	6.33345	6.31154	6.09199	6.40703	6.6516	5.95242	6.09924	6.33861
6362_at	9.20681	8.83306	9.64231	10.1609	10.4018	10.4341	10.1439	10.3032	10.0659	9.83941	9.84778	9.68571	9.98118	9.68405	9.75599	9.5793	9.729	9.88612	8.89579	9.04602	9.39802
6363_at	5.87425	5.80073	5.8713	6.14004	6.35408	6.44554	6.69194	6.55098	6.27594	6.59648	6.72366	6.54393	7.21564	7.03903	6.61216	6.82407	6.58299	6.74014	6.49988	6.67076	6.42289
6364_at	7.23475	6.96135	7.11861	6.56354	6.69518	6.94377	7.23487	7.21378	6.57761	7.67044	7.56193	6.98734	7.98484	7.522	7.45085	7.92508	7.451	7.86925	7.51065	7.0788	7.30436
6365_at	6.05408	5.98273	5.24703	5.2269	5.27628	5.31702	5.49403	5.62247	5.48467	5.82411	5.65435	5.18655	5.56222	5.51164	5.14583	5.73424	5.26351	5.07648	4.63535	4.36065	4.1532
