ID_REF	GSM6711	GSM6712	GSM6713	GSM6715	GSM6717	GSM6726	GSM6728	GSM6729	GSM6730	GSM6731	GSM6732
3007_at	40	32.3	18.4	66.5	38.8	23.4	35.6	37	35.7	42.7	54.9
3008_at	4	0.6	5.6	17.3	12.6	25.2	0.5	1.5	11.9	1	17.2
3009_g_at	48.4	28.4	6.8	66.9	37.3	45.9	40.2	26.1	59.2	40.4	44.2
3010_s_at	13.5	1	3.6	24.6	2.5	2.9	19	2.4	9.5	3.2	12.4
3011_s_at	41.9	31	19.3	75.2	39.6	48.9	39.7	30.7	33.8	33.6	45.7
3012_s_at	145.3	107.6	52.6	209	146.2	67.2	112.9	83.4	90.8	218.8	150.3
3013_at	2.5	2	27.7	3.2	6.2	2.2	15.8	15.4	8.3	5.9	0.9
3014_at	7.8	9.8	1.1	2.4	9.4	1.4	10	17.9	8.8	16.1	4
3015_at	10.6	18.7	16.2	7.3	25.1	6.6	3.8	11.6	12.3	22.9	4
3016_at	7.5	15	17.1	32.9	24.1	5.4	10.5	21.4	34.9	24.2	49.5
3017_g_at	53.9	66.8	37.5	85.5	82.6	33.9	63	66.2	117.1	80	43.9
3018_s_at	48	53.9	36.4	57.3	41.5	25.5	50.6	59.9	59.4	61.6	42.5
3019_at	6.3	1.4	2.6	1.8	1.3	1.4	4.8	3.3	2.9	1.8	1.5
3020_at	1.2	0.5	0.8	0.6	0.2	11.8	0.2	0.6	0.5	4.6	0.7
3021_at	26.7	21.8	3.5	47.9	13.6	25.2	29.6	4.7	52.9	8.4	5.3
3022_at	2.4	1	1.4	2.7	1.4	2.9	3.1	1.8	1.4	2	1.3
3023_at	1.8	1.8	0.2	2.3	1.6	1.5	10	1	3.6	1.7	2.4
3024_g_at	31.9	29.2	24.5	31.5	27.9	38.4	35.5	46.4	43.2	45.9	19.8
3025_s_at	123.1	119	104.4	93.3	81	58.5	118.1	102.4	108.7	126.8	83
3026_at	11.9	1.3	2.1	3.9	14.3	3.3	12.1	16.1	14.8	9.4	25
3027_at	8.2	3.4	12.2	1.4	8	0.7	4.8	0.6	6.9	12.7	1.8
3028_at	2.6	0.4	0.2	0.8	0.8	1.3	0.5	0.6	8.3	0.6	3.2
3029_at	1.6	9.4	10.1	5.4	7.8	0.4	3.4	0.4	3.5	3.3	5.3
3030_at	2.2	37.4	3.1	6.6	6.1	12.4	6.1	12.8	38.2	16.3	8.3
3031_at	52.4	26.9	18.9	33	32.3	38.6	45.1	43.6	39.8	36.8	33
3032_at	28.2	10.3	30.4	27.2	13.6	35.1	66.7	46.2	54.5	27.2	26.5
3033_s_at	43.7	58.8	26.5	56.9	41.1	42.2	47.9	52.1	55.5	57.1	55.6
3034_at	4.5	10	18.5	11.6	2.5	4.4	23	1.6	14.7	10.2	32.8
3035_at	22.2	19.1	23.3	20.8	15.7	51.2	23	23.8	19.1	29.5	37.4
3036_at	21.7	17.8	15	36.8	31.8	45.1	23.6	32.5	19.5	30.7	33.4
3037_at	3.5	6.8	1.1	3.1	5.8	2.9	1.6	1.6	2.7	2	5.9
3038_at	15.5	10.2	13	15.5	15.7	22.7	4.6	5.5	10.9	15.8	16.4
3039_s_at	474.1	415.8	409.7	595.1	497.2	454	411.3	361.8	537.7	395.5	494.8
3040_at	43.8	22.6	54.5	59	49.4	50	30.9	41.6	41.7	66.6	37
3041_at	58.1	39.5	52.5	68.5	33.3	23.1	14.2	26.8	22.4	23.5	54.1
3042_at	21.2	30.2	11.4	31.1	34.5	27	11.8	18	27.5	9.4	18.7
3043_at	8.1	14	2	14.9	7.5	22.6	1.8	16.8	21.8	3.7	10.2
3044_at	17.7	3.1	1.2	16.1	9.4	1.6	5.9	5.9	3.3	2.6	14.8
3045_s_at	89.4	88.8	54.5	105.2	78.5	86.1	83.9	150	78.9	70.5	91.5
3046_at	26.5	41.7	67.5	9.2	32.1	14.8	43.5	41	40.2	16	17.3
3047_at	16.8	12.4	9.7	7.3	12.2	3.7	23.1	7.3	13.9	15.4	0.7
3048_at	2.2	8.5	3.4	6.6	1.1	11.4	3	16.8	11	1.9	1.7
3049_at	1.6	10.8	2.7	1.5	0.7	0.4	1.6	0.3	5.2	1.3	0.4
3050_at	15.1	29.7	16.4	22	18.8	26.7	12.6	17.1	22.7	11.3	18.6
3051_at	25.3	9.2	40	31.1	13.5	9.5	20.8	10.6	24.7	14.8	16.4
3052_at	0.7	0.5	1.6	1.6	1.2	0.4	1	1	11.5	1	9.8
3053_at	9.7	4	8.3	14.5	5.4	3.9	3.9	4.8	8.5	6.1	8.3
3054_at	13.9	2.8	5.8	15.7	18.5	13.6	3.8	14.9	3.8	30.1	9.6
3055_g_at	27.7	8.3	17.7	29.7	15.6	31.3	29.6	8.5	35.9	32.9	20.2
3056_s_at	30.3	2.8	14.3	25.3	6.9	2.5	23.1	28.3	37.8	29.3	35.9
3057_s_at	97.5	105.8	89.5	75.7	129.6	53.3	86.5	113.2	92.7	101.1	57.7
3058_s_at	95.7	165.7	109.4	80	147.7	54	111	129.8	89.3	91.8	57.1
3059_at	0.2	0.8	12	0.8	1.4	5.5	3.5	3.6	1.5	2.8	6.6
3060_at	25	19	25.6	27.7	29.8	33.7	26.7	22.7	26.4	37.4	33
3061_at	0.2	1.3	1.3	2.9	1.8	1	1	1.2	2.4	4.4	0.7
3062_at	4.3	6.5	0.3	0.3	5.6	0.8	2	1.5	1.1	1.2	8.8
3063_at	7.8	8.4	0.6	1.6	4.9	4.7	5.3	1.6	1.7	2.1	3
3064_at	11.2	3	19.5	4.1	13.6	15.5	10.5	19.6	2.8	24.4	15.1
3065_g_at	21.1	54.1	38.3	19.5	58.8	32.3	11.1	38.9	48.6	18.9	51
3066_at	8.1	7	1.1	1.5	0.6	0.7	1	1	3	14.5	14.1
3067_g_at	21.6	12	5.2	17.2	3.5	13.4	1.7	11.5	20.8	1.5	2.5
3068_s_at	69.4	54.6	63.4	91.9	36.9	63.6	50.3	45.3	69.4	52	55.6
3069_s_at	60.9	29.5	40.5	19.7	10.6	19.5	12.8	7.6	15.1	15.5	13.9
3070_s_at	32.3	35.5	15.3	42.7	21.6	34.4	22.1	19.4	35.3	43.1	44.1
3071_s_at	124.4	92.7	73	186.2	104	56.4	63.7	42.2	96.8	96.4	112.7
3072_s_at	462.9	483.8	432.5	582.6	449	397.9	243.4	259.5	355.5	350.3	457.1
3073_s_at	82.4	65.3	41.3	115.7	63.3	41.9	37.6	75.1	62.5	62.7	78.8
3074_at	16	2.1	16.8	1.2	3.2	15.7	17.9	11.8	13.4	10.9	11.9
3075_at	4.3	2	10.7	8.5	2.9	14.2	6.8	2.4	7.3	20.5	2.7
3076_at	0.6	0.2	0.2	0.4	0.2	0.2	0.4	0.1	0.1	0.1	0.4
3077_at	0.8	8.6	0.5	3.5	1.5	13.3	1.6	2.2	4.6	0.5	2.8
3078_g_at	57.9	52.9	68.1	61.7	54.2	26.5	51.6	56.5	83.7	26	40.6
3079_s_at	329.1	282	240.2	294.1	174.4	247.3	251.9	267	336.5	232.5	245
3080_f_at	512.6	465.5	415.5	486.3	330.5	425.2	414.8	597.5	449.4	479.5	387.8
3081_at	29	30.4	27.5	36.8	21	69.9	24.9	27.5	31.7	28.2	48.8
3082_at	1.6	1.9	1.6	7.1	1.5	14.3	0.4	0.6	4.2	0.6	6.3
3083_g_at	5.7	1.7	2	1	0.8	21	1.2	0.8	1.1	6.8	1.9
3084_s_at	1.9	0.8	0.3	6	10.3	6.6	3.3	6.6	9.5	12.5	1.6
3085_s_at	62.3	42.4	54.6	89.2	51.9	70.4	41.2	34.3	60.4	63.5	74
3086_s_at	31	11.5	25.3	16.8	11.9	33.2	9.6	4.3	33.1	14.1	23.6
3087_s_at	9.3	15.2	12.7	26.4	16	27.4	3.5	12.1	24.8	4.5	5.5
3088_at	14.3	9.7	26.3	29.4	25.2	6.1	20	10	11.5	8.8	13.7
3089_g_at	15.3	33.8	20.5	22	20.6	11	32	18.4	35.3	11.7	34.8
3090_s_at	75.8	99.3	39	76.7	45	33.1	38.5	65.1	170.3	64.6	60.1
3091_at	18.4	24	17.2	47.2	23.8	23.4	12.1	26.4	13.6	24.1	12.1
3092_f_at	16.4	17.7	48.2	44	20.6	4.3	20.4	40.8	19.2	24.8	17.3
3093_f_at	61.5	35.3	149.4	73	50.8	54	62.6	62.8	63.7	60.5	62.2
3096_f_at	126.5	312.3	282.7	132.7	164.3	131.3	58.7	113.2	59.7	115.6	84.6
3097_at	9.7	20.2	30.8	19.5	18.2	10.2	19.1	16.3	19	26.1	23.9
3098_at	41.2	50.9	23.7	38.4	44.7	48	48.4	48.9	38.8	63.1	48.6
3099_at	9.4	30	41.2	33.9	30.6	9.3	23.3	17.6	26.5	36.7	34.7
3100_s_at	60.4	39.4	55.2	51.7	49.4	44.9	43.1	41.4	37.8	52.6	69.5
3101_at	25.9	25.5	26.6	53.2	60.1	33.2	32	30.9	22	38	51.2
3102_s_at	23.7	26.7	23.2	32.2	24.4	35.7	28.9	19.9	36.7	30.5	24.8
3103_at	11.6	13	18.8	23	23.8	18.4	25.1	10.2	20.5	12.9	20.6
3104_at	32.8	23.2	32.6	43.5	27.5	35.4	29.1	28.5	30.1	44	29.3
3105_g_at	12.2	27	16.8	3.4	23.2	15.5	22.3	20.5	14.6	14.2	16.9
3106_s_at	29.2	30.2	31.5	25.1	34.9	32	19	29.2	3.1	39	38.4
3107_s_at	26.8	17.1	30.2	44.1	32.4	23.6	19.6	34.9	30.5	26.8	23.1
3108_at	34.1	24	27.9	46.3	22.9	23.2	18.7	34.3	32.4	40.6	37.1
3109_at	53.9	32.1	50.2	90.9	42.4	76.2	46.7	40.6	60.8	57.1	62.5
3110_s_at	5.3	3.6	3.4	2.8	4	29.5	4.6	8.6	3	3.9	2.2
3111_s_at	33.2	27.9	25.2	38	10.6	30.7	17.9	7.2	59.4	20.7	38.1
3112_s_at	12.8	10.1	15.4	19.8	13.2	19.7	11.8	6.8	15.6	10.5	25
3113_s_at	74.6	120.7	69.6	111	105.1	56.1	52.1	89.4	144.5	125.1	159.5
3114_s_at	295.4	385.9	291.8	319.7	364.6	285.7	294.1	343.2	394.6	464.7	571.6
3115_at	23.7	28.2	42.2	37.8	25.3	67.1	38.8	34.2	36	34.7	39.9
3116_at	63	57	47.6	86.7	63.8	94.9	46.3	67.1	58.9	83.5	73.6
3117_at	49	32.4	64.2	77.1	49.4	85.2	43.1	58.6	63.8	74.5	48.6
3118_at	16.7	31.2	30	35.4	25.8	43.6	24.8	19.7	33.3	21.2	33.7
3119_at	10	9	14.1	13	10.8	16.1	15.6	9	2.1	1.1	11.2
3120_at	20	17.5	19.1	14.4	23.4	62.7	36.2	44.6	22.4	20.3	29
3121_at	22.8	22.5	43.9	36.5	16.8	68.4	26.4	39	37	12.5	7.1
3122_at	41.6	57.4	56.4	55.5	49.9	68.4	37.7	50.7	68.4	38.5	67
3123_at	19.3	20.8	37.2	3.8	18.3	33.6	19	27.3	28.5	8	1.5
3124_at	21.8	41.6	40.2	72.6	41.6	90.5	26.3	36.9	40.9	32.1	45.6
3125_at	12.3	22.4	24.7	32.5	23.7	24.2	18	11.7	41.8	17.6	27.6
3126_at	16.9	22.8	17.9	28.6	18	35.7	9.3	12.4	19.9	17.6	16.6
3127_at	1.9	2.6	1.9	2.2	1.6	3.6	1.4	1.6	2.8	2.5	5.3
3128_at	8.2	31.6	25.1	20.6	19.4	15.5	31.1	31.4	24.5	28.2	9.1
3129_at	12.2	20.2	15.4	23.9	34.1	10.5	18.1	23.3	22.9	35.9	23.7
3130_at	20	21.5	22.1	24	25.8	18.4	17	15.5	9.6	23.4	23.8
3131_g_at	24.9	36.8	13.9	41.3	33.7	25.3	29.6	33.6	24.5	31.2	27.1
3133_f_at	79.4	29.8	56.7	76.9	61.3	75.4	93.2	88.3	84.5	156.7	104.5
3136_s_at	104.2	83	96.5	83.2	102	108.2	261	226.4	134.7	128.9	118.4
3137_s_at	60.9	46.7	56.2	57.9	77.4	107.2	165	204.3	132.9	169	88.7
3139_f_at	129	52.1	131.5	127.9	67.6	144.9	51.4	77.2	48.2	74.5	70.4
3141_i_at	6.7	8.4	2.4	0.5	2.4	3.2	1.8	5.7	0.1	5.5	1
3142_f_at	175.5	135.3	119.1	142.1	160.2	164.8	210.4	323.9	230.5	299.9	222.1
3143_f_at	33.5	40.2	35.8	32.9	39.2	43	37	46.7	41.1	68.2	48.6
3144_f_at	117.5	69	110.7	110.7	148.3	161.9	178.9	237.6	150.1	224	222
3145_at	51.1	20.7	33.7	34.8	23.2	49.1	26.5	31.2	37.8	71	51.4
3147_at	10.1	6.9	1.2	13.4	1.5	6.2	5.9	4.5	2	2.7	9
3148_s_at	285.7	201.2	168.3	214.1	182.9	273.2	143.8	210.5	207.5	360.6	284.7
3149_at	69.6	67.2	47.6	65.4	70.6	69	83.6	88.4	85.4	82.5	82.4
3150_at	28.4	70	86.5	108.7	87.3	88.5	69.4	44.5	83.2	49	93
3151_g_at	38.2	60.1	26.9	65.9	67.3	64.3	35.5	46.6	47.1	42.3	41.4
3152_at	133.4	210.9	91	161.2	161.4	162.4	99.4	196.5	107.8	123.1	130.1
3153_at	16.2	21.1	4.9	10.3	19.7	16.8	12.2	11.4	14.9	11.4	2
3154_at	25.9	23.6	11.9	32.3	38.9	21.1	18.9	18	30.1	26.3	15.1
3155_at	9.8	4.1	17.2	7.2	21.9	47.1	3.7	3.5	28.3	18.1	8.3
3156_at	9.8	8.1	11.1	9.1	20.7	12.5	10.1	5.5	15.4	15.8	8.9
3157_at	54.5	42.4	56.9	66.8	45.6	61.1	50.8	41.8	42.3	39.6	49.2
3158_at	29.2	200.1	30.1	42.5	19.6	11.8	18.7	18.2	25.7	26.7	17.8
3159_at	20.7	13	25.4	15	27.6	6.3	19.2	14.8	19.9	20.1	12
3161_f_at	198.4	234.7	247.5	184.9	265.4	292.6	302.3	364.5	298.6	363.3	373.8
3162_at	82.4	90	62.7	69.8	84.6	87.2	61.2	66.5	63.8	99.7	153.1
3163_i_at	5.5	7.3	6.5	6.9	2.3	2.2	0.9	4.2	10.5	2.3	6.7
3164_f_at	7.2	0.8	5	3.3	0.5	10.4	3.7	0.9	6.9	3.9	10.8
3165_at	10.9	3.3	8.2	5.8	0.5	1.5	1	6.2	4	4	1
3166_i_at	28.1	30.1	11.6	51.7	28.4	38.1	19.6	29	15.4	43.6	41.2
3167_r_at	21.3	15.7	25.5	14.6	17.4	22.2	6.2	18.2	26.5	16.4	24.9
3168_f_at	3.5	4	7.7	10.5	1.3	3.4	5.6	2.7	6.5	5.9	22.6
3169_f_at	1211.8	1241.3	1369.8	876.4	1191.4	1436.2	1447.2	1568.5	1639.9	1379.8	1062.7
3170_i_at	3.6	5.9	9.7	8.8	8.1	9.3	6.9	11.4	3.4	11	3.7
3171_r_at	0.9	9.8	1.3	1.1	8.2	6.4	0.5	1.3	1.4	0.6	6.4
3172_f_at	21.4	18.8	18.5	22.2	20	14.6	16.2	20	27.8	39.9	36.7
3173_i_at	 	 	0.1	1.1	 	2.8	 	0.2	1	0.3	 
3174_f_at	2.5	2.2	7.5	1.5	3.2	4.6	4.2	5.1	5.4	19.9	2.6
3175_i_at	16.1	38.6	13.6	42.9	37.7	45.2	34.8	26.6	31.9	45.5	54.9
3176_f_at	15.8	21.1	30	13.6	21.2	38.9	26.4	29.3	26.6	43.4	22.4
3177_f_at	13.9	30.5	18.2	25.5	16.7	25.4	26.3	6	24.9	31.8	21.9
3178_f_at	6.1	3.6	8.8	6.3	7.2	9.7	3.5	5.1	4.1	5.2	6.7
3180_f_at	3495.9	2299.7	2492.3	3312.5	3826	2539.6	4989	3559.2	2550.9	3692.1	2595.3
3181_f_at	1789.3	1027	1235.9	1482.1	1604.4	1392.1	2231.1	2327	1087.6	2571.7	1582.4
3182_i_at	15.1	3.2	3.6	4.5	3.7	4.5	9.4	3	2.9	3.9	4.1
3183_f_at	2466.7	2180	1729.3	1707.7	1796.4	1684.7	1736.1	2485	1498.5	1812.7	1492.9
3184_s_at	90.2	9.1	19.2	64.4	18.4	56.3	26.8	28.1	61	63.3	60.1
3185_s_at	34.7	12.2	20.7	38.2	22	19.5	17.1	10	21.9	40.6	16
3187_s_at	880	105	397.9	788.2	268	752.4	453.4	580.3	698.7	719.3	556.7
3188_at	745	758.3	766	948.2	670.8	622.4	699	519.7	776.6	1274.9	1303.2
3189_i_at	1112	1125.1	1423.8	1380	1054.6	1145	1071.2	934.1	1379.7	2087.6	2167.9
3190_f_at	453.1	566.8	493.6	651.3	536.3	465.5	497.5	475.4	551.9	900.1	1012.5
3191_i_at	4.2	8.7	3	2.6	18.7	8.2	3.8	3.8	 	8.6	18.8
3192_f_at	2.7	4.5	5.4	6.4	14	8.7	16.5	9.2	9.2	14.6	11.4
3193_at	4	7	7.7	6.3	3	2.5	2.6	1.9	3.8	2.5	6
3195_f_at	205.6	426.5	480.1	223.7	702.9	412.8	810.8	808.2	395.2	767.1	810.4
3196_f_at	105.5	101.3	85.5	82.1	117	83.4	103.1	155.8	127.9	186.8	180
3199_f_at	577.5	642.1	501.6	555.7	740.9	632	1072	954.3	908.1	882.7	656.4
3200_i_at	9.9	9.5	6.3	12.7	12.9	6.1	8.1	4.9	3.3	20.6	16.3
3201_r_at	0.3	0.7	0.2	0.6	0.4	6	0.2	2.7	6.5	3.4	0.7
3202_f_at	0.3	0.1	0.4	0.1	0.9	0.3	0.2	0.5	0.1	0.3	0.1
3203_f_at	1502.4	1386.5	1354.9	1531.8	1998.6	2093.2	2499.9	2626.7	2471.9	2145.7	1924.1
3204_at	22.5	26.1	30.1	36.8	15.4	11.8	16	12	17.1	58.4	38.1
3206_at	3.2	0.2	0.4	0.1	0.5	0.3	0.1	0.4	2	13.7	11.2
3207_i_at	19.8	11.7	24.5	17.9	16.1	12.1	6.8	15.5	5.1	48.4	80.6
3208_f_at	1.6	10	9.2	12.8	11.5	10.2	1.2	8.6	8.8	27.7	40
3209_f_at	743.6	759.6	564.3	595.3	1012.8	830.6	1233.2	1369.2	977.6	949.2	990.3
3212_f_at	51.6	43.1	50.1	51.2	71.9	93.9	89.7	105.6	103.5	84.3	69.8
3214_at	35.8	47.8	32.1	33.4	43	24.7	53.1	42	78.7	88.3	66.1
3215_f_at	17.3	12.7	14.8	4.9	8.7	10.2	10.7	7.7	13.3	18	15.7
3216_at	2.1	1.4	15.7	5.6	2	3.1	1.6	1.5	1.6	8.1	9.6
3218_at	3.8	0.7	0.7	5.5	4.4	2.4	6.8	4.9	4.7	3.4	5
3222_f_at	2604.6	2062.1	2100.1	2500.9	2859.1	3153.8	3307.3	3741.5	2758.3	3130.5	2712.4
3223_f_at	1039.8	1188.8	1227.8	1023.5	1538.9	1529.2	1785.1	2107.2	1599.2	1622	1321.8
3225_f_at	1629.3	1624	1707.9	1734.2	2287.8	1988.1	2353.4	2311.6	2542.4	1958.6	1861.2
3226_f_at	1422.1	1246.1	1235.7	1278.7	1599.1	1841.5	1868.2	2338.7	1973.4	1805	1637
3228_at	20.6	31	33.6	47.8	29.8	33.6	29.1	33.4	42.5	35.2	57.1
3230_f_at	346.3	368.6	374.3	305.3	424.3	515.2	553.9	716.3	636.9	542.4	453.3
3232_f_at	195.3	232.8	192.9	155.5	172.1	162.3	147.6	208	179.4	206.5	275.8
3233_f_at	1733.1	1772.9	1934.4	1507.8	1954.4	2673.1	2239.8	2871.6	2637	1819.5	1922.6
3234_at	1810	1738.5	1209.1	1554	1462.9	1565.3	957.4	1094.1	1242.2	1661	1566.7
3235_f_at	927.1	849.9	829.7	865.6	1207.4	1271.9	1579	1818	1269.1	1425.2	1170.1
3236_f_at	1710	1594.5	1622.1	1815.8	2310.6	1974.6	2362	2459.7	2430.9	2041.8	1947.3
3237_f_at	2941.9	2315.3	2870.2	2589.8	3032.5	3533.4	3546.2	4279.9	3323.7	3405.7	3153.7
3239_f_at	1227.8	1149.1	1291.6	1135	1390.7	1624.1	1814.2	2144.2	1903	1724.9	1500
3240_f_at	509.7	453.6	603.2	405.4	587.3	778	854.5	1079.1	959.7	758.4	666.7
3241_f_at	1332.3	1328.6	1383.7	1200.7	1482	1957.9	1823.2	2283.6	1882.8	1579.5	1590.2
3243_at	89.1	70.3	478.3	110.3	78.9	623.5	84.7	126.9	104.3	79.6	118.1
3244_i_at	7.5	1.3	11.3	4.2	0.6	1.2	0.8	0.4	13.9	5.1	0.5
3245_f_at	18.1	13.7	23.4	16.6	13.5	19	14	12.2	9.5	20.2	25.8
3247_s_at	6.8	1.3	2.5	2.5	2.6	3.1	3.7	4	11.6	3.5	4.6
3248_s_at	25.7	21.3	21.7	28.1	22.9	36.7	26.6	34.9	43.3	35.9	33.7
3249_s_at	53.6	42.5	62.2	43.4	69.8	80.6	132.2	74.2	108.4	93.1	92.8
3250_s_at	30.5	32.3	43	27.1	50.9	46.4	50.6	68.4	65	87.1	62.6
3251_s_at	5.9	0.8	15.6	12.1	1	19.2	3.2	5	11.3	7.7	11
3252_s_at	40	33.5	38.8	63	78.7	68.8	94	57.2	90	97.7	97.4
3253_f_at	524	692.7	787.6	596.8	931	848.5	1301	1169.9	872.9	1259.3	1414.6
3255_at	12.3	18	17.1	13.8	23.9	27.7	12.2	19	10.8	22.8	23.8
3256_at	8.8	0.6	3.7	5.7	0.3	1.7	7.5	6.8	7.2	16	17.3
3257_f_at	367.3	375.2	434.1	404	526.6	443	735.3	814.9	624	858.9	787.4
3258_f_at	13.4	15.1	8.6	5.5	14.3	20.4	10.5	0.9	24.3	7	11.2
3259_at	61.5	175.8	148.3	83.8	176.3	183.7	199.4	256.3	233.7	241.7	384.9
3260_f_at	611.1	837.8	685.5	542	767.3	714.4	909.5	1015.1	675.4	947.5	855.1
3262_at	0.1	0.3	1.6	0.3	2	8.3	2.2	1.5	4	5.6	0.8
3263_i_at	6.9	13.5	5	12.1	9.8	1.6	19.1	21.4	5.5	14.1	21.5
3264_f_at	20.5	30.4	27.1	24	29	29.4	40.1	35.8	27.3	41	34.1
3267_f_at	163.3	130.1	160.9	159.5	169.4	143.4	230.5	214.9	110	318.4	256.2
3268_f_at	1597.2	1546.1	1425.8	1733.1	2061	2047.2	2727.6	2833.9	1562.8	2303.1	2087.2
3269_f_at	14.5	12.4	18.3	14.2	28.2	26.2	12	26.9	17.3	30.7	33.2
3270_f_at	1235.5	918.1	911.3	1609.1	1638.3	1194.4	1640.9	2066.6	1472.5	2016.5	1726.4
3271_i_at	13.9	16	17.2	5.6	18.8	3.2	10.3	9.2	2	13.7	13.2
3272_f_at	422.9	351.4	340.9	422.4	497	387.1	556.8	742	494.9	810.4	698.3
3274_at	10.5	19.2	11.9	10	14.2	18.6	9.2	9.5	10.7	11.2	18.1
3276_i_at	1	0.2	1.8	9	8.9	0.3	0.1	0.2	8	0.3	12.7
3277_f_at	21.9	17.4	26.8	11.7	16.7	20.8	19.5	26.1	24.4	23.4	36
3279_f_at	1988.5	1873.3	1907.9	2258.9	2655.6	1962.4	2668.7	2444.8	2336.9	2416	2145.3
3283_f_at	2576.1	2368.9	2434	2989.3	3544.2	3132.1	3641.9	4604.1	3565.9	3810	3805.1
3284_f_at	2299.8	1492.7	1577.8	1841.9	1886.7	2141	2450.5	2831.6	2061.8	2854.3	2067
3285_f_at	650.3	593.9	598.1	692.4	880.2	781.3	979.6	1285.5	958.9	1089.6	841.7
3286_f_at	76.7	43.8	56.8	77.7	76.7	85.5	186.5	171.6	185.8	156.2	120.2
3287_s_at	6	10.8	9	6.2	13.7	19	9.9	13.3	9.5	13.5	15.4
3288_at	0.9	7.8	3.9	9.3	6	10.2	3.9	3.5	5.3	15.1	6.3
3289_i_at	25.7	6.7	17.8	25.2	21.4	14.2	15.5	19.5	21.4	38.5	21.1
3290_f_at	11.7	17.1	19.8	20.2	13.8	30.1	11.3	16.1	12.5	23.9	15.5
3291_f_at	44.2	44.5	48.5	29.8	72.8	85.2	104.1	161.9	96.5	143.2	100.3
3294_at	0.6	1.3	0.8	5.3	0.4	6.2	3.2	2.5	0.3	1.1	0.7
3296_at	2	0.7	1.8	0.9	0.6	1.3	1.3	0.9	0.9	15	2.3
3297_i_at	0.3	0.2	0.4	0.3	0.3	0.6	0.3	0.4	0.4	0.2	0.3
3298_f_at	0.2	0.3	0.2	0.2	0.3	0.8	0.2	0.3	0.3	0.2	0.4
3299_f_at	20.5	8.5	5.8	21.7	4.6	5.7	2.2	0.7	1.9	12.5	24.1
3301_f_at	108.1	95.5	102.6	72.9	96.5	113.1	80.3	162.1	141.1	182.3	150.7
3302_f_at	351	351.8	365.2	320.4	412.5	535.5	536.4	807.7	546	558.5	481.5
3303_f_at	16.2	8.7	11.1	19.2	13.7	18.7	13.2	20.5	23.2	17.4	23.6
3304_f_at	15.5	37.2	17	22.9	31.6	29.2	16.3	32.4	22.7	30.1	29.8
3305_at	9.2	10.5	19.2	5.3	11.1	4.5	5.4	16.5	3.1	14	3.3
3306_i_at	76.1	112.2	97.9	75.2	97.3	101.9	60.4	104.3	111.2	152	106.6
3307_s_at	64.1	22.5	70.9	50.6	24.2	89.5	47.7	45	31.6	50.4	43.3
3308_s_at	45.9	51.2	72.7	39.6	27.3	171.5	47.7	71.8	57.1	34.7	31.4
3309_s_at	45.8	40.1	97.9	53.9	29.7	157.8	40.9	58.7	31.5	40.3	35.2
3310_s_at	848.9	1748.8	1749.3	593.2	932.7	858.9	261.3	626.4	209.3	818	560.1
3311_f_at	589.4	572.3	773.4	459.7	631.4	843.5	1062.8	1180.5	1141.2	748.9	641.6
3313_f_at	339.6	348	424.9	302.5	416.2	593.5	626.2	856.9	680.7	564.8	532.8
3315_f_at	4483.5	3198.6	4050.6	4033	3684.5	5410.1	4774.9	5430.1	5245.5	4664.9	4625.6
3316_f_at	930	1480.3	2101.2	966.4	1766.5	1854.7	2098.9	2140.2	2132	1981.4	2669.8
3317_f_at	1948.5	2011	2445.8	1826.6	2097.3	3394.6	2910	3356.4	2930.3	2233.3	2229.5
3319_f_at	1845.7	2095.3	2075.5	1812.3	2239.5	2884	2648.3	3538.1	2874.9	2368.8	2351.6
3320_i_at	2	3.9	4	1.8	2.5	2	1.8	2.8	1.4	1.5	4.1
3321_f_at	17.8	3.6	1.3	3.6	11.1	8.4	8.2	0.8	10.2	14.1	16.2
3322_at	1.9	7.9	2.9	13.2	12.8	3	0.4	4.8	1	11	8.9
3323_i_at	0.2	0.2	0.2	0.3	0.2	0.3	0.2	0.1	0.1	0.3	0.2
3324_at	28	24.1	11.2	50	31.4	16.3	38.8	31.3	37.7	40	40.5
3325_f_at	158.4	172.9	154.3	153.2	148.5	117.7	95.4	114.7	114.3	207	150.5
3326_at	23.8	25.8	22	28.4	32.4	25.8	8.1	16.2	17.4	27.8	28.8
3327_f_at	2020.8	2310.9	1647.7	2014.7	2017.8	1919.6	1346.7	1259.3	1313.7	2148.7	2483.1
3328_at	9.9	3.5	2.5	9	5.1	8.1	3.5	2.9	6.8	17.8	18
3329_f_at	56.7	63	50.4	75.8	89.9	93.5	110.9	124.1	61.4	163.9	68.9
3330_f_at	494.9	741.1	593.7	516.4	842.2	671.8	1243.6	1052.7	823.5	829.8	618.5
3332_i_at	2.9	0.7	14.4	3	0.9	1.1	0.5	2.2	0.6	3.4	0.8
3333_f_at	172	136.2	184	160.8	186.6	216.6	261.3	341.9	352.5	201.2	203.7
3334_at	7.1	10.6	13	10.3	10.1	9.2	4.3	4.3	14.6	11.1	21.6
3335_at	18.9	12	14.3	10.9	10.4	24.2	12.2	15.4	16.5	17.3	16.4
3336_f_at	130.3	137.6	87.4	113.5	119.4	93.2	111.4	159.9	130.7	193.3	174.3
3337_i_at	50	56.2	44.5	45.2	52.2	42	20.6	43.9	53.6	31.4	40.9
