ID_REF	GSM140786	GSM140800	GSM140801	GSM140802	GSM140803	GSM140804
3184_s_at	82.1	41.2	40	87.1	52.9	31.3
3185_s_at	38.7	53.1	22.7	26.4	101.5	17.4
3187_s_at	20.7	91	19.4	19.5	59.1	19.8
3188_at	3084.9	2662.9	1247.5	2221.7	3569	2346.1
3189_i_at	9990.4	6427.1	7334.2	11348.7	6495.5	6603.6
3190_f_at	4537.3	3307.2	3282	4888.3	4284	3525.6
3191_i_at	5.2	21.7	10	0.3	0.4	0.4
3192_f_at	30.2	37.6	25.1	17.8	24.3	24.5
3193_at	1.1	1.6	4.4	1.6	1.1	1.5
3195_f_at	2324.1	3863	1912.5	3167	6011.1	1832.2
3196_f_at	1384.8	1009.9	552.8	1845.5	1215.2	580.1
3199_f_at	3177.7	5640.8	3372	5093.7	7760.3	3826.1
3200_i_at	181.8	33.6	88	302.8	65	187.4
3201_r_at	74.5	13.5	53.9	215.7	30.1	118.6
3202_f_at	65.9	7.7	48.5	112.2	17.5	110.8
3203_f_at	3974.4	6536.2	4118.6	7322.7	9662.4	6899
3204_at	314.1	158.8	139.9	903.8	313.6	273.5
3206_at	14.5	25	44.2	61.7	60.4	69.6
3207_i_at	53.2	44.3	59.4	60.6	47.4	105.2
3208_f_at	24.9	26.5	45.6	80.9	76	64.5
3209_f_at	3763.7	7298.9	3964.9	8253.4	9619.7	4658.4
3212_f_at	180.2	308.9	271.3	310.1	524.8	231.2
3214_at	279.7	666.1	331.5	361.4	774.2	461.6
3215_f_at	61.4	80.4	55.6	114.2	81.3	74.1
3216_at	82.4	18.3	53.7	209	29.1	90.3
3218_at	12.2	1.8	14.9	7.5	9.4	10.8
3222_f_at	6818.7	9447.9	7477.9	7209.9	12038.9	9164.6
3223_f_at	4530.6	6535.8	6009.2	6754.3	8983.9	6926.7
3225_f_at	3184.8	4461.8	4525.7	2835.2	5899	6112
3226_f_at	5148.5	6154.9	6239.5	7160	9312.7	6802.7
3228_at	284.6	145	91	384.6	181	162.1
3230_f_at	1859.7	3053.5	2309.4	3393.8	4023	2605.9
3232_f_at	1735.8	1178.8	1269.5	2158.1	1592.1	1078.6
3233_f_at	8359.2	9368.7	7965.2	11181.9	11385	8051.4
3234_at	3725.2	3001.8	1579.7	2354.5	4362.7	3053.1
3235_f_at	3414.1	5332.9	4656.8	5265.3	7009.9	5949.6
3236_f_at	3340.2	5710.2	5331.2	3305	7418.4	7126.8
3237_f_at	7697	10336.6	9713.6	9295.1	12716.6	10164
3239_f_at	5132.7	6255.2	6053.4	7305.9	9258.8	6829.6
3240_f_at	3318	4256.3	4117.9	5566.6	6910.4	5236.8
3241_f_at	6990.7	9581.2	7471.5	10706.5	12760.6	8826.5
3243_at	115.7	81.1	102.7	140.7	86.9	106.9
3244_i_at	40.2	72.5	59.8	92.3	109.7	77.6
3245_f_at	104.5	153.9	156.3	213	205.9	176.7
3247_s_at	2.9	25.5	8.5	3.3	24	5.6
3248_s_at	22.3	21.9	14.6	2.5	27.6	21.2
3249_s_at	2.8	16.3	8.3	3	5.5	29.6
3250_s_at	2.1	2.3	1.5	8.3	2.5	6.6
3251_s_at	25.9	42.8	15.6	39.9	66.6	13.7
3252_s_at	3.5	14.5	1.1	12.3	18.8	14.8
3253_f_at	6537.3	7758	5040.4	8188.6	9761.4	6005.5
3255_at	123.5	51.6	43.3	157	41.4	80.4
3256_at	0.5	1.3	1	0.7	0.9	1.4
3257_f_at	2573.5	3834.2	2029.2	3578.4	4972.1	2180.4
3258_f_at	36.9	25.1	8.3	54	28.8	53.7
3259_at	716.3	643.5	749.7	875.7	525.2	571.3
3260_f_at	4259.4	4272.6	3483.3	7066.6	7154.7	4460.5
3262_at	41.5	30.9	19.7	103.4	33.9	79.3
3263_i_at	25.7	13	8	15.6	23.2	8.2
3264_f_at	262.3	330.6	212.2	631.9	454.8	277.4
3267_f_at	955	1243.7	732.3	1647.5	2238.4	877
3268_f_at	6429.7	8976.8	5172.4	9353.5	10900.3	5151.9
3269_f_at	132.9	136.5	114.2	233.7	163.7	113.7
3270_f_at	2967.3	4634.1	2799.4	3600.9	5151.6	3048.6
3271_i_at	44.2	35.1	34.1	60.5	74.7	32.2
3272_f_at	2310.4	5560.9	2019.6	3629.5	7698.3	3605.3
3274_at	32.9	22.3	19.3	46.6	23.4	45.3
3276_i_at	16	0.3	0.3	0.2	0.3	0.4
3277_f_at	15.6	0.9	11	9	1.9	5
3279_f_at	2100.6	3896.6	3247.9	2347.8	5756.6	5090.3
3283_f_at	8054.6	10483	8888.2	9161.7	11560.8	10332.5
3284_f_at	4551.5	7825.5	5649.8	5960	11395.9	6532.4
3285_f_at	2398.4	3752.7	2739.8	3389.4	5539.7	3573.6
3286_f_at	238.4	536.5	391.4	520.2	676.4	470.3
3287_s_at	119.8	52.7	86.2	252.9	113.3	172.1
3288_at	11.8	10.2	2.3	14.8	1.3	20.3
3289_i_at	71.3	58.4	43.6	150.5	72.8	78
3290_f_at	63.6	89.1	111.6	158.2	117.1	100.6
3291_f_at	300.7	629.6	447.2	613.6	902.7	614.5
3294_at	1.9	12.4	2.7	9.9	12.2	9.7
3296_at	89	40.2	57.9	331	46.7	106.8
3297_i_at	0.7	0.5	0.6	0.5	0.4	0.4
3298_f_at	0.5	0.6	0.5	1	0.3	0.3
3299_f_at	9.2	39.7	5.7	19.9	65	22.4
3301_f_at	1611	934.4	1023.6	1640.9	1535.6	1383.1
3302_f_at	2072.2	2783	2305.1	2857.9	3813.7	2615.1
3303_f_at	79.4	54.4	69.9	130.3	60	62.1
3304_f_at	399.8	291.7	253.8	643.3	226.5	231.6
3305_at	80.9	82.3	81.9	144.6	114.7	74.7
3306_i_at	1284.6	1618.1	1282.5	1715	1667.3	1308
3307_s_at	75.9	156.6	55.5	175.1	183.7	93.4
3308_s_at	82.2	166.8	40.3	114.1	286.6	62.7
3309_s_at	153.7	477.4	360.1	569.6	412.8	285.5
3310_s_at	1346.3	3586.9	3535.7	539.6	8206.7	6631.3
3311_f_at	3431.3	4863.3	4182.2	5788.5	6781.7	4667.7
3313_f_at	2105.3	3292.4	2959.1	3313.5	4488.5	3471.7
3315_f_at	8873	11081.6	7594.2	8825.3	13675.1	10424.7
3316_f_at	10441.1	16783.7	16698.9	11146.6	18401	16262.9
3317_f_at	9633.3	10559.7	9225.9	11107.5	11760.5	9743
3319_f_at	9051.2	11908.6	10620.7	12334.2	12129.1	10987
3320_i_at	5	3.5	1.4	12.3	1.1	8.2
3321_f_at	16.6	0.9	11.9	14.3	3.5	4.4
3322_at	19.7	22.5	16.5	0.9	8.3	20.7
3323_i_at	0.9	0.6	0.3	22.6	0.4	0.5
3324_at	185.1	1754.3	229.1	504.4	2297.7	407.8
3325_f_at	909	1313.4	710.8	3341.7	1857.4	1479.6
3326_at	123.9	210.6	85.3	311.5	188.8	142.9
3327_f_at	9969	9272.6	6806.8	11142.4	9567.9	6812.2
3328_at	191.9	205.5	122.7	297.2	203.2	160.5
3329_f_at	227.7	356.8	236.5	364.9	668.7	262.6
3330_f_at	3792.7	6854.3	2952.4	6165.1	8764.4	3415.5
3332_i_at	53.4	1.7	35	93.7	17.2	20.3
3333_f_at	1032.6	1875.1	1143.3	2240.3	2002.6	1260
3334_at	54.7	34	58	70.6	55.4	54.3
3335_at	98	105.4	95.8	131.9	139.6	102.7
3336_f_at	1264.9	1054.8	1114.9	1916.5	1410.1	1246.1
3337_i_at	86.9	191	59	58.9	198.1	104.2
3338_f_at	17.9	26.2	2.7	14.4	34.3	0.2
3340_f_at	2460.1	3275.2	2187.7	3100	4122.3	2978.8
3342_f_at	2173.5	3088	1699.3	3448.5	3778	2425.1
3343_i_at	1428.4	1703.4	796.1	1355.9	2208.2	1525.1
3344_f_at	719.7	718.1	354.4	645.5	1249.2	1013
3345_f_at	852.3	1706.2	1177.7	1660.8	2354.7	1583.9
3346_at	102.2	136	100.7	325.5	187.2	130.9
3347_s_at	1666.7	1536.7	804.2	1885	976.7	1034
3348_f_at	3496.6	5352.8	3775.3	5382.4	6995.2	5721.7
3350_f_at	5405.2	8010.7	6706	7544.1	10493.7	8321.2
3352_s_at	9500.4	7996.1	9077.9	6764.1	7018	8629
3354_s_at	871.1	277.5	222.8	1103.5	372	297
3355_s_at	1552	1522.9	1234.6	1677.7	1896.7	1159.5
3356_f_at	315.2	394	166.7	1209.7	707.3	398.3
3357_at	17.8	27	22.8	5.5	7.4	4.6
3358_f_at	274.5	414.8	194.5	252.7	354.9	131.9
3359_f_at	2798.5	4735.9	3938.7	4536.4	7154.3	5373.5
3360_at	28.1	18.3	1.3	38.6	13.6	3.3
3361_f_at	300.2	295.5	230.2	206	324.8	177.8
3362_at	1	0.8	0.8	14.4	0.3	2.9
3363_at	43.6	8.2	8.9	75.8	7.4	14
3364_f_at	167.6	226.2	81.4	101.1	253.6	69.7
3365_f_at	3165.3	4560.9	4014.9	5594.2	6969.6	5320.6
3366_at	11.5	7.8	9.1	20.9	14.9	17
3367_f_at	255.5	397.6	394.1	649.7	485.4	483.8
3368_f_at	115.5	76.4	65.6	74.4	71.2	53.7
3369_i_at	5.7	4.7	8.7	13.4	4.9	18.7
3370_f_at	46.9	71.8	57.4	103.9	103.1	86.7
3371_f_at	2564	2741.9	1881	2216.3	3070.3	1356.9
3372_f_at	103.6	135	132.6	107.6	165.2	85.6
3373_at	123.4	64.2	55.8	173.2	106.3	145.1
3374_at	350.4	162	214.9	879.9	274.5	398.7
3375_f_at	2282	3219.1	3279.9	3609.8	4583	3805.8
3376_f_at	216.3	232.8	111.7	157.3	264.5	127
3377_at	53.6	32.9	40.8	200.9	45.5	61.6
3378_f_at	277.8	342.2	106.9	230.5	377.9	281.3
3379_f_at	2253.2	3725	3150.3	3421	4884.5	3797.8
3380_i_at	2.2	91.1	38.3	20.6	54.9	56.2
3381_f_at	0.9	2.4	17.3	11.1	6.6	17.8
3382_f_at	267.5	408.1	223.4	262.8	375.2	189.8
3383_f_at	507	585.1	346.9	386	600.4	314.7
3384_f_at	1710.5	2243.5	2056.7	2683.7	3047.4	2347.9
3385_s_at	821.5	792.7	360.3	430.4	1018.5	382.5
3386_f_at	5811.9	8062.8	7208.3	8773.6	9543.3	8024.8
3387_f_at	3143.3	5535.9	4405.7	3241.2	6506.6	6121.2
3388_f_at	6078.4	9043.2	7525.1	8793.9	10071.4	8457.3
3389_f_at	960.7	1799.9	1640.1	1513.5	2454.1	1924.7
3390_at	40.6	36.1	32.6	53.5	45.3	51
3391_f_at	1045.9	1219.1	1170.4	2275.8	1517.7	1344.1
3392_f_at	4878.8	7455.1	6542.9	7596.1	8718.4	7034.4
3393_f_at	17549.7	21267	19638.7	16020.7	20693.4	20011.8
3394_f_at	3607.7	6726.5	5104.5	4187.3	9604.5	7392.1
3395_f_at	6594	10629.1	8843.1	9407.1	11500.9	10211.9
3396_f_at	2853.8	5500.2	4341.6	5130.1	6556.3	4709.6
3397_f_at	11.7	43.8	12.7	4.3	13.5	5.9
3398_f_at	266.3	341.3	202.2	206.3	340.6	198.6
3399_f_at	2517.2	4545.1	3253.4	6176	6729.6	4068.9
3400_i_at	11.1	0.2	1.2	0.7	1.7	14.7
3401_f_at	13.9	16.7	2	29.1	22.6	23.8
3402_at	267.3	43	119.7	434.5	63	222.6
3403_f_at	1264.9	2195.8	644.7	1469.4	2483.2	904.5
3404_f_at	1614.5	3697	3829	3041.7	4183.9	3752.2
3405_f_at	246.4	303.4	163.3	181	285.3	143.2
3406_f_at	6242.6	9891.6	6284	8293.8	11500.4	5813.9
3407_at	287.1	425.1	276	634.7	409.8	376
3408_f_at	2145	3797.5	3152.3	4075.2	4960.1	3633.5
3409_f_at	11125.3	16868.9	15683.2	12744.8	19122.2	17160.5
3410_f_at	2949.3	5233.8	4357.3	4095.3	5658.6	5235.2
3411_f_at	1859.4	3425.2	2506.7	3343.1	4536.1	3035.3
3412_f_at	1627.7	3587.7	2256.9	1630.6	5030.1	3985.4
3413_f_at	6400.4	10135.2	7083.6	8672.6	11181.1	8930.5
3414_f_at	8721.5	12704	10120.3	11553.1	14285.3	13585.3
3415_i_at	55.7	96.9	70	53.5	79.5	81.6
3416_s_at	1390.6	1612.4	1330.5	1312.8	1502.6	1303.4
3417_f_at	4375.7	5836.7	4259.4	5539.4	7783.7	4508.3
3418_f_at	345.9	322.9	252.1	252	375.8	226.4
3419_f_at	2282.3	3746.3	3091.5	4958.4	6049.6	4060.9
3420_f_at	7155.7	10639.1	7392	7880.9	12542.1	11802.9
3421_f_at	4730.3	7219.7	5894.4	6285.6	8728.4	8024.5
3422_f_at	3432.1	4882.1	4455	5372.5	6536.8	5911.7
3423_f_at	3353	5425.3	4878.3	5233.7	7247.3	5597.1
3424_f_at	3139	6383.4	4800.4	3573.5	9280.9	6094.7
3425_f_at	3123.6	5433.8	4343	4731.3	7360.4	5367.1
3426_f_at	6036.7	8393.9	7645.3	5880.5	10089.7	9006.1
3427_at	43.7	103.3	42.3	58.8	223.6	40.2
3428_f_at	1302.9	2144	1122.1	2301.6	2675.6	1201.6
3429_f_at	4194.1	6486.7	5118.9	5979.7	7686.1	6713
3430_f_at	13601.5	16984.5	15188.6	16006.2	18637.6	15470.8
3431_f_at	6884.7	10972.6	6066.6	8784.8	13001.3	13102.8
3432_f_at	1427.4	2304.5	2192.7	2129.7	2775.2	3425.7
3433_i_at	26.9	0.1	0.1	0.5	 	14
3434_f_at	47.3	107.5	52.9	101.3	61.3	89.2
3435_f_at	381.8	774.5	638.6	653.5	994	814.5
3436_f_at	125.8	216.3	55.8	114.4	246.8	69.8
3437_f_at	98.6	67.4	53	61.2	63.8	54.7
3438_f_at	85.4	65.2	19.8	86.9	70.2	31.1
3439_f_at	175.1	225.5	107.1	139.9	281.1	117.2
3440_f_at	3476.8	6081.9	5286.9	5298.2	7946.1	6092.7
3441_f_at	4804.8	7352.8	6626.6	4711.4	8762.9	8818.9
3442_f_at	7492.6	10712.5	9512.2	9549.3	11968.6	10922.4
3443_f_at	8856.2	13398.5	11835.3	9504.8	15919.1	14137.8
3444_f_at	4768.9	7302.5	5642.2	7023.5	8650	6151.4
3445_f_at	674.8	708.2	764.4	1323.2	1264.9	1202
3446_i_at	1.6	0.7	0.7	0.5	1.9	2
3447_f_at	150	68.1	63.6	154.7	55.3	60.6
3448_s_at	4550.6	4811.2	4631	6463.2	5204.9	4111.2
3449_i_at	821.6	2257.3	2108.8	1199.2	1897.9	2691.7
3450_r_at	13.3	41.8	43.4	21.6	63.9	94.4
3451_f_at	48.7	82.4	39.8	14	120.1	9.6
3452_f_at	2903	5207.6	3654.9	4732.8	6771.1	4014.2
3453_at	195.7	194.5	167.9	181	148.8	203.7
3454_s_at	112.3	141.2	96	127.2	124.4	97.7
3455_f_at	207.3	282.7	120.4	223.9	351.5	83.6
3456_i_at	98.4	46.3	142.2	120.6	17.3	93.2
3457_f_at	317.8	470.1	570.2	473.6	548.3	542.9
3458_f_at	150	207.3	269.7	395.2	223.5	349.7
3459_at	23.7	26.1	15.1	13.7	5	45.5
3460_at	8	1.1	8.7	1.4	2.4	14.3
3461_f_at	4755.9	7463.4	6285.2	6397.1	8980.7	7364.4
3462_f_at	212.1	272.8	141.2	170.3	280.6	112.8
3463_at	54.3	173.9	145.5	151.4	248.4	96.2
3464_at	87.1	68.2	54.7	99.8	73.1	44.8
3465_at	24.4	12.2	1	9.6	11.3	12.3
3466_i_at	0.9	0.3	11.6	3.3	0.3	2.4
3467_f_at	168	252.1	244.5	267.1	281.1	374.6
3468_i_at	49.5	2	27.5	162.5	28.8	42.7
3469_f_at	24.6	16.9	24.9	91.1	8.3	38.3
3470_i_at	0.8	0.6	0.3	0.5	0.9	19.8
3471_f_at	2584.5	3403.1	2038	2471.9	3326	2762.5
3472_f_at	272.4	392.2	209	265.6	367.4	115.5
3473_f_at	212	154	76.4	178.9	175.9	70.9
3474_f_at	905	1237.4	990.8	1650.9	1444.2	1608.1
3475_f_at	751.9	739.7	648.1	1165.8	947.9	775.2
3476_f_at	273	290.4	203.9	215.7	309.5	181.3
3477_at	73.1	48.5	47.8	122.8	35.8	70.8
3478_f_at	278.6	351.4	185.2	202	335.4	151.8
3479_f_at	194.7	91.6	90.1	86.5	125	35.1
3480_at	13.6	14.4	11.1	6	11.2	17.8
3481_at	19.9	51.1	74	60.9	44.6	81.9
3482_f_at	2538.3	2910.4	1895.3	2600.2	3227.3	1300.6
3483_f_at	5617.7	5470.9	3909.9	6633	5874.1	3698.9
3484_f_at	6	6.9	13.5	30.6	10	4.8
3485_at	1.8	3.3	2.1	4.6	2	2.1
3486_at	6.7	7.8	13.7	5.2	3.2	2.9
3487_g_at	12.5	3.6	12.1	2.9	13.4	6.2
3488_at	8.5	6.1	12.8	1	11	0.9
3489_f_at	1.2	3.7	1.8	1.9	2.4	0.6
3490_f_at	0.6	1	2.4	16.4	3.6	10.2
3491_f_at	2442.2	2992.3	1867.8	2840.7	3069.5	1423.4
3492_f_at	419.5	887.3	578.4	768.7	996.6	677.4
3493_f_at	1583.9	2910.2	2490	2328	3775.7	3398.2
3494_f_at	3305.9	4628.9	2797.2	4127.1	8511.4	4959.5
3495_f_at	29.8	307.7	298.3	57.2	329.5	441.6
3496_f_at	4593.7	6520.5	5070.2	6682.5	8160.6	6583.8
3497_f_at	5127	8956	8934.5	5919.4	10309	10764.4
3498_f_at	5992.1	9029.6	7809.4	7047.8	10856.6	9030.7
3499_f_at	4291.6	6165.6	4965.4	5708.1	7260.2	5899.1
3500_f_at	2	0.6	0.7	1.1	0.9	0.9
3501_f_at	2100.5	3580.3	2740.2	3875.4	4712.4	3728.6
3502_f_at	6958.5	11232.3	9076	8125.4	13576.3	11285
3503_f_at	2662.1	4740.6	3852	3697.3	5886.7	4616.5
3504_f_at	1992.9	3810.2	3042.9	3811.5	4587.4	3648.4
3505_s_at	157.7	123.7	124.5	137.4	169.4	158.7
3506_s_at	837.4	822.9	638.8	1225.6	1789.7	943
3507_at	23.9	43.5	31.9	48.1	45.6	19.1
3508_f_at	300	485.1	180.8	229.2	369.8	83.4
3509_f_at	1355.3	1983	1592.2	2057	3094.7	2122.1
3510_s_at	1696.1	682.4	1091.7	2272.2	688.5	1116.1
3511_f_at	3848.7	6259.3	5162.5	6027.8	8012	5343.1
3512_f_at	3629.1	6723.8	4768.1	3251.6	7725.6	7326.5
3513_f_at	4551.5	6675.9	5625	6666.1	9622.7	6211.5
3514_f_at	301.3	264.8	264.9	237.2	366.7	205.2
3515_at	31.4	25.5	24.2	15.1	17.7	21.8
3516_f_at	4069.6	6495.6	4625.3	6007.7	8271.3	6078.7
3517_f_at	3541.8	5568.3	5205.5	3595.4	7032.4	6903.2
3518_f_at	3827.9	6218.1	4960.6	6108.5	7448.8	5525.7
3519_f_at	0.8	6.6	0.5	0.3	0.3	5.4
3520_s_at	118.4	69.4	72.6	68.9	78	49.8
3521_i_at	17.2	4.3	12	24.4	0.3	21.3
3522_f_at	237.6	99	77.7	420.6	52.4	163
3523_at	110.9	45.6	83	339.9	74.5	93.1
3524_f_at	1327.7	2564.1	1922.6	1407.4	3411	3300.1
3525_f_at	7396.8	10158.3	8767.4	9287.7	11915.2	10203.7
3526_f_at	7325.1	11257.6	12430.3	7355.1	14760.4	14959.7
3527_f_at	2772.9	5082.3	3857.6	4428.5	6128.4	4388.7
3528_f_at	4821.7	7204.2	6455.3	6909.9	8160.9	6955.1
3529_f_at	13123.3	17677.5	15040.1	12230.7	20009.3	16501.6
3530_f_at	4668.4	7073.8	5592.3	6666.7	8598.4	6564.5
3531_at	26.6	14.3	42.6	42.3	22.8	54.7
3532_f_at	6318.6	8978.7	6955.2	9249	10580	7135.2
3533_f_at	3188.1	5554.6	4513.3	2763	6469.6	7722.4
3534_f_at	6808.3	9552.7	7900.8	9696.4	11028.5	8305.5
3535_i_at	1.8	0.1	1.3	1.6	0.6	9.7
3536_f_at	3114.4	3347.2	3175.7	4100.1	4588.6	3426.4
3537_f_at	220.3	159.2	69	196.1	183.8	95.3
3538_f_at	312.4	463.8	226.4	362.2	356.2	143.8
3539_f_at	308.6	200.4	225.8	517.1	399.3	392.6
3540_at	96.1	62.6	62.9	95.2	63.9	107.9
3541_at	290.5	271	224	403	266.8	284.7
3542_f_at	13943.4	14328.3	14394.1	17073	15787.4	14098.8
3543_s_at	285.4	688.4	63.7	298.8	1194.3	378.3
3544_at	23.5	27	35.7	2.8	10.7	8.9
3545_i_at	198.6	234.1	169.2	328.4	274.3	105.4
3546_f_at	43.9	24.8	32.9	66.9	60.1	28.6
3547_f_at	1374.6	2743.4	2033.7	2480.4	3119.4	2709.6
3548_s_at	76.3	102.5	84.9	74.6	103.6	96
3549_f_at	15.4	6.3	0.9	13	7.4	9
3550_i_at	12.2	4.2	8.3	30.5	14	14.6
3551_f_at	49.7	60.1	62.7	86.1	96.5	88.3
3552_f_at	58.8	77.8	42.6	128	128.7	43.5
3553_f_at	1317.8	1011.5	1092.2	2139.6	1290.3	1325.8
3554_f_at	1266	1203.6	1341.7	3211	1537	1543.5
3555_s_at	203.5	259.6	287	347.2	335	350.5
3556_s_at	131.6	224.8	245.9	246.2	198.6	229.4
3557_s_at	0.8	0.8	7.4	0.5	3.7	1
3558_f_at	1083.8	936	918.1	1695.8	1199.9	1148.2
3559_f_at	4765	7709.7	5436.9	7417.2	9169.1	6279.3
3560_at	59.3	25.6	35.3	119	43.9	55.7
3561_f_at	286.4	390.8	225.8	243.7	406.9	165.5
3562_f_at	275.2	345.2	139.8	177.2	404.8	232
3563_s_at	57	37	32.1	23.8	34.7	43.5
3564_f_at	5288.7	8633.2	6923.1	6650.6	10309.9	7624.7
3565_at	570.4	78.3	250.5	902.4	129.1	256
3566_i_at	9.4	7.7	27	18.6	15.3	41.4
3567_r_at	6.1	4	10.3	0.4	5.4	3.4
3568_f_at	112.7	155.3	171.5	186.2	240.7	259.1
3569_at	8.1	34.6	22.4	28	28.7	5.2
3570_f_at	126.9	196.2	205.6	282.8	295.7	211.1
3571_f_at	2477.4	4568.3	3726.4	4155.4	5926.1	4033.6
3572_f_at	2617.6	4838.7	3738	4431	6857.3	4580
3573_f_at	147.1	136.6	230	247.7	198.8	331.7
3574_f_at	96.1	101.8	44	100.2	85.9	72.4
3575_f_at	2310.2	3305.3	2253.5	3998.9	4599.9	2757.6
3576_f_at	825.4	511.4	502.1	1561.2	390.3	532.6
3577_at	111.3	56.2	63.2	80.7	59.9	34.1
3578_f_at	2860.6	4532.2	3799.6	6261.9	6232.4	4326.5
3579_f_at	5616.8	9507.7	7735.3	6476.7	12016.9	10072.7
3580_f_at	6268.3	9706.3	7296	7999.7	11751	10083
3581_f_at	2902.3	3558.4	3433.4	5590.1	6367.2	4524.9
3582_f_at	2751.4	5146.1	3725.4	4056.2	6052.9	5136.9
3583_i_at	280.5	229.8	321.1	299.6	227.9	318
3584_f_at	192.2	237.8	238.6	346.2	213.3	389.9
3585_f_at	5.6	10.8	22	12	13.8	11.2
3586_f_at	4334.8	6980	5653.6	6786.6	8143.6	6930.5
3587_f_at	12803.4	15056	14683.3	14148.9	16377.7	16188.2
3588_f_at	9129.4	12722.5	11271.1	12235.2	15826.1	11664.7
3589_f_at	7654.8	11023.2	9099.4	9802.8	11978.9	9303.4
3590_f_at	4611.6	7444.5	6193.1	7190.6	9136.5	6469.4
3591_f_at	2952.1	4815.2	4143.5	6103.9	7063.3	4878.1
3592_i_at	226.7	646.6	293.9	70.2	169.4	72.9
3593_f_at	753.5	1211.5	804	829.8	947.5	673.2
3594_f_at	2960.7	3594.4	2131.9	3221.1	3396.2	1546.2
3595_at	19.1	3.2	14.7	24.5	20.9	19.7
3596_f_at	3285.4	4975.8	4032.9	5369.1	6327.6	4451
3597_at	38.7	39.3	29.5	67.3	32	12.1
3598_f_at	108.9	91.8	51.8	92.2	90.1	62.1
3599_at	0.5	0.4	0.7	0.6	0.4	0.7
3600_i_at	1.1	0.9	1.4	0.9	0.8	1.6
3601_f_at	18.7	5.1	3.6	19.4	20.5	7.7
3602_at	94.4	40.6	52.2	159.9	70	96.7
3603_at	46.3	32.1	55.1	88.2	56.9	67.1
3604_f_at	4.7	5.1	3.4	3.6	3.4	3.7
3605_f_at	145.4	145.4	101.5	320.3	119.3	85.8
3606_f_at	5102.3	7607.3	5869.2	7286.6	8078.9	6350
3607_f_at	3394.2	5402.2	4845.3	3122	6450.8	6491.3
3608_f_at	5285.9	7645.4	5802.6	6836.3	9030.2	6529.5
3609_i_at	1.2	9.8	0.9	20.7	11.1	1.5
3610_f_at	27.8	25.3	23.3	56.5	35.9	24
3611_f_at	29.4	21.1	27.6	23.3	35.6	29.8
3612_f_at	3683.8	6775.1	5885.7	6372.5	8944.9	6663.7
3613_i_at	10.2	52.7	6.9	18.1	156.8	25.3
3614_f_at	94.3	327.4	135.1	142.1	498.2	218.1
3615_i_at	0.4	6.3	8.1	1.4	3.7	0.1
3616_f_at	9.9	15.9	22.6	14.5	14.3	 
3617_f_at	967.1	986.8	925.7	1320.9	1038.8	1083.1
3618_f_at	2562.2	5339	4353.5	5179.6	7169.2	4946.9
3619_f_at	4647.3	8801.2	7385.9	7078.3	9864.9	8545.4
3620_f_at	6153.6	11173.1	8076.3	6156.1	12332.8	9639.8
3621_i_at	0.3	0.2	1.2	0.2	0.2	0.4
3622_f_at	5643	9348.9	6584.2	7005.1	12003.2	6312.8
3623_f_at	4211.2	6291.5	5712.2	7514.1	8380.2	6856.6
3624_at	1117	619.8	614.6	1604.8	641.7	604.4
3625_at	71.3	115	69.2	106.8	59.5	56.1
3626_i_at	27.7	33.7	4.3	21.3	123.2	74.3
3627_r_at	3.2	33.5	3.7	4.3	23.3	54
3628_f_at	1.2	0.1	0.2	0.6	0.1	 
3629_f_at	210.5	359.5	172.1	1100.5	577.1	266.3
3630_at	15.5	0.8	15.1	1.1	0.4	8.1
3631_s_at	305.5	264.4	274.1	686.8	363.1	345.3
3632_at	38.3	7.8	14.4	83.8	29.3	45.3
3633_f_at	109.2	133	69.3	140.7	73.3	146
3634_f_at	180.4	358.9	227.8	429.1	443	315.8
3635_f_at	5440.8	8107	6283.3	7720.8	9007.2	7867.6
3636_f_at	10608.3	13872.6	11620.8	12177.3	14927.4	14279.8
3637_f_at	9172.2	13074.4	10607.3	11387.7	17697.6	13526.4
3638_f_at	5458.4	9095.1	7814.6	8247.9	10919.9	8678.5
3639_f_at	5265.6	8012.3	6310.8	7736.9	8911.3	6447.3
3640_f_at	279.5	407.4	229.1	259.2	368.9	143
3641_f_at	26.8	2.3	7.2	24.9	2.6	8.6
3642_at	16.3	1.6	4.2	7.9	2.2	2.8
3643_i_at	1.4	0.7	1.7	1.4	0.8	1.6
3644_f_at	57.9	40.4	67.8	96.8	82	112.4
3645_f_at	274.6	346.8	132.3	177.2	404.4	104.6
3646_s_at	2.7	13	1.5	3.3	23.8	1.1
3647_f_at	494.6	620.6	242.7	1964.6	1025.8	585.4
3648_f_at	12751.5	11472.7	8914.5	14838.1	11735.6	9939.4
3649_f_at	130	127.4	108.4	102	147	161.1
3650_f_at	971.4	961.7	659.2	1136.5	1180	852.2
3651_f_at	4482.1	6648.3	4796	6734.8	8078.1	5076.7
3652_f_at	2344.4	4911	3754.2	1842.6	6523.3	5738.3
3653_f_at	4599	6773.6	4926	6443.5	8454.1	5034.4
3654_i_at	18.9	12.7	0.7	0.7	12.4	18.7
3655_f_at	16.4	7	16.1	18.3	4.6	6.8
3656_f_at	2597.2	5003.6	3141.5	4424.7	6466.6	4199.6
3657_f_at	5618	7666.8	6206	5343.2	9674.6	7805.4
3658_f_at	6147.1	11364.6	7291.3	7215.7	14746.9	11370.5
3659_f_at	3348.1	5917	5481.8	4705.1	7723.4	5926
3660_f_at	2777.1	5095.7	4126.3	4680	6982.7	4234
