ID_REF	GSM572552	GSM572553	GSM572554	GSM572555	GSM572556	GSM572557	GSM572558	GSM572559	GSM572560	GSM572561	GSM572562	GSM572563	GSM572564	GSM572565	GSM572566
Pc21g07740_at	10.92851838	10.67330908	10.45738088	10.47065887	10.20457114	11.34651373	10.98797452	11.16490693	11.35259523	10.99506047	10.65284497	9.32305476	8.843921051	9.310385568	9.078951341
Pc21g07750_at	4.201633861	4.247927513	4.177917792	4.087462841	3.925999419	4.121015401	4.193771743	4.263034406	4.201633861	4.224966365	4.378511623	4.255500733	4.329123596	4.270528942	4.145677455
Pc21g07760_at	9.019590728	9.412146397	9.746178381	9.32350518	9.344961614	9.616916363	9.881725791	10.62844554	10.48784003	10.13057056	9.074676686	9.086401646	9.558994616	9.562814809	9.268191079
Pc21g07770_at	6.638073837	7.004501392	7.569855608	7.624247146	7.36719631	6.938991439	8.150762744	7.329123596	6.8008999	6.242221395	6.157852169	6.272396509	5.968090752	5.855491443	6.451211112
Pc21g07780_at	4.995484519	5.343407822	6.09592442	5.937815169	5.714245518	5.221103725	6.341630009	5.62935662	5.116863758	4.817623258	4.392317423	4.432959407	4.44625623	4.95419631	4.916476644
Pc21g07790_at	8.904484098	8.601399391	8.366759328	8.487840034	8.2644426	8.427941333	8.720073211	8.183883459	8.417008587	8.29553937	8.816983623	9.294850459	9.223036338	9.18214602	9.09592442
Pc21g07800_at	5.378511623	5.485426827	5.395748328	5.232660757	4.925999419	5.296457407	5.161887682	5.221103725	5.296457407	5.385431037	5.449561375	5.221103725	5.402585758	5.375039431	5.108524457
Pc21g07810_at	10.16867212	9.088523257	8.301953395	7.597680144	7.713558356	8.36018867	8.346956889	7.54689446	7.259272487	7.46760555	6.780047576	6.917670434	7.197708158	7.577428828	7.549207089
Pc21g07820_at	6.215290306	6.368069877	5.817623258	5.83541884	5.791814071	6.247927513	6.421223299	6.12722055	6.09592442	6.171927354	6.806066226	6.427941333	5.783980414	5.318316841	5.469234794
Pc21g07830_at	9.80928581	9.141085319	8.791814071	8.427941333	8.139039668	8.766860144	9.372212109	8.751878752	8.758556362	9.193771743	8.099610812	8.041111535	7.224001674	7.691394579	7.283551423
Pc21g07840_at	4.995484519	4.807354922	4.822730148	4.66106548	4.452858965	4.672425342	4.94016675	5.185866545	4.822730148	5.004501392	4.754887502	5.232660757	4.977279923	4.711494907	4.791814071
