ID_REF	GSM1356346	GSM1356347	GSM1356348	GSM1356331	GSM1356332	GSM1356333	GSM1356343	GSM1356344	GSM1356345	GSM1356325	GSM1356326	GSM1356327
1762910_s_at	8.82082	8.83203	8.93957	7.94925	7.85017	7.38025	9.57958	9.34905	9.73163	8.55163	8.30676	8.22146
1762911_s_at	7.70796	7.6221	7.6197	8.38746	8.35362	7.81581	7.04736	7.24112	7.29994	7.19577	7.33255	7.45999
1762912_s_at	13.885	13.9885	13.9566	14.0991	14.0838	14.2235	13.9314	14.0423	13.9459	14.1559	13.9905	14.0475
1762913_s_at	10.9692	10.8252	10.7949	10.4885	10.5964	10.7896	11.0393	10.8929	11.0491	10.6687	10.2383	10.3289
1762914_at	3.74432	3.71002	3.60478	3.76364	3.95627	4.02819	3.71328	3.76364	3.67808	3.71803	3.90353	3.97476
1762915_s_at	9.12805	9.41897	9.24056	10.1131	10.0474	9.64915	8.73448	8.94538	9.04119	9.15886	8.84306	8.80196
1762916_at	4.6918	4.68084	4.60214	4.67371	4.61349	5.12483	4.35192	4.32784	4.30905	4.61667	4.57474	4.56649
1762917_s_at	11.2335	11.4249	11.4426	11.0727	10.9966	10.7737	12.3834	12.3792	12.3008	12.632	12.578	12.4246
1762918_s_at	9.13923	9.01725	8.81295	8.53218	8.77222	8.695	8.37401	8.24391	8.63636	8.14918	8.49723	8.49226
1762919_s_at	10.1262	10.2442	10.3183	9.03673	9.44802	9.04466	10.8074	10.5676	10.6405	10.7639	10.6824	10.626
1762920_at	6.49777	6.44072	6.33963	6.36194	6.46327	6.42763	6.19758	5.99432	6.16902	6.01169	6.65177	6.6499
1762921_at	4.19335	4.48807	4.25738	4.74023	4.45065	4.60958	4.58599	4.32959	4.56924	4.41751	4.61766	4.55374
1762922_s_at	10.2545	10.2487	10.1293	7.62906	7.45583	7.30875	10.2258	10.209	10.1649	7.98694	8.8433	8.79929
1762923_s_at	9.13493	9.11504	9.15292	10.541	9.98691	10.5636	8.93226	8.80895	8.83514	9.17064	9.11119	9.08363
1762924_s_at	10.3704	10.5617	10.5225	10.0692	10.0956	9.60392	10.192	10.0675	10.195	9.44742	9.43018	9.36934
1762925_s_at	9.39309	9.49802	9.55637	9.88424	9.96753	9.61587	9.29084	9.30105	9.32668	9.43489	9.50086	9.4451
1762926_s_at	3.26489	3.45285	3.52106	3.26472	3.8296	3.5883	3.47339	3.39384	3.4494	3.24808	3.67322	3.5786
1762927_s_at	4.23035	4.08578	4.41526	4.43311	4.425	4.48906	4.43833	4.28901	4.23282	4.3158	4.64829	4.31887
1762928_s_at	5.8949	5.74557	5.88561	5.80001	6.13889	5.962	6.21597	6.66474	6.24849	6.845	6.10956	5.92371
1762929_at	5.16823	5.03702	5.05683	4.70432	4.85544	5.04234	5.2755	5.34598	5.70372	4.93963	5.23259	5.21667
1762930_at	7.38701	7.35617	7.52343	6.17512	6.65014	6.61187	7.57093	7.70478	7.49709	7.92527	7.62137	7.51398
1762931_at	4.03266	3.90989	3.66416	3.90402	4.19409	3.96351	4.01861	4.19488	3.61686	4.31702	4.27874	4.41306
1762932_s_at	8.56142	8.72652	8.38552	9.17652	8.74556	9.1822	7.4908	7.45776	7.63585	7.7301	7.63712	7.66931
1762933_s_at	14.5673	14.5268	14.5662	14.503	14.5914	14.5385	14.5899	14.7023	14.6827	14.7522	14.7602	14.7752
