ID_REF	GSM1133080	GSM1133081	GSM1133082	GSM1133083	GSM1133084	GSM1133085	GSM1133086	GSM1133087	GSM1133088	GSM1133089	GSM1133090	GSM1133091	GSM1133092	GSM1133093
1423552_at	3202.8	3146.6	3366.8	3379.4	3212.5	2498.7	3073.9	2798.8	2716.1	4097.8	3503.6	3958.9	3294.4	4176
1423553_at	45.3	25.3	30.5	29.6	29.8	73.6	56.6	27.9	46.2	68.6	38	28	53.5	33.8
1423554_at	22.4	52.4	40.7	47.9	28.2	20.5	67.6	50.5	24.6	75.2	110.1	94.4	32.5	47.7
1423555_a_at	40.6	32.8	17.7	26.8	17.7	40.5	27.5	29.5	22.3	43.9	27.6	49.5	55.9	32
1423556_at	66.1	31.5	4.1	50.9	98.7	77.4	48.4	21.6	54.5	39.2	32.7	44.9	32.2	36
1423557_at	262.7	231.9	314.1	142.1	154.9	138.9	200.1	115.1	189.2	344.1	353.6	246.6	189.3	202.8
1423558_at	294.4	262.6	161.4	251.2	252	305	183.4	173.8	225	248.3	230.4	348.9	194	223
1423559_at	71.3	5.8	8.2	65.7	12.7	77.4	60.2	31	62.7	32.7	81.9	17.1	51	9.1
1423560_at	10.5	9.7	6.2	3.6	11.2	7.2	8.8	13.2	4.6	17.9	6.6	4.9	4.6	10.8
1423561_at	34.8	31.6	3.8	28.8	7.9	35.5	21.4	10.7	5.8	1.3	4.9	4.1	32.5	9.7
1423562_at	105.4	72.4	85.3	51.8	66	35.5	117.7	84.4	75.6	83.2	81.6	38.6	58.7	44.3
1423563_at	141.7	178.3	176.7	208.3	280.1	302.3	216.6	176.7	214.9	143.1	146.4	158.5	137.4	193.5
1423564_a_at	12131.5	11801.2	11765.3	12940.3	10712.4	16002	16007	12895	12493.7	11646.7	12588.5	11602.2	12782	11449.1
1423565_at	9189.3	9146	9327.5	9668.1	10486.4	11214.3	11269.4	12287.6	10962.9	10529.3	9763.6	9233.9	9070.7	9874.4
1423566_a_at	1278	1235.1	2026.2	1533.4	1293.9	1581.4	870.7	1294	1485.6	1471.7	1416.6	1239	1692.6	1116.2
1423567_a_at	6977.6	7433.4	5734.9	5890.7	7411.5	5056.8	6182.8	8461.1	8059.2	6911.3	5837	6231.7	7180.1	7000.7
1423568_at	6640.4	6608.7	4638.2	4142.2	6429.3	4283.2	4272.3	7679	7115.8	4932.5	4272.4	5790.4	5401.2	6241.8
1423569_at	233.9	270.9	255.5	157.4	2245.4	1696.3	1419.5	2354	1971.6	1002.7	1628.2	1451.3	1674.2	1562.1
1423570_at	1452.7	807.4	889.5	1238.3	2015.2	809.7	1149.2	1081.4	753.2	1218.7	1082.2	1760.7	1269.7	1603.4
1423571_at	1801.7	1548.7	1924.3	2314.1	1796.3	2381.6	1650.2	1425.3	1167.4	2672.3	2277.6	2555.7	1997.4	2750.8
1423572_at	126.2	170.6	136.7	142	142.8	245.4	188.9	200.6	135.8	190.1	128.3	108.4	182.7	165.9
1423573_at	491.9	515.8	596.9	617.2	482.5	883.7	652.8	521.2	563.9	572.7	443.3	495.8	504.6	465.3
1423574_s_at	755.8	558.2	789.8	940	675.6	1209.6	937.3	701.7	680.6	716.8	740.8	428.8	678	636.3
1423575_a_at	1486.8	1471.4	1915	1552.6	1438	1713.4	1369.6	1564.2	1426.7	1515.4	1458.8	1381.6	1795	1412.3
1423576_a_at	32.3	2	2.3	35.6	11.7	50.8	4.4	16.4	6.5	1.3	1.6	60.8	22.5	1.7
1423577_at	622.3	692.4	355.6	525.5	678.3	597.5	587	536.7	700.7	544.4	470.4	636.1	517.9	623.4
1423578_at	73.2	156.3	160.9	82.7	86	170.3	92.1	22.5	91.4	113.4	150.4	97.4	159.4	20.9
1423579_a_at	3	4.3	1.8	11.3	1.7	1.6	1	4.7	1.1	2.5	7.9	1.6	2.6	26.5
1423580_at	11.4	7.9	4.1	6.8	32.6	2.6	3.8	3.9	4.2	5.1	6.9	5.2	4.7	6.5
1423581_at	231.5	235.3	155.1	289.7	185.4	241.1	225.4	219.6	265.9	234.1	236.6	155.3	184.4	168.8
1423582_at	4.1	7.2	3.4	4.3	9.6	4.8	5.1	4.3	8.3	7.2	15.8	5.9	7.3	39.1
1423583_at	291.1	305.1	482.9	381.2	318.1	587.9	358.7	318.7	293.6	476.5	556.8	319.9	443.9	342.8
1423584_at	118.3	104.4	112.2	123.3	52.4	198.2	63.7	138.3	110.7	82.6	98.2	103.9	72.7	54.4
1423585_at	27.2	41.1	43.4	10.7	33.6	2.7	2.2	1.6	36.9	17.2	22.5	55.3	20.6	2.3
1423586_at	139.7	106.7	110.1	129.8	154.9	170.4	159.7	126.1	191.4	117.7	170.1	113.7	80.7	126.7
1423587_a_at	832.7	829.7	1137.5	1228.4	870.9	1302.9	1159.8	857	801.8	1265.8	1219.2	927.8	1256.1	986.8
1423588_at	3584.2	3376.7	4990	3405.8	3724.5	2955.1	3719.5	3740.5	3108.3	5684.5	4894.4	3389.9	3416.8	3454.5
1423589_at	2305.8	1635.3	4463.8	3651.7	1939.8	2940.6	3577.4	2006.8	1876.4	4230.4	3718.1	1605.1	3458.1	1823.9
1423590_at	1044.7	971.3	847	541	753.3	833.4	1190.1	1265.8	1582	1698.4	951.4	1220.6	961.1	771.9
1423591_at	3777.3	4272.8	4310.5	5132.6	4388.4	3370.9	4474.2	3539.5	4526.8	4329.1	3797.4	4148.4	4062.6	4394.2
1423592_at	338.2	426.7	397.1	435.8	344.2	304.8	393.7	328.8	445.7	343.8	346.8	389.8	342	398.3
1423593_a_at	293.8	240.4	356	254.9	266.3	408.2	370.1	467.6	305.7	512.6	384.6	297.6	328.4	299
1423594_a_at	90.5	35.2	23.4	30.5	9.8	62.4	34.9	65.9	62.5	48.2	23.7	32.7	11.5	73.4
1423595_at	353.4	339.1	287.5	338.7	350.3	260.9	306.8	413.3	284.1	294.8	386.1	425.4	347	338
1423596_at	43	162.7	122.5	82.1	110.6	140	61.5	188.8	141.4	137.3	118	135.1	73	93.4
1423597_at	281.5	281.6	1117.2	370.7	439.2	555.9	257.5	265.8	410	1228.4	1826.5	1065.1	2681.4	769.3
1423598_at	211.1	189.7	253.7	227.2	286.9	335	174.6	179.9	297.6	244.3	306.1	296.5	138.4	188.1
1423599_a_at	1009.1	1128.7	981.2	1023.4	1230	862.2	984.3	1198.4	1324.1	1079.6	954.5	1466.8	965.2	1502.7
1423600_a_at	486.9	312.6	1359.9	875.3	263.1	992.1	702.4	635.9	263.4	874.4	1468.2	536.1	1063.4	606
1423601_s_at	827.7	534	1831.8	1702.4	438.1	1478.6	1312.6	941.7	515.5	1257.2	1975.4	663.3	1749.7	928.2
1423602_at	332.5	273	382.5	442	308.9	243.6	329	231	238	215.5	255.7	269.2	263.8	238.8
1423603_at	237.4	152.7	621.6	208.4	297.2	1700.4	457.1	266.9	247.4	430.7	717.4	171.1	274.8	237.3
1423604_at	44.2	23.1	26.2	30.5	38.3	8.6	40.2	10.9	5.6	41.5	3.6	11.2	13.2	41
1423605_a_at	1402.8	1380.7	1419.5	1645.2	1561.6	1855.3	1278.9	1758.5	1226.6	1097.3	1067.1	935.7	1230.6	930
1423606_at	74.5	73	31.3	62.7	68.5	49.3	92.8	151.2	112.7	4.3	19.5	82.7	21.1	24.4
1423607_at	29.3	27.4	17	16.8	11.3	6.5	2.4	35.5	6	27.4	20.2	37	10.2	8.6
1423608_at	13864.5	14050.3	8367.5	11446.3	12062	5885.8	11908.7	10445.7	9787.4	11135.8	9099.7	14741.1	8776	14672.7
1423609_a_at	916.6	808	1324.4	998.1	834	1343.6	1006.4	1041.2	851.1	1165.1	1137	773.8	1200.9	1019.9
1423610_at	6451.3	6711.1	5117.1	4916.1	6493.2	7810	7140.9	7974.3	8381.5	5367.5	5584.9	5621.3	5287.8	6510.7
1423611_at	51.6	79.9	48	47.8	76.1	77.3	12.6	43.8	6.8	55.2	63.4	80.9	75.3	35.6
1423612_at	2352.9	2307	1642.9	1420.9	2762.8	1637.6	1755.8	2776.5	2466.1	1821.6	1644.6	2386.4	1515.1	2716.3
1423613_at	492.2	594.9	619.9	746.5	437.6	573.2	655.8	392.7	576.8	396.2	577.3	548.9	569	575.2
1423614_at	1534.6	1531.8	1696.9	1792.8	1761.1	1702.3	1512.4	1469.9	1662.2	1688.7	1640.8	1399.9	1325.3	1846.6
1423615_at	1681.8	2109.3	1739	2043.6	1829.2	1581.9	1718.3	1634.9	1989	2054	1923.8	1890.3	1849.5	1895.1
1423616_at	271	361.6	644.6	572.3	452.8	542.1	373.3	269.6	361.3	584.9	768.8	388.5	637.8	420.4
1423617_at	927.5	890.1	1073.1	877.8	1099.2	1221.4	748.4	988.6	951.9	1017.3	1016.3	890.2	966.6	1009.6
1423618_at	20.5	11.1	9.4	19.7	18.7	23.2	8.6	24.7	11.7	3.4	9.1	4.2	4.5	8.8
1423619_at	86.5	84.5	41.4	61.3	112	107.8	36.3	12.1	84.2	49.5	70.5	79.7	72.6	56.4
1423620_at	1711.9	1846.3	1313.2	1285.1	1955.2	1299.3	1617	2176.5	1919.5	1573.7	1456	1644.1	1318.8	1852.8
1423621_a_at	361	408.1	441.8	487.5	414	315.3	519	350.5	474.2	692	525.5	546.2	701.8	483.2
1423622_a_at	4785.6	5088.5	5540.6	7064.1	5541.3	5551	4723.2	4530.6	4248.9	4069.1	4729.2	5191.5	5717.1	4314.8
1423623_at	854.4	706.2	727	575.4	759.8	446	495.8	628.4	789.8	761.3	613.2	533.8	633.6	757.6
1423624_at	1977.4	2158.1	1418.4	1463.1	1890.1	1262.9	1325.5	2057.2	2210.4	1172.8	1144.4	1544.8	1079.6	1699.3
1423625_a_at	2190	2867	2357.6	2112	2368.4	2637.5	2243.1	3019.4	2677.3	2220.5	2260.5	1866.5	2347.5	2074.5
1423626_at	100.2	153.5	68.2	115	146.5	164.1	134.7	94	172.8	64.9	31.3	52.3	36.4	8.1
1423627_at	288.1	361.4	435.9	265.1	359.3	393.3	329	489.9	409.6	268.1	369.6	339.4	364.3	331.4
1423628_s_at	129.3	167.4	107	174.4	192.7	171.9	144.8	177.2	155.8	234.1	158.9	148.1	167.4	30.9
1423629_at	442.8	460.3	933.8	794	589	918.5	828.8	551.3	532.7	1024.4	1150.3	494.7	811.5	516.9
1423630_at	15.3	3.4	18	54.6	40.6	70.5	59.6	5	5.4	4.7	9.1	5.8	3.5	6.1
1423631_at	11	8.6	12.1	8.2	10.7	8.2	55.8	92.7	12.2	12.9	16	13.1	9.6	4.8
1423632_at	157.5	166.9	299.5	310.5	221.4	425.2	345.7	187.4	229.9	339.4	298	225.4	279.6	194.3
1423633_at	641.8	810.7	466.7	657.4	836.5	454.5	463.2	598.5	804.1	568.8	465.8	688.2	534.2	705.6
1423634_at	36.9	5.3	1.3	4	4.3	4.4	9.5	2.8	30.5	6.6	2.7	19.2	2.1	3.8
1423635_at	93.7	87.1	51.1	45.4	74.2	74.8	95.3	69.7	102	68.8	81.4	82.8	43.8	53.6
1423636_at	107.2	68.9	106.3	84.7	193.4	159.1	71.5	93	109.3	75.3	70.8	46.2	69.2	105.6
1423637_at	25.5	208.6	187.1	161.1	126.4	150.4	71	179.7	147.6	176.8	134.7	207.1	100.6	186.4
1423638_at	11.9	6.8	5.4	17.5	15.7	6.4	4.2	8.2	9.9	6.2	7.3	7.1	2.4	5.6
1423639_at	50.4	66.2	100.5	73.7	52.6	102.9	89.5	84	31.4	111.5	108.9	65.1	55.9	11.1
1423640_at	7.3	4.1	6.8	3.4	50.6	3	3.9	5.4	3.1	2.7	4.2	4.1	2.2	16.5
1423641_s_at	3318.1	3533.6	2855.3	3592.9	2608.9	2222.9	2955.4	2616.3	3298.1	3369.1	2988.8	3155.8	3140.5	3129.5
1423642_at	6804.7	6738.7	10238.8	8167.6	6363.2	13917	8167.9	9953.4	7771.3	9715.1	11974.2	5465.9	10553	7732.4
1423643_at	6241	6633.6	7699.7	6885.6	6817.7	8002.7	6731.2	7764.5	7580.3	7652.3	7689.6	4821.4	7708.3	5937.3
1423644_at	324.8	556.1	525.7	534.5	379.3	830.3	511.7	517.3	363.1	433.7	652.6	424.2	553.4	394.6
1423645_a_at	14618.5	12502.3	11895.3	12668.4	9538.9	9871.4	11672.1	10075.9	10089.9	9947.3	10991.5	14261.4	10835.9	13607.9
1423646_at	989.9	1036.6	1144.2	798	839.1	1059.9	1057	1029.2	867.7	1026.7	1158.1	877.6	1152	920.1
1423647_a_at	439	424.7	624.1	423.8	619.7	958.5	638.1	393.9	522.4	679	752.7	380.1	418.5	515.2
1423648_at	2650.2	2464.2	2508.4	2064.1	2801.8	1910.4	2053.3	3886	2878.3	3312.9	2771.4	3283.3	3116.8	3155
1423649_at	1134	1035.5	911.5	1034.6	1032.6	759.9	860.5	981.6	1036.1	709.9	790.9	1097.4	894.9	1129.3
1423650_at	562.8	612.6	936.3	779.2	631	1531.1	952.8	820.3	706.1	974.9	1130.7	522.3	709.8	637
1423651_at	3417.1	3665.1	4316.5	3816.9	5540.7	4075.2	4093.2	4989.5	4745.7	3148.7	3033.6	3352	3403.7	3504.4
1423652_at	1827.2	1898.8	1449	1162	1925.3	1722.5	1393	2284.7	2298	1430.7	1408	1668.3	1170.8	1596.2
1423653_at	2607.1	3420.7	4104	4178.3	2114.3	3057	2921.1	2652.7	1854.3	3398	4440.4	3033.4	4661.9	3598.1
1423654_a_at	2011.9	2153.7	2246.8	2658.5	1974.3	2574.1	2171.4	2093.6	2041.3	2365.3	2371.4	2265.8	2280.4	2245.7
1423655_a_at	220.6	340.7	338.6	362.6	359.8	705.8	371.4	396.7	324.5	461.1	378.3	266.9	436.2	326
1423656_x_at	258.5	290.2	364.7	311.6	289.1	515.4	365.9	325.8	330.2	430	368.9	376.5	445.9	246.6
1423657_at	2670.6	2491.5	3349.2	3470.6	2300.4	2295.8	2799.4	2131.3	2404.6	3409.4	3192.4	2510.8	3516.1	2391.3
1423658_at	399.2	376.6	557.3	312.9	295.2	736.4	366.2	372.1	521.6	502.5	512.3	427.4	399.8	459.5
1423659_a_at	371.9	487.2	603.9	621.1	413.1	800.5	551.5	615.3	509.3	646.8	760.5	511.9	551.9	363.8
1423660_at	271.1	350.8	395.5	399.9	183	639.1	558	276.2	323.9	699.7	562.3	323.1	295.5	386.5
1423661_s_at	304.6	235.9	254.9	287.3	207.6	454.8	331.8	231.6	189.2	273.9	330	241.9	192.2	160.2
1423662_at	3476.1	3846.9	3479.6	3729.2	3811.3	2874.2	3790.4	4212.9	3840.5	3599.3	3381.5	3718.3	3448.5	3691.8
1423663_at	534.9	562	977	785.2	536.6	718.9	753.1	570.4	643.2	641.3	895.6	620.6	841.8	570.4
1423664_at	1360.8	1427.1	1556.9	1673	1463	1504.8	1479.6	1656.3	1418.3	2350.6	2424.1	1776	2675	2244
1423665_a_at	55355.6	44896.6	39486	38645.2	55265.8	51042.6	47996.7	56141.1	49197.5	37867.1	37225.2	54124.4	36082.3	57739.7
1423666_s_at	1167.1	1313.6	1110.3	1353.8	1323.5	1232.3	1688	1348.2	1349.2	1243.5	1238.3	1350.8	1508.7	1376.2
1423667_at	2339.8	2721.7	4645.8	2709.6	2850.8	4370.8	2991.3	2938.3	2610.5	8951.7	9727.3	9633.9	9148.4	8532.5
1423668_at	215.6	164.8	399.2	337.5	224.3	297.4	315.5	178.9	224.8	229.1	404.2	109.5	358.7	171.7
1423669_at	1.7	4.9	15.1	7.1	8.4	3.5	3.9	6	6.9	6.4	6	3.7	5.2	1.9
1423670_a_at	1913.3	1894.8	2562.4	2581.2	2004.3	2106.7	1915.4	2081.1	1915.6	2370.6	2264.9	1795.4	2631.7	2164.4
1423671_at	3.9	94.2	4.6	6	7.9	47.5	19.7	8.5	31.1	25.1	3.6	8.1	6.6	5.5
1423672_at	68.2	87.3	106.8	101.6	111	103.5	85.1	138.7	93.8	93.3	101.8	77.7	100.2	83.2
1423673_at	233.7	208.6	225.5	237.2	164	266.5	204.3	174	187.5	277	265.2	304.9	237.2	194.9
1423674_at	853.5	995.2	3482.8	1752.6	1263.8	1691.1	1213.5	1310.8	1114.4	1397.8	1573.6	1041.9	3568.4	888.5
1423675_at	1812	2148	1912.1	1601	2022.2	2470.4	2080.6	2200.3	2471.3	2226.5	1973.2	1791.4	1655.1	1992.3
1423676_at	16275.9	16626.5	14313.8	13655.7	18601	11461	14227.9	19814.1	18630.7	13371	12696.7	15163.6	13699.8	17591.4
1423677_at	116.9	129.9	134.9	192.2	141.2	253.2	104.4	127.5	184.6	206.7	173.3	133.8	140.2	107.9
1423678_at	1598.5	1376.4	1625.7	1954.6	1696.4	1561	1634	1599.6	1494.8	1678.6	1761.1	1655.6	1841.3	1572.3
1423679_at	322.3	300.9	423.2	371.7	429	762.9	492	522.8	445.2	337.8	415.4	207.4	355.1	291.4
1423680_at	608	545.3	952.8	796.4	671.2	1227.4	707.2	911.8	712.9	609.9	809.3	444.1	897.8	622.3
1423681_at	605.8	610.4	906	676.6	679.4	1097.9	712.9	586	579.7	790.5	915.4	624.6	782.9	566.8
1423682_a_at	2946.6	3023.4	3037.2	3876.3	2444.3	3094.1	2683.2	2671.3	2627.5	3463.8	2930.6	2758.1	3433.7	2826.6
1423683_at	2407.9	2365.9	2935.4	2962.1	2401.2	2895.4	2725.3	2587.8	2681.1	3136.1	3031.6	2382.9	2796.4	3024.8
1423684_at	6192.4	6535.9	7486.8	8909.6	5238.3	8918.5	10301.4	5554.7	5145.2	8266.2	7777.9	6420.3	8971.5	5825
1423685_at	990.6	807.5	1770.7	1440	1129.5	1657	1097.4	1302.2	1150	1648.2	1510	793	1607.9	1252.7
1423686_a_at	2433.5	2318.1	2994.1	3149.5	2372.7	3030.1	3036.2	2064.6	2201.9	2696.9	2523.1	2119.5	2454.9	2193.2
1423687_a_at	2578.3	2595.7	2283.5	2315	2647.2	1856.9	2228	2657.3	2751.6	1800.6	2101.5	1966.1	2110.7	2045.1
1423688_at	583.1	466.2	658.4	630.8	558	949.5	644.5	563.8	506.2	577	636.1	425.2	604.2	410
1423689_a_at	82.9	69.1	138.8	109	127.3	142.7	92.4	110	85.9	143.2	135.6	31.4	188.8	80.2
1423690_s_at	13.7	61.3	92.1	96.6	126.1	110.3	89.7	84.7	145.1	181.9	162.1	109.7	123.9	109.2
1423691_x_at	6.1	8.3	31.9	26.9	6.9	8.6	17.1	10	8.8	6.4	4	21.2	4	7.8
1423692_at	6992.8	6882.6	5253.9	5119.3	7294.6	4630.5	4413.3	8297.2	7728.9	5095	4608.5	6014.2	5106.7	6529.8
1423693_at	137.7	197.6	138.8	152.2	189.5	156.4	207.2	177.1	238.5	1192.6	1773.2	930.1	1861.9	1295.4
1423694_at	885.7	937.7	1240	1305.9	877	1082.9	972.9	1098.2	842.6	1148	1176.5	917.9	1267.5	1021.9
1423695_at	501.6	553.3	929.5	784	451.5	864.5	698.7	593.1	547.9	860.3	785.9	592.4	651.9	538.6
1423696_a_at	8898.1	8985.1	5962.3	6207.3	7848.9	6400	9086.4	8475.1	7181	6582.6	5842.1	7820.2	6448	7380.9
1423697_at	6947.4	7139.3	6975.6	6742.4	7540	6651.9	7173.7	8182.9	8544.7	7384.4	6237.7	6701.9	6811.1	6959.2
1423698_at	1093.8	1211.7	1685	1499.4	1257.2	1796.8	1868.5	1539.9	1485.2	2329.7	2239	1022	1868.1	1122.4
1423699_at	299	242.4	373.2	338.9	300.1	402.1	351	324.2	310.9	319.5	390.1	306	287.7	225.3
1423700_at	1087.6	1207.7	1273.6	1058.2	1148.8	1191.1	1227.9	1594.7	1493.6	1037	880.4	665.3	908.2	706.1
1423701_at	594.2	387.4	689.4	534.1	397.7	674.5	621.8	592	464.7	597.5	780.8	447.7	732.8	467.7
1423702_at	1825.1	2046.2	1964.8	2026.2	2101.4	1912.8	1774.8	2256.3	2766.2	2588	1941.5	1753.3	2268.7	2112.2
1423703_at	575.4	613.6	1474.7	1039	937	1854.7	913.4	982.1	804.1	1303.8	1573.2	677.5	1700	788.9
1423704_at	315.5	312.3	352.3	261	219.1	275.7	347	317.2	262.2	381.2	374.9	271.5	399.3	239.9
1423705_at	289.6	398.2	593.8	560.3	323.1	495.2	538.4	491.2	386.2	590.2	600.2	386.5	630.5	421.1
1423706_a_at	1398.3	1340.9	2233.6	1589	1329.2	2245.4	1639.4	1710.3	1658.3	2265.2	2347.9	1328.1	2190.9	1497.7
1423707_at	731	735.9	646.9	759.4	568.5	508.8	578.7	597	642.6	606.3	581.9	540.8	485.3	524.9
1423708_a_at	1602.8	1211.1	1569.3	1229.9	1490.6	1001.9	1535.8	2221.9	1421.2	1688.8	1292.8	1289.8	1549.5	1501.9
1423709_s_at	2557.5	2293.6	2502.1	2493	2712.3	2126.6	2497.4	2969.2	2693.6	2822.7	2538.4	2560.2	3304.2	2939
1423710_at	2163.2	2135.3	3082.8	2570.3	2545.1	3470.5	2753.1	2879.5	2655.4	2697.9	3281.3	1914	3320	2130.4
1423711_at	1334.7	1431.4	1257	1291.9	1461.1	1346.5	1492	1765.6	1601.7	1489.8	1434.5	1386.7	1388.3	1461.2
1423712_a_at	3160.2	3067.3	5120.8	4249.1	3569.1	3455.1	4159.3	3946.1	3778.3	4613.8	5129.1	3904.2	5152.9	3589.2
1423713_at	139.8	140.6	240.9	146	145.1	245.7	220.8	184.9	164.2	253.9	257.2	110.9	272.9	113.9
1423714_at	1719.6	1788.8	1638.9	1603.8	2021.4	1714.3	1534	2331.4	2220.9	1640.3	1538	1630	1488.8	1541.8
1423715_a_at	5030.8	5128.1	5899.6	6064.4	5518.6	4486.4	4940.4	5283	5599.4	6056.9	5647.8	4658.6	5559.1	5482.6
1423716_s_at	3452.3	3178.4	4665	3619.1	3439.1	5396.5	4170.8	3863.2	3689.5	5042.5	5058.9	2929	5359.6	3607.2
1423717_at	2022	2031.8	2987.7	2791.7	2019	2907.5	2934.6	2429.4	2537.3	2874.1	3123.2	1829.5	2944.3	2453.9
1423718_at	705.7	803.6	970.7	579	722.4	1468.7	748.1	1026	928.5	1115.6	1141.6	834.2	686.6	872
1423719_at	12.2	30	0.5	1.3	32.7	5.6	13.3	36.2	18.7	33.6	5.5	5.5	12.6	42
1423720_a_at	1802.8	2193.8	1671.2	1537.1	2095.7	2021.2	1697.5	1877.1	2103.1	1950.5	1779.4	1924.2	1316.8	1924.2
1423721_at	680.4	613.9	750.7	822.5	832.8	1128	766.6	1043.7	799.6	763.4	948.8	623.6	868	615.4
1423722_at	2720.7	2637.8	2305.2	2356.3	2698.2	2763.6	2356	2740.4	2816.1	2167.6	2112.7	2340.5	2105.2	2289.2
1423723_s_at	4377.2	4782.3	5216.5	5009	4802.5	5647	4602.3	4618.7	4954.1	4710.6	4570.4	4373.5	6009.6	5015.5
1423724_at	1903.2	1933.3	2217.7	1982.5	2284.4	2281.4	2037.9	2388.6	2201.6	2745.9	2422	2197.8	2564.3	2517.7
1423725_at	12.9	34.3	10.8	33.3	3.7	3.8	1	1.7	1	58.7	55.2	45.3	64.1	82.4
1423726_at	26.1	53.6	84	73	13.2	153.4	39.2	86.2	69.2	101.8	136	56.7	182	65.1
1423727_at	2901.3	2708.2	3725.3	3550.4	2924.2	3867	3861.5	3744.6	3303.9	4459.4	4722.9	3039.2	4886.3	3784.5
1423728_at	8086.7	8352.9	8159	7574.1	7919.8	7722.6	8275.3	10458	9646.8	8959.6	8377.6	7686.5	7731.3	8771.7
1423729_a_at	1162.1	1040.5	1646.5	1966.7	1368.9	1971.7	1834.9	1391.9	1217.5	1759.6	1811	1328.2	1818.8	1268.2
1423730_at	5731.9	5951.4	4670.4	4893.1	7279.7	4451.2	4750.4	6288.1	6992.7	5484.8	5039.4	5588.8	5006.9	6613.9
1423731_at	683.2	395.1	778.8	524.9	666.3	817.5	542.5	690.1	570.3	599.2	630.9	437	843.9	399
1423732_at	4336.1	4230.3	4219.7	4813.1	5503.5	3833.4	3225	4793.1	4316.1	5241	4479.9	5504.8	4707.9	6452.1
1423733_a_at	880.5	950.8	1681	1608.8	911.3	1692.7	1337.8	1125.1	928.2	1594	1697.1	1005.5	1642.7	1124.1
1423734_at	8223.8	8487.4	7678.5	8406.3	9016.3	7761.3	8835.7	7707.4	8698.2	8874.7	7959.6	8561	7313.2	9060.2
1423735_a_at	1233.4	1243.1	1637.3	1778.3	1204.5	1494.2	1583.3	1492.9	1376.1	1710	1682.7	1241.3	1848.4	1561.5
1423736_a_at	663.2	592	972.7	908.7	674.3	870.9	943.9	1006.7	878.5	1078.2	1093	693.6	1067.1	897.5
1423737_at	3630.3	3805.3	4138	4227.7	4239	4620.1	3732.8	5233.2	4293.2	3801.4	4061.4	3397.4	4014.2	3791.4
1423738_at	245.1	232.8	354.3	251.2	229.4	260.9	251.7	199	211.1	379.4	366.4	294.1	367.1	227.3
1423739_x_at	2337	2288.8	3192.1	2017	2434.8	3619.6	2535.5	2167.4	2391.7	2181.9	2790.2	2034	3222.1	2043.2
1423740_a_at	8640.3	7685.5	4553.6	5373.3	7381.2	4111.3	5490.2	7864.7	6814.6	4548.1	4165.5	7266	4731.4	7230.3
1423741_at	1193.4	1111	1633.6	1677.7	925.5	1537.5	1472.7	1219.7	1205.7	1566.2	1602.7	1018.7	1593	1222.3
1423742_at	464.3	425.5	666.9	418.8	537.4	741.9	467.3	442.7	511	648.8	679.9	473.8	385.6	468.2
1423743_at	1140.6	1263.5	1193.9	799.8	1433	1288.1	993.1	1104.1	1328.3	1491	1196.6	1232.2	608.3	1182.7
1423744_x_at	7426.7	7760	9313.9	8271.5	8933.8	8336.7	6938.3	8266.7	9511	8632	8625	7839.1	9350.5	10035.1
1423745_at	459.1	440.9	671.2	665	475.4	437.2	530.5	524	382.3	557.6	639.5	445.7	558.4	503.5
1423746_at	772.2	905.2	1054.9	539.1	751.1	1191.1	762.3	940.6	998.1	1077.9	988.7	853.3	797.6	788.2
1423747_a_at	956.4	1224.1	754.6	793.9	952.9	627.5	1062.4	810.8	918.9	3793.3	3471.5	5717.7	4000.3	4687.5
1423748_at	279.4	307.5	365.9	350	313.6	560.6	424.9	421.8	417.5	2013	2167.8	1771.3	2654.7	2146.9
1423749_s_at	939.7	988.4	1172.7	951.1	754.2	1552.9	998.2	911.2	959.8	1154.3	1174.4	796.2	1350.8	910.8
1423750_a_at	1741.3	1978	2594.7	2403.9	1864.1	4286.5	2106.8	2096.8	2102.2	2260.4	2828.6	2039.3	2867.1	2191.7
1423751_at	255.2	198.6	235.4	277	237.5	479.6	265.4	173.4	279.9	245.7	294.3	201.8	286.1	269.7
1423752_at	1722.3	2112.3	1889.8	2059.4	2143	1785.8	1879.8	2107.1	1970.7	2129.7	2017.3	2012.5	2216.1	2711.2
1423753_at	88.9	92.7	165.4	214.7	153.7	204.9	190.2	195.6	160.2	158.1	105.9	160.8	175	127.8
1423754_at	1975.7	2244.3	2067.6	2118.5	2475.7	3112.9	2957	3788.1	3780.5	2990.1	2591.2	2262.2	2810.1	2097.8
1423755_at	1489.6	1544.3	1704.8	1854.5	1248.2	1763.3	1433.4	1504.4	1525.8	1676.1	1774.9	1417.4	1878.6	1833
1423756_s_at	9070.8	8043.8	13141.4	11187.2	7548.4	10294	7602	7301.5	6289.3	9572.5	10642.7	6293.3	11738	9422.4
1423757_x_at	4541.9	3657.4	8277	6276.2	3867.5	5920.8	4326.8	3877.5	3256.4	4694.6	5719.1	3656.7	7889.5	5327.9
1423758_at	3956.4	4525.6	3746.6	4590.4	3524.1	2974.3	4052	3687.4	4227.1	4002.8	3790.2	4327.2	3836.4	5039.9
1423759_a_at	3241.1	3419	3110.5	3559.3	3268.9	3106.5	3454.9	3608.8	3492.3	3704.7	3380.1	3016.7	3309.4	2983.5
1423760_at	2940.7	2851.9	2550.9	1969.7	2902.1	3106.3	2458.5	3589.7	2945.9	5631.8	5586.7	7540.8	4833.1	6488.5
