ID_REF	GSM929282	GSM929283	GSM929284	GSM929285	GSM929286	GSM929287	GSM929288	GSM929289	GSM929290	GSM929291	GSM929292	GSM929293
1457476_at	2.20726	2.10403	2.6391	2.43747	2.0355	2.56547	2.30706	2.35313	2.71779	2.37762	2.14641	2.40509
1457520_at	2.16062	2.51165	2.40316	2.07194	2.10602	2.15636	2.21884	2.09771	2.17324	2.08733	2.04276	1.97088
1457521_at	1.47036	1.52706	1.63444	1.49307	1.62225	1.87686	1.59716	1.74114	1.57226	1.79349	1.6123	1.74089
1457588_at	3.16871	3.39137	3.28724	3.56353	3.73562	3.83016	3.80888	3.68728	3.47753	4.16624	3.94692	3.67169
1457594_at	1.78841	1.7022	1.88783	1.64613	1.61341	1.65007	1.61177	1.64314	1.84203	1.50144	1.55156	1.73039
1457675_at	5.61166	5.54327	5.21856	4.9156	5.05921	5.66069	4.52399	4.81859	5.12876	4.61557	4.986	5.27235
1457676_at	6.3286	6.70046	6.43873	7.0274	6.37956	6.03395	6.36057	6.22444	6.39523	6.2116	6.12508	6.16823
1457695_at	2.52286	2.65938	2.82859	2.50091	2.66927	2.90325	2.58676	2.69366	2.68297	2.59867	2.52421	2.85995
1457738_at	1.20044	1.14726	1.33585	1.31421	1.25923	1.21812	1.45008	1.26457	1.26377	1.27847	1.3561	1.09221
1457776_at	2.1167	1.91788	1.92884	1.92225	1.9155	1.68143	1.95024	1.94288	2.07335	1.89156	1.87443	1.89579
1457810_at	1.74262	1.70713	1.75802	1.94394	1.72165	1.83219	1.76139	1.74435	1.69509	1.75771	1.92282	1.7696
1457833_at	1.71896	1.67671	1.72928	1.68933	1.59744	1.83574	1.71817	1.61878	1.98128	1.76237	1.70107	1.76157
1457834_at	2.02453	2.11227	2.30821	2.24573	2.24795	2.20982	2.33183	2.18813	2.35785	2.17219	2.33888	2.11721
1457841_at	2.543	2.6388	2.52359	2.31203	2.5431	2.66086	2.6862	2.46514	2.47974	2.47802	2.74105	2.48562
1457849_at	2.05865	2.08405	1.67874	2.23966	1.78357	1.74036	2.0348	1.86475	1.86552	1.82311	1.88277	1.88311
